"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,120180953,123540512,3,36828361
2018,120180964,123540524,5,36834276
2018,120184252,123540524,21,36828365
2018,120175075,123537266,18,36837562
2018,120175075,123537265,24,36837561
2018,120175090,123534422,16,36828390
2018,120175091,123537274,24,36837568
2018,120184390,123534427,3,36828394
2018,120181074,123540670,16,36828398
2018,120181075,123537275,3,36834292
2018,120175094,123540673,3,36828399
2018,120184437,123537320,1,36828406
2018,120175132,123537338,2,36837579
2018,120184468,123537345,19,36837581
2018,120180367,123529557,18,36834130
2018,120180366,123529557,18,36834129
2018,120183282,123529565,18,36834131
2018,120183288,123536662,18,36828114
2018,120183330,123533785,17,36828126
2018,120180400,123529607,3,36834141
2018,120174434,123533787,3,36837416
2018,120180419,123536693,18,36828137
2018,120183414,123539682,18,36828181
2018,120174467,123539683,18,36837433
2018,120183414,123539683,18,36828182
2018,120174467,123539682,18,36828183
2018,120183386,123539657,18,36828159
2018,120183374,123539640,24,36828146
2018,120174458,123539640,24,36837425
2018,120174459,123539640,24,36837426
2018,120183434,123533812,18,36828188
2018,120183434,123536710,18,36837437
2018,120174477,123539714,18,36837441
2018,120180444,123536716,18,36834163
2018,120174475,123536717,18,36837440
2018,120183460,123536721,18,36837446
2018,120183506,123533842,18,36828211
2018,120251925,123597645,26,36854921
2018,120256555,123600863,16,36857461
2018,120256557,123600863,16,36857462
2018,120256553,123600863,16,36857460
2018,120252045,123606215,3,36845199
2018,120248947,123597749,24,36845207
2018,120252063,123600978,17,36854962
2018,120248965,123600978,17,36857471
2018,120248988,123600991,9,36845223
2018,120248988,123600992,18,36845224
2018,120249133,123601114,5,36860281
2018,120249133,123601115,18,36860282
2018,120249194,123601170,14,36857506
2018,120249195,123601169,14,36860301
2018,120249195,123601170,14,36860302
2018,120249193,123601170,14,36860299
2018,120249194,123601169,14,36860300
2018,120249193,123601169,25,36860298
2018,120179569,123535954,24,36837210
2018,120173651,123533051,3,36827781
2018,120179679,123528560,9,36833943
2018,120179714,123533168,16,36827858
2018,120182245,123533168,15,36833955
2018,120173792,123528638,24,36827874
2018,120173792,123533183,24,36833963
2018,120173792,123536116,24,36827873
2018,120179744,123533195,9,36827882
2018,120182277,123528649,16,36827883
2018,120182277,123533196,25,36827885
2018,120182309,123528673,24,36827897
2018,120182307,123528673,24,36827896
2018,120173828,123536168,1,36833977
2018,120173836,123536170,1,36827909
2018,120173843,123528702,16,36837285
2018,120173861,123536191,3,36837294
2018,120173871,123536204,16,36827920
2018,120173871,123536202,16,36827919
2018,120179800,123536202,16,36827922
2018,120179800,123536204,16,36827923
2018,120179800,123536206,16,36833986
2018,120173871,123536206,16,36827921
2018,120182374,123528752,3,36827928
2018,120182385,123528761,17,36837301
2018,120182409,123528777,14,36827938
2018,120173905,123528828,1,36827949
2018,120173912,123533284,16,36837310
2018,120173953,123528929,18,36827973
2018,120174006,123528997,18,36827980
2018,120174006,123528996,18,36837325
2018,120182665,123536340,1,36827983
2018,120180004,123536385,18,36834032
2018,120180026,123529091,18,36834039
2018,120174069,123536400,18,36837336
2018,120182794,123533443,21,36828005
2018,120182793,123533443,1,36828004
2018,120174109,123529165,16,36828018
2018,120182932,123529244,18,36828045
2018,120174161,123533524,18,36837361
2018,120180138,123533535,24,36834070
2018,120180160,123533549,24,36828051
2018,120174220,123533570,1,36837367
2018,120183010,123533570,1,36837366
2018,120183009,123533570,1,36834078
2018,120183022,123533575,18,36837368
