victim_id,offender_id,relationship_id,nibrs_victim_offender_id
42419908,44166438,24,13222595
42419909,44166438,5,13222594
42419910,44166438,5,13222593
42419916,44166442,5,12285637
42419924,44166451,24,12285636
42419925,44166452,3,12285635
42419928,44166454,17,13222592
42419936,44166462,21,13222591
42420833,44166467,7,12783490
42420835,44166469,17,13222590
42420836,44166470,8,13222589
42420838,44166472,1,13222588
42420842,44166476,21,13222586
42420858,44166492,5,13222583
42420862,44166496,1,12783489
42420867,44166500,1,13222582
42420841,44166475,16,13222587
42420847,44166481,9,13222585
42420852,44166486,17,13222584
42420871,44166504,15,13208399
42420879,44168043,1,13132482
42420906,44168068,16,12817082
42420907,44168069,3,13132480
42420892,44168055,21,13132481
42420912,44168074,21,13099698
42420914,44168076,24,12151809
42420916,44168078,9,12151808
42420917,44168079,9,12151807
42420919,44168081,9,12151806
42420925,44168086,3,12151805
42420952,44168114,21,12151804
42420952,44168115,25,13311704
42420953,44168114,25,12151803
42420953,44168115,21,13311703
42420962,44168126,18,12151802
42420964,44168128,24,12151801
42420974,44168140,17,12151800
42420975,44168141,19,12151799
42420986,44168153,19,12151798
42420989,44168157,21,12646243
42420990,44168158,21,12151797
42420993,44168161,18,12006824
42420997,44168165,24,12151796
42420998,44168165,15,12151795
42420999,44168165,24,12151794
42421000,44168165,24,12151793
42421001,44168166,15,12151792
42421003,44168168,24,12646242
42421004,44168169,25,12151791
42421004,44168170,16,13311702
42421005,44168169,16,12151790
42421005,44168170,25,13311701
42421903,44168175,1,12151789
42421908,44168180,1,12646241
42421912,44168183,1,13222581
42421913,44168183,1,13222580
42421914,44168183,1,13222579
42421915,44168183,1,13222578
42421916,44168183,1,13222577
42421917,44168184,21,13222576
42421919,44168186,18,12016594
42421922,44168190,24,13222575
42421923,44168191,16,13222574
42421924,44168192,1,13222573
42421926,44168194,3,13222572
42421929,44168197,18,13222571
42421932,44168200,5,13222570
42421954,44168221,18,13222569
42421958,44168225,17,13222568
42421962,44168229,3,13222567
42421964,44168231,1,13222566
42421965,44168232,3,13222565
42421970,44168237,15,13222564
42421972,44168239,7,13222563
42421977,44168244,19,13222562
42421988,44168256,21,13222561
42421991,44168259,16,13222560
42421992,44168260,18,12016593
42422019,44168292,1,13196958
42422021,44168294,24,13196957
42422021,44168296,24,13569535
42422021,44168295,24,13487178
42422000,44168270,18,13222559
42422003,44168274,24,13434173
42422003,44168273,24,13222558
42422003,44168275,24,13570776
42422004,44168276,19,13222557
42422006,44168278,1,13222556
42422008,44168280,18,12783488
42422009,44168280,18,12783487
42422029,44168305,24,13196956
42422038,44168317,8,13196955
42422039,44168318,18,11969392
42422039,44168320,1,13569534
42422039,44168319,18,13487177
42422041,44168318,18,11969391
42422041,44168320,1,13569533
42422041,44168319,18,13487176
42422042,44168318,18,11969390
42422042,44168320,1,13569532
42422042,44168319,18,13487175
42422046,44168323,21,13196954
42422047,44168324,3,13196953
42422049,44168326,19,13196952
42422052,44168329,1,13196951
42422052,44168330,25,13487174
42422053,44168329,25,13196950
42422053,44168330,1,13487173
42422054,44168331,1,13196949
42422058,44169861,1,12151787
42422063,44169871,24,12151786
42422063,44169872,9,13309401
42422063,44169873,25,13541970
42422064,44169871,18,12151785
42422064,44169872,18,13309400
42422064,44169873,18,13541969
42422066,44169875,21,12151784
42422068,44169877,1,12151783
42422071,44169881,13,12151782
42422957,44169884,1,12151781
42422958,44169885,18,12151780
42422959,44169886,1,12151779
42422967,44169894,26,12151778
42422969,44169896,18,12006823
42422972,44169899,21,12151777
42422976,44169903,1,12151776
42422977,44169904,21,12151775
42422982,44169912,1,12151774
42422984,44169914,14,12151773
42422985,44169915,24,12151772
42422987,44169917,3,12646240
42422988,44169918,25,12151771
42422988,44169919,18,13309399
42422989,44169918,18,12151770
42422989,44169919,25,13309398
42423003,44169938,1,12151769
42423003,44169939,1,13414836
42423004,44169940,1,12151768
42423004,44169941,1,13309397
42423010,44169947,15,12151767
42423013,44169950,1,12151766
42423014,44169951,9,12646239
42423015,44169952,9,12151765
42423020,44169959,1,13222555
42423025,44169967,18,13222554
42423027,44169969,26,13222553
42423029,44169971,1,13222551
42423031,44169973,1,13222550
42423033,44169975,1,13222549
42423033,44169976,1,13495880
42423036,44169978,7,13222548
42423042,44169986,5,13222547
42423043,44169986,21,13222546
42423044,44169987,24,13222545
42423045,44169988,3,13222544
42423054,44169995,16,13222543
42423028,44169970,21,13222552
42423055,44169996,1,13222542
42423059,44170000,16,13222541
42423061,44170001,25,13222540
42423061,44170002,18,13495879
42423062,44170001,18,13222539
42423062,44170002,9,13495878
42423067,44170008,21,13222538
42423071,44170012,1,13222537
42423072,44170013,24,13222536
42423081,44170022,16,13222535
42423084,44170025,16,13222534
42423087,44170028,8,13222533
42423089,44170030,24,13222532
42424111,44171699,1,12151750
42423096,44170037,21,13222531
42423098,44170039,1,13222530
42423098,44170040,1,13495877
42423102,44170045,18,13222529
42423103,44170045,18,13222528
42423117,44170070,21,13196939
42423118,44170071,9,13196938
42423121,44170074,1,13196937
42423129,44170082,21,13196936
42423130,44170083,1,13196935
42424033,44170086,7,13196934
42424036,44170089,18,13196933
42424036,44170090,18,13487165
42424042,44170097,25,13196932
42424042,44170098,16,13487164
42424043,44170097,16,13196931
42424043,44170098,25,13487163
42424053,44170108,16,13196930
42424054,44170108,1,13196929
42424056,44170108,16,13196927
42424057,44170108,16,13196926
