suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,44782046,3.3,1,2839863
5,44782055,1,1,2839864
11,44783204,4.6,1,2839865
5,44783207,1,11,2839866
5,44783213,1.5,1,2839867
5,44784459,4.8,1,2839869
5,44785619,2.5,1,2839870
5,44785626,1.7,1,2839871
5,44789284,6,1,2839879
5,44789290,2.2,1,2839880
12,44789316,5.8,1,2839881
5,44789317,3.7,1,2839882
5,44791692,2.8,1,2839892
5,44791696,16.6,1,2839893
5,44791698,0.6,1,2839894
12,44791699,1,11,2839895
5,44791700,1,11,2839896
5,44791703,4.5,1,2839897
12,44791704,1,11,2839898
12,44791706,0.2,1,2839899
12,44791709,1,11,2839900
5,44791711,1.1,1,2839901
5,44791712,7.7,1,2839902
12,44791715,1,11,2839903
5,44791717,0.08,1,2839904
5,44791722,5.8,1,2839905
5,44791729,10.6,1,2839906
5,44791731,0,1,2839907
5,44791750,1,11,2839908
15,44773501,39,9,2839909
5,44773503,0.95,1,2839910
5,44773508,1,1,2839911
12,44782080,1.3,1,2839938
5,44782082,5,3,2839939
5,44784486,1,11,2839943
5,44784519,3.7,1,2839944
8,44788159,1,9,2839949
5,44788186,1.3,1,2839950
12,44789343,6,9,2839951
5,44790576,1,11,2839955
12,44790585,49,9,2839956
5,44790599,2.9,1,2839957
5,44791803,1,1,2839961
5,44791817,1,1,2839962
5,44774835,3.5,1,2839969
5,44774837,7,1,2839970
5,44777252,13,1,2839978
5,44777262,4.1,1,2839979
5,44777264,5,1,2839980
5,44788192,2.6,1,2840000
5,44788193,1,1,2840001
5,44788214,1,11,2840002
5,44788220,5,1,2840003
5,44788233,0.03,1,2840004
12,44788254,13,1,2840005
5,44788256,1.8,1,2840006
5,44790638,4.1,1,2840009
5,44791873,7.1,1,2840014
5,44791898,2.9,1,2840015
5,44774859,7,1,2840020
12,44774896,1,1,2840021
12,44774911,1,11,2840022
5,44777280,0.1,1,2840026
5,44779724,6,1,2840030
8,44779739,37,9,2840031
16,44823394,2,9,2844331
12,44824569,0,7,2844332
5,44824598,9.5,1,2844333
5,44824611,1,1,2844334
12,44824618,0.2,1,2844335
5,44825779,1.58,1,2844336
17,44825788,9,9,2844337
5,44828241,1.7,1,2844346
5,44813622,3.2,1,2844358
5,44813624,7.3,1,2844359
8,44813665,19,9,2844360
5,44813679,0,1,2844361
5,44813682,0,1,2844362
12,44816052,0.5,1,2844365
5,44818466,1.7,1,2844373
5,44818470,0.04,1,2844374
5,44818472,3.3,1,2844375
5,44818477,0.4,1,2844376
12,44818492,0.3,1,2844377
5,44818507,9.1,1,2844378
8,44819831,26,9,2844387
17,44822193,3,9,2844392
12,44822197,1.2,1,2844393
12,44822203,2.1,1,2844394
5,44822233,3.05,1,2844395
5,44822247,0.039,1,2844396
5,44822252,1.4,1,2844397
5,44822259,1.9,1,2844398
5,44824644,2.55,1,2844401
5,44825892,2,1,2844403
12,44825899,0.3,1,2844404
5,44825901,8.5,1,2844405
17,44813697,1,11,2844421
12,44813722,1,1,2844422
12,44814919,0,,2844425
12,44814920,0.001,1,2844426
5,44814938,0,,2844427
5,44814939,3,1,2844428
5,44814941,0,,2844429
5,44814942,3.1,1,2844430
5,44814946,0,,2844431
5,44814947,0.025,3,2844432
11,44814954,21,10,2844433
5,44819833,0,9,2844445
5,44819845,2,1,2844446
2,44819848,1,1,2844447
12,44819852,1,1,2844448
12,44819856,1,11,2844449
5,44819858,2,1,2844450
5,44819893,10,9,2844451
5,44819896,1,11,2844452
12,44822274,5,9,2844454
5,44825918,0.2,1,2844473
5,44825935,1,11,2844474
5,44825956,1,1,2844475
5,44825960,13.1,1,2844476
5,44825968,4.6,1,2844477
5,44827131,1,11,2844478
5,44827135,0.3,1,2844479
5,44827170,1,11,2844480
5,44812569,2.85,1,2844493
5,44813825,4.085,3,2844501
16,44813826,1,9,2844502
5,44813837,2.8,1,2844503
17,44814993,2,1,2844504
5,44814995,0,1,2844505
5,44818621,1,11,2844528
12,44818634,0.3,1,2844529
5,44818643,3.48,1,2844530
5,44821170,15.5,1,2844537
5,44821185,35,1,2844538
5,44821188,2,1,2844539
15,44823613,67,9,2844544
12,44823615,1.3,1,2844545
5,44823619,8.9,1,2844546
5,44823623,0,,2844547
5,44823626,2.6,1,2844548
5,44827228,1,11,2844559
5,44827247,1,11,2844560
8,44827260,3,9,2844561
5,44827266,1,11,2844562
5,44813878,19.34,1,2844576
5,44815079,2.31,1,2844579
5,44815092,3.2,1,2844580
5,44815104,3.9,1,2844581
5,44815111,7,1,2844582
5,44815119,57.58,1,2844583
5,44815120,2.98,1,2844584
12,44818717,65.6,1,2844595
12,44818740,0.05,1,2844596
5,44818744,16.6,1,2844597
12,44818747,4,1,2844598
12,44818751,6.8,1,2844599
17,44818760,43.9,1,2844600
12,44818768,3.2,1,2844601
12,44820042,2,9,2844602
12,44821212,1.5,1,2844603
5,44821216,3,1,2844604
5,44821222,148.5,1,2844605
12,44821238,1,9,2844606
5,44821245,9,9,2844607
12,44821249,5,9,2844608
12,44821258,2,9,2844609
16,44890064,1,11,2848846
17,44890108,15,9,2848847
5,44896147,0,,2848868
5,44896148,1,1,2848869
2,44896150,0.25,3,2848870
5,44896153,0,,2848871
5,44896154,1,1,2848872
5,44896157,0.02,1,2848873
5,44896159,1.5,1,2848874
5,44902230,368,1,2848883
