agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
2201,8468687,1893830,2000309,,,1999-01-08 00:00:00,,23,6,,0,C,1999_01_CT0014400_2000309_INC_NIBRS,,,
2201,8468697,1893830,9900004,,,1999-01-01 00:00:00,,1,6,,0,C,1999_01_CT0014400_9900004_INC_NIBRS,,,
2201,8468698,1893830,9900043,,,1999-01-01 00:00:00,,17,6,,0,C,1999_01_CT0014400_9900043_INC_NIBRS,,,
2201,8468699,1893830,9900050,,,1999-01-02 00:00:00,,11,6,,0,C,1999_01_CT0014400_9900050_INC_NIBRS,,,
2201,8468700,1893830,9900051,,,1999-01-01 00:00:00,,19,6,,0,C,1999_01_CT0014400_9900051_INC_NIBRS,,,
2201,8468701,1893830,9900066,,,1999-01-02 00:00:00,,16,6,,0,C,1999_01_CT0014400_9900066_INC_NIBRS,,,
2201,8468702,1893830,9900068,,,1999-01-02 00:00:00,,15,6,,0,C,1999_01_CT0014400_9900068_INC_NIBRS,,,
2201,8468703,1893830,9900076,,,1999-01-02 00:00:00,,19,6,,0,C,1999_01_CT0014400_9900076_INC_NIBRS,,,
2201,8468704,1893830,9900108,,,1999-01-03 00:00:00,,21,6,,0,C,1999_01_CT0014400_9900108_INC_NIBRS,,,
2201,8468705,1893830,9900109,,,1999-01-04 00:00:00,,6,6,,0,C,1999_01_CT0014400_9900109_INC_NIBRS,,,
2201,8468706,1893830,9900125,,,1999-01-04 00:00:00,,10,6,,0,C,1999_01_CT0014400_9900125_INC_NIBRS,,,
2201,8468707,1893830,9900139,,,1999-01-04 00:00:00,,16,6,,0,C,1999_01_CT0014400_9900139_INC_NIBRS,,,
2201,8468708,1893830,9900144,,,1999-01-03 00:00:00,,15,6,,0,C,1999_01_CT0014400_9900144_INC_NIBRS,,,
2201,8468709,1893830,9900150,,,1999-01-04 00:00:00,,23,6,,0,C,1999_01_CT0014400_9900150_INC_NIBRS,,,
2201,8468710,1893830,9900167,,,1999-01-05 00:00:00,,16,6,,0,C,1999_01_CT0014400_9900167_INC_NIBRS,,,
2201,8468711,1893830,9900168,,,1999-01-05 00:00:00,,17,6,,0,C,1999_01_CT0014400_9900168_INC_NIBRS,,,
2201,8468712,1893830,9900237,,,1999-01-07 00:00:00,,5,6,,0,C,1999_01_CT0014400_9900237_INC_NIBRS,,,
2201,8468713,1893830,9900240,,,1999-01-07 00:00:00,,15,6,,0,C,1999_01_CT0014400_9900240_INC_NIBRS,,,
2201,8468714,1893830,9900244,,,1999-01-07 00:00:00,,15,6,,0,C,1999_01_CT0014400_9900244_INC_NIBRS,,,
2201,8468715,1893830,9900251,,,1999-01-07 00:00:00,,17,6,,0,C,1999_01_CT0014400_9900251_INC_NIBRS,,,
