suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,9483013,1,9,442157
5,9483021,4,9,442158
5,9483047,1,9,442159
1,9491696,0.001,1,442397
1,9491703,1,1,442398
5,9491722,1,1,442399
1,9491728,4,1,442400
5,9491731,144,1,442401
1,9491735,4,1,442402
1,9491752,1,1,442403
4,9491763,0.004,1,442404
4,9492881,1,1,442405
1,9492883,5,1,442406
4,9492897,0.001,1,442407
4,9492907,0.4,1,442408
5,9492928,0.006,1,442409
1,9492940,1.5,1,442410
5,9492943,2,1,442411
1,9492947,3,1,442412
1,9489382,1.1,1,442413
5,9489429,1.1,1,442414
5,9490547,0.25,3,442415
2,9490555,2,1,442416
1,9490563,2.5,1,442417
5,9490566,5,3,442418
8,9490570,0.5,3,442419
5,9490577,2,3,442420
5,9490588,1,3,442421
5,9490592,1,3,442422
8,9490599,10,9,442423
5,9490602,1,11,442424
5,9490606,1,1,442425
5,9490610,0.5,3,442426
5,9491777,1.5,1,442427
4,9491790,1,1,442428
5,9491791,1,1,442429
4,9491792,12.5,1,442430
4,9491795,12.5,1,442431
4,9491796,0.001,1,442432
5,9491800,2.5,1,442433
1,9491806,2,1,442434
1,9491812,0.25,1,442435
1,9491819,1,1,442436
1,9491820,1,1,442437
5,9491822,1,1,442438
5,9491824,15.2,1,442439
5,9492962,0.008,1,442440
5,9492963,2.8,1,442441
4,9492967,0.4,1,442442
1,9492969,3,1,442443
5,9492970,1,1,442444
4,9492971,1,1,442445
1,9492975,0.2,1,442446
4,9492979,0.4,1,442447
4,9492981,3.2,1,442448
4,9492985,0.1,1,442449
1,9492988,0.5,1,442450
4,9492997,0.026,1,442451
2,9493004,31.5,1,442452
1,9493005,0.1,1,442453
1,9493006,0.1,1,442454
1,9493012,0.009,1,442455
1,9493014,0.009,1,442456
4,9493019,1.6,1,442457
5,9493024,2,3,442458
5,9493027,2,1,442459
1,9493029,14,1,442460
1,9489447,1.1,9,442461
1,9489449,1.1,1,442462
1,9489510,3.1,1,442463
1,9489512,2.1,1,442464
5,9490618,1,3,442465
5,9490638,1,3,442466
1,9490645,0.3,1,442467
1,9490647,0.8,1,442468
5,9490657,0.25,3,442469
9,9490661,2,9,442470
1,9490666,0.7,1,442471
5,9490667,5.4,1,442472
1,9490674,5,3,442473
5,9490679,0.25,3,442474
5,9490680,9.7,1,442475
1,9490686,7.6,1,442476
1,9491846,3.5,1,442477
5,9491848,0.003,1,442478
5,9491849,0.005,1,442479
5,9491856,4.5,1,442480
5,9491868,1.9,1,442481
1,9491869,0.005,1,442482
5,9491870,4.9,1,442483
5,9491877,0.02,1,442484
1,9491879,0.001,1,442485
5,9491885,1,3,442486
5,9491901,9,1,442487
1,9491909,0.004,1,442488
1,9493031,11,1,442489
4,9493058,3.6,1,442490
4,9493077,0.4,1,442491
1,9493086,0.011,1,442492
5,9493087,3.5,1,442493
5,9493097,1.5,1,442494
4,9493098,0.001,1,442495
5,9493100,2.6,1,442496
5,9489524,1.1,1,442497
5,9489530,1.1,1,442498
5,9489567,1.1,1,442499
5,9490695,11.6,1,442500
5,9490700,1,3,442501
8,9490705,3,9,442502
5,9490706,1,3,442503
5,9490708,5,1,442504
5,9490711,1,3,442505
1,9490752,5,1,442506
5,9490764,2,3,442507
2,9491918,0.002,1,442508
1,9491925,0.5,1,442509
1,9491927,0.001,1,442510
5,9491942,0.2,1,442511
1,9491950,0.5,1,442512
5,9491953,3.8,1,442513
5,9491978,1.5,1,442514
5,9491987,1,1,442515
5,9493106,0.4,1,442516
5,9493109,2.6,1,442517
1,9493153,4.7,1,442518
5,9493173,0.004,1,442519
4,9493179,0.04,1,442520
5,9493180,0.08,1,442521
5,9489628,1.1,1,442522
5,9489638,100.1,3,442523
