suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,37014591,15.6,1,2280481
5,37014605,5.4,1,2280482
5,37069854,0.001,3,2284806
5,37070070,1,1,2284815
1,37070085,2.4,1,2284816
5,37066386,0.3,3,2284817
5,37068879,1,3,2284826
5,37066445,0.5,3,2284831
5,37066449,0.2,10,2284832
2,37066468,0,1,2284833
16,37066485,12,9,2284834
5,37067641,1,3,2284838
16,37067644,1,9,2284839
5,37067649,1,3,2284840
5,37066505,1,9,2284851
5,37066507,1,9,2284852
5,37070138,0.07,3,2284868
5,37070139,4.8,1,2284869
2,37070140,5,3,2284870
2,37070141,25,1,2284871
5,37069121,5,1,2284882
5,37069140,0.02,3,2284883
5,37065478,1,9,2284893
5,37065489,4,1,2284894
5,37065493,0.1,3,2284895
5,37066656,0.1,1,2284896
5,37066658,2,1,2284897
5,37066660,0.3,3,2284898
16,37066661,35,9,2284899
5,37066675,1,3,2284900
5,37066677,1,1,2284901
5,37066691,0.8,3,2284902
5,37069159,0.02,1,2284911
5,37069166,1,3,2284912
5,37069172,2,1,2284913
5,37069175,0.1,3,2284914
5,37069193,0.1,3,2284915
5,37069209,1,1,2284916
1,37065497,1,1,2284917
8,37065499,60,6,2284918
5,37066733,0,3,2284920
8,37084095,1,9,2285033
5,37083439,1,1,2285169
5,37083441,2.7,1,2285170
5,37083449,0.3,3,2285171
14,37079901,3,9,2285172
5,37078885,1,3,2285202
16,37079828,21,9,2285285
5,37079832,0.015,3,2285286
5,37079848,0.675,3,2285287
5,37079870,2,1,2285288
5,37079891,1,1,2285289
5,37078105,1,3,2285294
5,37078113,1,3,2285295
5,37078120,1.61,3,2285296
5,37078124,0.115,3,2285297
5,37078125,3.2,1,2285298
5,37078161,4.7,1,2285308
5,37078164,0.025,3,2285309
5,37075710,1,11,2285321
5,37075713,0.2,3,2285322
5,37023613,31,1,2281092
5,37023632,82.2,1,2281093
5,37023636,9.9,1,2281094
8,37023646,5,9,2281095
1,37023654,4.6,1,2281096
5,37024874,2,1,2281104
5,37024881,4.2,1,2281105
15,37024894,4,9,2281127
5,37024907,27.9,1,2281128
5,37024911,130.9,1,2281129
