offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
36495672,32507480,0,,,,,,,,
36495675,32507483,1,5,15,M,1,,,,
36495676,32507483,2,5,15,M,0,,,,
36501185,32512320,1,5,17,F,1,,,,
36501189,32512324,1,5,25,M,1,,,,
36501196,32512331,1,5,30,M,1,,,,
36495752,32508360,1,5,38,F,1,,,,
36495762,32508370,1,5,21,M,1,,,,
36495822,32508423,1,5,55,M,1,,,,
36495776,32508384,0,,,,,,,,
36495784,32508391,0,,,,,,,,
36495792,32508398,0,,,,,,,,
36495807,32508408,1,5,17,M,1,,,,
36495813,32508414,1,5,56,M,1,,,,
36495823,32508424,1,5,22,M,1,,,,
36495824,32508425,1,5,33,F,1,,,,
36495826,32508426,2,5,12,M,1,,,,
36495825,32508426,1,5,12,M,1,,,,
36495706,32507510,0,,,,,,,,
36495720,32507522,0,,,,,,,,
36495727,32507529,0,,,,,,,,
36493933,32506494,1,5,23,M,1,,,,
36493934,32506495,0,,,,,,,,
36493954,32506514,0,,,,,,,,
36493962,32506521,0,,,,,,,,
36493974,32506533,0,,,,,,,,
36492149,32505462,1,5,14,M,1,,,,
36493714,32505481,1,5,12,M,1,,,,
36493734,32505497,1,5,33,M,1,,,,
36493749,32505510,0,,,,,,,,
36493756,32505517,0,,,,,,,,
36493982,32506540,0,,,,,,,,
36493989,32506547,0,,,,,,,,
36493997,32506555,1,5,52,M,1,,,,
36493783,32505543,1,5,26,M,1,,,,
36493784,32505544,1,5,18,M,1,,,,
36497687,32510325,1,5,31,F,1,,,,
36497700,32510336,1,5,14,M,1,,,,
36497701,32510337,0,,,,,,,,
36493792,32505552,0,,,,,,,,
36493811,32505568,1,5,46,F,1,,,,
36492072,32504576,0,,,,,,,,
36492073,32504577,1,5,30,M,1,,,,
36492074,32504578,1,5,17,M,1,,,,
36492075,32504581,0,,,,,,,,
36492085,32504591,1,5,39,M,1,,,,
36492099,32504605,1,5,27,M,1,,,,
36492100,32504606,1,5,16,M,1,,,,
36492106,32504612,0,,,,,,,,
36495850,32508448,0,,,,,,,,
36495857,32508454,1,5,46,M,1,,,,
36495869,32508465,1,5,28,F,1,,,,
36497435,32508478,0,,,,,,,,
36497440,32508483,1,5,18,F,1,,,,
36497445,32508488,1,5,18,M,0,,,,
36497450,32508493,1,5,25,F,1,,,,
36497720,32510356,1,5,36,M,1,,,,
