agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
1973,CO0320200,CO0320200,Stratton Police Department,Stratton,1,City,,,1195,Stratton,7,CO,287,Kit Carson,08063,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1981,,2016,2013,2016,664,7,"Cities under 2,500",L,N,N,12,12,5,,,,2016,1,0,80836,39.30534,-102.603023
1884,CO0110400,CO0110400,Manassa Police Department,Manassa,1,City,,,1142,Manassa,7,CO,266,Conejos,08021,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2014,2012,974,7,"Cities under 2,500",L,N,N,0,0,0,1880,CO0110000,Conejos,1997,1,0,81141,37.213406,-106.176447
1856,CO0050100,CO0050100,Springfield Police Department,Springfield,1,City,,,1192,Springfield,7,CO,259,Baca,08009,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1987,,2016,2013,2016,1394,7,"Cities under 2,500",L,N,N,12,12,9,,,,2016,4,0,81073,37.306678,-102.537765
1909,CO0190000,CO0190000,Eagle County Sheriff's Office,Eagle,2,County,,,,,7,CO,274,Eagle,08037,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,25091,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,42,32,81631,39.630638,-106.692944
2102,CO0621200,CO0621200,Ault Police Department,Ault,1,City,,,1033,Ault,7,CO,317,Weld,08123,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,1623,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,5,1,80610,40.555794,-104.383649
2063,CO0540200,CO0540200,Hayden Police Department,Hayden,1,City,,,1111,Hayden,7,CO,309,Routt,08107,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1971,,2016,2013,,1846,7,"Cities under 2,500",L,N,N,11,11,8,,,,2016,4,2,81639,40.483155,-106.985274
1875,CO0090100,CO0090100,Cheyenne Wells Police Department,Cheyenne Wells,1,City,,,1055,Cheyenne Wells,7,CO,264,Cheyenne,08017,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1982,,2016,2014,2009,864,7,"Cities under 2,500",L,N,N,0,0,0,1874,CO0090000,Cheyenne,1984,2,0,80810,38.835386,-102.604585
1940,CO0240000,CO0240000,Gilpin County Sheriff's Office,Gilpin,2,County,,,,,7,CO,279,Gilpin,08047,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,5108,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,40,17,80403,39.861082,-105.528947
1846,CO0030700,CO0030700,Greenwood Village Police Department,Greenwood Village,1,City,,,1108,Greenwood Village,7,CO,257,Arapahoe,08005,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,15760,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,63,26,80111,39.644632,-104.331733
1925,CO0210600,CO0210600,Palmer Lake Police Department,Palmer Lake,1,City,,,1168,Palmer Lake,7,CO,275,El Paso,08041,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,2615,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,5,,,,2016,2,0,80133,38.827383,-104.527472
2112,CO0630200,CO0630200,Yuma Police Department,Yuma,1,City,,,1213,Yuma,7,CO,318,Yuma,08125,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,3629,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,7,1,80759,40.000631,-102.422649
1924,CO0210500,CO0210500,Pikes Peak Community College,Pikes Peak Community College,3,University or College,,476,,,7,CO,275,El Paso,08041,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,18,2,80906,38.827383,-104.527472
1957,CO0290000,CO0290000,Jackson County Sheriff's Office,Jackson,2,County,,,,,7,CO,284,Jackson,08057,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,1404,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,3,4,80480,40.663432,-106.329248
2119,CODPD0000,CODPD0000,Denver Police Department,Denver,1,City,,,1068,Denver,7,CO,271,Denver,08031,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,682418,1B,"Cities from 500,000 thru 999,999",L,N,Y,12,12,10,,,,2016,1483,316,80204,39.76185,-104.880641
1988,CO0350400,CO0350400,Loveland Police Department,Loveland,1,City,,,1140,Loveland,7,CO,290,Larimer,08069,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,74139,3,"Cities from 50,000 thru 99,000",L,N,N,12,12,10,,,,2016,103,46,80537,40.663091,-105.482131
2023,CO0440000,CO0440000,Morgan County Sheriff's Office,Morgan,2,County,,,,,7,CO,299,Morgan,08087,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,9919,8D,"Non-MSA counties under 10,000",L,N,N,12,12,10,,,,2016,17,34,80701,40.26254,-103.807497
1998,CO0380100,CO0380100,Sterling Police Department,Sterling,1,City,,,1194,Sterling,7,CO,293,Logan,08075,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,14574,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,20,5,80751,40.728091,-103.090464
1955,CO0280100,CO0280100,Walsenburg Police Department,Walsenburg,1,City,,,1202,Walsenburg,7,CO,283,Huerfano,08055,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,2861,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,7,,,,2016,8,2,81089,37.687815,-104.959928
1928,CO0211000,CO0211000,Calhan Police Department,Calhan,1,City,,,1047,Calhan,7,CO,275,El Paso,08041,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1985,,2016,2014,2016,800,7,"Cities under 2,500",L,Y,N,12,12,2,,,,2016,3,0,80808,38.827383,-104.527472
2038,CO0470100,CO0470100,Fairplay Police Department,Fairplay,1,City,,,1085,Fairplay,7,CO,302,Park,08093,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1979,,2016,2013,,679,7,"Cities under 2,500",L,Y,N,0,0,4,,,,2016,3,0,80440,39.118914,-105.717648
2001,CO0390100,CO0390100,Grand Junction Police Department,Grand Junction,1,City,,,1105,Grand Junction,7,CO,294,Mesa,08077,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,60508,3,"Cities from 50,000 thru 99,000",L,N,Y,12,12,10,,,,2016,111,86,81501,39.019492,-108.461837
2100,CO0621000,CO0621000,Johnstown Police Department,Johnstown,1,City,,,1120,Johnstown,7,CO,317,Weld,08123,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,14300,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,18,2,80534,40.555794,-104.383649
1945,CO0250100,CO0250100,Granby Police Department,Granby,1,City,,,1104,Granby,7,CO,280,Grand,08049,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1978,,2016,2013,2016,1795,7,"Cities under 2,500",L,N,N,12,12,8,,,,2016,6,1,80446,40.123289,-106.095876
2027,CO0440400,CO0440400,Log Lane Village Police Department,Log Lane Village,1,City,,,1091,Fort Morgan,7,CO,299,Morgan,08087,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1981,,2016,2013,,873,7,"Cities under 2,500",L,N,N,11,11,3,,,,2016,2,0,80705,40.26254,-103.807497
1920,CO0210100,CO0210100,Colorado Springs Police Department,Colorado Springs,1,City,,,1057,Colorado Springs,7,CO,275,El Paso,08041,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,452410,1C,"Cities from 250,000 thru 499,999",L,N,Y,12,12,10,,,,2016,645,279,80901,38.827383,-104.527472
2042,CO0480200,CO0480200,Haxtun Police Department,Haxtun,1,City,,,1110,Haxtun,7,CO,303,Phillips,08095,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,929,7,"Cities under 2,500",L,N,N,12,12,7,,,,2016,3,0,80731,40.594712,-102.345105
2064,CO0540300,CO0540300,Oak Creek Police Department,Oak Creek,1,City,,,1161,Oak Creek,7,CO,309,Routt,08107,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,895,7,"Cities under 2,500",L,N,N,12,12,2,,,,2016,3,0,80467,40.483155,-106.985274
1953,CO0270000,CO0270000,Hinsdale County Sheriff's Office,Hinsdale,2,County,,,,,7,CO,282,Hinsdale,08053,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,775,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,4,1,81235,37.811667,-107.383335
1911,CO0190200,CO0190200,Eagle Police Department,Eagle,1,City,,,1076,Eagle,7,CO,274,Eagle,08037,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1982,,2016,2013,2016,6590,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,11,1,81631,39.630638,-106.692944
1893,CO0150100,CO0150100,Delta Police Department,Delta,1,City,,,1067,Delta,7,CO,270,Delta,08029,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,8686,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,17,3,81416,38.861756,-107.864757
1894,CO0150200,CO0150200,Paonia Police Department,Paonia,1,City,,,1169,Paonia,7,CO,270,Delta,08029,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,,1402,7,"Cities under 2,500",L,N,N,0,0,2,,,,2016,4,0,81428,38.861756,-107.864757
1869,CO0070700,CO0070700,Lyons Police Department,Lyons,1,City,,,1141,Lyons,7,CO,261,Boulder,08013,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2014,2015,2127,7,"Cities under 2,500",L,Y,N,0,0,0,1862,CO0070000,Boulder,1988,1,0,80540,40.094838,-105.398376
2025,CO0440200,CO0440200,Fort Morgan Police Department,Fort Morgan,1,City,,,1091,Fort Morgan,7,CO,299,Morgan,08087,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,11327,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,26,5,80701,40.26254,-103.807497
1999,CO0380200,CO0380200,Fleming Police Department,Fleming,1,City,,,1194,Sterling,7,CO,293,Logan,08075,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2014,2000,397,7,"Cities under 2,500",L,N,N,0,0,0,1997,CO0380000,Logan,1985,1,1,80728,40.728091,-103.090464
1982,C0034019E,CO0340500,Fort Lewis College,Fort Lewis College,3,University or College,,217,,,7,CO,288,La Plata,08067,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1995,,2016,2013,2016,0,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,8,2,,,
1968,CO0301000,CO0301000,Red Rocks Community College,Red Rocks Community College,3,University or College,,488,,,7,CO,285,Jefferson,08059,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1979,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,8,,,,2016,6,3,80228,39.576572,-105.251249
2037,CO0470000,CO0470000,Park County Sheriff's Office,Park,2,County,,,,,7,CO,302,Park,08093,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,15747,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,31,25,80440,39.118914,-105.717648
1889,CO0130100,CO0130100,Ordway Police Department,Ordway,1,City,,,1164,Ordway,7,CO,268,Crowley,08025,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2014,1995,1052,7,"Cities under 2,500",L,N,N,0,0,0,1888,CO0130000,Crowley,1988,3,4,81063,38.30618,-103.772736
2070,CO0560000,CO0560000,San Juan County Sheriff's Office,San Juan,2,County,,,,,7,CO,311,San Juan,08111,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,726,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,2016,3,0,81433,37.781074,-107.670257
2021,CO0430500,CO0430500,Naturita Police Department,Naturita,1,City,,,1155,Naturita,7,CO,298,Montrose,08085,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2014,1986,527,7,"Cities under 2,500",L,N,N,0,0,0,2017,CO0430000,Montrose,1983,1,0,81422,38.413427,-108.263042
1950,CO0260100,CO0260100,Gunnison Police Department,Gunnison,1,City,,,1109,Gunnison,7,CO,281,Gunnison,08051,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,5990,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,14,16,81230,38.669679,-107.078108
2044,CO0490100,CO0490100,Aspen Police Department,Aspen,1,City,,,1032,Aspen,7,CO,304,Pitkin,08097,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1964,,2016,2013,2016,6841,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,27,9,81611,39.217533,-106.915943
1900,CO0160400,CO0160400,University of Colorado: Health Sciences Center,University of Colorado: Health Sciences Center,3,University or College,,725,,,7,CO,271,Denver,08031,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1978,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,0,0,7,,,,2014,5,0,80045,39.76185,-104.880641
2087,CO0610000,CO0610000,Washington County Sheriff's Office,Washington,2,County,,,,,7,CO,316,Washington,08121,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,4792,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,9,36,80720,39.96579,-103.209744
2076,CO0580100,CO0580100,Julesburg Police Department,Julesburg,1,City,,,1121,Julesburg,7,CO,313,Sedgwick,08115,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2014,,1209,7,"Cities under 2,500",L,N,N,0,0,0,2075,CO0580000,Sedgwick,1992,2,0,80737,40.871568,-102.355358
2011,CO0410200,CO0410200,Dinosaur Police Department,Dinosaur,1,City,,,1071,Dinosaur,7,CO,296,Moffat,08081,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1980,,2016,2014,2004,306,7,"Cities under 2,500",L,N,N,0,0,0,2009,CO0410000,Moffat,2003,1,0,81610,40.573984,-108.204521
1965,CO0300700,CO0300700,Morrison Police Department,Morrison,1,City,,,1153,Morrison,7,CO,285,Jefferson,08059,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1978,,2016,2013,2016,433,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,9,1,80465,39.576572,-105.251249
1853,CO0040100,CO0040100,Pagosa Springs Police Department,Pagosa Springs,1,City,,,1166,Pagosa Springs,7,CO,258,Archuleta,08007,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,1749,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,7,1,81147,37.202395,-107.050863
2019,CO0430300,CO0430300,Nucla Police Department,Nucla,1,City,,,1160,Nucla,7,CO,298,Montrose,08085,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1978,,2016,2014,1993,703,7,"Cities under 2,500",L,N,N,0,0,0,2017,CO0430000,Montrose,1997,1,0,81424,38.413427,-108.263042
2117,COCSPNO00,COCSPNO00,Colorado State Police Cattle-Theft,Colorado State Police Cattle-Theft,4,State Police,,,,,7,CO,3309,,,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1988,,2016,2014,2003,0,8D,"Non-MSA counties under 10,000",L,N,N,0,0,0,2115,COCSP0000,State Patrol,,,,80215,39.76185,-104.880641
1908,CO0180700,CO0180700,Lone Tree Police Department,Lone Tree,1,City,,,1137,Lone Tree,7,CO,273,Douglas,08035,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1998,,2016,2013,2016,14184,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,42,7,80124,39.326435,-104.926199
1845,CO0030600,CO0030600,Bow Mar Police Department,Bow Mar,1,City,,,1136,Littleton,7,CO,257,Arapahoe,08005,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,935,7,"Cities under 2,500",L,Y,N,12,12,8,,,,2012,6,0,80123,39.644632,-104.331733
1972,CO0320100,CO0320100,Burlington Police Department,Burlington,1,City,,,1046,Burlington,7,CO,287,Kit Carson,08063,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,3960,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,7,1,80807,39.30534,-102.603023
1938,CO0230600,CO0230600,New Castle Police Department,New Castle,1,City,,,1157,New Castle,7,CO,278,Garfield,08045,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1979,,2016,2013,2016,4638,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,8,,,,2016,8,1,81647,39.599352,-107.90978
1855,CO0050000,CO0050000,Baca County Sheriff's Office,Baca,2,County,,,,,7,CO,259,Baca,08009,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,1607,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,4,8,81073,37.306678,-102.537765
1912,CO0190300,CO0190300,Minturn Police Department,Minturn,1,City,,,1149,Minturn,7,CO,274,Eagle,08037,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1981,,2016,2013,2007,1037,7,"Cities under 2,500",L,N,N,0,0,7,1909,CO0190000,Eagle,2013,3,1,81645,39.630638,-106.692944
1877,CO0100100,CO0100100,Idaho Springs Police Department,Idaho Springs,1,City,,,1118,Idaho Springs,7,CO,265,Clear Creek,08019,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1973,,2016,2013,2016,1708,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,7,1,80452,39.689403,-105.670791
2095,CO0620500,CO0620500,La Salle Police Department,La Salle,1,City,,,1128,La Salle,7,CO,317,Weld,08123,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,2068,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,8,0,80645,40.555794,-104.383649
1866,CO0070400,CO0070400,Longmont Police Department,Longmont,1,City,,,1138,Longmont,7,CO,261,Boulder,08013,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,91222,3,"Cities from 50,000 thru 99,000",L,N,N,12,12,10,,,,2016,137,67,80501,40.094838,-105.398376
2017,CO0430000,CO0430000,Montrose County Sheriff's Office,Montrose,2,County,,,,,7,CO,298,Montrose,08085,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,20125,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,44,54,81401,38.413427,-108.263042
2052,CO0510200,CO0510200,Colorado Mental Health Institute,Colorado Mental Health Institute,6,Other State Agency,,,,,7,CO,306,Pueblo,08101,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1978,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,19,84,81003,38.170658,-104.489892
1842,CO0030300,CO0030300,Sheridan Police Department,Sheridan,1,City,,,1081,Englewood,7,CO,257,Arapahoe,08005,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,6018,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,31,3,80110,39.644632,-104.331733
1935,CO0230300,CO0230300,Rifle Police Department,Rifle,1,City,,,1178,Rifle,7,CO,278,Garfield,08045,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1967,,2016,2013,2016,9532,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,7,,,,2016,20,4,81650,39.599352,-107.90978
2035,CO0460100,CO0460100,Ouray Police Department,Ouray,1,City,,,1165,Ouray,7,CO,301,Ouray,08091,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,1025,7,"Cities under 2,500",L,N,N,12,12,9,,,,2016,6,0,81427,38.1506,-107.767133
2074,CO0570200,CO0570200,Norwood Police Department,Norwood,1,City,,,1159,Norwood,7,CO,312,San Miguel,08113,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2014,2016,564,7,"Cities under 2,500",L,N,N,0,0,0,2072,CO0570000,San Miguel,1982,2,0,81423,38.009374,-108.427326
1865,CO0070300,CO0070300,Lafayette Police Department,Lafayette,1,City,,,1130,Lafayette,7,CO,261,Boulder,08013,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,27761,4,"Cities from 25,000 thru 49,999",L,Y,N,12,12,9,,,,2016,38,10,80026,40.094838,-105.398376
1903,CO0170100,CO0170100,Dove Creek Police Department,Dove Creek,1,City,,,1073,Dove Creek,7,CO,272,Dolores,08033,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2014,1998,695,7,"Cities under 2,500",L,N,N,0,0,0,1902,CO0170000,Dolores,1983,1,0,81324,37.747602,-108.530383
1857,CO0050200,CO0050200,Pritchett Police Department,Pritchett,1,City,,,1174,Pritchett,7,CO,259,Baca,08009,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1971,,2016,2014,2009,135,7,"Cities under 2,500",L,N,N,0,0,0,1855,CO0050000,Baca,1997,2,0,81064,37.306678,-102.537765
2065,CO0540400,CO0540400,Yampa Police Department,Yampa,1,City,,,1193,Steamboat Springs,7,CO,309,Routt,08107,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1978,,2016,2014,2001,438,7,"Cities under 2,500",L,N,N,0,0,0,2061,CO0540000,Routt,1982,2,0,80477,40.483155,-106.985274
1914,CO0190600,CO0190600,Avon Police Department,Avon,1,City,,,1035,Avon,7,CO,274,Eagle,08037,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1979,,2016,2013,2016,6465,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,10,,,,2016,17,2,81620,39.630638,-106.692944
2103,CO0621300,CO0621300,Platteville Police Department,Platteville,1,City,,,1173,Platteville,7,CO,317,Weld,08123,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1976,,2016,2013,2016,3729,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,8,,,,2016,6,0,80651,40.555794,-104.383649
1852,CO0040000,CO0040000,Archuleta County Sheriff's Office,Archuleta,2,County,,,,,7,CO,258,Archuleta,08007,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,10585,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,8,,,,2016,14,19,81147,37.202395,-107.050863
2012,CO0420000,CO0420000,Montezuma County Sheriff's Office,Montezuma,2,County,,,,,7,CO,297,Montezuma,08083,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,15908,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,29,41,81321,37.338025,-108.595786
1977,CO0340000,CO0340000,La Plata County Sheriff's Office,La Plata,2,County,,,,,7,CO,288,La Plata,08067,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,33474,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,7,,,,2016,103,26,81303,37.287367,-107.839718
1987,CO0350300,CO0350300,Fort Collins Police Department,Fort Collins,1,City,,,1089,Fort Collins,7,CO,290,Larimer,08069,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,159629,2,"Cities from 100,000 thru 249,000",L,N,Y,12,12,10,,,,2016,206,86,80521,40.663091,-105.482131
1936,CO0230400,CO0230400,Carbondale Police Department,Carbondale,1,City,,,1050,Carbondale,7,CO,278,Garfield,08045,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1971,,2016,2013,2016,6621,6,"Cities from 2,500 thru 9,999",L,N,N,12,12,5,,,,2016,15,2,81623,39.599352,-107.90978
1838,CO0020200,CO0020200,Adams State University,Adams State University,3,University or College,,5,,,7,CO,256,Alamosa,08003,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1977,,2016,2013,2016,0,7,"Cities under 2,500",L,N,N,12,12,8,,,,2016,5,1,81102,37.568442,-105.788041
1874,CO0090000,CO0090000,Cheyenne County Sheriff's Office,Cheyenne,2,County,,,,,7,CO,264,Cheyenne,08017,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2013,2016,1887,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,2016,5,4,80810,38.835386,-102.604585
1885,CO0110500,CO0110500,Sanford Police Department,Sanford,1,City,,,1184,Sanford,7,CO,266,Conejos,08021,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1979,,2016,2014,,867,7,"Cities under 2,500",L,N,N,0,0,0,,,,2016,1,0,81151,37.213406,-106.176447
1837,CO0020100,CO0020100,Alamosa Police Department,Alamosa,1,City,,,1028,Alamosa,7,CO,256,Alamosa,08003,A,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,CO,1960,,2016,2014,,9598,6,"Cities from 2,500 thru 9,999",L,N,N,4,4,5,,,,2016,23,4,81101,37.568442,-105.788041
