suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,56292116,3,1,3687503
5,56292126,2.4,1,3687504
8,56292128,24,9,3687505
4,56292144,0.01,5,3687590
5,56300378,0.175,3,3687634
5,56300390,3.002,1,3687635
5,56300398,0.3,3,3687636
5,56300400,5,1,3687637
5,56300403,1,1,3687638
5,56300409,0.013,3,3687639
5,56300411,0.25,3,3687640
5,56300417,0.025,3,3687641
5,56300421,1.7,1,3687642
5,56300423,4.2,1,3687643
16,56291282,3,9,3687869
5,56291290,0.15,3,3687870
5,56291292,0.4,3,3687871
5,56304806,1.8,1,3696885
5,56304815,3.043,1,3696886
5,56299562,0.25,3,3688205
5,56299565,0.6,1,3688206
5,56299566,4,1,3688207
5,56304821,1,1,3697034
5,56304828,10.4,1,3697035
16,56304830,4,9,3697036
5,56304833,1,1,3697037
2,56304835,0.01,1,3697038
5,56304838,0.016,3,3697039
5,56304840,0,1,3697040
5,56307237,2.3,1,3697055
8,56307249,2,9,3697056
5,56307253,1.4,1,3697057
5,56307264,0.135,3,3697058
5,56307266,4.5,1,3697059
5,56307269,5.6,1,3697060
5,56307273,0.015,3,3697061
5,56307277,1.001,3,3697062
5,56308480,1.4,1,3697072
5,56308486,0.215,3,3697131
5,56308488,1,1,3697132
5,56308493,5.52,3,3697133
5,56308497,2.8,1,3697134
5,56308501,2.8,1,3697135
5,56308504,1,1,3697136
5,56308506,19.006,1,3697137
5,56308509,0.01,3,3697138
16,56308510,2,9,3697139
8,56308512,1,9,3697140
5,56308514,0.06,3,3697141
5,56308518,4.9,1,3697142
13,56308519,3,9,3697143
5,56308523,0.01,3,3697144
5,56302607,3.7,1,3697193
5,56302611,1.8,1,3697194
5,56302612,4.5,1,3697195
5,56307869,1,3,3697767
5,56324011,0.145,3,3694230
5,56324018,0.315,3,3694312
5,56324021,0.1,1,3694313
16,56324026,6,9,3694314
5,56324030,0.01,3,3694315
5,56323156,28.5,1,3694651
5,56323164,1.1,1,3694652
2,56304840,3,1,3933795
16,56307237,4,9,3933796
16,56308486,7,9,3933804
5,56308512,11.8,1,3933805
5,56308519,1,1,3933806
14,59555726,4,1,3955227
5,59548908,56.2,1,3955285
5,59554841,0.5,8,3955287
8,59558902,5,9,3955302
5,59617746,1,3,3964210
16,59634436,3,9,3964215
18,59629932,0,11,3964219
17,59634753,46,9,3964221
5,59623069,1,10,3964223
18,59630038,0,11,3964224
5,59623091,0.002,1,3964226
8,59631358,0.5,9,3964228
8,59631391,3,9,3964229
17,59623212,3,9,3964230
5,59557963,1.3,1,3955395
18,59581874,0,11,3964248
18,59616113,0,11,3964266
18,59602934,0,11,3964268
18,59606706,0,11,3964273
18,59600669,0,11,3964274
18,59600671,0,11,3964275
13,59600687,4,9,3964276
13,59607982,4,9,3964277
11,59608095,9,1,3964283
18,59616679,0,11,3964294
18,59607610,0,11,3964299
1,59565305,1.5,1,3964302
18,59569085,0,11,3964308
5,59574084,4.3,1,3964313
18,59564408,0,11,3964314
18,59573237,0,11,3964326
5,59577090,2,1,3964338
18,59577132,0,11,3964341
18,59657189,0,11,3964349
5,59654295,4.7,1,3964379
8,56308486,20,9,3960162
13,56308512,0.9,1,3960163
12,59635905,19,9,3956006
16,59617517,8,9,3956012
5,59624784,4.1,3,3956024
5,59624796,2,1,3956025
15,59624816,34.005,9,3956026
16,59617746,1,9,3956038
12,59630854,5,9,3956046
5,59634436,1,3,3956048
16,59622677,7,9,3956050
5,59629731,1,11,3956060
16,59629779,6,9,3956061
2,59629782,0.08,1,3956062
5,59626296,1,3,3956066
5,59629889,311.005,1,3956073
16,59629908,21,9,3956074
1,59629932,0.05,1,3956075
16,59632359,17,9,3956077
16,59632368,10,9,3956078
16,59632369,1.9,3,3956079
5,59634753,0.021,3,3956080
6,59634763,2,9,3956081
5,59622977,4.4,1,3956083
5,59622979,18,1,3956084
8,59622999,2.5,9,3956085
12,59623007,1,9,3956086
5,59625301,20,1,3956087
8,59623069,191,9,3956090
8,59625407,1,9,3956093
5,59628847,2.8,1,3956095
2,59628855,0.001,1,3956096
13,59630038,3,9,3956097
5,59630068,0.7,1,3956098
17,59634888,3,9,3956100
8,59623091,3.5,9,3956105
14,59631342,27,9,3956110
5,59631358,3.7,3,3956111
2,59631391,3.5,1,3956112
4,59623212,0.1,1,3956114
5,59628989,0.1,3,3956117
4,59632629,3,1,3956119
5,59635854,4,9,3956120
5,59589494,6,1,3956124
5,59589502,1,1,3956125
8,59578626,38,9,3956139
5,59585865,44,10,3956146
5,59587057,1,11,3956148
5,59582330,2,1,3956157
11,59582431,23.6,1,3956170
15,59582714,4,9,3956200
8,59582781,1,11,3956213
8,59582794,1,9,3956226
8,59581874,8,1,3956256
5,59587867,0.5,1,3956260
2,59594000,0.5,1,3956265
5,59587913,0.5,1,3956271
5,59587924,1,1,3956272
5,59587926,1,9,3956273
5,59590447,1,1,3956274
5,59597326,8,1,3956290
8,59585763,8,9,3956293
2,59596700,1,1,3956298
5,59596706,1.4,1,3956299
5,59585833,6,1,3956304
2,59616113,2,9,3956310
16,59597980,3,9,3956311
16,59606442,1,9,3956314
5,59602934,14,1,3956322
5,59606563,22,1,3956334
11,59606573,0.9,1,3956335
8,59606586,146,9,3956336
5,59606657,0.001,3,3956344
5,59606706,441,10,3956345
5,59606709,11,1,3956346
16,59600669,78,9,3956355
5,59600671,4050.312,1,3956356
16,59600687,38,9,3956357
14,59607982,5,9,3956359
11,59608058,2,9,3956369
15,59602041,1,9,3956376
3,59608095,1.8,1,3956382
17,59608112,1,9,3956383
8,59607167,1.5,9,3956414
16,59609686,30,9,3956424
16,59609688,29,9,3956425
8,59609704,3,9,3956426
13,59616623,2.5,9,3956443
5,59616679,1,9,3956444
5,59607436,3,9,3956449
16,59616765,3,9,3956452
11,59606313,10,9,3956458
5,59616050,14,10,3956462
8,59599122,2,9,3956464
8,59607610,100,1,3956465
5,59607623,1,10,3956466
5,59574993,2.9,1,3956471
5,59564109,1,9,3956476
5,59565305,0.8,1,3956477
16,59565313,43,9,3956478
1,59565325,0.05,1,3956479
11,59575060,2.1,1,3956494
11,59576237,34,9,3956495
16,59564182,4,9,3956496
5,59564190,1.1,1,3956497
8,59569055,1.5,9,3956500
1,59572753,0.7,1,3956502
16,59565492,10,9,3956506
1,59569085,1,11,3956509
16,59572788,3,9,3956512
8,59574084,7,9,3956523
5,59574114,1,10,3956524
11,59564408,9.2,1,3956527
12,59575395,0.01,1,3956532
16,59575441,2,9,3956544
12,59573237,3,9,3956585
5,59561299,14.7,1,3956616
2,59577090,2,1,3956629
5,59577132,18,1,3956643
5,59560344,1,10,3956656
1,59570012,0.1,1,3956661
5,59560428,1,1,3956667
5,59560439,3.5,1,3956668
8,59564081,29,9,3956671
3,59657189,2,3,3956706
5,59653056,0.105,3,3956806
16,59653088,26,9,3956807
8,59654286,4.5,9,3956808
1,59649603,0.3,1,3956817
8,59653118,2.5,5,3956819
12,59653134,3,9,3956820
8,59654295,2,9,3956821
5,59649662,3.1,1,3956830
2,59636491,0.2,1,3956833
3,59637702,0.4,3,3956834
5,59637709,0.01,1,3956835
8,59653297,1,9,3956841
8,59640196,1,9,3956842
5,59652164,1,2,3956849
2,59648681,1.001,1,3956857
5,59636728,2.4,1,3956859
5,59636758,1,3,3956860
5,59648724,5,1,3956865
7,59648810,4,9,3956872
5,59641813,1.2,1,3956895
5,59641845,1,11,3956896
16,59641856,1,9,3956904
16,59645456,2,9,3956905
5,59645543,0,3,3956913
8,59640844,45.005,9,3956923
15,59649301,4,9,3956928
5,59638532,0.1,1,3956933
6,59640916,5,9,3956934
5,59649360,1,9,3956937
5,59649368,1,10,3956938
5,59597896,3,1,3909748
5,59597911,24,1,3909749
8,59582714,2,9,3909760
5,59582715,14.8,1,3909761
5,59597590,13.3,1,3909860
8,59582739,0,,3909873
15,59582745,2,9,3909874
5,59582747,2,1,3909875
16,59582748,2,9,3909876
5,59582752,0.7,1,3909877
5,59582761,3,1,3909878
15,59582771,30,9,3909879
8,59582778,5,9,3909880
1,59582781,2.4,1,3909881
6,59582786,1,9,3909882
5,59582787,0.05,1,3909883
8,59597626,4,9,3909949
5,59597643,4.1,1,3909950
16,59597650,0,,3909951
2,59597652,6.5,1,3909952
12,59597686,8,1,3909953
5,59582793,2,1,3909971
5,59582794,0.17,3,3909972
5,59582795,7,1,3909973
8,59582815,0,,3909974
8,59582819,1,9,3909975
2,59582821,0.5,1,3909976
5,59582822,3,1,3909977
8,59659960,1,9,3914231
1,59659967,1,1,3914232
5,59660009,1,3,3914233
5,59555726,2.6,1,3901192
5,59555734,2.1,1,3901273
8,59555738,2,9,3901274
5,59555782,0.9,1,3901275
5,59555808,2.1,1,3901276
1,59558866,3.5,1,3901376
5,59558890,1.8,1,3901377
5,59579278,1,11,3910068
5,59579279,18,1,3910069
5,59579283,6,1,3910070
2,59579286,1.4,1,3910071
1,59596986,8.6,1,3910167
5,59596997,7.5,1,3910168
5,59579302,3.7,1,3910169
5,59579308,2.8,1,3910170
16,59579309,2,9,3910171
8,59581772,30,9,3910190
5,59581780,4.2,1,3910191
5,59581788,1.8,1,3910192
5,59597030,12,1,3910255
5,59549869,2,1,3901422
5,59554836,1.8,1,3901518
5,59548903,1.1,1,3901584
2,59548908,7.4,1,3901585
5,59554838,4.6,1,3901602
5,59554841,16,1,3901603
5,59554857,1.5,1,3901604
16,59548923,1,9,3901648
5,59581806,2.7,1,3910292
5,59581807,2.2,1,3910293
12,59581812,1,9,3910294
5,59581817,1.7,1,3910295
16,59581829,2,9,3910296
5,59581838,9.8,1,3910297
5,59581842,65,1,3910298
5,59581852,0.8,1,3910299
5,59581860,0.8,1,3910300
5,59581871,0.8,1,3910301
