nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
4820986,8267,1,2009,I,,,N,F,,C,2009_01_ME0160400_NIBRS,
4842726,8267,2,2009,I,,,N,F,,C,2009_02_ME0160400_NIBRS,
4864466,8267,3,2009,I,,,N,F,,C,2009_03_ME0160400_NIBRS,
4886206,8267,4,2009,I,,,N,F,,C,2009_04_ME0160400_NIBRS,
4907946,8267,5,2009,I,,,N,F,,C,2009_05_ME0160400_NIBRS,
4929686,8267,6,2009,I,,,N,F,,C,2009_06_ME0160400_NIBRS,
4951426,8267,7,2009,I,,,N,F,,C,2009_07_ME0160400_NIBRS,
4973166,8267,8,2009,I,,,N,F,,C,2009_08_ME0160400_NIBRS,
4994906,8267,9,2009,I,,,N,F,,C,2009_09_ME0160400_NIBRS,
5016646,8267,10,2009,I,,,N,F,,C,2009_10_ME0160400_NIBRS,
5038386,8267,11,2009,I,,,N,F,,C,2009_11_ME0160400_NIBRS,
5060126,8267,12,2009,I,,,N,F,,C,2009_12_ME0160400_NIBRS,
4820984,8265,1,2009,U,,,N,F,,C,2009_01_ME0160200_NIBRS,
4842724,8265,2,2009,U,,,N,F,,C,2009_02_ME0160200_NIBRS,
4864464,8265,3,2009,U,,,N,F,,C,2009_03_ME0160200_NIBRS,
4886204,8265,4,2009,U,,,N,F,,C,2009_04_ME0160200_NIBRS,
4907944,8265,5,2009,U,,,N,F,,C,2009_05_ME0160200_NIBRS,
4929684,8265,6,2009,U,,,N,F,,C,2009_06_ME0160200_NIBRS,
4951424,8265,7,2009,U,,,N,F,,C,2009_07_ME0160200_NIBRS,
4973164,8265,8,2009,U,,,N,F,,C,2009_08_ME0160200_NIBRS,
4994904,8265,9,2009,U,,,N,F,,C,2009_09_ME0160200_NIBRS,
5016644,8265,10,2009,U,,,N,F,,C,2009_10_ME0160200_NIBRS,
5038384,8265,11,2009,U,,,N,F,,C,2009_11_ME0160200_NIBRS,
5060124,8265,12,2009,U,,,N,F,,C,2009_12_ME0160200_NIBRS,
4820985,8266,1,2009,I,,,N,F,,C,2009_01_ME0160300_NIBRS,
4842725,8266,2,2009,I,,,N,F,,C,2009_02_ME0160300_NIBRS,
4864465,8266,3,2009,I,,,N,F,,C,2009_03_ME0160300_NIBRS,
4886205,8266,4,2009,I,,,N,F,,C,2009_04_ME0160300_NIBRS,
4907945,8266,5,2009,I,,,N,F,,C,2009_05_ME0160300_NIBRS,
