victim_id,injury_id
51199720,4
51199729,5
51194531,4
51194574,5
51201922,5
51201930,4
51201969,4
51199769,4
51200841,5
51200861,4
51200892,5
51199832,4
51199855,5
51200905,4
51198829,4
51199722,4
51199730,4
51197698,5
51197737,4
51196633,5
51196648,5
51194532,4
51196607,4
51195626,4
51198714,5
51198715,5
51198745,5
51198746,5
51198760,4
51198805,4
51198815,5
51198816,5
51198817,5
51198818,5
51198819,4
51198820,5
51197692,5
51197719,5
51197742,4
51199734,5
51199753,4
51199778,5
51199794,4
51199798,4
51199811,5
51198691,4
51198727,4
51197608,4
51197615,4
51197635,5
51199898,4
51200791,5
51198834,5
51198837,4
51199723,4
51199724,4
51199726,5
51200794,5
51199735,4
51199736,4
51199742,4
51199745,5
51199755,4
51199761,4
51199766,4
51200821,5
51200832,5
51200847,5
51200854,5
51200860,4
51200873,5
51200878,5
51200879,5
51199835,5
51199857,4
51199866,5
51199872,4
51199883,4
51201861,4
51201869,5
51201895,5
51201902,4
51201920,4
51201931,4
51201937,5
51201940,5
51201941,5
51199788,5
51200887,5
51200894,2
51199808,5
51199809,5
51199816,5
51199817,4
51199818,4
51199827,5
51199828,4
51199829,4
51199836,4
51199838,5
51200909,5
51200926,5
51200929,5
51200936,5
51200937,5
51200941,5
51200958,5
51201857,5
51200784,5
51200785,5
51194581,4
51195472,5
51194534,5
51194535,5
51194544,5
51194553,4
51201968,4
51201973,5
51201978,4
51201982,1
51201985,4
51201989,5
51201990,5
51200818,5
51199848,4
51199858,5
51199863,5
51199874,5
51199882,4
51196536,5
51196539,5
51196541,4
51195510,4
51195542,5
51195543,5
51195561,5
51195579,4
51195580,4
51195600,4
51195615,4
51195617,5
51195618,5
51195629,5
51195638,5
51195641,4
51200824,5
51200827,4
51200834,4
51200838,5
51200843,4
51200844,5
51200846,4
51200855,4
51200864,4
51200874,5
51200898,5
51196612,5
51196635,5
51196637,4
51196641,4
51196661,5
51196546,4
51196549,5
51196558,5
51196561,5
51201862,4
51201863,4
51201865,4
51201877,5
51201879,5
51201880,4
51201887,5
51196598,5
51196602,5
51201892,4
51201893,5
51201899,4
51200950,4
51200951,5
51196671,5
51196679,5
51196689,5
51196692,4
51201903,5
51201904,4
51201910,4
51201913,5
51201934,4
51201935,5
51201936,4
51201939,5
51201944,4
51201946,4
51201950,4
51201963,5
51201967,3
51201971,4
51201977,4
51196703,5
51196705,5
51196706,4
51197596,5
51197607,5
51197624,4
51197625,5
51197629,5
51197637,4
51197648,4
51197649,5
51197665,5
51197667,5
51197672,4
51197678,5
51197688,5
51197695,2
51197696,3
51197705,5
51197709,5
51197711,1
51197711,6
51197718,4
51197728,4
51197731,4
51197732,5
51194550,5
51194555,4
51194557,4
51194569,4
51194570,5
51201993,5
51197741,5
51197757,4
51198661,5
51198663,5
51195503,4
51195515,5
51195518,4
51198665,5
51198671,5
51198681,4
51198690,5
51198693,5
51198694,4
51198698,5
51198709,5
51198780,5
51198786,4
51198799,4
51198803,5
51195550,4
51195581,4
51195583,5
51195587,4
51195608,5
51198741,4
51198751,5
51198757,4
51198769,5
51198770,4
51192379,4
51191257,4
51191268,5
51193383,5
51193448,5
51192348,5
51191383,4
51191384,4
51194418,5
51193346,3
51194485,4
51194486,5
51194509,5
51194514,5
51194520,4
51189260,5
51190163,5
51190178,4
51190226,5
51190208,5
51190209,4
51190220,5
51190221,5
51190242,5
51190250,5
51190255,5
51190274,2
51190274,6
51191221,5
51191224,4
51191230,4
51191240,5
51191248,5
51191250,5
51191251,5
51191265,5
51191273,5
51191284,5
51191291,4
51191294,4
51190270,5
51190271,5
51190272,4
51190294,3
51190294,6
51190294,8
51190308,4
51190309,4
51190310,3
51190319,5
51192293,5
51192303,5
51192324,5
51192333,5
51192334,5
51191244,5
51191252,5
51191266,5
51191269,5
51191270,4
51191272,4
51191287,4
51191288,5
51191290,5
51191301,5
51191389,4
51191392,5
51193369,4
51193372,5
51193373,5
51193421,4
51193450,5
51193452,4
51193457,4
51193461,4
51193464,5
51192367,5
51192380,5
51192387,4
51192407,4
51192409,5
51191314,5
51192427,5
51191317,5
51193495,5
51193528,4
51192435,5
51192437,5
51192441,4
51192442,5
51192448,5
51192449,5
51192450,5
51191326,4
51191327,4
51191330,4
51191348,5
51191349,5
51191365,5
51191368,6
51191372,5
51191377,5
51194439,4
51194446,4
51194449,5
51194450,4
51194452,5
51194453,5
51194466,4
51194467,5
51194471,5
51194472,5
51194474,4
51194475,4
51194476,4
51194480,5
51194483,5
51192284,5
51192283,5
51192289,4
51192291,4
51192294,5
51192306,5
51192307,4
51192325,5
51192338,4
51192339,4
51192340,4
51192341,4
51194515,5
51194517,5
51192346,5
51192364,4
51192391,5
51190151,4
51190152,5
51190154,5
51190156,4
51190160,4
51192431,4
51193353,5
51190164,5
51190165,5
51190166,5
51190174,5
51190179,4
51190180,4
51190181,4
51192422,5
51192428,5
51190184,5
51192444,4
51192457,4
51193434,5
51194530,5
51193447,5
51190210,4
51190216,5
51190218,4
51190222,4
51190223,5
51190225,4
51190236,4
51194429,5
51194433,5
51194443,4
51202929,5
51202963,5
51203044,5
51202945,5
51204140,5
51203016,4
51202005,5
51202981,5
51204129,4
51204143,4
51204152,5
51204158,4
51202948,4
51202950,5
51203041,4
51203059,5
51203984,5
51204015,5
51204055,5
51204060,5
51204065,3
51202990,4
51203001,4
51204110,5
51204111,5
51204112,5
51204119,5
51204130,5
51204136,5
51203023,4
51203032,4
51204151,4
51204153,4
51203047,3
51203049,2
51203054,4
51203067,4
51203087,4
51203982,4
51202017,4
51202018,5
51203992,5
51206236,5
51206252,5
51206264,5
51206296,5
51207256,5
51205226,5
51207294,5
51206174,4
51206175,5
51208469,4
51209358,5
51209359,4
51209360,4
51208438,4
51205113,5
51205137,4
51205141,5
51205091,5
51205138,5
51205154,4
51205175,4
51205176,4
51205185,4
51206235,4
51205206,5
51205209,1
51205232,4
51205233,5
51205234,5
51205237,5
51206204,5
51206244,5
51206302,4
51206311,5
51206169,5
51206170,4
51206180,5
51206189,5
51206190,5
51206192,4
51206193,4
51206197,5
51206198,5
51206242,5
51206294,5
51206315,5
51206333,5
51207339,5
51207357,4
51207248,5
51207270,5
51207274,5
51207376,5
51207386,5
51207401,5
51208305,5
51208317,4
51208324,4
51207300,5
51207301,5
51207306,4
51207314,5
51208399,4
51208401,4
51207324,4
51207338,5
51208404,4
51208405,4
51208407,5
51208408,5
51208409,5
51208410,4
51208413,4
51207385,5
51207393,4
51207407,5
51208348,5
51208436,5
51208315,5
51208458,5
51208459,4
51208461,3
51208463,4
51208464,4
51208468,4
51208472,4
51208446,5
51208452,4
51141009,4
51141028,4
51141031,5
51141036,4
51141038,5
51141050,4
51141052,5
51141055,4
51141064,5
51141070,5
51141074,4
51141075,4
51141977,5
51141983,4
51141984,4
51141994,5
51141995,5
51141997,4
51141998,4
51141999,4
51142005,1
51142010,5
51142013,5
51142014,5
51142018,4
51142035,5
51142038,5
51142047,4
51142064,5
51142065,5
51142072,4
51142086,4
51142087,4
51142088,4
51142089,5
51142097,4
51142100,4
51142106,5
51142129,5
51142155,5
51142157,5
51143062,4
51143064,5
51143069,4
51143070,5
51142028,4
51142031,4
51142032,5
51143177,5
51143192,4
51143205,5
51143206,5
51143215,5
51143217,4
51143219,4
51143220,5
51143221,5
51143224,5
51143226,4
51143231,5
51143073,4
51143076,5
51143083,4
51143096,4
51143099,5
51143105,5
51143110,4
51143115,4
51143130,5
51143131,4
51143132,5
51143134,4
51143135,5
51143144,5
51143152,5
51143157,4
51143164,5
51143166,5
51143172,4
51143173,3
51144280,4
51144291,5
51144292,4
51144293,4
51145199,5
51144132,4
51144148,5
51144150,4
51144171,4
51144186,5
51144211,5
51144221,4
51144226,4
51144229,4
51144237,5
51144244,5
51144245,5
51144246,5
51144251,5
51144260,5
51144261,5
51144264,5
51144265,5
51146271,4
51145210,4
51145218,5
51145219,4
51145229,5
51145246,5
51145251,5
51145252,4
51145256,5
51145274,4
51145284,4
51145303,5
51145304,5
51145311,5
51145326,5
51145327,5
51145328,4
51145346,5
51145361,5
51145366,4
51145372,4
51145376,4
51146288,5
51146290,4
51146300,5
51146304,5
51146312,5
51146319,5
51146324,4
51146329,4
51146346,5
51146382,4
51146389,4
51146394,4
51146395,5
51146403,5
51146406,4
51146407,4
51146410,4
51146417,5
51146420,4
51146423,4
51146437,5
51146447,5
51147367,4
51147380,4
51147382,5
51147404,4
51147435,5
51147436,4
51147450,5
51147453,5
51147461,4
51146452,5
51146453,5
51147347,4
51147352,5
51148501,5
51148503,5
51148504,5
51148505,5
51148520,5
51148521,5
51148535,4
51148538,2
51148539,5
51148541,5
51147473,4
51147474,4
51147476,5
51147478,4
51147491,4
51147493,5
51147497,5
51147498,5
51147527,4
51148433,4
51148448,4
51147512,5
51148460,4
51148462,5
51148475,4
51148476,4
51148564,4
51148573,4
51148576,4
51148577,4
51148581,4
51148595,4
51148606,5
51149506,5
51149524,5
51149539,4
51149548,5
51149550,5
51149552,5
51149557,4
51149561,5
51149564,4
51149581,5
51149660,5
51149663,4
51149664,5
51149665,5
51149669,5
51149682,4
51150588,4
51150593,4
51150596,4
51150602,4
51150605,5
51150617,4
51150628,4
51150638,4
51149601,5
51149635,5
51149651,5
51151775,5
51150732,5
51150735,5
51150736,4
51150751,4
51151641,4
51151648,4
51151661,4
51151663,4
51151710,4
51150666,4
51150680,5
51150682,5
51150686,4
51150687,5
51150688,4
51150694,4
51150696,5
51150709,4
51150720,5
51151773,5
51151793,5
51151794,5
51151807,5
51151810,4
51152718,4
51152720,4
51152726,5
51152732,5
51151670,5
51151674,5
51151679,4
51151684,1
51151723,5
51151724,5
51151731,4
51151756,4
51155979,5
51152866,5
51152792,5
51152793,4
51155963,5
51155992,5
51152788,5
51156096,5
51152893,4
51153796,5
51153797,4
51152801,5
51152802,5
51152816,4
51152826,5
51152829,5
51152882,4
51152889,4
51153863,1
51153863,3
51152834,5
51152839,4
51153804,5
51153818,4
51153944,5
51153945,5
51153965,4
51154896,4
51153874,4
51153883,4
51153913,4
51153949,4
51153963,5
51154936,5
51154937,5
51154947,4
51154961,5
51154970,5
51154979,4
51155003,4
51153946,4
51155047,4
51155951,4
51155968,5
51156021,5
51156022,4
51156024,5
51156034,4
51154966,4
51155049,5
51154986,4
51155013,4
51155032,4
51155936,5
51155941,5
51155957,5
51155958,5
51155971,5
51155994,5
51152744,5
51156106,4
51156107,4
51156108,4
51156111,4
51156114,4
51152748,5
51152754,4
51152755,4
51156083,4
51189215,4
51189216,5
51189217,4
51189220,4
51189221,4
51189223,5
51189222,5
51189229,4
51189230,5
51189232,1
51189235,4
51189236,4
51189237,5
51189244,4
51189245,5
51189249,4
51189250,5
51189256,5
51184852,5
51184853,5
51184901,5
51184950,5
51184967,5
51184968,5
51183855,4
51183864,4
51183865,5
51186052,4
51184992,4
51185915,4
51182799,5
51180612,5
51182831,4
51182841,5
51182842,5
51182843,4
51178401,4
51178402,4
51178403,4
51178445,4
51179579,5
51179613,5
51178483,5
51178560,5
51182771,4
51182772,5
51181632,5
51179478,4
51182804,4
51181727,4
51181752,5
51181769,5
51182702,4
51182709,5
51182732,5
51182760,5
51182761,4
51182762,4
51182779,4
51181668,4
51181674,5
51181675,5
51183749,5
51183765,4
51183766,5
51183788,4
51183795,4
51183800,4
51183806,4
51183807,4
51183823,4
51183826,4
51183860,5
51183870,4
51183876,4
51183878,4
51182787,4
51182814,5
51182820,5
51182707,5
51182708,5
51182721,4
51182724,4
51182751,4
51182756,4
51182781,4
51184828,5
51184831,5
51184833,5
51184834,5
51184837,4
51184844,4
51184849,5
51184850,5
51184861,5
51184875,4
51184886,4
51184890,4
51184902,4
51184912,4
51184936,5
51183756,4
51183757,4
51183760,4
51183779,5
51183781,5
51183801,4
51183819,5
51183842,4
51183896,4
51183903,4
51183909,4
51183914,4
51183915,4
51183921,4
51182839,6
51184832,1
51184848,4
51184858,5
51185984,4
51185985,4
51186001,4
51186019,4
51186032,5
51184966,4
51184969,5
51183883,5
51183884,6
51177437,5
51186966,5
51185882,5
51185885,1
51185885,7
51185886,5
51185908,4
51185923,5
51185924,5
51185930,5
51185953,4
