victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
51200782,47333184,1,4,,,,5,56,F,1,2,R,,,,
51200787,47333188,1,4,,,,5,15,M,1,2,R,,,,
51200793,47333194,1,4,,,,5,15,M,1,2,R,,,,
51198784,47332176,1,1,,,,,,,,,,,,,
51198827,47332210,1,1,,,,,,,,,,,,,
51199720,47332223,1,4,,,,5,6,F,1,2,R,,,,
51199728,47332229,1,8,,,,,,,,,,,,,
51199729,47332230,1,4,,,,5,60,F,1,2,R,,,,
51197735,47331238,1,8,,,,,,,,,,,,,
51197736,47331239,1,4,,,,5,43,M,1,2,N,,,,
51196615,47330238,1,4,,,,5,31,F,1,2,N,,,,
51196624,47330247,1,4,,,,5,83,F,1,2,N,,,,
51196634,47330257,1,4,,,,5,27,F,1,3,R,,,,
51196645,47330267,1,1,,,,,,,,,,,,,
51194583,47329192,1,1,,,,,,,,,,,,,
51195477,47329202,1,1,,,,,,,,,,,,,
51195487,47329212,1,1,,,,,,,,,,,,,
51195496,47329220,1,1,,,,,,,,,,,,,
51195499,47329223,1,1,,,,,,,,,,,,,
51194531,47328342,1,4,,,,5,45,M,1,2,N,,,,
51194533,47328344,1,1,,,,,,,,,,,,,
51194574,47328382,1,4,,,,5,30,F,1,2,R,,,,
51195649,47330153,1,8,,,,,,,,,,,,,
51195655,47330159,1,1,,,,,,,,,,,,,
51196537,47330167,1,1,,,,,,,,,,,,,
51196569,47330196,1,4,,,,5,17,M,1,2,R,,,,
51196584,47330208,1,4,,,,5,63,M,1,2,N,,,,
51196590,47330214,1,4,,,,5,16,F,1,2,R,,,,
51195522,47329245,1,4,,,,5,46,M,1,2,R,,,,
51196599,47330223,1,1,,,,,,,,,,,,,
51201922,47335009,1,4,,,,5,41,F,1,2,R,,,,
51201930,47335016,1,4,,,,5,25,F,1,2,R,,,,
51201938,47335023,1,4,,,,5,38,M,1,2,N,,,,
51195574,47329291,1,8,,,,,,,,,,,,,
51195575,47329292,1,4,,,,5,14,F,1,2,N,,,,
51200802,47334005,1,8,,,,,,,,,,,,,
51200803,47334006,1,4,,,,5,15,M,1,2,N,,,,
51200808,47334010,1,4,,,,5,82,M,1,3,N,,,,
51200809,47334011,1,4,,,,5,13,M,1,2,N,,,,
51199756,47333052,1,6,,,,,,,,,,,,,
