"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2017,5828,94549341,7713583,"",17-AUG-18,30-JUL-17,"",13,4,07-SEP-17,0,"C","F",14798462
2017,5828,94764160,7739701,"",20-AUG-18,08-SEP-17,"",15,6,,0,"C","F",15434226
2017,5828,94764225,7830441,"N",20-AUG-18,09-DEC-17,"",19,6,,0,"C","F",15434315
2017,5828,94764241,7830441,"",20-AUG-18,11-DEC-17,"",7,6,,0,"C","F",15434327
2017,5828,94764248,7830441,"",20-AUG-18,10-DEC-17,"",0,6,,0,"C","F",15434326
2017,5828,94764269,7739701,"",20-AUG-18,16-SEP-17,"",14,4,15-DEC-17,0,"C","F",15434349
2017,5828,94764295,7830441,"N",20-AUG-18,16-DEC-17,"",8,6,,0,"C","F",15434392
2017,5828,94764403,7830441,"",20-AUG-18,30-DEC-17,"",0,6,,0,"C","F",15434500
2017,5828,96960700,7830441,"",20-AUG-18,06-DEC-17,"",16,6,,0,"C","F",19337433
2017,5828,96960745,7830433,"N",20-AUG-18,08-NOV-17,"",16,6,,0,"C","F",19337466
2017,5828,94158118,7713583,"",17-AUG-18,02-JUL-17,"",0,6,,0,"C","F",13991725
2017,5828,94158122,7713583,"N",17-AUG-18,03-JUL-17,"",16,6,,0,"C","F",13991735
2017,5828,94158161,7713583,"",17-AUG-18,03-JUL-17,"",12,6,,0,"C","F",13991823
2017,5828,94158225,7713583,"",17-AUG-18,27-JUL-17,"",20,6,,0,"C","F",13991958
2017,5828,94158189,7713583,"",17-AUG-18,19-JUL-17,"",16,6,,0,"C","F",13991884
2017,5828,94158200,7713583,"",17-AUG-18,20-JUL-17,"",21,6,,0,"C","F",13991899
2017,5828,94158291,7713586,"",17-AUG-18,02-AUG-17,"",19,6,,0,"C","F",13992507
2017,5828,94158251,7713583,"N",17-AUG-18,23-JUL-17,"",22,6,,0,"C","F",13992025
2017,5828,94158282,7713586,"",17-AUG-18,05-AUG-17,"",19,6,,0,"C","F",13992481
2017,5828,94158329,7713586,"",17-AUG-18,18-AUG-17,"",13,2,18-AUG-17,0,"C","F",13992582
2017,5828,94158336,7713586,"",17-AUG-18,18-AUG-17,"",19,6,,0,"C","F",13992585
2017,5828,94158349,7713586,"",17-AUG-18,20-AUG-17,"",7,6,,0,"C","F",13992632
2017,5828,94158380,7713586,"",17-AUG-18,31-AUG-17,"",17,5,31-AUG-17,0,"C","F",13992696
2017,5828,94158295,7713586,"N",17-AUG-18,09-AUG-17,"",10,6,,0,"C","F",13992518
2017,5828,94158223,7713583,"",17-AUG-18,27-JUL-17,"",11,6,,0,"C","F",13991956
2017,5828,94158262,7713583,"N",17-AUG-18,26-JUL-17,"",18,2,26-JUL-17,0,"C","F",13992430
2017,5828,94158317,7713586,"N",17-AUG-18,12-AUG-17,"",10,6,,0,"C","F",13992559
2017,5828,94158334,7713586,"N",17-AUG-18,19-AUG-17,"",7,6,,0,"C","F",13992584
2017,5828,94158372,7713586,"N",17-AUG-18,30-AUG-17,"",18,6,,0,"C","F",13992672
2017,5828,94764447,7830441,"",20-AUG-18,03-DEC-17,"",21,6,,0,"C","F",15434565
2017,5828,94764331,7830441,"N",20-AUG-18,20-DEC-17,"",13,6,,0,"C","F",15434424
2017,5828,94158130,7713583,"N",17-AUG-18,05-JUL-17,"",4,6,,0,"C","F",13991760
2017,5828,94158204,7713583,"",17-AUG-18,21-JUL-17,"",19,6,,0,"C","F",13991909
2017,5828,94158272,7713586,"",17-AUG-18,04-AUG-17,"",17,6,,0,"C","F",13992464
2017,5828,94158307,7713586,"N",17-AUG-18,09-AUG-17,"",21,6,,0,"C","F",13992535
2017,5828,94158322,7713586,"N",17-AUG-18,16-AUG-17,"",16,6,,0,"C","F",13992568
2017,5828,94158356,7713586,"",17-AUG-18,24-AUG-17,"",17,6,,0,"C","F",13992646
2017,5828,94158135,7713583,"",17-AUG-18,05-JUL-17,"",20,6,,0,"C","F",13991766
2017,5828,94158148,7713583,"",17-AUG-18,09-JUL-17,"",18,6,,0,"C","F",13991794
2017,5828,94158170,7713583,"N",17-AUG-18,09-JUL-17,"",8,6,,0,"C","F",13991840
2017,5828,94158207,7713583,"",17-AUG-18,13-JUL-17,"",20,6,,0,"C","F",13991918
2017,5828,94158227,7713583,"",17-AUG-18,26-JUL-17,"",15,6,,0,"C","F",13991957
2017,5828,94158273,7713586,"",17-AUG-18,03-AUG-17,"",16,6,,0,"C","F",13992461
2017,5828,94158328,7713586,"",17-AUG-18,18-AUG-17,"",16,6,,0,"C","F",13992580
2017,5828,94158350,7713586,"N",17-AUG-18,22-AUG-17,"",14,6,,0,"C","F",13992620
