"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,8,96240150,39,9,7944796
2017,2,96240425,0.019,3,7944991
2017,12,96240485,1,7,7945022
2017,5,96240492,0.008,3,7945027
2017,12,96240520,,,7945056
2017,5,96240546,0.017,3,7945069
2017,12,96240646,0.07,3,7945134
2017,5,96240149,0.176,3,7944794
2017,2,96240149,0.352,3,7944792
2017,5,96240265,0.07,3,7944892
2017,15,96240295,31,9,7944914
2017,12,96240316,,,7944929
2017,5,96240332,0.105,3,7944944
2017,5,96240396,0.141,3,7944975
2017,5,96240706,0.088,3,7945178
2017,5,96642041,,,8003526
2017,12,96644194,,,8003817
2017,5,96240204,0.017,3,7944844
2017,11,96240261,1,11,7944890
2017,5,96240286,0.07,3,7944907
2017,12,96240303,,,7944920
2017,5,96240324,0.035,3,7944934
2017,12,96240336,0.776,3,7944949
2017,11,96240411,0.008,3,7944983
2017,5,96240411,0.017,3,7944982
2017,5,96240519,0.017,3,7945054
2017,11,96240705,0.529,3,7945177
2017,8,96240705,3,9,7945175
2017,5,95329706,1.04,3,7809800
2017,12,102231106,64,7,8841204
2017,5,102231106,0.035,3,8841202
2017,12,102231106,1.904,3,8841205
2017,12,102231619,1,9,8841376
2017,4,102231667,0.017,3,8841393
2017,5,102231922,1,3,8841449
2017,4,102231922,0.987,3,8841448
2017,16,102231922,6,9,8841451
2017,5,102232004,0.105,3,8841467
2017,5,95956940,0.07,3,7905149
2017,5,95957069,0.07,3,7905208
2017,5,95957213,1,11,7905261
2017,4,95957238,0.007,3,7905272
2017,12,95957238,0.017,3,7905273
2017,5,95957794,0.141,3,7905453
2017,12,95956931,,,7905147
2017,5,95957250,0.141,3,7905277
2017,14,95957751,1,11,7905439
2017,16,96649684,,,8005057
2017,5,96650357,,,8005132
2017,5,95956887,0.035,3,7905129
2017,5,95957568,1,10,7905373
2017,1,95957568,0.141,3,7905372
2017,5,95957568,16.035,3,7905375
2017,11,95957634,0.035,3,7905395
2017,5,95957708,0.035,3,7905431
2017,16,95957804,0.035,3,7905456
2017,5,95957804,0.141,3,7905455
2017,4,96650175,,,8005114
2017,5,96650475,,,8005139
2017,4,96650515,,,8005145
2017,12,99620187,0.112,3,8429676
2017,5,99620216,0.014,3,8429682
2017,5,99620230,0.839,3,8429684
2017,5,96240101,16,3,7944761
2017,5,96240258,0.035,3,7944887
2017,4,96240271,1,11,7944895
2017,5,96240283,0.881,3,7944902
2017,5,96240477,0.211,3,7945014
2017,17,96240489,48,7,7945025
2017,16,96240505,0.5,9,7945038
2017,12,96240505,0.001,3,7945037
2017,5,96240571,0.705,3,7945086
2017,5,96240606,0.035,3,7945100
2017,12,96240689,0.123,3,7945166
2017,5,96240696,0.035,3,7945168
2017,5,96240704,0.423,3,7945176
2017,5,96240218,0.07,3,7944849
2017,11,96240218,0.352,3,7944851
2017,5,96240291,0.088,3,7944910
2017,12,96240309,0.285,3,7944924
2017,5,96240320,0.25,3,7944931
2017,12,96240331,0.07,3,7944943
2017,4,96240389,48,3,7944970
2017,12,96240439,,,7944996
2017,4,96240504,0.035,3,7945036
2017,12,96240516,0.017,3,7945049
2017,16,96240610,0.042,3,7945104
2017,5,96240620,0.395,3,7945108
2017,15,96240620,342,9,7945110
2017,3,96240620,0.155,3,7945106
2017,3,96240632,1,3,7945122
2017,5,96240657,0.176,3,7945144
2017,5,96240697,0.035,3,7945169
2017,5,96240699,0.035,3,7945170
2017,5,95329735,0.105,3,7809803
2017,5,96240114,0.211,3,7944769
2017,5,96240293,0.529,3,7944912
2017,5,96240319,0.052,3,7944930
2017,5,96240627,1.834,3,7945117
2017,5,96240639,0.035,3,7945129
2017,5,96240656,0.105,3,7945142
2017,12,96240656,0.003,3,7945143
2017,12,96240677,0.001,3,7945158
2017,5,96240702,0.017,3,7945174
2017,5,100196091,0.282,3,8516588
2017,5,100196253,0.529,3,8516648
2017,12,100876516,0.74,3,8619401
2017,5,100876697,0.035,3,8619447
2017,4,100876958,0.141,3,8619551
2017,5,100877155,0.07,3,8619616
2017,17,100877417,,,8619700
2017,16,100877574,1,11,8619749
2017,5,100877574,2.186,3,8619748
2017,5,100877633,0.07,3,8619771
2017,5,100877636,0.07,3,8619774
2017,5,100877711,0.352,3,8619794
2017,5,100877750,0.07,3,8619807
2017,16,100877750,2,9,8619808
2017,5,100877747,0.917,3,8619806
2017,17,100877844,0.105,3,8619848
2017,5,100877840,0.282,3,8619846
2017,5,100877869,0.01,3,8619857
2017,12,100877977,0.008,3,8619897
2017,4,100878012,0.012,3,8619906
2017,5,100878018,0.37,3,8619911
2017,5,100878037,0.105,3,8619914
2017,12,100878037,0.088,3,8619915
2017,5,100878132,0.105,3,8619940
2017,5,96240119,0.423,3,7944773
2017,5,96240122,720,3,7944777
2017,5,96240161,0.419,3,7944807
2017,5,96240222,0.176,3,7944853
2017,5,96240241,0.144,3,7944870
2017,12,96240298,0.014,3,7944916
2017,5,96240333,0.07,3,7944946
2017,5,96240378,0.07,3,7944968
2017,2,96240440,0.105,3,7944997
2017,4,96240476,0.007,3,7945013
2017,5,96240512,0.881,3,7945044
2017,8,96240512,4,9,7945046
2017,16,96240567,0.846,3,7945083
2017,5,96240567,2,3,7945082
2017,5,95956871,0.03,3,7905124
2017,12,95957288,0.003,3,7905295
2017,5,95957610,0.035,3,7905387
2017,12,95957697,,,7905423
2017,5,95957952,0.07,3,7905525
2017,12,95957989,0.001,3,7905541
2017,12,95957582,0.001,3,7905378
2017,5,95957618,0.07,3,7905390
2017,5,95956976,1.837,3,7905158
2017,11,95956976,0.941,3,7905160
2017,12,95957223,,,7905262
2017,12,95957293,1,11,7905296
2017,12,95957859,,,7905479
2017,17,95957977,0.001,3,7905535
2017,12,95958007,0.003,3,7905550
2017,5,106760950,,,9726648
2017,5,106752591,0.035,3,9726664
2017,5,96240116,0.776,3,7944765
2017,8,96240116,1,9,7944768
2017,9,96240116,0.035,3,7944771
2017,12,96240329,0.001,3,7944941
2017,4,96240329,0.035,3,7944938
2017,5,96240329,0.035,3,7944940
2017,5,106761028,0.091,3,9715187
2017,5,96240552,0.352,3,7945075
2017,5,96240591,0.017,3,7945091
2017,5,96240638,1.093,3,7945127
2017,5,106761292,0.035,3,9726905
2017,5,106752992,0.352,3,9724929
2017,12,106752992,1.552,3,9724930
2017,5,94818089,7,9,7736707
2017,16,95957142,3,9,7905234
2017,2,95957142,0.035,3,7905233
2017,5,95957210,0.141,3,7905258
2017,8,95957210,4,9,7905260
2017,5,95957576,0.035,3,7905377
2017,5,102225947,0.035,3,8839297
2017,4,102226060,,,8839336
2017,12,102226086,0.035,3,8839354
2017,5,102226376,1,3,8839482
2017,5,96240098,0.035,3,7944757
2017,5,96240103,1,3,7944762
2017,5,96240111,0.035,3,7944766
2017,8,96240140,4,9,7944787
2017,5,96240140,0.05,3,7944785
2017,12,96240216,2.186,3,7944850
2017,5,96240264,0.035,3,7944891
2017,5,96240297,0.017,3,7944915
2017,4,96240323,1,3,7944933
2017,5,96240392,1.509,3,7944972
2017,4,96240409,0.035,3,7944981
2017,16,96240452,,,7945002
2017,5,96240463,0.07,3,7945006
2017,5,96240468,0.003,3,7945007
2017,5,96240480,0.881,3,7945017
2017,15,96240596,3,9,7945095
2017,14,96240596,1,9,7945093
2017,5,96240602,0.282,3,7945098
2017,5,96240645,0.017,3,7945133
2017,5,96240660,0.035,3,7945147
2017,5,96240671,0.423,3,7945155
2017,5,96240701,0.352,3,7945173
2017,5,102226838,0.07,3,8839654
2017,15,102226903,6,9,8839692
2017,12,102226903,0.035,3,8839688
2017,5,102227162,1.164,3,8839803
2017,5,102227366,0.141,3,8839877
2017,12,102227604,0.001,3,8839965
2017,4,102227604,0.001,3,8839964
2017,7,102227674,0.035,3,8840015
2017,5,102228318,32,3,8840236
2017,5,102228424,0.141,3,8840282
2017,5,102228894,0.035,3,8840419
2017,12,102229426,0.001,3,8840579
2017,5,102229625,0.388,3,8840677
2017,2,102229625,0.035,3,8840676
2017,1,102229654,0.059,3,8840691
2017,1,102229656,0.042,3,8840692
2017,1,102229749,0.165,3,8840725
2017,5,96641262,,,8003421
2017,5,96648889,,,8004956
2017,16,96652133,,,8005402
2017,16,96652139,,,8005403
2017,12,96652356,,,8005431
2017,5,106752558,,,9724590
2017,5,106757761,0.529,3,9715189
2017,5,95957231,0.017,3,7905265
2017,13,95957231,4,9,7905267
2017,16,100875099,1,9,8618930
2017,12,100875099,0.07,3,8618929
2017,16,100875437,0.5,9,8619036
2017,12,100875437,0.003,3,8619034
2017,5,100875559,0.035,3,8619072
2017,8,100875559,10,9,8619073
2017,12,100875589,0.035,3,8619084
2017,5,100875614,0.176,3,8619097
2017,5,100875710,0.017,3,8619131
2017,12,100875818,0.001,3,8619181
2017,12,100875949,0.001,3,8619229
2017,5,100876050,0.352,3,8619263
2017,5,100876164,0.105,3,8619302
2017,16,100876260,71,9,8619319
2017,16,100876422,10,9,8619358
2017,12,100876422,0.017,3,8619357
2017,8,100876422,11,9,8619356
2017,5,100876447,0.01,3,8619367
2017,17,96653871,,,8005604
2017,5,95956801,0.07,3,7905095
2017,5,95956892,0.123,3,7905133
2017,5,95958037,13,10,7905563
2017,5,95958037,3.95,3,7905564
2017,4,95958037,0.362,3,7905562
2017,5,96240125,0.112,3,7944779
2017,5,96240284,0.035,3,7944899
2017,17,96240284,3,9,7944901
2017,2,96240284,0.155,3,7944898
2017,12,96240338,0.003,3,7944950
2017,5,96240553,2,3,7945074
2017,12,96240581,0.246,3,7945089
2017,16,96240641,5,9,7945132
2017,12,96652350,,,8005430
2017,5,100866368,0.008,3,8617491
2017,12,100868855,,,8617819
2017,12,96240173,0.017,3,7944816
2017,5,96240327,0.352,3,7944937
2017,12,96240454,0.141,3,7945003
2017,12,96240491,0.001,3,7945026
2017,5,96240555,0.211,3,7945076
2017,12,99964581,0.01,3,8485007
2017,5,99964662,0.017,3,8485042
2017,6,99965102,5,9,8485072
2017,12,99965278,0.253,3,8485080
2017,16,99965871,1,9,8485107
2017,5,99965969,0.07,3,8485110
2017,4,99964471,0.031,3,8484993
2017,12,99964708,0.035,3,8485059
2017,5,100866332,0.035,3,8617487
2017,5,100866393,0.352,3,8617500
2017,2,100866458,,,8617526
2017,5,100868718,,,8617805
2017,5,100875609,0.035,3,8619095
2017,5,100875703,0.352,3,8619128
2017,12,100875719,,,8619137
2017,12,100876273,0.07,3,8619321
2017,5,100876273,0.105,3,8619320
2017,16,100876704,0.07,3,8619450
2017,5,100877052,0.07,3,8619577
2017,12,100877728,0.008,3,8619802
2017,5,100877728,0.008,3,8619801
2017,5,100877862,0.035,3,8619854
2017,12,100877933,0.035,3,8619883
2017,5,100879206,0.141,3,8620185
2017,12,100880106,0.035,3,8620328
2017,5,100880249,0.035,3,8620357
2017,5,100880726,0.111,3,8620465
2017,5,100881393,0.264,3,8620616
2017,4,100881756,0.035,3,8620704
2017,12,100881756,0.035,3,8620706
2017,5,100881875,0.07,3,8620745
2017,5,100882164,0.014,3,8620805
2017,5,100882201,0.5,3,8620816
2017,13,100882490,91,9,8620879
2017,15,100882490,100,9,8620882
2017,13,100882490,0.035,3,8620880
2017,12,100882837,0.003,3,8620991
2017,16,100883231,5,9,8621126
2017,5,100883231,3.527,3,8621125
2017,5,100883395,0.211,3,8621184
2017,16,100883395,13,9,8621187
2017,12,100883542,0.001,3,8621313
2017,5,100883564,0.035,3,8621321
2017,12,100883564,0.098,3,8621322
2017,15,100883629,21,9,8621364
2017,5,100883856,0.07,3,8621539
2017,4,100866781,0.003,3,8617589
2017,12,100875010,0.317,3,8618899
2017,5,100875030,0.211,3,8618903
2017,12,100875325,1,9,8619005
2017,5,100875561,0.529,3,8619074
2017,5,100875708,0.003,3,8619130
2017,5,100875790,0.017,3,8619161
2017,12,100875824,0.001,3,8619186
2017,12,100876984,0.035,3,8619560
2017,5,100878874,1,11,8620118
2017,12,100879211,0.001,3,8620186
2017,8,100879645,6,9,8620256
2017,5,100879645,0.141,3,8620255
2017,4,100879965,0.092,3,8620303
2017,12,100881005,0.001,3,8620526
2017,5,100881233,1.199,3,8620567
2017,17,100881323,1,11,8620595
2017,5,100881429,0.335,3,8620629
2017,4,100881602,0.07,3,8620673
2017,8,100881982,69,9,8620779
2017,5,100882896,,,8620999
2017,2,100883054,0.035,3,8621047
2017,5,100883407,0.211,3,8621194
2017,5,100883695,0.141,3,8621407
2017,12,100883736,0.245,3,8621445
2017,5,100883870,0.017,3,8621549
2017,2,100179752,0.119,3,8512027
2017,2,100179777,0.991,3,8512043
2017,5,100179806,0.423,3,8512054
2017,2,100179843,2.031,3,8512071
2017,5,100180148,0.035,3,8512160
2017,2,100188285,0.035,3,8513599
2017,5,100187469,0.042,3,8513474
2017,11,100190245,0.246,3,8514099
2017,5,100190245,4.162,3,8514098
2017,2,100190245,0.264,3,8514097
2017,5,100190275,0.035,3,8514109
2017,5,100190363,0.035,3,8514131
2017,5,100190720,0.141,3,8514233
2017,12,100190835,0.352,3,8514280
2017,5,100191132,0.388,3,8514373
2017,8,100191773,1,9,8514720
2017,5,100192125,0.07,3,8514875
2017,8,100192407,0.001,3,8514964
2017,4,100195571,0.035,3,8516301
2017,5,100195695,0.141,3,8516389
2017,1,100195695,0.31,3,8516386
2017,5,100195799,0.352,3,8516468
2017,5,100196140,0.035,3,8516613
2017,2,100179858,0.038,3,8512083
2017,5,100180108,0.067,3,8512148
2017,5,100180681,1,11,8512320
2017,5,100181070,1.005,3,8512398
2017,5,100190170,0.105,3,8514060
2017,5,100190228,0.105,3,8514090
2017,5,100190303,0.105,3,8514114
2017,8,100191249,18,9,8514438
2017,5,100191249,0.352,3,8514433
2017,11,100192706,0.211,3,8515077
2017,5,100192834,2,3,8515146
2017,5,100193377,0.634,3,8515343
2017,5,100193450,0.035,3,8515366
2017,5,100193529,0.014,3,8515407
2017,5,100193666,0.007,3,8515447
2017,5,100193819,0.105,3,8515504
2017,5,100194035,0.529,3,8515581
2017,5,100194089,0.01,3,8515611
2017,5,100194124,0.105,3,8515624
2017,4,100194174,0.07,3,8515641
2017,5,100195752,0.529,3,8516432
2017,5,100196429,3.5,3,8516719
2017,5,100196475,0.07,3,8516743
2017,12,100179802,0.056,3,8512053
2017,5,100180523,0.035,3,8512276
2017,2,100180847,0.035,3,8512348
2017,5,100181821,6.014,3,8512548
2017,12,100186427,0.035,3,8513324
2017,5,100190967,0.141,3,8514322
2017,5,100191183,0.07,3,8514393
2017,5,100192686,0.105,3,8515067
2017,5,100193294,0.246,3,8515304
2017,2,100193294,0.035,3,8515303
2017,12,100193440,0.141,3,8515359
2017,8,100193440,1,9,8515355
2017,16,100194046,,,8515586
2017,5,100194189,0.211,3,8515651
2017,5,100194375,0.244,3,8515702
2017,12,100195419,0.07,3,8516192
2017,12,100195419,3,9,8516190
2017,5,100195703,0.116,3,8516392
2017,5,100196844,0.035,3,8516882
2017,12,101422758,,,8707282
2017,1,100179754,0.056,3,8512029
2017,2,100179848,0.144,3,8512075
2017,12,100180651,0.123,3,8512309
2017,5,100180651,0.035,3,8512308
2017,16,100187602,0.035,3,8513500
2017,5,100187602,0.141,3,8513498
2017,12,100866313,,,8617481
2017,5,100875572,0.105,3,8619080
2017,5,100875605,0.035,3,8619092
2017,12,100875775,,,8619158
