arrestee_id,weapon_id,nibrs_arrestee_weapon_id
19937569,1,19961747
19940886,1,19948326
19940885,1,19947345
19940873,1,19947334
19949632,1,19937370
19947416,1,19936168
19950623,1,19935319
19950611,1,19935307
19950610,1,19935306
19948418,1,19935178
19948400,1,19934181
19895677,1,19929797
19895650,1,19929770
19901964,1,19929113
19893481,1,19928610
19900876,1,19928047
19895549,1,19927733
19894473,1,19927648
19518032,1,19521635
19956315,1,19941936
19867593,1,19886659
19867579,1,19886645
19730299,1,19752861
19730271,1,19751845
19433292,1,19445587
19430059,1,19445124
19867523,1,19885622
19872796,1,19884947
19872790,1,19884941
19873743,1,19883927
19875796,1,19883023
19872653,1,19882854
19871601,1,19882796
19871600,1,19882795
19896713,1,19929844
19864150,1,19882363
19697002,1,19728637
19909070,1,19925415
19909069,1,19925414
19908015,1,19925347
19906767,1,19922157
19937571,1,19962721
19938507,1,19960720
19938506,1,19960719
19934132,1,19958383
19934108,1,19957376
19941905,1,19947369
19862684,1,19892624
19902461,1,19919846
19902424,1,19919809
19899195,1,19919609
19897093,1,19919482
19896035,1,19919411
19903422,1,19918841
19902388,1,19918794
19895971,1,19918373
19905432,1,19917889
19901257,1,19917671
19895928,1,19917357
19895897,1,19917326
19895896,1,19917325
19895889,1,19917318
19894871,1,19917287
19894851,1,19917267
19893795,1,19917198
19893763,1,19916194
19905333,1,19915836
19905332,1,19915835
19905331,1,19915834
19904233,1,19914750
19904218,1,19914735
19904201,1,19914718
19904188,1,19914705
19903175,1,19914678
19903156,1,19914659
19903154,3,19914657
19902108,1,19914599
19902107,1,19914598
19904174,1,19913713
19911200,1,19908095
19911199,1,19908094
19911175,1,19908070
19925303,1,19902782
19924248,1,19902710
19924231,1,19902693
19924214,1,19901703
19463940,1,19476781
19468253,1,19473261
19468246,1,19473254
19460969,1,19465100
19460968,1,19465099
19714775,1,19709005
19952811,1,19936512
19947461,1,19936213
19946382,1,19936131
19946370,1,19936119
19946347,1,19936096
19895665,1,19929785
19895651,1,19929771
19898231,1,19920610
19894967,1,19919332
19898106,1,19918532
19434440,1,19441839
19425676,1,19431753
19904523,1,19919937
19902462,1,19919847
19714814,1,19710028
19959602,1,20648670
19881604,1,20647897
19880480,1,20647885
19895545,1,20644940
19875778,1,19882032
19867233,1,19880453
19867206,1,19880426
19866153,1,19880367
19890116,1,19876583
19890038,1,19875521
19888984,1,19875458
19887940,1,19875406
19885681,1,19873188
19883523,1,19872050
19879211,1,19871779
19883460,1,19871011
19881245,1,19870850
19883357,1,19869926
19876903,3,19868513
19892601,1,19866315
19740372,1,19759804
19932021,1,19959297
19894550,1,19928689
19907502,1,19916999
19905391,1,19916868
19869853,1,19888873
19870877,1,19887930
19865326,1,19884497
19897116,1,19919505
19893822,1,19917225
19905429,1,19916906
19905428,1,19916905
19900085,1,19915529
19901019,1,19913518
19916511,1,19912570
19916474,1,19911562
19915452,1,19911454
19915398,1,19910427
19910123,1,19908003
19918765,1,19898236
19918764,1,19898235
19918763,1,19898234
19916584,1,19897053
19866099,1,19896996
19865058,1,19896944
19863928,1,19895818
19863899,1,19895789
19860780,1,19895618
19859748,1,19895573
19859747,1,19895572
19859724,1,19895549
19862817,1,19894712
19862777,1,19894672
19859640,1,19894487
19861684,1,19893588
19872070,1,19890086
19872069,1,19890085
19875168,1,19889234
19873056,1,19889107
19873889,1,19886020
19866459,1,19885549
19873821,1,19884980
19872801,1,19884952
19872800,1,19884951
19872755,1,19884906
19866412,1,19884534
19870583,1,19883746
19874692,1,19881937
19874691,1,19881936
19874673,1,19881918
19870478,1,19881691
19870477,1,19881690
19870466,1,19881679
19870451,1,19881664
19870443,1,19881656
19892286,1,19877759
19882611,1,19876099
19879228,1,19872770
19884533,1,19872068
19883470,1,19871997
19883469,1,19871996
19882342,1,19871928
19882335,1,19870945
19881241,1,19870846
19881240,1,19870845
19875947,1,19870520
19874275,1,19892272
19874255,1,19891272
19874238,1,19891255
19874213,1,19891230
19874208,1,19891225
19874207,1,19891224
19874206,1,19891223
19873173,1,19891178
19873168,1,19891173
19873142,1,19891147
19874177,3,19890216
19874140,1,19890179
19874139,1,19890178
19873131,1,19890158
19873127,1,19890154
19873106,1,19890133
19873105,1,19890132
19873100,1,19890127
19873082,1,19890109
19872074,1,19890090
19872073,1,19890089
19872055,1,19890071
19872023,1,19890039
19875176,1,19889242
