suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,2468761,1,3,70425
5,2468762,25,10,70426
5,2468763,3,4,70427
5,2468764,1,10,70428
12,2468765,5,3,70429
5,2468766,31,10,70430
5,2468767,1,3,70431
5,2468768,1,3,70432
12,2468769,0,3,70433
12,2468770,1,3,70434
7,2468771,25,10,70435
5,2468772,9,10,70436
12,2468773,5,3,70437
5,2468774,2,4,70438
1,2468775,2,1,70439
5,2468776,6,3,70440
12,2468777,2,3,70441
16,2468778,50,9,70442
16,2468779,44,9,70443
12,2468780,11,1,70444
5,2468781,120,10,70445
12,2468782,1,4,70446
5,2468783,26,10,70447
12,2468784,42,1,70448
5,2468785,2,3,70449
5,2468786,1036,1,70450
2,2468787,6,1,70451
12,2468788,3,1,70452
12,2468789,3,1,70453
12,2468790,28,1,70454
2,2468791,10,1,70455
12,2468792,6,1,70456
12,2468794,0,1,70457
5,2468796,56,1,70458
5,2468798,1,10,70459
5,2468799,126,10,70460
12,2468800,6,1,70461
5,2468802,557,1,70462
12,2468803,3,1,70463
2,2468804,1,1,70464
5,2468805,11,1,70465
5,2468806,109,1,70466
5,2468807,1,4,70467
4,2468808,1,1,70468
2,2468809,2,1,70469
2,2468810,27,1,70470
5,2468811,10,1,70471
12,2468812,1,4,70472
12,2468813,22,1,70473
5,2468814,48,10,70474
5,2468815,90,1,70475
12,2468816,0.01,1,70476
12,2468817,41,1,70477
5,2468818,1563,1,70478
2,2468819,50,1,70479
12,2468820,1,4,70480
5,2468821,46,10,70481
5,2468822,30,10,70482
2,2468823,18,1,70483
5,2468824,13,1,70484
2,2468825,0,1,70485
5,2468826,20,10,70486
5,2468827,25,4,70487
5,2468828,82,1,70488
5,2468829,64,1,70489
2,2468830,20,1,70490
5,2468831,227,1,70491
12,2468832,15,1,70492
2,2468833,169,1,70493
5,2468834,4073,1,70494
5,2468835,26,1,70495
12,2468836,27,1,70496
2,2468837,27,1,70497
2,2468838,44,1,70498
9,2468839,20,9,70499
2,2468840,5,1,70500
2,2468841,23,1,70501
2,2468842,14,1,70502
12,2468843,4,1,70503
2,2468844,33,1,70504
5,2468845,241,1,70505
2,2468846,11,1,70506
5,2468847,1544,1,70507
2,2468848,4,1,70508
5,2468849,1,1,70509
5,2468850,460,1,70510
5,2468851,24,1,70511
2,2468852,3,1,70512
2,2468853,43,1,70513
5,2468854,789,1,70514
5,2468855,305,1,70515
9,2468856,13,9,70516
2,2468857,43,1,70517
2,2468858,26,1,70518
5,2468859,5,4,70519
12,2468860,336,1,70520
2,2468861,29,1,70521
5,2468863,40,1,70522
12,2468864,6,1,70523
12,2468866,0,1,70524
2,2468868,3,1,70525
12,2468869,1,3,70526
5,2468870,487,1,70527
5,2468871,64,1,70528
5,2468872,69,1,70529
13,2468873,5764,1,70530
5,2468874,7,10,70531
5,2468875,661,1,70532
5,2468876,307,1,70533
5,2468877,15,10,70534
12,2468878,18,1,70535
5,2468879,1,3,70536
5,2468880,3,3,70537
5,2468883,1,3,70538
5,2468885,3,3,70539
5,2468887,3,3,70540
5,2468891,3,3,70541
2,2468894,1,1,70542
2,2469105,0,3,70550
5,2469107,2,3,70551
9,2469109,3,9,70552
5,2469110,2,3,70553
5,2469111,2,3,70554
5,2469113,2,3,70555
5,2469115,2,3,70556
5,2469116,2,1,70557
5,2469122,4,1,70558
5,2469124,3,1,70559
5,2469125,2,1,70560
5,2469127,2,1,70561
5,2469129,84,1,70562
5,2469130,0,1,70563
5,2469134,1,1,70564
5,2469137,7,1,70565
5,2469139,1,1,70566
5,2469141,3,3,70567
5,2469142,0,3,70568
5,2469144,10,1,70569
5,2469145,1,1,70570
5,2469148,0,1,70571
5,2469150,0,1,70572
5,2469152,0,1,70573
5,2469154,63,1,70574
5,2469155,63,1,70575
5,2469157,15,1,70576
5,2469160,1,1,70577
5,2469163,1,1,70578
5,2469165,6,1,70579
5,2469167,12,1,70580
5,2469169,0,1,70581
5,2469171,30,1,70582
5,2469173,0,1,70583
5,2469176,12,1,70584
5,2469178,0,1,70585
5,2469180,2,1,70586
5,2469183,0,1,70587
5,2469187,0,1,70588
5,2469189,0,1,70589
5,2469192,14,1,70590
5,2469193,10,1,70591
5,2469195,2,1,70592
4,2469197,0,3,70593
12,2469204,1,3,70594
5,2469208,3,1,70595
12,2469209,0,1,70596
12,2469211,0,1,70597
12,2469215,116,1,70598
5,2469217,5,1,70599
12,2469219,3,1,70600
5,2469221,7,1,70601
5,2469229,0,3,70602
2,2469230,0,1,70603
5,2469231,1,1,70604
5,2469232,2,1,70605
5,2469234,2,1,70606
5,2469235,2,1,70607
5,2469239,1,1,70608
5,2469240,27,1,70609
12,2469241,43,1,70610
5,2469242,0,3,70611
12,2469244,10,4,70612
5,2469246,10,1,70613
5,2469249,1,1,70614
12,2469251,0,1,70615
5,2469253,5,1,70616
5,2469257,2,1,70617
5,2469260,226,1,70618
5,2469261,5,1,70619
5,2469262,3,1,70620
5,2469263,32,1,70621
5,2469273,0,1,70622
12,2469275,78,1,70623
5,2469277,3,1,70624
5,2469279,0,3,70625
12,2469281,6,1,70626
5,2469283,2,3,70627
5,2469284,3,1,70628
12,2469286,0,1,70629
12,2469288,23,1,70630
5,2469290,2,1,70631
5,2469291,12,1,70632
5,2469292,2,3,70633
5,2469293,2,3,70634
5,2469297,2,3,70635
2,2469300,8,9,70636
5,2469301,1,3,70637
5,2469303,1,3,70638
16,2469304,4,9,70639
2,2469306,0,1,70640
5,2469307,3,3,70641
5,2469308,2,3,70642
5,2469311,2,3,70643
5,2469312,2,3,70644
12,2469315,0.001,1,70645
5,2469316,2,3,70646
5,2469317,1,3,70647
5,2469318,2,3,70648
12,2469319,1,3,70649
5,2469320,0,3,70650
5,2469323,2,3,70651
5,2469325,1,3,70652
5,2469326,1,3,70653
5,2469329,0,3,70654
12,2469330,3,3,70655
12,2469331,3,3,70656
5,2469332,2,3,70657
5,2469333,2,3,70658
5,2469335,1,3,70659
2,2469338,4,1,70660
12,2469339,0,3,70661
5,2469340,2,3,70662
5,2469341,225,1,70663
5,2469345,1,3,70664
5,2469346,2,3,70665
12,2469347,0,1,70666
5,2469348,21,4,70667
5,2469349,21,4,70668
5,2469350,2,3,70669
5,2469352,29,1,70670
5,2469353,2,3,70671
2,2469354,1,1,70672
5,2469360,0,1,70673
5,2469363,1,3,70674
5,2469368,0,3,70675
5,2469370,1,3,70676
5,2469373,3,1,70677
5,2469375,1,3,70678
5,2469377,1,3,70679
5,2468895,1,3,70680
5,2468896,1,3,70681
16,2468899,1,1,70682
5,2468900,1,1,70683
5,2468902,3,3,70684
17,2468904,1,3,70685
5,2468906,1,3,70686
5,2468909,3,3,70687
5,2468910,1,3,70688
12,2468912,6,1,70689
5,2468915,1,3,70690
5,2468921,1,3,70691
5,2468923,1,3,70692
5,2468928,3,3,70693
5,2468929,3,3,70694
5,2468931,3,3,70695
5,2468934,1,3,70696
5,2468937,3,3,70697
5,2468938,3,3,70698
5,2468940,1,3,70699
5,2468943,3,3,70700
5,2468947,1,3,70701
5,2468950,1,3,70702
5,2468952,3,3,70703
5,2468957,3,3,70704
5,2468959,1,3,70705
5,2468961,3,3,70706
5,2468962,3,3,70707
12,2468966,1,1,70708
9,2468968,0,1,70709
5,2468972,3,3,70710
5,2468975,3,3,70711
12,2468976,6,1,70712
12,2468978,29,1,70713
5,2468980,0,3,70714
5,2468982,3,3,70715
5,2468984,3,3,70716
5,2468985,0,3,70717
5,2468986,0,3,70718
5,2468988,3,3,70719
5,2468990,3,3,70720
5,2468994,3,3,70721
12,2468996,5,3,70722
5,2468998,3,3,70723
1,2469001,1,3,70724
5,2469003,3,3,70725
5,2469004,3,3,70726
5,2469008,3,3,70727
5,2469010,3,3,70728
17,2469012,1,3,70729
2,2469014,1,1,70730
5,2469016,3,3,70731
5,2469020,3,3,70732
5,2469022,3,3,70733
12,2469024,5,3,70734
5,2469026,3,3,70735
5,2469028,1,3,70736
5,2469030,3,3,70737
5,2469031,1,3,70738
12,2469033,1,1,70739
12,2469035,1,1,70740
5,2469037,3,3,70741
2,2469039,1,1,70742
5,2469040,3,3,70743
5,2469042,3,3,70744
2,2469044,1,3,70745
5,2469045,3,3,70746
5,2469048,3,3,70747
5,2469050,3,3,70748
5,2469052,3,3,70749
5,2469054,1,3,70750
5,2469056,3,3,70751
5,2469058,20,1,70752
5,2469062,1,3,70753
5,2469064,3,3,70754
5,2469067,3,3,70755
12,2469070,1,1,70756
5,2469071,3,3,70757
