year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
1993,Illinois,IL,5150,IL0480100,Abingdon,3521,6,"Cities from 2,500 thru 9,999",0,0,1,12,0,0,1
1993,Illinois,IL,4675,IL0010000,Adams,25534,8B,"Non-MSA counties from 25,000 thru 99,999",0,0,0,6,0,0,0
1993,Illinois,IL,4951,IL0220100,Addison,32724,4,"Cities from 25,000 thru 49,999",0,0,1,12,0,0,1
1993,Illinois,IL,5604,IL0980100,Albany,852,7,"Cities under 2,500",0,0,0,0,0,0,0
1993,Illinois,IL,4746,IL0140600,Albers,711,7,"Cities under 2,500",0,0,0,0,1,0,1
1993,Illinois,IL,4991,IL0240100,Albion,2060,7,"Cities under 2,500",0,7,0,2,0,0,0
1993,Illinois,IL,5356,IL0660100,Aledo,3673,6,"Cities from 2,500 thru 9,999",0,0,1,12,0,0,1
1993,Illinois,IL,4680,IL0020000,Alexander,5794,8D,"Non-MSA counties under 10,000",0,1,0,10,0,0,0
1993,Illinois,IL,5587,IL0940100,Alexis,911,7,"Cities under 2,500",1,12,0,0,0,1,0
1993,Illinois,IL,5241,IL0560100,Algonquin,13150,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
1993,Illinois,IL,5456,IL0820100,Alorton,3084,6,"Cities from 2,500 thru 9,999",0,0,1,12,0,0,1
1993,Illinois,IL,4757,IL0160100,Alsip,19205,5,"Cities from 10,000 thru 24,999",0,0,1,12,0,0,1
1993,Illinois,IL,4994,IL0250100,Altamont,2337,7,"Cities under 2,500",0,0,0,10,0,0,0
1993,Illinois,IL,5305,IL0600100,Alton,33190,4,"Cities from 25,000 thru 49,999",0,0,1,12,0,0,1
1993,Illinois,IL,5220,IL0520200,Amboy,2400,7,"Cities under 2,500",0,0,0,0,0,0,0
1993,Illinois,IL,5439,IL0810100,Andalusia,1017,7,"Cities under 2,500",0,0,0,10,0,0,0
1993,Illinois,IL,5562,IL0910100,Anna,4836,6,"Cities from 2,500 thru 9,999",0,0,1,12,0,0,1
1993,Illinois,IL,5060,IL0370200,Annawan,812,7,"Cities under 2,500",0,0,0,10,0,0,0
1993,Illinois,IL,5158,IL0490100,Antioch,6634,6,"Cities from 2,500 thru 9,999",0,0,1,12,0,0,1
1993,Illinois,IL,5101,IL0430700,Apple River,436,7,"Cities under 2,500",0,0,0,0,1,0,1
