suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
17,1769703,0,,46105
17,1769706,0,,46106
5,1769707,10.4,1,46107
17,1769708,0,,46108
5,1769709,2,1,46109
5,1769710,20,1,46110
5,1769713,30,1,46111
5,1769718,1,1,46112
10,1769720,1,1,46113
5,1769721,1,1,46114
5,1769725,7,1,46115
5,1769726,0.5,1,46116
5,1769728,9.6,1,46117
5,1769729,0.9,1,46118
5,1769730,14,1,46119
17,1769770,0,,46120
5,1768542,11,1,46121
5,1768553,2.5,1,46122
5,1768554,2.5,1,46123
5,1768556,2.5,1,46124
5,1768557,2.5,1,46125
5,1768602,2.5,1,46126
5,1768606,2.5,1,46127
17,1772340,0,,46128
2,1768631,15,1,46129
5,1768639,2.5,1,46130
5,1768667,2.5,1,46131
17,1769868,0,,46132
17,1769892,0,,46133
17,1769917,0,,46134
17,1769918,0,,46135
2,1772419,1,11,46136
2,1772476,2,3,46137
2,1772481,9,1,46138
2,1772524,12,1,46139
2,1772526,4,1,46140
2,1772527,8,1,46141
5,1768842,22,1,46142
17,1770052,0,,46143
17,1770053,0,,46144
17,1772585,0,,46145
1,1772604,1,1,46146
17,1770109,0,,46147
17,1770110,0,,46148
17,1770111,0,,46149
17,1770201,0,,46150
17,1770205,0,,46151
17,1770228,0,,46152
17,1770237,0,,46153
5,1772725,1,1,46154
5,1769005,3,10,46155
5,1769072,8,1,46156
2,1772817,2,1,46157
5,1772828,2,1,46158
17,1770355,0,,46159
5,1772913,6,1,46160
5,1769227,1,11,46161
5,1773008,2,1,46162
5,1771803,30,1,46163
5,1769383,2.5,1,46164
5,1768268,1,1,46165
2,1769493,12,1,46166
5,1768415,5,1,46167
17,1769593,0,,46168
5,1770858,20,1,46169
5,1768455,2.5,1,46170
5,1769635,6,1,46171
5,1769638,4,1,46172
5,1769644,2.5,1,46173
17,1769645,0,,46174
1,1769646,1.3,1,46175
5,1769652,5,1,46176
5,1769653,7,1,46177
5,1769654,10,1,46178
5,1769655,12.1,1,46179
17,1769658,10,9,46180
5,1769665,5,1,46181
5,1769666,2,1,46182
17,1769667,0,,46183
5,1769668,2,1,46184
17,1769672,0,,46185
17,1769676,0,,46186
5,1769677,5,1,46187
17,1769680,0,,46188
17,1769681,0,,46189
17,1769682,0,,46190
5,1769687,0.05,1,46191
5,1769688,0.05,1,46192
5,1769694,1,1,46193
17,1769695,0,,46194
17,1769696,0,,46195
5,1769698,8,1,46196
17,1769699,0,,46197
5,1777302,6,1,46198
5,1774777,2,1,46199
5,1774798,1,1,46200
5,1776016,1,1,46201
5,1776019,2,1,46202
5,1777360,1,1,46203
5,1777372,1,1,46204
2,1773576,3,1,46205
2,1773601,1,1,46206
2,1773639,1,1,46207
2,1774869,21,1,46208
2,1776123,3,1,46209
5,1776138,1,1,46210
5,1773645,2,1,46211
2,1773701,7,1,46212
2,1773703,2,1,46213
5,1774938,1,1,46214
5,1774954,1,1,46215
2,1776181,1,1,46216
2,1776212,3,1,46217
1,1773746,3,1,46218
2,1773798,11,1,46219
2,1775014,19,1,46220
2,1775037,17,1,46221
4,1775038,38,1,46222
2,1775052,1,1,46223
17,1775054,1,1,46224
5,1776239,1,1,46225
5,1776282,3,1,46226
2,1776294,1,1,46227
5,1777614,138.5,1,46228
2,1773799,2,1,46229
2,1773836,5,1,46230
2,1773839,6,1,46231
2,1773842,7,1,46232
2,1773858,1,1,46233
2,1773859,1,1,46234
5,1773868,1,1,46235
5,1775072,2,1,46236
5,1775096,12,1,46237
1,1776386,1,1,46238
5,1777698,0.7,1,46239
5,1777700,1,11,46240
5,1777720,0.2,1,46241
2,1773911,4,1,46242
5,1773915,1,1,46243
5,1773928,1,1,46244
2,1773942,1,1,46245
2,1775198,23,1,46246
2,1775212,3,1,46247
5,1775214,1,1,46248
5,1776394,2,1,46249
5,1776400,2,1,46250
5,1776411,3,1,46251
16,1776427,16,1,46252
2,1776445,1,1,46253
5,1776446,33,1,46254
3,1777766,1,1,46255
1,1773969,1,1,46256
5,1773981,1,1,46257
2,1775240,1,1,46258
2,1775242,7,1,46259
2,1775243,6,1,46260
2,1775246,3,1,46261
2,1775260,10,1,46262
2,1775293,3,1,46263
5,1776472,1,1,46264
17,1776473,1,1,46265
2,1776544,3,1,46266
17,1777812,0,,46267
5,1777824,20,1,46268
17,1777842,0,,46269
17,1777843,0,,46270
5,1777853,25,1,46271
1,1775330,19,1,46272
2,1776549,2,1,46273
5,1776583,9,1,46274
2,1776594,9,1,46275
2,1776595,1,1,46276
1,1776597,12,1,46277
2,1776605,4,1,46278
5,1774173,52,1,46279
1,1775434,3,1,46280
2,1776691,2,1,46281
5,1768115,3.8,1,46282
2,1774198,1,1,46283
1,1774209,1,1,46284
5,1774249,10,1,46285
2,1775459,2,1,46286
2,1775477,3,1,46287
2,1775500,1,1,46288
5,1775521,8,1,46289
2,1776750,1,1,46290
2,1776754,1,1,46291
2,1773037,8,1,46292
2,1774305,1,1,46293
5,1774341,1,1,46294
2,1775540,2,1,46295
5,1776826,23,1,46296
5,1776844,3,1,46297
1,1773153,1,1,46298
2,1773181,1,1,46299
5,1773189,1,1,46300
2,1773225,2.8,1,46301
2,1773226,5,1,46302
5,1774460,1,1,46303
2,1774482,10,1,46304
2,1775720,1,1,46305
2,1775734,1,1,46306
5,1775739,40,1,46307
1,1775763,6,1,46308
2,1773276,279,1,46309
5,1773288,34,1,46310
5,1774576,39,1,46311
2,1775767,2,1,46312
2,1775768,2,1,46313
5,1775803,4,1,46314
1,1775822,9,1,46315
2,1775823,1,1,46316
2,1775826,2,1,46317
1,1775834,1,1,46318
1,1775835,2,1,46319
2,1775836,3,1,46320
2,1775837,5,1,46321
2,1775838,5,1,46322
2,1777046,12.7,1,46323
1,1773375,4,1,46324
1,1773384,1,1,46325
2,1774618,1,1,46326
4,1774627,3,1,46327
1,1775852,1,1,46328
1,1775853,1,1,46329
2,1775858,1,1,46330
1,1775859,1,1,46331
1,1775902,8,1,46332
5,1775903,2,1,46333
5,1775915,1,1,46334
5,1777125,3.6,1,46335
1,1773426,2,1,46336
1,1773427,2,1,46337
2,1774677,3,1,46338
2,1775954,2,1,46339
9,1779658,9,9,46340
5,1780873,0,1,46341
5,1780912,0,1,46342
5,1780918,0,1,46343
5,1782136,17,1,46344
17,1782139,0,,46345
5,1782156,1,11,46346
2,1782172,1,11,46347
5,1782180,1,11,46348
17,1778443,0,,46349
17,1779683,0,,46350
17,1779707,0,,46351
5,1779711,1,11,46352
5,1780937,0,1,46353
5,1780991,0,1,46354
5,1782193,160,1,46355
5,1782240,1,11,46356
17,1778505,0,,46357
5,1778556,3,1,46358
17,1778557,0,,46359
5,1778558,5.5,1,46360
5,1778559,1.5,1,46361
5,1779830,1,1,46362
5,1781072,1,1,46363
3,1778625,2.4,1,46364
2,1778656,1,1,46365
5,1779850,1,1,46366
5,1779854,1,1,46367
5,1779890,1,1,46368
5,1779898,1,1,46369
3,1781097,1,1,46370
17,1781140,1,1,46371
5,1778673,2.5,1,46372
5,1779955,4,1,46373
17,1782427,0,,46374
5,1782453,18,1,46375
5,1782470,1,1,46376
5,1778751,17.7,1,46377
5,1779990,9,1,46378
5,1779993,1,1,46379
5,1780066,1,1,46380
5,1781263,3,1,46381
5,1778816,1,1,46382
17,1778818,0,,46383
17,1778820,0,,46384
5,1778837,1.7,1,46385
1,1778874,1,11,46386
5,1778882,57.9,1,46387
5,1781322,1,1,46388
5,1781328,2,1,46389
5,1781331,7,1,46390
5,1781335,3,1,46391
2,1781337,1,1,46392
17,1782606,0,,46393
5,1782614,1,1,46394
5,1782615,1,3,46395
12,1778940,30,9,46396
17,1778943,0,,46397
5,1780155,2,1,46398
17,1782670,0,,46399
17,1945256,0,,50818
17,1945257,0,,50819
12,1945258,1,1,50820
17,1945259,0,,50821
1,1945260,1,1,50822
5,1945261,28,1,50823
5,1945262,113,1,50824
5,1946637,2,1,50825
5,1942869,1,1,50826
13,1942893,1,1,50827
5,1946687,6,1,50828
5,1946731,16,1,50829
5,1946733,1,1,50830
17,1942930,1,1,50831
15,1942943,2,9,50832
5,1942971,1,1,50833
5,1945424,1,1,50834
5,1946766,2,1,50835
5,1946782,4,1,50836
17,1945499,1,11,50837
9,1945514,1,11,50838
5,1946850,2,1,50839
2,1946886,73,1,50840
17,1943106,1,1,50841
5,1946961,1,1,50842
1,1943155,1,1,50843
5,1943187,10,1,50844
17,1943205,3,9,50845
5,1946980,1,1,50846
5,1947018,1,9,50847
5,1945726,317,1,50848
5,1945728,1,1,50849
5,1947073,64,3,50850
2,1947092,1,11,50851
5,1943302,0.5,1,50852
5,1945799,1,1,50853
5,1943403,0.5,1,50854
5,1945946,1,1,50855
5,1945963,1,11,50856
5,1945998,1,1,50857
17,1942396,0,,50858
17,1942401,0,,50859
5,1943653,1,11,50860
5,1946126,1,1,50861
8,1946136,21,1,50862
17,1942483,0,,50863
17,1942484,0,,50864
5,1946185,16,1,50865
5,1946232,1,1,50866
5,1942508,1,1,50867
17,1942564,0,,50868
12,1946294,5,1,50869
17,1942598,0,,50870
17,1942648,0,,50871
5,1942651,1,1,50872
5,1945154,6,1,50873
5,1945175,0.2,1,50874
5,1946350,1,1,50875
5,1946392,1,1,50876
17,1945191,0,,50877
17,1945192,0,,50878
17,1945193,0,,50879
17,1945194,0,,50880
1,1945195,3,9,50881
5,1945196,14,1,50882
17,1945198,0,,50883
5,1945199,1,3,50884
17,1945200,0,,50885
5,1945201,1,11,50886
17,1945202,0,,50887
2,1945203,1,11,50888
5,1945205,4,3,50889
5,1945206,56,1,50890
17,1945207,0,,50891
17,1945208,0,,50892
17,1945209,0,,50893
17,1945210,0,,50894
17,1945212,0,,50895
17,1945213,0,,50896
17,1945214,0,,50897
17,1945216,0,,50898
17,1945217,0,,50899
1,1945218,0.5,1,50900
17,1945220,0,,50901
17,1945221,0,,50902
17,1945222,0,,50903
5,1945224,28,1,50904
5,1945225,0.2,1,50905
5,1945226,8,1,50906
5,1945228,16,4,50907
5,1945229,1,3,50908
1,1945230,0.5,1,50909
1,1945231,3,1,50910
17,1945232,0,,50911
17,1945233,0,,50912
17,1945234,0,,50913
17,1945235,0,,50914
5,1945236,6,10,50915
17,1945238,0,,50916
12,1945240,3,1,50917
17,1945241,0,,50918
17,1945242,0,,50919
17,1945243,0,,50920
17,1945244,0,,50921
5,1945245,2.5,1,50922
5,1945246,2.5,1,50923
1,1945247,0.3,1,50924
1,1945248,0.3,1,50925
5,1946434,2,1,50926
5,1948882,1,1,50927
5,1947701,4,1,50945
5,1947797,1,1,50952
5,1947801,1,1,50953
5,1947802,1,1,50954
5,1949059,1,1,50955
5,1949064,1,1,50956
5,1949088,1,1,50957
5,1947861,1,1,50961
5,1947864,6,1,50962
17,1949105,0,,50963
2,1949106,15,1,50964
1,1949113,0.58,1,50965
1,1949128,0.3,1,50966
1,1949129,0.4,1,50967
1,1949130,0.7,1,50968
5,1949131,3,1,50969
1,1949132,0.4,1,50970
1,1949133,1.4,1,50971
1,1949134,0.7,1,50972
5,1949135,196.4,1,50973
1,1949136,0.2,1,50974
17,1949139,0,,50975
17,1949140,0,,50976
1,1949141,0.2,1,50977
17,1949142,0,,50978
1,1949143,0.6,1,50979
17,1949144,0,,50980
1,1949145,0.6,1,50981
1,1949146,0.3,1,50982
1,1949147,0.4,1,50983
1,1949148,0.2,1,50984
5,1949149,114,1,50985
1,1949150,0.6,1,50986
1,1949151,0.4,1,50987
1,1949152,0.2,1,50988
5,1949153,2814.7,1,50989
1,1949154,1,1,50990
17,1949155,0,,50991
5,1949156,5000,1,50992
5,1949157,80,10,50993
1,1949158,2,1,50994
2,1949159,0.2,1,50995
1,1949160,12.3,1,50996
1,1949161,0.6,1,50997
17,1949162,0,,50998
17,1949163,57,1,50999
2,1949164,1,1,51000
5,1949165,1,1,51001
5,1947937,1,1,51003
8,1947952,3,9,51004
5,1947955,2,1,51005
2,1947986,5,1,51006
5,1949166,1,1,51007
5,1949168,1.5,1,51008
5,1949169,6,1,51009
5,1949170,3,1,51010
5,1949172,2.5,1,51011
5,1949173,1.5,1,51012
