nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
454613,5149,1,1993,U,,,N,F,,C,1993_01_IL0480000_NIBRS,
472987,5149,2,1993,U,,,N,F,,C,1993_02_IL0480000_NIBRS,
491361,5149,3,1993,U,,,N,F,,C,1993_03_IL0480000_NIBRS,
509735,5149,4,1993,U,,,N,F,,C,1993_04_IL0480000_NIBRS,
528109,5149,5,1993,U,,,N,F,,C,1993_05_IL0480000_NIBRS,
546483,5149,6,1993,U,,,N,F,,C,1993_06_IL0480000_NIBRS,
564857,5149,7,1993,U,,,N,F,,C,1993_07_IL0480000_NIBRS,
583231,5149,8,1993,U,,,N,F,,C,1993_08_IL0480000_NIBRS,
601605,5149,9,1993,U,,,N,F,,C,1993_09_IL0480000_NIBRS,
619979,5149,10,1993,U,,,N,F,,C,1993_10_IL0480000_NIBRS,
638353,5149,11,1993,U,,,N,F,,C,1993_11_IL0480000_NIBRS,
656727,5149,12,1993,U,,,N,F,,C,1993_12_IL0480000_NIBRS,
454258,4775,1,1993,U,,,N,F,,C,1993_01_IL0161A00_NIBRS,
472632,4775,2,1993,U,,,N,F,,C,1993_02_IL0161A00_NIBRS,
491006,4775,3,1993,I,,,N,F,,C,1993_03_IL0161A00_NIBRS,
509380,4775,4,1993,I,,,N,F,,C,1993_04_IL0161A00_NIBRS,
527754,4775,5,1993,I,,,N,F,,C,1993_05_IL0161A00_NIBRS,
546128,4775,6,1993,I,,,N,F,,C,1993_06_IL0161A00_NIBRS,
564502,4775,7,1993,I,,,N,F,,C,1993_07_IL0161A00_NIBRS,
582876,4775,8,1993,I,,,N,F,,C,1993_08_IL0161A00_NIBRS,
601250,4775,9,1993,I,,,N,F,,C,1993_09_IL0161A00_NIBRS,
619624,4775,10,1993,I,,,N,F,,C,1993_10_IL0161A00_NIBRS,
637998,4775,11,1993,I,,,N,F,,C,1993_11_IL0161A00_NIBRS,
656372,4775,12,1993,I,,,N,F,,C,1993_12_IL0161A00_NIBRS,
454462,4987,1,1993,I,,,N,F,,C,1993_01_IL0230000_NIBRS,
472836,4987,2,1993,I,,,N,F,,C,1993_02_IL0230000_NIBRS,
491210,4987,3,1993,I,,,N,F,,C,1993_03_IL0230000_NIBRS,
509584,4987,4,1993,I,,,N,F,,C,1993_04_IL0230000_NIBRS,
527958,4987,5,1993,I,,,N,F,,C,1993_05_IL0230000_NIBRS,
546332,4987,6,1993,I,,,N,F,,C,1993_06_IL0230000_NIBRS,
564706,4987,7,1993,I,,,N,F,,C,1993_07_IL0230000_NIBRS,
583080,4987,8,1993,I,,,N,F,,C,1993_08_IL0230000_NIBRS,
601454,4987,9,1993,I,,,N,F,,C,1993_09_IL0230000_NIBRS,
619828,4987,10,1993,I,,,N,F,,C,1993_10_IL0230000_NIBRS,
638202,4987,11,1993,I,,,N,F,,C,1993_11_IL0230000_NIBRS,
656576,4987,12,1993,I,,,N,F,,C,1993_12_IL0230000_NIBRS,
454463,4988,1,1993,U,,,N,F,,C,1993_01_IL0230100_NIBRS,
472837,4988,2,1993,U,,,N,F,,C,1993_02_IL0230100_NIBRS,
491211,4988,3,1993,U,,,N,F,,C,1993_03_IL0230100_NIBRS,
509585,4988,4,1993,U,,,N,F,,C,1993_04_IL0230100_NIBRS,
527959,4988,5,1993,U,,,N,F,,C,1993_05_IL0230100_NIBRS,
546333,4988,6,1993,U,,,N,F,,C,1993_06_IL0230100_NIBRS,
564707,4988,7,1993,U,,,N,F,,C,1993_07_IL0230100_NIBRS,
583081,4988,8,1993,U,,,N,F,,C,1993_08_IL0230100_NIBRS,
601455,4988,9,1993,U,,,N,F,,C,1993_09_IL0230100_NIBRS,
619829,4988,10,1993,U,,,N,F,,C,1993_10_IL0230100_NIBRS,
638203,4988,11,1993,U,,,N,F,,C,1993_11_IL0230100_NIBRS,
656577,4988,12,1993,U,,,N,F,,C,1993_12_IL0230100_NIBRS,
454464,4989,1,1993,I,,,N,F,,C,1993_01_IL0230300_NIBRS,
472838,4989,2,1993,I,,,N,F,,C,1993_02_IL0230300_NIBRS,
491212,4989,3,1993,I,,,N,F,,C,1993_03_IL0230300_NIBRS,
509586,4989,4,1993,I,,,N,F,,C,1993_04_IL0230300_NIBRS,
527960,4989,5,1993,I,,,N,F,,C,1993_05_IL0230300_NIBRS,
546334,4989,6,1993,I,,,N,F,,C,1993_06_IL0230300_NIBRS,
564708,4989,7,1993,I,,,N,F,,C,1993_07_IL0230300_NIBRS,
583082,4989,8,1993,I,,,N,F,,C,1993_08_IL0230300_NIBRS,
601456,4989,9,1993,I,,,N,F,,C,1993_09_IL0230300_NIBRS,
619830,4989,10,1993,I,,,N,F,,C,1993_10_IL0230300_NIBRS,
638204,4989,11,1993,I,,,N,F,,C,1993_11_IL0230300_NIBRS,
656578,4989,12,1993,I,,,N,F,,C,1993_12_IL0230300_NIBRS,
454465,4990,1,1993,I,,,N,F,,C,1993_01_IL0240000_NIBRS,
472839,4990,2,1993,U,,,N,F,,C,1993_02_IL0240000_NIBRS,
491213,4990,3,1993,U,,,N,F,,C,1993_03_IL0240000_NIBRS,
509587,4990,4,1993,I,,,N,F,,C,1993_04_IL0240000_NIBRS,
527961,4990,5,1993,U,,,N,F,,C,1993_05_IL0240000_NIBRS,
546335,4990,6,1993,U,,,N,F,,C,1993_06_IL0240000_NIBRS,
564709,4990,7,1993,I,,,N,F,,C,1993_07_IL0240000_NIBRS,
