arrestee_id,weapon_id,nibrs_arrestee_weapon_id
6980825,1,6938681
6980824,1,6938680
6980762,1,6937634
6980757,1,6937629
6980732,1,6937604
6980726,1,6937598
6980714,1,6937586
6980673,1,6936558
6980672,1,6936557
6980667,1,6936552
6980666,1,6936551
6980636,1,6935532
6980629,1,6935525
6980619,1,6935515
6980568,1,6934474
6980567,1,6934473
6980566,1,6934472
6980549,1,6934455
6980529,1,6934435
6981554,1,6933497
6981546,1,6933489
6981539,1,6933482
6981532,1,6933475
6981531,1,6933474
6981513,1,6933456
6981512,1,6933455
6981511,1,6933454
6981502,1,6933445
6980487,1,6933405
6980486,1,6933404
6980485,1,6933403
6980469,1,6933387
6980466,1,6933384
6980455,1,6933373
6981491,1,6932446
6981490,1,6932445
6981483,1,6932438
6981482,1,6932437
6981469,1,6932424
6981459,1,6932414
6981458,1,6932413
6981452,1,6932407
6980439,1,6932370
6980438,1,6932369
6980435,1,6932366
6980434,1,6932365
6980409,1,6932340
6980408,1,6932339
6980397,1,6932328
6980394,1,6932325
6981419,1,6931389
6981413,1,6931383
6981412,1,6931382
6981402,1,6931372
6981382,1,6931352
6981379,1,6931349
6981370,1,6931340
6981369,1,6931339
6980367,1,6931313
6980364,1,6931310
6980324,1,6931270
6981360,1,6930344
6981331,1,6930315
6981330,1,6930314
6981317,1,6930301
6981312,1,6930296
6981302,1,6930286
6981301,1,6930285
6980321,1,6930281
6980312,1,6930272
6980310,1,6930270
6980305,1,6930265
6980276,1,6930236
6980260,1,6930220
6981295,1,6929293
6981241,1,6929239
6980255,1,6929229
6980254,1,6929228
6980253,1,6929227
6980252,1,6929226
6980241,1,6929215
6944585,1,6949838
6943526,1,6949785
6943497,1,6949756
6943495,1,6948764
6943412,1,6947694
6943353,1,6946649
6945191,1,6943589
6945052,1,6940421
6943986,1,6940360
6962933,1,6938591
6983648,1,6935672
6984556,1,6933659
6983535,1,6933588
6984426,1,6931559
6980240,1,6929214
6980224,1,6929198
6980204,1,6929178
6981230,1,6928244
6981216,1,6928230
6981215,1,6928229
6981203,1,6928217
6981193,1,6928207
6981191,1,6928205
6981188,1,6928202
6981183,1,6928197
6980180,1,6928170
6980179,1,6928169
6980178,1,6928168
6980168,1,6928158
6980167,1,6928157
6980153,1,6928143
6981131,1,6927160
6981128,1,6927157
6980120,1,6927124
6980114,1,6927118
6980106,1,6927110
6980105,1,6927109
6980103,1,6927107
6980102,1,6927106
6980096,1,6927100
6980082,1,6927086
6980081,1,6927085
6980080,1,6927084
6980077,1,6927081
6980076,1,6927080
6980075,1,6927079
6981091,1,6926138
6981090,1,6926137
6981061,1,6926108
6981054,1,6926101
6981039,1,6926086
6980057,1,6926080
6980026,1,6926049
6980015,1,6926038
6980014,1,6926037
6980004,1,6926027
6981029,1,6925096
6981028,1,6925095
6981002,1,6925069
6981001,1,6925068
6981000,1,6925067
6980998,1,6925065
6980993,1,6925060
6980977,1,6925044
6979969,1,6925012
6980966,1,6924052
6980965,1,6924051
6980957,1,6924043
6980947,1,6924033
6980941,1,6924027
6979902,1,6923964
6979901,1,6923963
6979890,1,6923952
6979879,1,6923941
6979873,1,6923935
6979872,1,6923934
6979871,1,6923933
6956075,1,6978710
6955913,1,6976601
6955912,1,6976600
6955907,1,6976595
6955779,1,6974520
6955778,1,6974519
6955765,1,6973531
6955764,1,6973530
6954496,1,7191051
6955032,1,7189782
6954627,1,6989029
6955619,1,6988038
6955598,1,6988017
6955582,1,6988001
6955537,1,6986982
6954495,1,6986946
6955439,1,6985909
6955238,1,6982780
6955237,1,6982779
6956244,1,6981803
6955206,1,6981771
6955153,1,6980742
6955152,1,6980741
6956076,1,6978711
6954878,1,6976572
6954761,1,6974508
6954760,1,6974507
6954707,1,6974454
6955766,1,6973532
6954667,1,6973439
6954666,1,6973438
6950741,1,7189794
6974053,1,7187633
6984601,1,6934688
6983539,1,6933592
6984387,1,6930536
6961911,1,6988425
6951210,1,6986745
6959656,1,6986181
6959305,1,6979964
6962237,1,6978069
6962152,1,6977009
6962078,1,6974919
6958876,1,6973680
6979703,1,6970768
6979602,1,6968718
6979551,1,6968667
6979363,1,6965565
6979319,1,6964551
6942875,1,6956055
6942874,1,6956054
6945717,1,6952020
6943107,1,6943447
6942941,1,6940321
6980829,1,6938685
6980818,1,6938674
6980539,1,6934445
6980520,1,6934426
6980468,1,6933386
6981465,1,6932420
6980403,1,6932334
6981425,1,6931395
6981380,1,6931350
6980334,1,6931280
6980226,1,6929200
6981070,1,6926117
6980040,1,6926063
6979878,1,6923940
6980713,1,7190160
6980323,1,7189292
6961790,1,6986350
6949898,1,6983512
6959478,1,6983069
6951735,1,6978462
6962245,1,6978077
6962218,1,6978050
6960101,1,6976857
6962116,1,6974957
