victim_id,circumstances_id,justifiable_force_id
28866688,10,
28866692,10,
28866698,10,
28866707,10,
28867455,10,
28867480,10,
28868258,9,
28870711,1,
28871524,1,
28872327,2,
28873091,1,
28863726,9,
28865968,1,
28866717,1,
28866727,1,
28870757,1,
28870758,1,
28872377,1,
28873151,1,
28873153,1,
28873186,1,
28873938,1,
28865255,1,
28870835,1,
28871626,1,
28871656,9,
28873212,2,
28862259,1,
28862260,1,
28864547,9,
28865279,1,
28866041,10,
28866811,10,
28866852,10,
28867619,1,
28869242,1,
28869244,6,
28869264,1,
28869266,9,
28869267,9,
28870067,1,
28870856,1,
28871657,9,
28871707,1,
28872454,1,
28862297,9,
28865351,9,
28866107,6,
28866899,10,
28866903,10,
28870944,9,
28871756,1,
28872521,1,
28873305,1,
28862335,1,
28863906,1,
28865400,6,
28866147,1,
28873369,1,
28873374,1,
28862373,1,
28863167,9,
28863189,1,
28863191,1,
28866987,10,
28869414,9,
28870995,10,
28872616,1,
28872617,1,
28872618,1,
28872619,1,
28872639,1,
28873398,1,
28873406,9,
28873420,1,
28873421,1,
28873423,1,
28874375,1,
28874389,1,
28874414,1,
28862451,10,
28865516,1,
28866228,1,
28866257,9,
28866258,9,
28866261,9,
28867017,1,
28867021,10,
28869447,1,
28870266,1,
28871071,1,
28873467,1,
28862464,9,
28862466,9,
28862501,10,
28866303,1,
28867068,10,
28867873,10,
28870291,10,
28870308,1,
28871930,1,
28871941,9,
28872703,9,
28873503,9,
28873504,9,
28873505,9,
28873506,9,
28873507,9,
28873512,1,
28865577,1,
28865613,6,
28866338,1,
28866362,10,
28867105,10,
28867937,1,
28868750,1,
28869530,1,
28869535,1,
28869554,9,
28869555,9,
28871149,1,
28871986,1,
28872783,1,
28872786,1,
28872788,9,
28873543,1,
28873560,1,
28873561,1,
28874075,1,
28874076,1,
28874077,1,
28874078,1,
28874079,1,
28874080,1,
28874081,1,
28863360,1,
28863361,1,
28864179,8,
28864926,9,
28865662,1,
28866368,10,
28868811,9,
28871213,1,
28871228,10,
28872055,10,
28874144,1,
28862618,1,
28862621,1,
28863414,1,
28864187,9,
28865709,1,
28865710,1,
28865711,1,
28866461,10,
28867248,10,
28868043,9,
28869637,9,
28870473,1,
28870487,9,
28870488,9,
28872097,1,
28874174,1,
28862688,1,
28865746,1,
28866493,10,
28866503,10,
28868060,1,
28868911,1,
28868912,1,
28869700,9,
28869707,1,
28869709,1,
28874260,1,
28874261,1,
28862729,10,
28863511,9,
28863517,1,
28864298,10,
28864319,9,
28864327,9,
28865069,1,
28865773,10,
28866557,9,
28867339,10,
28868960,9,
28871378,9,
28872179,1,
28872184,2,
28873763,1,
28874288,1,
28874306,1,
28864336,10,
28864343,9,
28865822,10,
28865824,1,
28865838,9,
28865839,1,
28865840,1,
28865841,1,
28865853,1,
28867382,10,
28870601,1,
28871435,9,
28872236,2,
28872244,9,
28873809,1,
28863631,10,
28865871,1,
28865885,10,
28865905,1,
28865908,1,
28865909,1,
28866643,10,
28867406,10,
28867413,10,
28867423,10,
28869056,1,
28869869,1,
28871459,1,
28871472,1,
28862091,9,
28862106,1,
28854138,10,
28854141,3,
28854982,10,
28855756,9,
28856577,10,
28857370,9,
28857396,1,
28858972,1,
28858973,10,
28858987,10,
28858988,1,
28860572,1,
28860614,10,
28861387,9,
28861419,9,
28854212,10,
28854221,1,
28855842,10,
28856635,10,
28856637,10,
28857421,9,
28860620,1,
28861457,1,
28854272,9,
28855040,10,
28855085,10,
28856649,9,
28856671,10,
28856689,1,
28856690,1,
28856692,1,
28859875,10,
28860706,1,
28862024,9,
28854320,1,
28855097,1,
28857535,1,
28857538,1,
28859953,1,
28860747,10,
28857579,1,
28858381,10,
28860780,6,
28860788,10,
28854398,1,
28854416,9,
28854426,10,
28855217,10,
28856004,10,
28856014,6,
28857602,1,
28858407,1,
28858412,1,
28860822,1,
28861586,10,
28854434,1,
28854474,1,
28856049,1,
28856066,1,
28856892,10,
28858459,10,
28860096,1,
28860102,1,
28860107,1,
28860111,10,
28860872,9,
28860896,9,
28856141,9,
28858508,9,
28858546,4,
28859335,1,
28859336,9,
28859360,10,
28860139,9,
28860946,1,
28860947,1,
28860951,1,
28861679,9,
28861684,10,
28861693,10,
28861696,10,
28855369,9,
28856183,1,
28857781,9,
28860217,1,
28861016,1,
28854602,10,
28854624,1,
28856242,9,
28857035,1,
28858645,10,
28860224,5,
28861786,10,
28866107,1,
28865613,1,
28860780,1,
28855505,6,
28885731,1,
28883385,9,
28905499,5,
28905500,5,
28903945,5,
