offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
87657932,77774048,0,,,,,,,,
87657933,77774049,1,5,34,M,1,,,,
87657934,77774050,1,5,19,F,2,,,,
87657935,77774051,1,5,49,M,1,,,,
87657936,77774052,0,,,,,,,,
87657937,77774053,1,5,27,F,2,,,,
87657938,77774054,0,,,,,,,,
87657939,77774055,0,,,,,,,,
87657940,77774056,1,5,49,F,1,,,,
87657941,77774057,0,,,,,,,,
87657942,77774058,0,,,,,,,,
87657943,77774059,1,5,26,M,1,,,,
87657944,77774060,0,,,,,,,,
87657945,77774061,0,,,,,,,,
87657946,77774062,1,5,21,M,2,,,,
87657947,77774063,0,,,,,,,,
87657948,77774064,1,5,24,M,1,,,,
87657949,77774064,2,5,36,F,2,,,,
87659501,77774065,0,,,,,,,,
87659502,77774066,0,,,,,,,,
87659503,77774067,0,,,,,,,,
87659504,77774068,0,,,,,,,,
87659505,77774069,0,,,,,,,,
87659506,77774070,0,,,,,,,,
87659507,77774071,0,,,,,,,,
87659508,77774072,0,,,,,,,,
87659509,77774073,1,5,45,M,2,,,,
87659510,77774074,1,5,25,F,1,,,,
87659511,77774074,2,5,31,F,1,,,,
87659512,77774074,3,5,24,F,1,,,,
87659513,77774075,1,5,31,F,1,,,,
87659514,77774076,1,5,27,F,2,,,,
87659515,77774077,1,5,25,F,1,,,,
87659516,77774078,0,,,,,,,,
87659518,77774080,0,,,,,,,,
87659519,77774081,1,5,32,M,1,,,,
87659520,77774082,1,5,49,F,2,,,,
87659521,77774082,2,5,49,F,2,,,,
87659522,77774083,1,5,17,M,2,,,,
87659523,77774084,1,5,24,M,1,,,,
87659524,77774085,0,,,,,,,,
87659526,77774087,0,,,,,,,,
87659527,77774088,0,,,,,,,,
87659528,77774089,0,,,,,,,,
87659529,77774090,1,5,49,F,2,,,,
87659530,77774090,2,5,49,F,2,,,,
87659531,77774091,1,5,49,M,2,,,,
87659533,77774093,0,,,,,,,,
87659534,77774094,1,5,25,M,2,,,,
87659535,77774095,1,5,57,M,1,,,,
87659536,77774096,1,5,49,F,2,,,,
87659537,77774096,2,5,49,M,2,,,,
87659538,77774097,0,,,,,,,,
87659539,77774098,0,,,,,,,,
87659540,77774099,1,5,37,M,2,,,,
87659541,77774100,1,5,20,M,1,,,,
87659542,77774100,2,5,20,F,1,,,,
87661377,77776177,1,5,22,M,1,,,,
87661378,77776177,2,5,22,M,1,,,,
87661379,77776178,0,,,,,,,,
87661380,77776179,1,5,29,M,1,,,,
87661381,77776180,1,5,33,F,1,,,,
87661382,77776181,1,5,16,F,1,,,,
87661383,77776181,2,5,16,F,1,,,,
87661384,77776182,0,,,,,,,,
87661385,77776183,1,5,32,M,2,,,,
87661386,77776184,1,5,33,M,1,,,,
87661387,77776185,0,,,,,,,,
87661390,77776187,0,,,,,,,,
87661391,77776188,1,5,26,M,1,,,,
87661392,77776189,1,5,61,M,1,,,,
87661393,77776190,1,5,34,M,1,,,,
87661394,77776191,1,5,49,M,1,,,,
87659595,77775064,1,5,49,M,1,,,,
87659596,77775065,1,5,25,M,1,,,,
87659597,77775066,1,5,49,F,2,,,,
87659598,77775067,0,,,,,,,,
87659599,77775068,1,5,19,M,2,,,,
87659600,77775068,2,5,20,M,2,,,,
87659601,77775068,3,5,21,M,2,,,,
87659602,77775069,0,,,,,,,,
87659603,77775070,1,5,24,F,1,,,,
87659604,77775071,1,5,50,F,2,,,,
87659605,77775072,0,,,,,,,,
87659606,77775073,1,5,21,M,2,,,,
87659607,77775074,0,,,,,,,,
87659608,77775075,1,5,45,F,1,,,,
87659609,77775076,0,,,,,,,,
87659610,77775077,0,,,,,,,,
87659611,77775078,0,,,,,,,,
87659612,77775079,0,,,,,,,,
87659613,77775080,0,,,,,,,,
87659614,77775081,1,5,40,F,2,,,,
87659615,77775082,1,5,32,F,2,,,,
87659616,77775082,2,5,49,M,1,,,,
87659617,77775083,1,5,22,F,2,,,,
87659618,77775083,2,5,22,F,2,,,,
87659619,77775083,3,5,17,F,2,,,,
87659620,77775084,1,5,17,F,2,,,,
87659621,77775085,1,5,22,F,2,,,,
87659622,77775085,2,5,22,F,2,,,,
87659625,77775087,1,5,28,M,1,,,,
87659626,77775088,1,5,45,F,1,,,,
87659627,77775089,1,5,15,F,2,,,,
87659628,77775089,2,5,16,F,2,,,,
87659629,77775090,1,5,52,M,1,,,,
87659630,77775091,1,5,21,M,2,,,,
87659631,77775091,2,5,23,M,1,,,,
87659632,77775092,1,5,24,M,1,,,,
87659633,77775093,1,5,49,M,2,,,,
87659634,77775093,2,5,49,M,2,,,,
87659635,77775094,1,5,39,M,1,,,,
87659636,77775094,2,5,30,F,1,,,,
87659637,77775095,0,,,,,,,,
87659639,77775097,1,5,34,M,2,,,,
87659640,77775098,0,,,,,,,,
87659641,77775099,0,,,,,,,,
87659642,77775100,1,5,40,F,1,,,,
87659643,77775100,2,5,34,F,1,,,,
87659644,77775101,1,5,47,M,1,,,,
87659645,77775102,1,5,27,M,1,,,,
87659646,77775103,1,5,19,M,2,,,,
87659647,77775104,0,,,,,,,,
87659648,77775105,0,,,,,,,,
87659649,77775106,1,5,48,M,2,,,,
87659650,77775107,0,,,,,,,,
87659652,77775109,0,,,,,,,,
87659653,77775110,0,,,,,,,,
87659654,77775111,0,,,,,,,,
87659655,77775112,1,5,20,F,2,,,,
87659656,77775112,2,5,20,F,2,,,,
87659657,77775113,0,,,,,,,,
87659658,77775114,0,,,,,,,,
87659659,77775115,1,5,56,F,1,,,,
87659660,77775116,1,5,61,F,1,,,,
87659661,77775117,1,5,25,M,2,,,,
87659662,77775118,1,5,36,M,2,,,,
87659663,77775119,0,,,,,,,,
87657824,77773950,1,5,35,F,2,,,,
87657825,77773951,1,5,17,M,1,,,,
87657827,77773953,1,5,38,F,1,,,,
87657828,77773954,1,5,49,F,1,,,,
87657830,77773956,1,5,36,F,1,,,,
87657831,77773957,1,5,18,F,2,,,,
87657832,77773958,1,5,39,F,2,,,,
87657833,77773959,1,5,19,M,2,,,,
87657834,77773960,0,,,,,,,,
87657835,77773961,1,5,18,M,2,,,,
87657836,77773962,1,5,34,F,2,,,,
87657837,77773963,1,5,24,M,1,,,,
87657838,77773964,1,5,24,M,1,,,,
