weapon_id,offense_id,nibrs_weapon_id
12,31775232,6466495
12,31786658,6463531
20,31780118,6464143
20,31770106,6446146
12,31774486,6464071
20,31780891,6466808
12,31786664,6463532
12,31774487,6464072
3,31774075,6446407
20,31786666,6463533
12,31770113,6446147
3,31781086,6467324
20,31780896,6466809
5,31780897,6466810
12,31770116,6446148
12,31774087,6446409
12,31781356,6464158
20,31780944,6466825
12,31770928,6445151
12,31786708,6463544
12,31775298,6466741
12,31781135,6463451
12,31770930,6445152
12,31780955,6467050
12,31780956,6467051
2,31786712,6463545
3,31770932,6445153
12,31782177,6467073
12,31774889,6465272
3,31774890,6465273
12,31781903,6466109
10,31786717,6463546
12,31775306,6466742
12,31780915,6466816
20,31780917,6466817
12,31786689,6463536
12,31781366,6464361
12,31775266,6466733
12,31775267,6466734
18,31781367,6464362
3,31780919,6466818
3,31774093,6446411
3,31774095,6446412
3,31780921,6466819
10,31770125,6446374
12,31781372,6464363
9,31786692,6463537
12,31775269,6466735
4,31770128,6446375
12,31786694,6463538
12,31781375,6464364
12,31781110,6463446
12,31780922,6466820
20,31780902,6466811
12,31781091,6463444
10,31780905,6466812
3,31780906,6466813
3,31780907,6466814
12,31781092,6463445
12,31774494,6464073
12,31774085,6446408
20,31770117,6446149
12,31774088,6446410
12,31774498,6464074
20,31786681,6463534
4,31780914,6466815
3,31786685,6463535
12,31774501,6464075
12,31770101,6446143
3,31781339,6464157
20,31770104,6446144
20,31774483,6464069
12,31774065,6446405
12,31774066,6446406
12,31780115,6464141
10,31770105,6446145
3,31780116,6464142
3,31774485,6464070
3,31782164,6467069
20,31770151,6446381
12,31774115,6446414
20,31774116,6446415
12,31782166,6467070
20,31786698,6463539
12,31781113,6463447
20,31770131,6446376
10,31786699,6463540
18,31780926,6466821
3,31774106,6446413
3,31775277,6466736
12,31775280,6466737
12,31781385,6464365
12,31780931,6466822
12,31781118,6463448
11,31780933,6466823
20,31770146,6446377
20,31782162,6467068
9,31770148,6446378
12,31770149,6446379
12,31770150,6446380
12,31782170,6467071
20,31782172,6467072
18,31774120,6446416
12,31774121,6446417
12,31786707,6463543
20,31770927,6445150
12,31780943,6466824
12,31775288,6466738
12,31781122,6463449
20,31775289,6466739
12,31786700,6463541
12,31781126,6463450
3,31782160,6467066
12,31775290,6466740
20,31786702,6463542
12,31782161,6467067
20,31790157,6464047
9,31779049,6464332
10,31779049,7099180
12,31786758,6463785
10,31786759,6463786
20,31774933,6465499
20,31779054,6464333
12,31786772,6463790
12,31786773,6463791
20,31783389,6463725
12,31781787,6465598
12,31786727,6463778
12,31774903,6465490
3,31780972,6467056
2,31782185,6467077
2,31774904,6465491
2,31779018,6464132
12,31782188,6467078
20,31782189,6467079
12,31779019,6464133
12,31774905,6465492
19,31781916,6466110
18,31780979,6467057
20,31779020,6464134
12,31780981,6467058
2,31786729,6463779
12,31774910,6465493
12,31775354,6466996
20,31781943,6466323
12,31786766,6463787
20,31774934,6465500
20,31786767,6463788
12,31790166,6464048
20,31775356,6466997
12,31786768,6463789
10,31774937,6465501
12,31781780,6465597
12,31781946,6466324
20,31774938,6465502
12,31790171,6464049
9,31790173,6464050
20,31783390,6463726
12,31779024,6464135
12,31775317,6466746
12,31779027,6464136
10,31781920,6466111
12,31781921,6466112
9,31779028,6464137
20,31786731,6463780
12,31774913,6465494
2,31775318,6466747
12,31779029,6464138
10,31790141,6463835
12,31790142,6463836
12,31780989,6467059
3,31774916,6465495
12,31786735,6463781
12,31781922,6466113
12,31774923,6465496
12,31781925,6466114
20,31786739,6463782
12,31774926,6465497
20,31779037,6464139
12,31781928,6466115
20,31781929,6466320
10,31781930,6466321
2,31790149,6464044
20,31775332,6466995
20,31774931,6465498
12,31789902,6466944
12,31789903,6466945
9,31779058,6464334
12,31787529,6466406
20,31781793,6465837
12,31789906,6466946
2,31779061,6464335
10,31786748,6463783
12,31781001,6467060
20,31786750,6463784
20,31790152,6464045
18,31781933,6466322
12,31790153,6464046
12,31780964,6467052
20,31780965,6467053
12,31786719,6463547
12,31782179,6467074
12,31782182,6467075
20,31780967,6467054
12,31775307,6466743
12,31775308,6466744
12,31774895,6465274
12,31774896,6465275
20,31780968,6467055
20,31782183,6467076
20,31786724,6463777
12,31774899,6465276
2,31775311,6466745
2,31787581,6466661
20,31790722,6465969
12,31787582,6466662
12,31787377,6465931
12,31789806,6466692
12,31791003,6466964
20,31791004,6466965
20,31789809,6466693
20,31790726,6465970
12,31790728,6465971
12,31790729,6465972
9,31787587,6466663
12,31790732,6465973
12,31789812,6466694
20,31790736,6465974
20,31790737,6465975
20,31787592,6466664
12,31787385,6465932
10,31791013,6466966
12,31790738,6465976
12,31790739,6465977
20,31787570,6466657
12,31787367,6465928
12,31787571,6466658
12,31787572,6466659
12,31790713,6465966
20,31779895,6467298
20,31790987,6466957
3,31790988,6466958
12,31784223,6466606
12,31790990,6466959
20,31790991,6466960
16,31779896,6467299
20,31779897,6467300
12,31779899,6467301
3,31787370,6465929
20,31790716,6465967
12,31787373,6465930
12,31787356,6465925
12,31790995,6466961
12,31787578,6466660
12,31790996,6466962
9,31790718,6465968
20,31779902,6467302
12,31790998,6466963
18,31789804,6466690
12,31789805,6466691
20,31774971,6465748
20,31774972,6465749
12,31781831,6465847
12,31787342,6465687
3,31789773,6466438
12,31787343,6465921
12,31784189,6466357
20,31784192,6466358
12,31779094,6464341
12,31779095,6464342
3,31789774,6466439
20,31790963,6466712
12,31779097,6464343
12,31787346,6465922
12,31789778,6466440
9,31789935,6466953
20,31787348,6465923
20,31779865,6467048
12,31789936,6466954
12,31787350,6465924
18,31787357,6465926
12,31790699,6465733
12,31790975,6466715
9,31784209,6466360
12,31784210,6466361
2,31787359,6465927
12,31787563,6466653
12,31789790,6466443
12,31784216,6466362
2,31790703,6465734
20,31787564,6466654
20,31787565,6466655
20,31790978,6466716
12,31790705,6465965
10,31789793,6466444
12,31779880,6467049
12,31787567,6466656
2,31790979,6466955
18,31790980,6466956
12,31784218,6466363
12,31789938,6467182
3,31787559,6466651
3,31789783,6466441
12,31789785,6466442
12,31790972,6466713
20,31790973,6466714
20,31784206,6466359
4,31787561,6466652
12,31784171,6466353
20,31781811,6465842
12,31789914,6466949
12,31790947,6466708
12,31789915,6466950
12,31774957,6465506
20,31787540,6466411
12,31774961,6465507
12,31789916,6466951
12,31790950,6466709
20,31781813,6465843
12,31781814,6465844
12,31779081,6464338
9,31781818,6465845
12,31784179,6466354
12,31784180,6466355
20,31774967,6465508
12,31779084,6464339
12,31779086,6464340
12,31790955,6466710
20,31790959,6466711
12,31784183,6466356
20,31781828,6465846
20,31789924,6466952
9,31790177,6464051
20,31783393,6463727
12,31787531,6466407
12,31781802,6465839
12,31790179,6464052
12,31787533,6466408
20,31787534,6466409
5,31781797,6465838
20,31779066,6464336
20,31774951,6465503
12,31784165,6466350
12,31790184,6464053
3,31784167,6466351
20,31781803,6465840
20,31790186,6464054
12,31790187,6464055
12,31787536,6466410
12,31789911,6466947
20,31790945,6466707
12,31774954,6465504
12,31781808,6465841
9,31774955,6465505
20,31779074,6464337
12,31784170,6466352
12,31789913,6466948
20,31791032,6466971
12,31787394,6465933
12,31791033,6466972
9,31790588,6465464
10,31791034,6466973
12,31791035,6466974
12,31787396,6465934
12,31794610,6471533
18,31779928,6467304
20,31788180,6464931
20,31791830,6466219
12,31790617,6465472
6,31779954,6467309
12,31779956,6467310
12,31790803,6466213
12,31794645,6471545
20,31788185,6464932
12,31788186,6464933
12,31788188,6464934
20,31790804,6466214
12,31779961,6463689
12,31794647,6471546
12,31794611,6471534
12,31790762,6465984
12,31790591,6465465
20,31794614,6471535
12,31784258,6466611
12,31791043,6466975
12,31791046,6466976
2,31787399,6465935
12,31787400,6465936
12,31779934,6467305
12,31788156,6464713
12,31794620,6471536
12,31790776,6466210
12,31790597,6465466
10,31794621,6471537
20,31794622,6471538
12,31779965,6463690
20,31790626,6465473
20,31779966,6463691
20,31797081,6472578
20,31785045,6465406
12,31779938,6467306
12,31791055,6467199
12,31791056,6467200
10,31779939,6467307
10,31791059,6467201
20,31791060,6467202
20,31788160,6464714
20,31790782,6466211
12,31779941,6467308
10,31788163,6464715
12,31790603,6465467
12,31791062,6467203
20,31794624,6471539
3,31791065,6467204
12,31791820,6466218
12,31779916,6467303
12,31791018,6466967
12,31790742,6465978
9,31790744,6465979
3,31791019,6466968
20,31784243,6466607
12,31791024,6466969
12,31784244,6466608
12,31790745,6465980
12,31790746,6465981
12,31791026,6466970
12,31794601,6471532
20,31794653,6471547
9,31785051,6465407
12,31794658,6471788
20,31794660,6471789
12,31794661,6471790
12,31785054,6465408
11,31788685,6466670
20,31790636,6465713
12,31797093,6472580
12,31794665,6471791
10,31797095,6472581
10,31790638,6465714
12,31784249,6466609
12,31790751,6465982
12,31790583,6465462
20,31790584,6465463
12,31784251,6466610
3,31790753,6465983
12,31797086,6472579
12,31788677,6466669
9,31790605,6465468
12,31790606,6465469
12,31790792,6466212
20,31790607,6465470
12,31788167,6464716
12,31788168,6464717
12,31788170,6464718
20,31794630,6471540
12,31794632,6471541
12,31794633,6471542
12,31788173,6464719
12,31784268,6466612
3,31794636,6471543
12,31784271,6466613
12,31794638,6471544
12,31784272,6466614
12,31790612,6465471
3,31788174,6464720
12,31784273,6466615
20,31799514,6473061
12,31797921,6471578
2,31790689,6465731
12,31790690,6465732
12,31799517,6473062
12,31794742,6472078
9,31794743,6472079
18,31799498,6472831
12,31797147,6472798
12,31788241,6464943
12,31794724,6471808
12,31794725,6472075
9,31797152,6472799
12,31797153,6472800
12,31788735,6466688
12,31788244,6464944
12,31795454,6474345
20,31797154,6472801
12,31788246,6464945
20,31799499,6472832
20,31795456,6474346
12,31799501,6472833
6,31790681,6465728
12,31795462,6474347
12,31797160,6472802
12,31788739,6466689
2,31794732,6472076
20,31790683,6465729
12,31788250,6465211
3,31795465,6474348
12,31795466,6474349
20,31788251,6465212
2,31788217,6464938
12,31788707,6466677
20,31797114,6472587
12,31794682,6471798
12,31788709,6466678
12,31788710,6466679
9,31788711,6466680
12,31788712,6466681
12,31797120,6472588
12,31785074,6465639
20,31790654,6465720
12,31785075,6465640
3,31794685,6471799
12,31794747,6472080
12,31788752,6466923
12,31795471,6474351
20,31794749,6472081
20,31791444,6464760
9,31788270,6465215
12,31788758,6466924
10,31795480,6474352
20,31794667,6471792
12,31790640,6465715
12,31788208,6464935
20,31788691,6466671
20,31797099,6472582
12,31797100,6472583
3,31794670,6471793
12,31794671,6471794
12,31785083,6465641
12,31791574,6465256
20,31791575,6465257
12,31794689,6471800
9,31791578,6465258
12,31797128,6472589
12,31788225,6464939
12,31790663,6465721
12,31791580,6465259
12,31797130,6472590
12,31791581,6465260
10,31788719,6466682
12,31790664,6465722
20,31790665,6465723
12,31788227,6464940
11,31785086,6465642
9,31785088,6465643
12,31795445,6474343
20,31797131,6472591
10,31788721,6466683
12,31788727,6466685
12,31797141,6472797
12,31788729,6466686
12,31785099,6465645
12,31788238,6464942
12,31788732,6466687
20,31791586,6465261
20,31790670,6465724
12,31788724,6466684
20,31797135,6472592
20,31788231,6464941
12,31790673,6465725
12,31788763,6466925
12,31799524,6473063
12,31795491,6474567
12,31788768,6466926
12,31791457,6464761
12,31797944,6471579
20,31791458,6464762
12,31797945,6471580
12,31791460,6464763
12,31788770,6466927
20,31789057,6464035
12,31790642,6465716
20,31790644,6465717
12,31797103,6472584
20,31788210,6464936
10,31788697,6466672
12,31788698,6466673
20,31788700,6466674
12,31794675,6471795
12,31788701,6466675
12,31790646,6465718
20,31797107,6472585
12,31785063,6465636
12,31785064,6465637
12,31790819,6466215
12,31794678,6471796
11,31797110,6472586
20,31785066,6465638
10,31794679,6471797
20,31788216,6464937
12,31790650,6465719
10,31788706,6466676
11,31788771,6466928
20,31788772,6466929
12,31791464,6464764
9,31790684,6465730
12,31788255,6465213
10,31788743,6466920
12,31788744,6466921
20,31795469,6474350
3,31794738,6472077
3,31799511,6472834
3,31788747,6466922
12,31788258,6465214
10,31799512,6472835
12,31795447,6474344
12,31785094,6465644
12,31790674,6465726
12,31799495,6472829
12,31790675,6465727
12,31799496,6472830
20,31794758,6472082
10,31797952,6471581
12,31789595,6465948
3,31798001,6471845
12,31804209,6473814
12,31799410,6472606
12,31804210,6473815
20,31800365,6472134
12,31798003,6471846
20,31798004,6471847
12,31800367,6472135
12,31794804,6472295
12,31794805,6472296
3,31789623,6465957
12,31789624,6465958
20,31800368,6472136
12,31798008,6471848
20,31800371,6472137
3,31789599,6465949
20,31789600,6465950
9,31789601,6465951
9,31795522,6474574
12,31795523,6474575
12,31799562,6473071
12,31797981,6471837
