year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2005,Louisiana,LA,7382,LA0570100,Abbeville,11703,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2005,Louisiana,LA,7361,LA0520600,Abita Springs,2158,7,"Cities under 2,500",0,0,0,0,0,0,0
2005,Louisiana,LA,7136,LA0010000,Acadia,30596,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2005,Louisiana,LA,7402,LA0610300,Addis,2455,7,"Cities under 2,500",1,12,0,0,0,1,0
2005,Louisiana,LA,7309,LA0400100,Alexandria,46051,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2005,Louisiana,LA,7142,LA0020000,Allen,15322,8C,"Non-MSA counties from 10,000 thru 24,999",0,0,0,0,0,0,0
2005,Louisiana,LA,7367,LA0530400,Amite,4067,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2005,Louisiana,LA,7162,LA0070100,Arcadia,2902,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,0
2005,Louisiana,LA,7338,LA0490300,Arnaudville,1399,7,"Cities under 2,500",0,0,0,0,1,1,0
2005,Louisiana,LA,7146,LA0030000,Ascension,77583,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2005,Louisiana,LA,7150,LA0040000,Assumption,22579,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2005,Louisiana,LA,7152,LA0050000,Avoyelles,34136,8B,"Non-MSA counties from 25,000 thru 99,999",0,3,0,0,0,0,0
2005,Louisiana,LA,7203,LA0170100,Baker,13409,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2005,Louisiana,LA,7354,LA0510500,Baldwin,2661,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2005,Louisiana,LA,7315,LA0401000,Ball,3699,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2005,Louisiana,LA,7217,LA0200100,Basile,2387,7,"Cities under 2,500",1,12,1,12,0,1,1
2005,Louisiana,LA,7223,LA0210400,Baskin,185,7,"Cities under 2,500",0,0,0,0,1,1,0
2005,Louisiana,LA,7284,LA0340100,Bastrop,12683,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2005,Louisiana,LA,7204,LA0170200,Baton Rouge,224487,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2005,Louisiana,LA,7158,LA0060000,Beauregard,24638,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2005,Louisiana,LA,7379,LA0560200,Bernice,1765,7,"Cities under 2,500",1,12,1,12,0,1,1
2005,Louisiana,LA,7350,LA0510100,Berwick,4353,6,"Cities from 2,500 thru 9,999",0,2,0,0,0,0,0
