victim_id,circumstances_id,justifiable_force_id
85555802,1,
85553630,1,
87603045,9,
85556769,9,
87603083,9,
85556732,10,
87596749,1,
87596769,10,
87604154,1,
87598837,9,
87597739,1,
87597748,10,
87595677,1,
87595685,9,
87595693,9,
85557650,9,
85557651,9,
85557667,1,
85557669,9,
85557670,10,
90592514,10,
90592513,10,
90592547,9,
92411963,10,
87598726,9,
87598738,10,
87604074,1,
90290801,9,
90594665,9,
90594706,10,
90593919,10,
85554651,1,
85554653,9,
85554668,10,
91036439,10,
87591454,9,
87598862,9,
87598872,10,
91036435,10,
91036438,9,
90592381,4,
90592381,1,
91528074,10,
91528075,10,
92410340,10,
85556857,9,
85556859,10,
85556860,10,
91528049,9,
85552607,10,
85552634,9,
85552654,9,
87598818,10,
87598828,9,
87592551,10,
85551577,10,
85551578,1,
85551590,10,
91526898,10,
91527905,10,
85551554,10,
87604183,10,
87604184,10,
87605961,10,
87592483,1,
87592484,1,
87592492,9,
87592493,9,
87605998,9,
85556752,1,
92410360,1,
90593368,10,
87592573,10,
87594674,9,
85557710,1,
85557719,9,
85553680,1,
87594697,9,
87595605,1,
87595606,1,
87595624,9,
87595625,9,
87595626,9,
87594570,9,
87593561,10,
87593567,10,
87593572,1,
87594582,10,
85557761,1,
85558664,10,
85554757,1,
85554637,9,
85555782,10,
87595635,9,
85556883,9,
90596341,9,
90596338,9,
90596343,9,
91528078,10,
91528079,10,
91527951,10,
90593667,9,
91526999,10,
90593528,9,
90593872,5,
85554619,10,
85554622,1,
92411938,9,
87595719,1,
85552531,9,
87595744,9,
87596630,1,
87596634,10,
87596637,9,
87599858,10,
87591486,9,
87592522,9,
