property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
94340884,61,320,,90270924
94346432,9,0,,90282641
94346433,26,650,,90282642
94331392,61,150,,90270305
94340887,5,2300,,90270927
94346434,61,600,,90282643
94341677,63,50,,90265204
94325886,63,50,,90260780
94325887,4,100,,90260781
94331393,20,12,,90270306
94340888,20,133,,90270928
94344240,3,160,,90266552
94344241,16,30,,90266553
94341678,20,400,,90265205
94341679,25,40,,90265206
94341680,26,500,,90265207
94341681,63,20,,90265208
94331262,26,700,,90268019
94341682,38,40,,90265209
94331394,5,100,,90270307
94325888,5,150,,90260782
94331395,26,600,,90270308
94344242,4,225,,90266554
97194062,3,100,,93381615
97194062,5,175,,93381614
97917980,11,1,,94315724
97919409,10,,,94317462
96794758,26,150,,92860848
96793892,20,45,,92859873
96793892,61,359,,92859871
96793892,6,340,,92859872
96793886,10,,,92859864
96794141,10,,,92861164
98804072,63,400,,95476297
94344228,4,680,,90266540
94344229,63,20,,90266541
97194819,10,,,93380707
97194059,63,15,,93381609
97194059,61,300,,93381608
94346436,26,70,,90282645
94341683,5,700,,90265210
94331263,61,500,,90268020
94325889,4,800,,90260783
94346437,61,400,,90282646
94346438,4,100,,90282647
94346439,10,0,,90282648
94331396,10,0,,90270309
94341684,3,1,,90265211
94341685,61,165,,90265212
94331264,3,100,,90268021
94341686,5,150,,90265213
94340891,4,500,,90270931
94331265,20,300,,90268022
94331266,26,400,,90268023
94331267,4,450,,90268024
94340892,61,500,,90270932
94346440,3,250,,90282649
94346441,63,150,,90282650
94325890,4,200,,90260784
94340893,61,749,,90270933
94331397,10,0,,90270310
94344244,4,418,,90266556
94346443,3,1,,90282652
94344245,3,1,,90266557
94331268,22,0,,90268025
94331269,25,70,,90268026
94341688,5,196,,90265214
94331270,61,700,,90268027
94331271,63,79,,90268028
94340894,3,1,,90270934
94325893,10,0,,90260787
94325894,11,50,,90260788
94340895,26,180,,90270935
94344247,61,1,,90266559
94346444,63,180,,90282653
94331273,9,0,,90268030
94331274,61,150,,90268031
94331398,4,200,,90270311
94341689,26,160,,90265215
94346445,5,64,,90282654
94331399,10,0,,90270312
94341690,10,0,,90265216
94341691,10,0,,90265217
96793887,20,20,,92859866
96793887,61,300,,92859865
96794136,63,1,,92861160
97194820,10,,,93381607
97194822,25,120,,93380709
97194822,9,0,,93380711
97194822,26,100,,93380710
97194061,5,126,,93381611
97546005,63,1,,93833059
94340890,61,1000,,90270930
94346435,24,500,,90282644
94344256,26,100,,90267637
94331408,6,1,,90270321
94331409,20,80,,90270322
94331410,63,1,,90270323
94325900,10,0,,90261884
94340898,4,150,,90270938
97194060,3,24000,,93381610
97194824,61,800,,93380712
96793888,63,400,,92859867
96793890,25,10,,92859870
94331400,10,0,,90270313
94331401,26,400,,90270314
94346447,5,200,,90282655
94341692,4,100,,90265218
94341693,63,40,,90265219
94331275,61,500,2015-11-11 00:00:00,90268032
94331276,61,500,,90268033
94331277,20,200,,90268034
94331278,61,600,,90268035
94331402,63,20,,90270315
94331279,61,500,2015-11-12 00:00:00,90268036
94331280,61,500,,90268037
94340896,3,3500,,90270936
94341694,63,200,,90265220
94346449,10,0,,90282657
94331403,63,20,,90270316
94331404,4,400,,90270317
94344248,20,20,,90266560
94344249,5,500,,90266561
94346450,61,600,,90282658
96794138,10,,,92861161
94344250,6,300,,90266562
94344251,20,20,,90266563
94344252,26,100,,90266564
94331281,17,1,2015-11-13 00:00:00,90268038
94331282,63,220,2015-11-13 00:00:00,90268039
94325898,63,2,,90260792
94346451,10,0,,90282659
94331405,5,200,,90270318
94331286,9,0,,90268043
94331287,20,1,,90268044
94344255,10,0,,90267636
94325899,10,0,,90260793
94331407,26,200,,90270320
94344257,35,100,,90267638
94340899,61,600,,90270939
94341699,61,800,,90265225
94341700,63,10,,90265226
94346453,3,5000,,90282661
94331288,10,0,,90268045
94325901,3,1,,90261885
94340900,3,1,,90270940
94341701,61,400,,90265227
94331289,3,1,,90268046
94331290,63,392,,90268047
94346455,3,300,,90282662
94346456,6,1,,90282663
94341702,9,0,,90265228
94341703,20,300,,90265229
94341704,22,0,,90265230
94341705,25,60,,90265231
94341706,26,240,,90265232
94344258,63,126,,90267639
94325902,10,0,,90261886
94331414,5,400,,90270326
94326752,26,140,,90256166
94331415,3,400,,90270327
94331416,6,400,,90270328
94331417,17,1100,,90270329
94331418,25,250,,90270330
94331419,61,6250,,90270331
94344259,4,100,,90267640
94341707,4,80,,90265233
94341708,63,15,,90265234
94341709,3,1,,90265235
94346457,61,50,,90282664
94331292,63,660,,90268049
94346458,26,280,,90282665
94326758,4,400,,90256171
94326759,63,20,,90256172
94341710,63,10,,90265236
94331420,10,0,,90270332
94346459,63,40,,90282666
94346460,4,400,,90282667
94341711,61,200,,90265237
94326760,4,1000,,90256173
94344260,61,450,2015-11-10 00:00:00,90267641
94344261,61,450,,90267642
94331293,4,400,,90268050
94326761,21,90,,90256174
94341713,61,200,,90265239
94326762,17,620,,90256175
94326763,61,100,,90256176
94331294,22,0,,90268051
94331295,25,25,,90268052
94331296,61,100,,90268053
94326764,63,1,,90256177
94331297,5,1,,90268054
94331422,4,300,,90270334
94344263,61,500,,90267644
94326766,5,145,,90256179
94346461,61,800,2015-11-27 00:00:00,90282668
94346462,61,800,,90282669
94346463,63,200,2015-11-27 00:00:00,90282670
94346464,63,200,,90282671
94344264,9,0,,90267645
94340897,4,200,,90270937
94341695,9,0,,90265221
94341696,25,20,,90265222
94341697,26,649,,90265223
94344253,4,50,,90266565
94331283,63,660,,90268040
94344254,63,1,,90267635
94341698,4,45,,90265224
94346452,63,101,,90282660
94331406,3,5800,,90270319
94331284,4,600,,90268041
94331285,63,1,,90268042
94331298,4,2000,,90268055
94331299,26,369,,90268056
94341714,26,200,,90265240
94346466,61,250,,90282673
94326767,20,48,,90256180
94326768,63,10,,90256181
94330369,26,300,,90272579
94346370,61,200,,90281541
94330518,5,200,,90274866
94330519,63,25,,90274867
94346371,3,150,,90281542
94340843,20,75,,90270883
94344185,4,400,,90266497
94344186,19,40,,90266498
94344187,26,650,,90266499
94346372,3,1,,90281543
94346373,9,0,,90281544
94346374,63,2,,90281545
94344188,61,500,,90266500
94325834,10,0,,90260729
94334889,3,250,,90270525
94334890,7,400,,90270526
94330522,3,1,,90274870
94346375,61,300,,90281546
94325835,3,800,,90260730
94330524,63,40,,90274872
94330525,4,500,,90274873
94344189,5,1,,90266501
94344190,10,0,,90266502
94330526,10,0,,90274874
94346377,63,600,,90281548
94325838,26,1,,90260733
94330372,3,150,,90272582
94330373,63,55,,90272583
94330374,26,400,,90272584
94344191,26,350,,90266503
96436291,26,300,,92385171
96436298,6,200,,92385178
96436042,63,200,,92384914
96436042,26,500,,92384913
96436307,17,1,,92385188
96436307,20,50,,92385187
94344183,61,500,,90266495
94330511,3,100,,90274859
94340835,61,1,,90269789
94325820,63,15,,90259619
94325821,4,75,,90259620
94344184,3,1,,90266496
94330512,4,1000,,90274860
94330513,19,40,,90274861
94330493,3,1,,90274843
94343316,4,900,,90271073
94330494,4,900,,90274844
94325801,63,25,,90259600
94325802,4,900,,90259601
94343317,3,1,,90271074
94343318,3,1,,90271075
94343319,61,150,,90271076
94339965,4,50,,90275451
94330495,63,248,,90274845
94334863,5,1,,90269418
94340836,25,200,,90270876
94340837,26,450,,90270877
94340838,25,100,,90270878
94340839,26,650,,90270879
94330364,5,24,,90272574
94330365,4,400,,90272575
94330366,19,25,,90272576
94330515,63,30,,90274863
94330516,4,800,,90274864
94334885,3,1,,90270521
94334886,20,14,,90270522
94334887,63,300,,90270523
94334888,3,400,,90270524
94330367,3,1,,90272577
94345538,26,150,,90268865
94340840,3,1,,90270880
94330517,38,700,,90274865
94345539,5,1,,90268866
94345540,26,150,,90268867
94330368,26,1000,,90272578
94325827,26,300,,90260723
94325828,63,50,,90260724
96794875,63,1,,92860989
96794864,4,900,,92861137
96794868,4,300,2015-09-14 00:00:00,92860980
96794867,4,300,,92860978
94334858,26,600,,90269413
94339959,7,500,,90275445
94345515,63,1,,90267770
94325799,4,1200,,90259598
94345516,3,300,,90267771
94343313,26,900,,90271070
94343314,61,300,,90271071
94345517,63,15,,90267772
94345518,4,1200,,90267773
94330487,3,20,,90274837
94330488,63,20,,90274838
94330489,3,1,,90274839
94330490,63,1,,90274840
94334859,3,1,,90269414
94334860,63,50,,90269415
94334861,61,500,,90269416
94339960,3,550,,90275446
94339961,7,200,,90275447
94339962,61,150,,90275448
94330350,4,600,,90272560
94339963,63,1,,90275449
94343315,4,100,,90271072
94339964,20,200,,90275450
94330491,26,50,,90274841
94330492,26,400,,90274842
94325800,5,64,,90259599
97194055,26,100,,93380701
96794110,10,,,92860972
97919393,26,600,,94317441
97546000,61,650,,93833781
97546000,25,150,,93833055
96436295,61,350,,92385174
97917969,10,,,94315710
97194053,20,10,,93380700
97194053,61,700,,93380699
94345513,25,100,,90267768
94343310,20,20,,90271067
94330348,10,0,,90272558
94330484,3,1,,90274834
94334849,10,0,,90269404
94330485,3,1,,90274835
94330486,63,2,,90274836
94325797,63,38,,90259597
94334850,4,200,,90269405
94339957,4,800,,90275443
94339958,63,10,,90275444
94334851,6,4,2015-09-02 00:00:00,90269406
94334852,6,4,,90269407
94334853,61,50,,90269408
94345514,10,0,,90267769
94334854,6,200,,90269409
94334855,20,50,,90269410
