suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,66620789,2.56,1,4489073
2,66620792,0.58,1,4489074
12,66620796,0.53,1,4489075
5,66626873,0.72,3,4489098
8,66617284,1,9,4489142
12,66617296,12.76,1,4489143
5,66619688,1.75,1,4489150
5,66619691,0.89,1,4489151
5,66619698,0.43,1,4489152
5,66619705,13.78,1,4489153
5,66619709,129.71,1,4489154
5,66625739,2.87,1,4489196
5,66625744,7.45,1,4489197
5,66625764,3.22,1,4489198
5,66617323,1.59,1,4489249
5,66617326,0.64,1,4489250
5,66617333,3.78,1,4489251
5,66617338,16.86,1,4489252
5,66617362,3.62,1,4489253
2,66625857,0.48,1,4489324
1,66681485,1,1,4484931
17,66681498,0,,4484932
17,66681499,0,,4484933
17,66681515,0,,4484934
5,66681521,1,1,4484935
16,66680407,0.16,1,4485147
17,66680411,0,,4485148
5,66622311,20.79,1,4489396
5,66622312,20.08,1,4489397
5,66622337,10.14,1,4489398
5,66622360,1.06,1,4489478
2,66622369,0.08,1,4489479
8,66622370,1,9,4489480
2,66622394,0.35,1,4489481
5,66622409,4.67,1,4489482
5,66624759,16.7,1,4489491
5,66624777,1.15,1,4489492
5,66624788,0.92,1,4489493
5,66624810,2.32,1,4489494
17,66624834,34.08,1,4489589
5,66624849,9.7,1,4489590
2,66624870,1.72,1,4489591
2,66624872,0.05,1,4489592
17,66687160,0,,4485312
5,66687161,0.47,1,4485313
2,66687162,0.24,1,4485314
17,66687182,0,,4485315
12,66687184,0.23,1,4485316
17,66687203,0,,4485317
2,66687205,4.29,1,4485318
11,66687209,2.58,1,4485319
17,66687211,0,,4485320
17,66687229,0,,4485321
5,66621275,56.03,1,4489683
8,66621283,1.27,1,4489684
5,66623709,6.93,1,4489685
8,66623725,11.17,1,4489686
5,66623739,66.35,1,4489687
5,66623752,3,1,4489688
2,66621303,1,9,4489765
2,66621317,0.21,1,4489766
1,66623799,3.75,1,4489774
8,66627386,0.79,1,4489788
5,66627408,14.86,1,4489789
5,66627412,7.5,1,4489790
1,66627436,20.25,1,4489791
2,66626291,0.64,1,4489887
5,66626304,3.57,1,4489888
2,66626311,1,9,4489889
5,66626312,4.24,1,4489890
5,66626323,23.07,1,4489891
17,66687244,0,,4485449
5,66687261,0.1,3,4485450
1,66670169,1.61,1,4485631
5,66670181,4.7,1,4485632
17,66670193,0,,4485633
1,66626374,16.06,1,4489977
5,66615585,3.3,1,4490010
16,66615591,2.18,1,4490011
2,66615604,0.38,1,4490116
8,66615605,1,9,4490117
1,66625306,4.74,1,4490167
16,66625307,11,9,4490168
12,66727284,1,1,4494514
5,66727285,0.84,1,4494515
5,66727293,0.28,1,4494516
17,66670293,0,,4485851
16,66670305,1,1,4485852
17,66670319,0,,4485853
17,66670320,0,,4485854
17,66676341,0,,4485873
17,66676351,0,,4485874
17,66676352,0,,4485875
17,66676355,0,,4485876
5,66685645,5.32,1,4485944
8,66685648,7,9,4485945
5,66685654,1.12,1,4485946
5,66685655,0.015,1,4485947
5,66685656,35.56,1,4485948
5,66687575,2.4,1,4485953
17,66687586,0,,4485954
5,66613275,4.31,1,4490210
15,66613276,0.66,1,4490211
5,66613278,2.09,1,4490212
2,66613287,0.34,1,4490213
5,66613295,3.9,1,4490214
5,66613329,3.8,1,4490215
5,66613342,2.36,1,4490216
5,66614488,1.47,1,4490218
5,66614489,1.44,1,4490219
5,66614509,0.24,1,4490220
5,66614527,5.55,1,4490221
2,66613359,1.75,1,4490307
2,66614547,0.03,1,4490312
5,66614577,0.78,1,4490313
8,66614578,0.04,1,4490314
2,66614580,0.03,1,4490315
5,66614588,0.74,1,4490316
5,66614593,30.71,1,4490317
5,66614617,4.87,1,4490318
5,66621762,1.57,1,4490358
5,66621775,3.57,1,4490359
5,66612232,0.94,1,4490402
5,66612250,19.38,1,4490403
2,66612256,0.45,1,4490404
16,66612278,4,9,4490405
5,66620681,1.03,1,4490448
16,66620683,2.14,1,4490449
5,66620684,2.51,1,4490450
2,66620688,9.93,1,4490451
5,66645102,13.53,1,4486035
2,66634201,0.7,1,4486062
15,66635317,16,9,4486063
16,66645163,2.34,1,4486098
5,66634210,6.54,1,4486116
