year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2011,Texas,TX,19219,TX0950100,Abernathy,2864,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19740,TX2210100,Abilene,119526,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2011,Texas,TX,19744,TX221119E,Abilene Christian University,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19009,TX0570100,Addison,13331,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,19309,TX1080100,Alamo,18739,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18824,TX0152100,Alamo Community College District,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,18807,TX0150100,Alamo Heights,7179,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19669,TX2090100,Albany,2077,7,"Cities under 2,500",0,0,0,0,1,1,0
2011,Texas,TX,19391,TX1250100,Alice,19506,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18958,TX0430100,Allen,86019,3,"Cities from 50,000 thru 99,000",1,12,1,12,0,1,1
2011,Texas,TX,18876,TX0220100,Alpine,6029,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,18944,TX0371000,Alto,1251,7,"Cities under 2,500",0,5,0,0,1,1,0
2011,Texas,TX,19325,TX1082300,Alton,12601,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,19395,TX1260100,Alvarado,3865,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,18851,TX0200100,Alvin,24746,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18862,TX0201700,Alvin Community College,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19610,TX1880100,Amarillo,194708,2,"Cities from 100,000 thru 249,000",1,12,1,12,0,1,1
2011,Texas,TX,19611,TX1880200,Amarillo College,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19613,TX1880600,Amarillo International Airport,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19460,TX1460700,Ames,1024,7,"Cities under 2,500",0,0,0,0,1,1,0
2011,Texas,TX,18752,TX0010000,Anderson,39346,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2011,Texas,TX,18757,TX0020100,Andrews,11321,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18756,TX0020000,Andrews,3776,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2011,Texas,TX,18758,TX0030000,Angelina,40922,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2011,Texas,TX,19753,TX2260300,Angelo State University,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,18852,TX0200200,Angleton,19259,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18971,TX0432600,Anna,8423,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19402,TX1270100,Anson,2481,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19108,TX0710100,Anthony,5116,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19342,TX1100500,Anton,1150,7,"Cities under 2,500",0,0,0,0,1,1,0
2011,Texas,TX,18764,TX0040000,Aransas,13956,9C,"MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18765,TX0040100,Aransas Pass,8377,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Texas,TX,18767,TX0050000,Archer,5577,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2011,Texas,TX,18768,TX0050100,Archer City,1873,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19150,TX0791200,Arcola,1677,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19053,TX0610100,Argyle,3351,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19701,TX2200100,Arlington,373128,1C,"Cities from 250,000 thru 499,999",1,12,0,0,0,1,0
2011,Texas,TX,18770,TX0060000,Armstrong,1941,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2011,Texas,TX,19675,TX2120100,Arp,990,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,18771,TX0070000,Atascosa,27414,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2011,Texas,TX,19299,TX1070100,Athens,12977,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18930,TX0340100,Atlanta,5794,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19063,TX0611400,Aubrey,2650,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19756,TX2270100,Austin,807022,1B,"Cities from 500,000 thru 999,999",1,12,0,0,0,1,0
2011,Texas,TX,18776,TX0080000,Austin,16645,9C,"MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,19203,TX0911900,Austin College,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19702,TX2200200,Azle,11177,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18781,TX0090000,Bailey,2049,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2011,Texas,TX,18904,TX0300100,Baird,1527,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19010,TX0570200,Balch Springs,24227,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18808,TX0150200,Balcones Heights,3003,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19641,TX2000100,Ballinger,3846,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,18783,TX0100000,Bandera,20916,9C,"MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18882,TX0250100,Bangs,1637,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,18793,TX0140100,Bartlett,1657,7,"Cities under 2,500",0,0,0,0,1,1,0
2011,Texas,TX,18784,TX0110000,Bastrop,57087,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2011,Texas,TX,18785,TX0110100,Bastrop,7370,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,19515,TX1610100,Bay City,17985,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18788,TX0120000,Baylor,1006,8D,"Non-MSA counties under 10,000",1,12,0,0,0,1,0
2011,Texas,TX,19041,TX0575100,Baylor Health Care System,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19504,TX155259E,Baylor University: Waco,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19178,TX0842200,Bayou Vista,1569,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Texas,TX,19239,TX1010100,Baytown,73313,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2011,Texas,TX,19381,TX1230100,Beaumont,120785,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2011,Texas,TX,19703,TX2200300,Bedford,47968,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Texas,TX,18790,TX0130000,Bee,19397,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,19768,TX2273600,Bee Cave,4008,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,18791,TX0130100,Beeville,13134,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18792,TX0140000,Bell,59193,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2011,Texas,TX,19240,TX1010200,Bellaire,17210,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,19489,TX1550100,Bellmead,10109,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,18777,TX0080100,Bellville,4183,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Texas,TX,18794,TX0140200,Belton,18599,5,"Cities from 10,000 thru 24,999",1,12,0,0,0,1,0
2011,Texas,TX,19084,TX0660100,Benavides,1391,7,"Cities under 2,500",0,0,0,0,1,1,0
