year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2011,Massachusetts,MA,7741,MA0120100,Abington,16082,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7630,MA0090100,Acton,22058,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7462,MA0030100,Acushnet,10366,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7434,MA0020100,Adams,8537,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7567,MA0070100,Agawam,28611,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7498,MA0050100,Amesbury,16382,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7599,MA0080100,Amherst,38050,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7624,MA008289E,Amherst College,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2011,Massachusetts,MA,7499,MA0050200,Andover,33403,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7490,MA0040300,Aquinnah,313,7,"Cities under 2,500",0,11,0,11,0,0,0
2011,Massachusetts,MA,7631,MA0090200,Arlington,43105,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7800,MA0140100,Ashburnham,6118,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7632,MA0090300,Ashby,3093,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7540,MA0060100,Ashfield,1748,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Massachusetts,MA,7633,MA0090400,Ashland,16694,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7865,MA014709E,Assumption College,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2011,Massachusetts,MA,7801,MA0140200,Athol,11655,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7463,MA0030200,Attleboro,43859,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7802,MA0140300,Auburn,16287,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7707,MA0110100,Avon,4383,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2011,Massachusetts,MA,7634,MA0090500,Ayer,7472,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7415,MA0010100,Barnstable,45468,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7414,MA0010000,Barnstable,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2011,Massachusetts,MA,7431,MA001MD00,Barnstable Metropolitan District Commission,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2011,Massachusetts,MA,7803,MA0140400,Barre,5431,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7781,MA0130900,Bay Transportation Authority: Suffolk County,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2011,Massachusetts,MA,7435,MA0020300,Becket,1790,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Massachusetts,MA,7635,MA0090600,Bedford,13401,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7600,MA0080200,Belchertown,14738,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7708,MA0110200,Bellingham,16432,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7636,MA0090700,Belmont,24880,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7694,MA009CL00,Bentley College,0,7,"Cities under 2,500",0,0,0,0,1,1,0
2011,Massachusetts,MA,7686,MA0095800,Bentley University,0,7,"Cities under 2,500",1,12,0,0,0,1,0
2011,Massachusetts,MA,7464,MA0030300,Berkley,6450,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2011,Massachusetts,MA,7433,MA0020000,Berkshire,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2011,Massachusetts,MA,7458,MA002MD00,Berkshire Metropolitan District Commission,0,9D,"MSA counties under 10,000",0,0,0,0,1,1,0
2011,Massachusetts,MA,7804,MA0140500,Berlin,2883,6,"Cities from 2,500 thru 9,999",0,11,0,11,0,0,0
2011,Massachusetts,MA,7541,MA0060200,Bernardston,2142,7,"Cities under 2,500",1,12,1,12,0,1,1
2011,Massachusetts,MA,7793,MA0139900,Beth Israel Deaconess Medical Center,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2011,Massachusetts,MA,7500,MA0050300,Beverly,39743,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
