victim_id,offender_id,relationship_id,nibrs_victim_offender_id
64983539,67386621,19,19504209
64982432,67386428,24,19398029
64982432,67386429,18,20300097
64983417,67386512,14,19398012
64983431,67386522,24,19398009
64983440,67386530,16,19791820
64984512,67388233,11,19553389
64984613,67388335,3,19518981
64983452,67386540,3,19504223
64983476,67386562,24,19504221
64985711,67388511,24,19719004
64986614,67388523,3,19398149
64986633,67388542,3,19719003
64982466,67386460,17,19398021
64985611,67388442,21,19504191
64985628,67388451,16,19504190
64985652,67388476,24,19398157
64982506,67386489,24,18993367
64981334,67384703,15,19233291
64981352,67384720,3,18960983
64981385,67384750,6,19400507
64981406,67384767,24,19719020
64981414,67384775,3,19398197
64981427,67384785,24,19398194
64982425,67386421,1,19233285
64982426,67386422,24,19398031
64982426,67386423,18,20300098
64981377,67384743,24,19400510
64981440,67384795,24,19398187
64981437,67384795,24,19398190
64981438,67384795,24,19398189
64981439,67384795,24,19398188
64981441,67384795,24,19398186
64984503,67386680,24,19719008
64984503,67386681,24,20302146
64984503,67386682,24,20512203
64984504,67386680,24,19719007
64984504,67386681,24,20302145
64984504,67386682,24,20512202
64984513,67388234,24,19553388
64985714,67388513,24,19398153
64985714,67388514,24,20302138
64986635,67390082,3,19504044
64982472,67386465,1,19398020
64985559,67388394,24,19504194
64985572,67388407,5,19767249
64985629,67388452,24,19895903
64985629,67388453,24,20302144
64985630,67388452,24,19895902
64985630,67388453,24,20302143
64986732,67390175,24,19504184
64986732,67390178,24,20543043
64986732,67390177,24,20498232
64986732,67390176,24,20317427
64986733,67390175,24,19504183
64986733,67390178,24,20543044
64986733,67390177,24,20498231
64986733,67390176,24,20317426
64986749,67390194,1,19504178
64986786,67390231,17,19504171
64987691,67390237,3,19895900
64981347,67384714,1,19398035
64981386,67384751,19,19609335
64981387,67384751,19,19609334
64981400,67384762,24,19400501
64981407,67384768,24,19400499
64981407,67384769,24,20302147
64981407,67384771,24,20543818
64981407,67384770,24,20500818
64981424,67384784,24,19719018
64981425,67384784,24,19719017
64981426,67384784,24,19719016
64981433,67384790,9,19398191
64982336,67384798,1,19398185
64982367,67384825,16,19719015
64982436,67386433,3,19398028
64982456,67386452,24,19398024
64983422,67386516,24,19398011
64983438,67386528,21,19398008
64983477,67386563,24,19504220
64983491,67386579,3,19504217
64982485,67386475,24,19233284
64982500,67386483,3,19398017
64983402,67386499,3,19398015
64986772,67390218,24,19609337
64987689,67390235,18,19767236
64982398,67386392,16,19298072
64982398,67386394,18,20495102
64982398,67386393,18,20309255
64982403,67386398,16,19298071
64982414,67386407,24,19557665
64982417,67386409,9,19553393
64982421,67386413,24,19553392
64982421,67386414,24,20369876
64982422,67386415,1,19553391
64983541,67386623,24,19504208
64982360,67384818,24,19398177
64982431,67386427,19,19398030
64983549,67386632,24,19504207
64983560,67386637,24,19504206
64984479,67386660,24,19398170
64984518,67388239,3,19553387
64984623,67388346,3,19504202
64984623,67388347,18,20317431
64984626,67388350,5,19504201
64984631,67388356,3,19504198
64984634,67388359,1,19504197
64983515,67386600,24,19504211
64984522,67388243,9,19504055
64984522,67388244,18,20317408
64984525,67388247,16,19298066
64984531,67388253,24,19504053
64984549,67388268,24,19504051
64985542,67388379,14,19609339
64985642,67388460,24,19398161
64985642,67388461,18,20302142
64985650,67388474,17,19398158
64985661,67388479,24,19398156
64982440,67386437,24,19398027
64982452,67386448,1,19398026
64982455,67386451,3,19398025
64982459,67386455,13,19398023
64985715,67388515,24,19398152
64985717,67388517,21,19398151
64986609,67388518,24,19609333
64986613,67388521,1,19398150
64986613,67388522,18,20302137
64986615,67388524,3,19398148
64986622,67388531,3,19398147
64986623,67388531,24,19398146
64986625,67388533,3,19398145
64982463,67386458,1,19398022
64982486,67386476,24,19398019
64982487,67386476,24,19398018
64985672,67388489,24,19398155
64982504,67386487,21,19398016
64982508,67386491,1,19467242
64982508,67386492,1,20300096
64983403,67386500,21,19398014
64983404,67386501,16,19398013
64983427,67386518,1,19398010
64983455,67386543,16,19504222
64983489,67386575,26,19504219
64983489,67386578,16,20543031
64983489,67386577,24,20498236
64983489,67386576,24,20317435
64983490,67386575,16,19504218
64983490,67386578,16,20543032
64983490,67386577,24,20498235
64983490,67386576,24,20317434
64986631,67388538,24,19398144
64986724,67390168,24,19504189
64986727,67390171,3,19767247
64986728,67390172,24,19504188
