"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,12,89850248,1,11,7022523
2016,5,89278535,1,11,7022668
2016,16,89890065,1,11,7000451
2016,5,89889640,1,11,7000453
2016,4,89889624,1,11,7000454
2016,4,91099770,1,11,7018317
2016,4,89889596,1,11,7018438
2016,17,93554924,1,11,7018482
2016,5,93555201,1,11,7018523
2016,17,91721314,1,11,7027709
2016,5,92943463,1,11,7023489
2016,5,89279486,1,11,7023490
2016,4,91720798,1,11,7023493
2016,5,93554333,1,11,7023503
2016,17,89890066,1,11,7023556
2016,5,91721317,1,11,7023565
2016,16,91721365,1,11,7023573
2016,4,91110692,1,11,7027767
2016,16,89890510,1,11,7027771
2016,5,90499945,0,,7041554
2016,5,90499630,1,10,7041565
2016,12,91681386,1,11,7005726
2016,12,91111427,1,11,7032825
2016,5,91110686,1,11,7032861
2016,5,91720846,1,11,7006347
2016,12,91720877,1,11,7006348
2016,5,91720901,1,11,7006349
2016,16,94153996,1,11,7033251
2016,12,89890577,1,2,7037747
2016,17,91720185,4,7,6997657
2016,4,92331059,76,7,6997685
2016,4,92330810,32,7,6997687
2016,5,90500036,1,11,7002124
2016,5,90500575,1,11,7002180
2016,12,92944244,1,11,7011093
2016,5,91691063,1,7,6998129
2016,4,90499837,1,7,6998136
2016,16,93554496,1,7,6998140
2016,4,95331876,7,9,7810183
2016,5,95961704,3,9,7906218
2016,5,95961721,28,1,7906224
2016,5,95961731,1,1,7906227
2016,4,95331020,0.056,1,7810085
2016,7,95710818,10,9,7869634
2016,2,94821260,2,9,7737172
2016,4,95961455,0.049,1,7906188
2016,5,95961725,2,9,7906226
2016,8,95961751,1,9,7906232
2016,5,94819931,6.081,1,7736967
2016,5,94820087,6.002,1,7736980
2016,4,94820311,0.036,1,7737006
2016,5,94820763,1,1,7737091
2016,4,94820902,3,9,7737117
2016,4,94820409,0.009,1,7737026
2016,13,94820693,1,9,7737069
2016,15,94820960,1,9,7737128
2016,2,94821332,1,1,7737240
2016,5,94820695,2,9,7737072
2016,4,94821391,1,9,7737295
2016,12,94820879,1,9,7737110
2016,5,94821387,1,1,7737292
2016,5,95331819,1,1,7810173
2016,5,95961747,2,9,7906230
2016,5,90499618,1,9,7158690
2016,4,92943135,2,9,7158691
2016,5,92943148,1,9,7158692
2016,2,90499640,2,9,7158693
2016,16,93554800,1,9,7158694
2016,5,91110344,1,9,7158706
2016,5,91110350,1,9,7158707
2016,5,91110352,3,9,7158708
2016,4,91720464,1,9,7158709
2016,5,91720467,1,9,7158710
2016,5,89278313,1,9,7158737
2016,4,92330409,1,9,7158738
2016,12,93554068,1,9,7158739
2016,5,89889325,1,9,7158761
2016,12,90499827,1,9,7158762
2016,2,91720622,2,9,7158763
2016,2,93554118,1,9,7158764
2016,16,92331337,8,9,7158765
2016,5,89890299,1,9,7158766
2016,5,91110552,1,9,7158780
2016,4,93554158,1,9,7158781
2016,5,92330522,2,9,7158783
2016,5,93554175,1,9,7158799
2016,5,89889425,1,9,7158800
2016,15,92942512,1,9,7158817
2016,5,89277564,1,9,7158818
2016,4,91720778,3.062,3,7158819
2016,8,91720793,157,9,7158820
2016,17,90499055,12,9,7158828
2016,8,93553380,1,9,7158829
2016,5,91109778,1,9,7158830
2016,5,90499071,4,9,7158831
2016,16,89889548,12,9,7158832
2016,6,89890507,11,9,7158833
