"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2016,90303641,93319094,16,27484261
2016,90303642,93319094,16,27484262
2016,90303643,93319094,16,27484263
2016,90303668,93319121,16,27484264
2016,90303694,93319150,16,27484265
2016,90303719,93319174,16,27484266
2016,90306560,93321956,16,27484267
2016,90309397,93324769,16,27484268
2016,90309482,93324860,16,27484269
2016,90318227,93333507,16,27484270
2016,90318304,93333587,16,27484271
2016,90319073,93334355,16,27484272
2016,90318330,93333613,16,27484273
2016,90315202,93330532,16,27484274
2016,90317112,93332403,16,27484275
2016,90300824,93316345,3,27484582
2016,90300891,93316414,3,27484583
2016,90300910,93316433,3,27484584
2016,90300955,93316476,3,27484585
2016,90300975,93316495,3,27484586
2016,90301084,93316601,3,27484588
2016,90304270,93319721,3,27484589
2016,90304274,93319725,3,27484590
2016,90304387,93319837,3,27484591
2016,90304407,93319855,3,27484592
2016,90304444,93319889,3,27484593
2016,90304448,93319893,3,27484594
2016,90310165,93325565,3,27484595
2016,90310262,93325671,3,27484596
2016,90310274,93325681,3,27484597
2016,90313103,93328490,3,27484598
2016,90313806,93329167,3,27484599
2016,90313829,93329188,3,27484600
2016,90313872,93329229,3,27484601
2016,90313874,93329231,3,27484602
2016,90313919,93329269,3,27484603
2016,90311504,93326945,3,27484604
2016,90312305,93327724,3,27484605
2016,90312311,93327729,3,27484606
2016,90312317,93327734,3,27484607
2016,90312321,93327738,3,27484608
2016,90312328,93327746,3,27484609
2016,90310897,93326321,3,27484613
2016,90312561,93327967,3,27484616
2016,90312562,93327968,3,27484617
2016,90312581,93327986,3,27484618
2016,90312586,93327991,3,27484619
2016,90312589,93327994,3,27484620
2016,90312618,93328024,3,27484621
2016,90312629,93328034,3,27484622
2016,90312638,93328043,3,27484623
2016,90312639,93328044,3,27484624
2016,90313374,93328746,3,27484625
2016,90313409,93328778,3,27484626
2016,90313411,93328780,3,27484627
2016,90313425,93328794,3,27484628
2016,90310930,93326356,3,27484629
2016,90310941,93326367,3,27484630
2016,90317061,93332350,1,27426902
2016,90313890,93329243,16,27444598
2016,90313891,93329243,16,27444599
2016,90312304,93327723,16,27444605
2016,90312312,93327729,16,27444606
2016,90310901,93326325,16,27444608
2016,90310915,93326340,16,27444609
2016,90312536,93327944,16,27444613
2016,90312554,93327960,16,27444614
2016,90312614,93328020,16,27444615
2016,90312637,93328042,16,27444616
2016,90301129,93316647,3,27453765
2016,90301205,93316722,3,27453766
2016,90302274,93317769,16,27480886
2016,90302296,93317791,16,27480887
2016,90302377,93317866,16,27480888
2016,90302385,93317873,16,27480889
2016,90305985,93321399,16,27480890
2016,90308679,93324055,16,27480891
2016,90309752,93325130,16,27480892
2016,90309057,93324426,16,27480893
2016,90309094,93324469,16,27480894
2016,90316776,93332072,16,27480900
2016,90316809,93332108,16,27480901
2016,90317789,93333071,16,27480902
2016,90301462,93316972,1,27485340
2016,90301554,93317060,1,27485341
2016,90301693,93317190,1,27485342
2016,90302873,93318345,1,27485343
2016,90302890,93318363,1,27485344
2016,90302891,93318363,1,27485345
2016,90305049,93320468,1,27485346
2016,90318661,93333945,1,27485347
2016,90318677,93333963,1,27485348
2016,90318685,93333971,1,27485349
2016,90319442,93334719,1,27485350
2016,90318023,93333302,1,27485351
2016,90318048,93333326,1,27485352
2016,90318049,93333326,1,27485353
2016,90318050,93333326,1,27485354
2016,90314026,93329371,1,27485355
2016,90314063,93329408,1,27485356
2016,90314098,93329445,1,27485357
2016,90314290,93329621,1,27485358
2016,90314404,93329729,1,27485359
2016,90316654,93331952,1,27485360
2016,90316672,93331969,1,27485361
2016,90316736,93332030,1,27485362
2016,90311110,93326539,1,27485364
2016,90311121,93326551,1,27485365
2016,90312764,93328164,1,27485367
2016,90312828,93328229,1,27485368
2016,90302766,93318244,24,27427264
2016,90302792,93318269,24,27427265
2016,90303625,93319080,24,27427266
2016,90318872,93334157,24,27427269
2016,90318891,93334172,24,27427270
2016,90318916,93334199,24,27427271
2016,90314961,93330316,24,27427272
2016,90314962,93330316,24,27427273
2016,90314978,93330332,24,27427274
2016,90314982,93330334,24,27427275
2016,90314991,93330343,24,27427276
2016,90315000,93330351,24,27427277
2016,90315070,93330422,24,27427278
2016,90316020,93331303,24,27427279
2016,90316075,93331357,24,27427280
2016,90316923,93332215,24,27427281
2016,90316946,93332235,24,27427282
2016,90316955,93332243,24,27427283
2016,90317651,93332926,24,27427284
2016,90317654,93332929,24,27427285
2016,90317655,93332930,24,27427286
2016,90316132,93331412,24,27427287
2016,90316138,93331419,24,27427288
2016,90316149,93331429,24,27427289
2016,90316152,93331431,24,27427290
2016,90316153,93331431,24,27427291
2016,90316165,93331446,24,27427292
2016,90316166,93331446,24,27427293
2016,90307660,93323065,1,27454463
2016,90307667,93323071,1,27454464
2016,90307818,93323205,1,27454465
2016,90307838,93323232,1,27454466
2016,90309972,93325366,1,27454467
2016,90310047,93325444,1,27454468
2016,90310149,93325549,1,27454469
2016,90316486,93331778,1,27454470
2016,90316497,93331787,1,27454471
2016,90316511,93331802,1,27454472
2016,90316512,93331803,1,27454473
2016,90316519,93331810,1,27454474
2016,90310810,93326235,1,27454477
2016,90310811,93326235,1,27454478
2016,90310843,93326268,1,27454479
2016,90310854,93326278,1,27454480
2016,90300721,93316248,3,27458786
2016,90300726,93316252,3,27458787
2016,90300740,93316265,3,27458788
2016,90304567,93320011,3,27458790
2016,90309826,93325210,3,27458791
2016,90309900,93325286,3,27458792
2016,90309905,93325292,3,27458793
2016,90309929,93325319,3,27458794
2016,90309939,93325332,3,27458795
2016,90309958,93325354,3,27458796
2016,90318469,93333761,3,27458797
2016,90318514,93333799,3,27458798
2016,90319194,93334479,3,27458799
2016,90312186,93327622,3,27458804
2016,90312193,93327628,3,27458805
2016,90312223,93327654,3,27458806
2016,90312240,93327671,3,27458807
2016,90312270,93327692,3,27458808
2016,90313001,93328393,3,27458809
2016,90313031,93328421,3,27458810
2016,90317279,93332567,3,27458811
2016,90317295,93332584,3,27458812
2016,90315545,93330853,3,27458813
2016,90315560,93330866,3,27458814
2016,90315572,93330880,3,27458815
2016,90315626,93330920,3,27458816
2016,90312425,93327840,3,27458817
2016,90312457,93327871,3,27458818
2016,90312487,93327901,3,27458819
2016,90312506,93327918,3,27458820
2016,90312518,93327932,3,27458821
2016,90313224,93328609,3,27458822
2016,90313226,93328611,3,27458823
2016,90313274,93328654,3,27458830
2016,90313282,93328663,3,27458831
2016,90303895,93319349,1,27432114
2016,90303908,93319364,1,27432115
2016,90303914,93319367,1,27432116
2016,90309820,93325206,1,27432118
2016,90309868,93325255,1,27432119
2016,90309869,93325255,1,27432120
2016,90309876,93325262,1,27432121
2016,90309923,93325313,1,27432122
2016,90309928,93325318,1,27432123
2016,90318451,93333746,1,27432124
2016,90318460,93333755,1,27432125
2016,90318461,93333755,1,27432126
2016,90318462,93333755,1,27432127
2016,90318507,93333794,1,27432128
2016,90318508,93333794,1,27432129
2016,90318510,93333795,1,27432130
2016,90319201,93334487,1,27432132
2016,90317298,93332587,1,27432135
2016,90313268,93328649,1,27432139
2016,90313279,93328659,1,27432140
2016,90313280,93328659,1,27432141
2016,90313286,93328667,1,27432142
2016,90305554,93320979,16,27463536
2016,90304693,93320132,16,27463537
2016,90318632,93333915,16,27463538
2016,90319363,93334643,16,27463540
2016,90319364,93334643,16,27463541
2016,90319365,93334643,16,27463542
2016,90313932,93329282,16,27463543
2016,90317493,93332774,16,27463544
2016,90317505,93332786,16,27463545
2016,90315779,93331065,16,27463546
2016,90315821,93331107,16,27463547
2016,90312745,93328145,16,27463548
2016,90313471,93328841,16,27463549
2016,90313765,93329129,16,27463550
2016,90313766,93329129,16,27463551
2016,90313779,93329140,16,27463552
2016,90313793,93329152,16,27463553
2016,90302918,93318388,1,27490538
2016,90302144,93317637,1,27490539
2016,90302179,93317674,1,27490540
2016,90305209,93320628,1,27490541
2016,90308265,93323651,1,27490545
2016,90308269,93323652,1,27490546
2016,90308329,93323718,1,27490547
2016,90308381,93323771,1,27490548
2016,90308492,93323878,1,27490549
2016,90318759,93334044,1,27490550
2016,90318761,93334046,1,27490551
2016,90318837,93334121,1,27490552
2016,90314555,93329886,1,27490556
2016,90315876,93331163,1,27490557
2016,90315895,93331186,1,27490558
2016,90313665,93329032,1,27490560
2016,90311149,93326584,1,27490561
2016,90311150,93326584,1,27490562
2016,90311168,93326606,1,27490563
2016,90311178,93326616,1,27490564
2016,90311179,93326616,1,27490565
2016,90311191,93326630,1,27490566
2016,90302131,93317624,3,27494854
2016,90301210,93316727,3,27494855
2016,90301212,93316728,3,27494856
2016,90301306,93316813,3,27494857
2016,90301341,93316847,3,27494858
2016,90305467,93320896,3,27494859
2016,90308162,93323549,3,27494862
2016,90312356,93327773,3,27494864
2016,90312368,93327784,3,27494865
2016,90312377,93327793,3,27494866
2016,90312385,93327801,3,27494867
2016,90312403,93327819,3,27494868
2016,90312408,93327824,3,27494869
2016,90313118,93328504,3,27494870
2016,90313173,93328560,3,27494871
2016,90313177,93328564,3,27494872
2016,90313201,93328586,3,27494873
2016,90315688,93330979,3,27494874
2016,90315689,93330980,3,27494875
2016,90315730,93331019,3,27494876
2016,90315734,93331023,3,27494877
2016,90316529,93331821,3,27494878
2016,90316552,93331843,3,27494879
2016,90311916,93327354,3,27494880
2016,90312706,93328108,3,27494881
2016,90312958,93328352,3,27494884
2016,90312974,93328367,3,27494885
2016,90309818,93325203,16,27441364
2016,90309930,93325319,16,27441365
2016,90319232,93334516,16,27441366
2016,90319240,93334524,16,27441367
2016,90311368,93326809,16,27441368
2016,90312182,93327619,16,27441369
2016,90312183,93327619,16,27441370
2016,90312214,93327647,16,27441371
2016,90312252,93327675,16,27441372
2016,90312253,93327675,16,27441373
2016,90315594,93330900,16,27441374
2016,90312421,93327836,16,27441375
2016,90312443,93327858,16,27441376
2016,90312444,93327858,16,27441377
2016,90312468,93327882,16,27441378
2016,90313271,93328652,16,27441381
2016,90301963,93317459,1,27459551
2016,90301969,93317464,1,27459552
2016,90305387,93320813,1,27459553
2016,90308754,93324133,1,27459555
2016,90308876,93324249,1,27459557
2016,90308878,93324251,1,27459558
2016,90308927,93324300,1,27459559
2016,90308928,93324300,1,27459560
2016,90308943,93324316,1,27459561
2016,90308963,93324336,1,27459562
2016,90308964,93324336,1,27459563
2016,90308975,93324343,1,27459564
2016,90318581,93333866,1,27459565
2016,90318591,93333876,1,27459566
2016,90311015,93326444,1,27459570
2016,90312914,93328311,1,27459575
2016,90312915,93328311,1,27459576
2016,90317163,93332450,21,27481723
2016,90317283,93332571,21,27481724
2016,90317299,93332588,21,27481725
2016,90305463,93320892,21,27481729
2016,90303000,93318464,3,27455213
2016,90303045,93318512,3,27455214
2016,90303071,93318536,3,27455215
2016,90303164,93318620,3,27455216
2016,90308037,93323424,3,27455217
2016,90308088,93323476,3,27455218
2016,90310503,93325923,3,27455219
2016,90310527,93325944,3,27455220
2016,90310529,93325948,3,27455221
2016,90310586,93326009,3,27455222
2016,90310598,93326020,3,27455223
