suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
15,37081210,22,9,2284935
8,37081211,6,9,2284936
5,37081216,4.3,1,2284937
5,37081224,6.1,1,2284938
5,37081227,0.35,3,2284939
17,37083824,29,9,2284969
5,37083838,32,1,2284970
17,37083839,8.5,9,2284971
5,37080325,1.26,3,2284972
16,37083871,7.6,1,2284981
5,37083894,8.2,1,2284982
5,37083897,3.8,1,2284983
5,37082959,2,3,2285047
12,37082965,4,1,2285048
5,37082968,15,1,2285049
12,37082970,1,1,2285050
5,37084533,0.9,1,2285120
8,37084534,5,1,2285121
5,37084535,2,1,2285122
5,37084550,2,3,2285123
2,37084553,0.3,1,2285145
5,37084575,0.1,3,2285146
12,37084576,7.2,1,2285147
12,37084589,0.4,1,2285148
5,37084603,11,1,2285149
8,37079459,7,9,2285363
5,37079462,2,3,2285364
12,37079464,0.3,1,2285365
12,37092282,0.2,1,2285545
5,37096101,0.3,3,2286458
12,37097666,2,1,2286521
5,37097671,1.3,3,2286522
12,37097689,8.3,1,2286523
5,37097700,0.7,1,2286524
5,37097724,10.4,1,2286540
5,37097744,11.2,1,2286541
2,37097745,0.1,1,2286542
1,37097760,0.5,1,2286543
5,37097775,10.7,1,2286544
5,37097784,1.48,1,2286564
2,37098644,2.4,1,2286568
5,37098664,10.4,1,2286569
1,37096807,0.5,1,2286641
5,37110213,0.6,1,2286684
5,37110214,0.9,1,2286685
5,37110218,0.9,1,2286686
5,37110225,2.3,1,2286687
5,37110226,2.7,1,2286688
5,37109197,2,1,2286700
1,37109198,0.03,1,2286701
1,37109201,0.4,1,2286702
12,37109223,0.1,1,2286723
5,37109225,0.6,1,2286724
5,37109244,0.2,1,2286725
1,37109261,0.1,1,2286726
5,37109263,39.9,1,2286727
5,37094148,24.6,1,2285720
1,37094159,0.06,1,2285721
5,37094163,6.2,1,2285722
16,37093143,4,9,2285760
8,37093152,20,9,2285761
8,37093153,20,9,2285762
17,37093157,65,9,2285763
12,37093162,340.8,1,2285764
12,37089599,1,1,2285767
12,37089620,0.3,3,2285768
5,37093175,1.5,1,2285776
5,37093185,0.2,3,2285777
5,37093188,3.5,1,2285778
12,37093207,0.5,1,2285779
5,37093245,12.6,1,2285780
12,37089636,5.5,1,2285781
5,37089637,0.56,7,2285782
17,37089651,65,9,2285783
5,37089661,0.8,1,2285784
5,37089676,10.2,1,2285785
5,37089312,0.12,1,2285926
5,37088900,6.9,1,2285947
5,37088903,13,1,2285948
5,37088917,0.3,1,2285949
5,37089321,0.2,3,2285972
5,37089324,0.23,3,2285973
5,37089327,0.27,3,2285974
5,37089357,2.65,3,2285975
8,37089369,0.1,1,2285976
12,37089372,0.7,1,2285977
12,37089378,2,1,2285978
5,37088940,0.19,3,2285992
12,37088980,1.1,1,2285993
16,37088358,7,9,2286054
5,37088359,4.1,1,2286055
12,37088361,1,1,2286056
8,37088362,4,9,2286057
12,37088374,0.1,1,2286058
5,37088383,1.1,1,2286059
12,37088415,2,9,2286070
5,37088420,0.19,3,2286071
16,37088421,90,9,2286072
5,37088424,2.8,1,2286073
5,37088427,0.24,3,2286074
5,37088434,0.5,1,2286075
16,37088435,4,9,2286076
5,37088450,0.23,3,2286077
1,37101753,0.2,1,2286096
17,37099387,29.1,1,2286099
17,37099388,5,9,2286100
5,37101780,17.9,1,2286102
5,37100758,0.25,3,2286134
5,37100788,0.23,3,2286142
5,37100794,0.85,3,2286143
5,37100810,0.4,3,2286144
5,37100820,0.17,3,2286145
5,37100827,2.5,1,2286146
12,37100837,1,1,2286147
1,37100868,1,11,2286160
12,37103460,0.1,1,2286178
5,37103469,0.7,3,2286179
11,37103493,0.25,1,2286195
5,37103498,0.2,1,2286196
5,37103528,1.5,1,2286197
1,37103529,0.3,1,2286198
5,37103540,0.6,1,2286199
5,37103566,0.4,1,2286208
12,37102545,0.2,1,2286240
12,37102562,2.2,1,2286253
5,37102568,5.8,1,2286254
12,37102573,0.5,1,2286255
12,37102575,0.5,1,2286256
12,37102578,0.1,1,2286257
5,37102585,12.2,1,2286258
12,37099346,0.7,1,2286323
1,37099359,10.8,1,2286324
12,37099372,3,1,2286325
5,37099379,1.5,1,2286326
5,37099382,2.5,1,2286327
17,37099384,24,9,2286328
12,37096952,0.2,3,2286331
17,37096958,0.62,1,2286332
5,37096962,0.2,3,2286333
2,37096971,28,1,2286334
12,37096975,0.8,1,2286335
5,37096977,0.7,3,2286336
5,37096987,0.5,3,2286337
5,37097021,4.7,1,2286351
5,37097036,1.4,1,2286352
5,37097045,5.1,1,2286353
5,37098362,0.3,3,2286390
5,37098381,1.3,3,2286391
5,37098399,0.5,3,2286408
5,37098400,0.23,3,2286409
5,37098405,1.36,3,2286410
12,37098406,0.3,1,2286411
5,37095988,0.6,7,2286416
5,37095989,1.4,3,2286417
12,37095993,0.1,1,2286418
1,37096006,0.2,1,2286419
12,37096015,1.1,1,2286420
1,37098468,1,11,2286427
1,37098474,0.2,1,2286428
5,37098492,0.3,1,2286429
8,37096018,24,9,2286437
5,37096032,7.5,1,2286438
5,37096042,7.5,1,2286439
15,37096044,1,1,2286440
12,37096072,0.3,1,2286441
12,39088710,0.2,1,2414550
12,39096898,0.7,1,2414579
5,39099332,2.2,1,2414589
5,39099334,27.5,1,2414590
5,39099343,9,1,2414591
5,39099382,1.4,1,2414592
12,39099383,0.1,1,2414593
5,39093351,0.13,3,2414641
12,39093364,0.5,1,2414642
