bias_id,offense_id
21,58466567
21,58461911
21,58466610
21,58466611
21,58459791
21,58459792
21,58454470
21,58454471
21,58461239
21,58466568
21,58454472
21,58466569
21,58459793
21,58466612
21,58459794
21,58459795
21,58466613
21,58466570
21,58466614
21,58461913
21,58461914
21,58459355
21,58461912
21,58466615
21,58466616
21,58466571
21,58459357
21,58459356
21,58459358
21,58459796
21,58466617
21,58466572
21,58466573
21,58454473
21,58454474
21,58466618
21,58459797
21,58461915
21,58461916
21,58466622
21,58459359
21,58454475
21,58466619
21,58466620
21,58466621
21,58467923
21,58459360
21,58466574
21,58467924
21,58466575
21,58459361
21,58454476
21,58454477
21,58466576
21,58466577
21,58466578
21,58459362
21,58467925
21,58466579
21,58466580
21,58466624
21,58466581
21,58461493
21,58462684
21,58467930
21,58461503
21,58467948
21,58467369
21,58467949
22,58467950
21,58459385
21,58466630
21,58461492
21,58454478
21,58466623
21,58461917
21,58461918
21,58461919
21,58461920
21,58459363
21,58466582
21,58459364
21,58461921
21,58462683
21,58467926
21,58459798
21,58466625
21,58466626
21,58459365
21,58459366
21,58461494
21,58467927
21,58459799
21,58466627
21,58466628
21,58467928
22,58466650
22,58459817
21,58462685
21,58461495
21,58461496
21,58461497
22,58462687
21,58462688
22,58459800
21,58466584
21,58466635
21,58466629
22,58466583
21,58467929
21,58462686
21,58466631
21,58461498
21,58459367
21,58466585
21,58467931
21,58461499
21,58461500
21,58461501
21,58461502
21,58459802
21,58459369
22,58466643
22,58466644
21,58459801
22,58459368
21,58467932
21,58467933
21,58466632
21,58466633
21,58459803
21,58459804
21,58459805
21,58466634
21,58467934
21,58467935
21,58459370
21,58461504
21,58461505
21,58467936
21,58459806
21,58466636
21,58466637
21,58466586
21,58466587
21,58461507
14,58467938
21,58467939
21,58467940
21,58461515
21,58459371
21,58462689
21,58461506
21,58466638
21,58461508
21,58459807
21,58467937
21,58466639
21,58466588
21,58461509
21,58466589
21,58459808
21,58459809
21,58466590
21,58462690
21,58462691
21,58459372
21,58459373
21,58459810
21,58466645
22,58466646
21,58467941
21,58462692
21,58466591
21,58459374
21,58459375
21,58462693
21,58461510
21,58466592
21,58461511
21,58461512
21,58461513
21,58461514
22,58466640
21,58466641
21,58466594
21,58466595
21,58459813
21,58461516
21,58459378
21,58461518
21,58461524
21,58467947
21,58459811
21,58462694
21,58459812
21,58459376
21,58466642
21,58466593
21,58459377
21,58459379
21,58461517
21,58459814
21,58459815
21,58466647
21,58466648
22,58461519
21,58466596
21,58459382
21,58459816
21,58459380
21,58461520
21,58462695
21,58467942
21,58467943
21,58467944
21,58466649
21,58461521
21,58467367
21,58461523
21,58459384
21,58470711
21,58467945
21,58467946
21,58466597
21,58466598
21,58459381
21,58461522
21,58462696
21,58470708
21,58462697
21,58470709
21,58459383
21,58467368
21,58470710
22,58461525
22,58459818
21,58460175
21,58467976
21,58467375
21,58470718
21,58470719
21,58459824
21,58466661
21,58466662
21,58466663
21,58466664
21,58470720
21,58466665
21,58461530
21,58467376
21,58467377
21,58467378
21,58459825
21,58466666
21,58459826
21,58467379
21,58461531
21,58459393
21,58461532
21,58461533
21,58466667
21,58459394
21,58459827
21,58467953
21,58462301
21,58467958
21,58466672
21,58470728
22,58467959
21,58459399
21,58459828
21,58459395
21,58459396
21,58461534
21,58467380
21,58470721
21,58467381
21,58459397
21,58459829
22,58467954
21,58461535
21,58466668
21,58466669
21,58459830
21,58461536
22,58459398
22,58461537
21,58470722
21,58461538
21,58466670
21,58459831
21,58466671
21,58467382
21,58467383
21,58459832
21,58461539
21,58467955
21,58470723
21,58470724
21,58459833
21,58459834
21,58467956
21,58462300
21,58467384
21,58470725
21,58459835
21,58467957
21,58470726
21,58470727
22,58459836
21,58470729
21,58459400
21,58462302
21,58462303
21,58470730
21,58467960
21,58462304
21,58459837
21,58467961
21,58470731
21,58470732
21,58467385
21,58462305
21,58467962
22,58470733
21,58467963
21,58466676
21,58467971
21,58467396
21,58469098
22,58478913
21,58469637
21,58478919
21,58478920
21,58459819
21,58467370
21,58470712
21,58470713
21,58467371
21,58461526
21,58459820
21,58467951
21,58470714
21,58466651
21,58459821
21,58466652
22,58459822
21,58466653
21,58470715
22,58466654
22,58466655
22,58461527
22,58461528
22,58461529
22,58466656
21,58467952
21,58459386
21,58466657
21,58459387
21,58467372
21,58459388
21,58459823
21,58470716
21,58467373
21,58459389
22,58466658
21,58459390
21,58459391
21,58459392
21,58466659
21,58470717
21,58467374
21,58466660
21,58459911
21,58467402
21,58467979
21,58462319
21,58467980
21,58467407
21,58460172
21,58459867
21,58467408
21,58460173
21,58467409
21,58462320
21,58467981
21,58462321
22,58467982
22,58460174
21,58459869
