year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2005,Michigan,MI,8524,MI3120000,Adams Township,1999,7,"Cities under 2,500",0,0,0,0,1,1,1
2005,Michigan,MI,8668,MI4620200,Adrian,21995,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2005,Michigan,MI,8669,MI4620300,Adrian Township,6600,6,"Cities from 2,500 thru 9,999",0,11,0,11,0,0,0
2005,Michigan,MI,8642,MI4220300,Ahmeek,149,7,"Cities under 2,500",0,0,0,0,1,1,1
2005,Michigan,MI,8999,MI7920400,Akron,1077,7,"Cities under 2,500",0,0,0,0,0,0,0
2005,Michigan,MI,8926,MI7355200,Albee-Maple Grove,2661,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2005,Michigan,MI,8943,MI7392900,Albee Township,2330,7,"Cities under 2,500",0,0,0,0,1,1,1
2005,Michigan,MI,8789,MI6020600,Albert Township,2710,6,"Cities from 2,500 thru 9,999",0,0,0,0,1,1,1
2005,Michigan,MI,8378,MI1320700,Albion,9191,6,"Cities from 2,500 thru 9,999",0,11,1,12,0,0,1
2005,Michigan,MI,8287,MI0110100,Alcona,11655,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2005,Michigan,MI,8291,MI0210200,Alger,7324,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2005,Michigan,MI,8946,MI7420900,Algonac,4619,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2005,Michigan,MI,8294,MI0310300,Allegan,85330,8B,"Non-MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2005,Michigan,MI,8295,MI0321000,Allegan,4963,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2005,Michigan,MI,9045,MI8221200,Allen Park,28504,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2005,Michigan,MI,8509,MI2921300,Alma,9316,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2005,Michigan,MI,8649,MI4421400,Almont,2881,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2005,Michigan,MI,8306,MI0410400,Alpena,19816,8C,"Non-MSA counties from 10,000 thru 24,999",0,11,0,11,0,0,0
