property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
11966961,12604847,1,,,
11965447,12604848,1,,,
11965448,12604849,1,,,
11965449,12604850,6,,,
11966962,12604851,6,,,
11965119,12604852,2,,,
11964164,12604853,6,,,
11966963,12604854,3,,,
11965120,12604855,6,,,
11965121,12604856,6,,,
11966964,12604857,7,,,
11966965,12604857,7,,,
11964571,12604858,7,,,
11965450,12604859,6,,,
11964572,12604860,1,,,
11965122,12604861,5,,1,
11965123,12604861,7,1,,
11965451,12604862,1,,,
11964573,12604863,6,,,
11964574,12604864,7,,,
11964575,12604865,6,,,
11965124,12604866,6,,,
11965546,12604867,6,,,
11965452,12604868,1,,,
11965547,12604869,1,,,
11965453,12604870,1,,,
11965454,12604871,6,,,
11964576,12604873,6,,,
11965455,12604874,4,,,
11964577,12604875,1,,,
11965456,12604877,1,,,
11965457,12604878,1,,,
11966966,12604879,6,,,
11965548,12604881,6,,,
11965549,12604882,6,,,
11965550,12604883,6,,,
11964578,12604884,6,,,
11965551,12604886,6,,,
11965458,12604887,5,,1,
11965459,12604887,7,1,,
11965460,12604887,7,,,
11965461,12604887,7,,,
11965552,12604888,6,,,
11966967,12604889,7,,,
11964579,12604890,6,,,
11965553,12604891,6,,,
11964580,12604893,7,,,
11965462,12604894,6,,,
11965554,12604895,6,,,
11965463,12604896,6,,,
11965464,12604897,7,,,
11965465,12604898,6,,,
11965466,12604899,6,,,
11965467,12604900,6,,,
11965555,12604901,4,,,
11965556,12604902,7,,,
11965557,12604902,7,,,
11964581,12604903,6,,,
11964582,12604904,6,,,
11965468,12604905,6,,,
11965558,12604906,6,,,
11966968,12604907,5,,,
11966969,12604907,5,,,
11966970,12604907,5,,,
11966971,12604907,5,,,
11966972,12604907,5,,,
11966973,12604907,7,,,
11966974,12604907,7,,,
11966975,12604907,7,,,
11966976,12604907,7,,,
11966977,12604907,7,,,
11965559,12604908,4,,,
11965473,12604918,7,,,
11965474,12604918,7,,,
11965469,12604909,6,,,
11965470,12604910,6,,,
11965471,12604911,6,,,
11965560,12604912,6,,,
11964583,12604913,7,,,
11966978,12604915,5,,1,
11966979,12604915,7,1,,
11964584,12604916,6,,,
11965472,12604917,6,,,
11964585,12604919,6,,,
11965475,12604920,6,,,
11965561,12604922,4,,,
11965476,12604924,4,,,
11965562,12604925,4,,,
11965563,12604926,6,,,
11965477,12604927,7,,,
11965564,12604928,4,,,
11965587,12604959,6,,,
11965599,12604978,7,1,,
11964604,12604987,6,,,
11965478,12604929,6,,,
11967007,12605032,6,,,
11966980,12604930,6,,,
11964586,12604931,6,,,
11965565,12604932,6,,,
11966981,12604933,7,,,
11964587,12604934,6,,,
11965479,12604936,6,,,
11964588,12604937,6,,,
11965566,12604938,6,,,
11965567,12604939,6,,,
11964589,12604940,5,,,
11964590,12604940,7,,,
11965568,12604941,4,,,
11965569,12604942,5,,,
11965570,12604942,5,,,
11965571,12604942,5,,,
11965572,12604942,7,,,
11965573,12604942,7,,,
11965574,12604942,7,,,
11965480,12604943,6,,,
11965481,12604943,6,,,
11965482,12604943,6,,,
11965483,12604943,6,,,
11965484,12604943,6,,,
11965485,12604943,6,,,
11965575,12604944,6,,,
11964591,12604945,4,,,
11966982,12604946,4,,,
11964592,12604947,7,,,
11964593,12604948,5,,1,
11964594,12604948,7,1,,
11965576,12604949,7,,,
11965583,12604957,6,,,
11965584,12604957,6,,,
11965585,12604957,6,,,
11965586,12604957,6,,,
11966983,12604958,7,1,,
11966984,12604960,7,,,
11966985,12604960,7,,,
11966986,12604960,7,,,
11965589,12604964,7,,,
11965591,12604967,7,,,
11964595,12604950,4,,,
11964596,12604951,6,,,
11964597,12604952,7,,,
11965486,12604953,4,,,
11964598,12604955,6,,,
11965577,12604956,6,,,
11965578,12604956,6,,,
11965579,12604956,6,,,
11965580,12604956,6,,,
11965581,12604956,6,,,
11965582,12604956,6,,,
11966987,12604962,7,,,
11966988,12604962,7,,,
11965588,12604963,4,,,
11965590,12604965,6,,,
11964599,12604966,7,,,
11964600,12604966,7,,,
11965487,12604968,7,,,
11965488,12604968,7,,,
11965489,12604969,7,,,
11965490,12604969,7,,,
11966989,12604970,4,,,
11966990,12604971,4,,,
11965592,12604974,4,,,
11965593,12604974,5,,,
11965594,12604974,5,,,
11965595,12604974,5,,,
11965596,12604974,7,,,
11965597,12604974,7,,,
11965598,12604974,7,,,
11965491,12604976,1,,,
11964601,12604977,5,,1,
11964602,12604977,7,1,,
11965492,12604979,4,,,
11965493,12604980,4,,,
11965494,12604981,7,,,
11965495,12604982,4,,,
11966991,12604983,7,,,
11964603,12604985,6,,,
11965496,12604989,7,,,
11965497,12604989,7,,,
11965498,12604990,4,,,
11966992,12604991,7,,,
11966993,12604992,7,,,
11966994,12604992,7,,,
11964605,12604993,7,,,
11964606,12604993,7,,,
11965600,12604994,4,,,
11965499,12604995,7,,,
11964607,12604998,4,,,
11964608,12604999,6,,,
11964609,12604999,6,,,
11965601,12605000,4,,,
11965602,12605000,4,,,
11965603,12605000,4,,,
11965604,12605000,5,,,
11965605,12605000,5,,,
11965606,12605000,7,,,
11965607,12605000,7,,,
11965500,12605002,6,,,
11965501,12605005,7,1,,
11967326,12605030,5,,,
11967327,12605030,7,,,
11967320,12605001,6,,,
11966995,12605003,2,,,
11967321,12605006,7,,,
11966996,12605007,4,,,
11964610,12605008,5,,,
11964611,12605008,7,,,
11965502,12605009,4,,,
11964612,12605010,6,,,
11967322,12605011,7,,,
11967323,12605011,7,1,,
11965503,12605012,6,,,
11967324,12605013,1,,,
11965504,12605014,7,,,
11966997,12605015,6,,,
11965505,12605016,6,,,
11966998,12605017,6,,,
11967325,12605018,4,,,
11964614,12605022,7,,,
11967005,12605031,1,,,
11967006,12605031,4,,,
11964613,12605020,6,,,
11966999,12605021,4,,,
11964615,12605023,6,,,
11967000,12605024,6,,,
11967001,12605025,6,,,
11967002,12605026,5,,1,
11967003,12605026,7,1,,
11967004,12605027,7,,,
11964616,12605029,6,,,
11850024,12574836,7,,,
11851911,12574837,7,0,,
11850319,12574838,7,,,
11847841,12574839,7,0,,
11851912,12574840,7,,,
11851913,12574841,6,,,
11847842,12574845,4,,,
11847843,12574846,4,,,
11847844,12574847,6,,,
11850025,12574848,6,,,
11847845,12574850,5,,,
11847846,12574850,7,,,
11850320,12574851,7,,,
11850321,12574851,7,,,
11850322,12574852,6,,,
11851914,12574853,5,,,
11851915,12574853,7,,,
11850026,12574854,5,,,
11850027,12574854,5,,,
11850028,12574854,5,,,
11850029,12574854,5,,,
11850448,12574854,5,,,
11850449,12574854,5,,,
11850450,12574854,5,,,
