criminal_act_id,offense_id
8,11426669
8,11424243
7,11424244
8,11429242
8,11427567
2,11429243
6,11426386
8,11426387
6,11424245
8,11427569
8,11424246
6,11427570
6,11427572
6,11426389
6,11426390
8,11424638
8,11426391
8,11424639
8,11424640
8,11427573
8,11427574
8,11424643
8,11424644
6,11429245
6,11426393
8,11426394
8,11426395
8,11427576
8,11426396
8,11426397
6,11427577
6,11426398
8,11426398
8,11424647
6,11426399
8,11424648
8,11424650
8,11424651
8,11424652
8,11427579
8,11427580
6,11424653
8,11426402
8,11424654
8,11424655
8,11424656
8,11426404
6,11426405
6,11427582
8,11424657
8,11427583
6,11424659
6,11426408
3,11428991
3,11427599
8,11424663
3,11429278
8,11429251
6,11427585
8,11426410
8,11427586
6,11426411
3,11424664
3,11427587
3,11426412
6,11428981
3,11428982
3,11424665
3,11428986
3,11428989
6,11428990
3,11427593
3,11427595
7,11428988
6,11428988
6,11428995
6,11427598
3,11427602
3,11424681
6,11429004
3,11427604
3,11424684
3,11429269
3,11424686
3,11429270
3,11427606
3,11427608
3,11429272
3,11429273
3,11427610
6,11345351
6,11345148
8,11345148
6,11347048
6,11346995
6,11347051
8,11347051
6,11345155
6,11347437
8,11347437
6,11348906
6,11345156
6,11345736
6,11345737
6,11345159
8,11345740
6,11345740
6,11347001
6,11347060
6,11345167
6,11345168
6,11347011
6,11347004
6,11345748
6,11347009
6,11345176
6,11347075
6,11345186
6,11347077
5,11345189
6,11345190
8,11345190
6,11347115
3,11348907
6,11348907
5,11345196
6,11345199
6,11347410
6,11345208
6,11347097
1,11347430
6,11347430
1,11345221
8,11345221
6,11347419
6,11347105
6,11345219
6,11347432
6,11345604
6,11347444
6,11347448
6,11347449
6,11345607
6,11347453
6,11347454
1,11351710
6,11345609
6,11345618
6,11347125
1,11347581
8,11348921
6,11348925
6,11347466
6,11345624
6,11348926
6,11348930
6,11347131
6,11348932
6,11345628
6,11345629
6,11345631
6,11348937
1,11347551
6,11347142
6,11348941
6,11347480
6,11347134
6,11345636
6,11347475
6,11347139
1,11349439
8,11347557
1,11348192
1,11348947
6,11347539
1,11345650
6,11345650
