offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
11426668,12604845,51,C,20,,,
11427566,12604846,44,C,15,,,
11426669,12604847,16,C,13,,,
11424242,12604848,46,A,13,,,
11424243,12604849,16,C,13,,,
11424244,12604850,16,C,13,,,
11429242,12604851,16,C,13,,,
11426385,12604852,20,C,13,,,
11427567,12604853,16,C,13,,,
11429243,12604854,11,C,13,,,
11426386,12604855,16,C,13,,,
11426387,12604856,16,C,13,,,
11429244,12604857,45,C,20,,,
11427568,12604858,45,C,10,,,
11424245,12604859,16,C,13,,,
11427569,12604860,16,C,13,,,
11426388,12604861,21,C,13,,,
11424246,12604862,16,C,13,,,
11427570,12604863,16,C,13,,,
11427571,12604864,45,C,25,,,
11427572,12604865,16,C,13,,,
11426389,12604866,16,C,13,,,
11426390,12604867,16,C,13,,,
11424638,12604868,16,C,13,,,
11426391,12604869,16,C,13,,,
11424639,12604870,16,C,13,,,
11424640,12604871,16,C,13,,,
11426392,12604872,51,C,15,,,
11427573,12604873,16,C,13,,,
11424641,12604874,5,C,20,,,
11427574,12604875,16,C,13,,,
11424642,12604876,51,C,20,,,
11424643,12604877,16,C,13,,,
11424644,12604878,16,C,13,,,
11429245,12604879,16,C,13,,,
11427575,12604880,51,C,22,,,
11426393,12604881,16,C,13,,,
11426394,12604882,16,C,13,,,
11426395,12604883,16,C,13,,,
11427576,12604884,16,C,13,,,
11429246,12604885,51,C,20,,,
11426396,12604886,16,C,13,,,
11424645,12604887,21,C,20,,,
11426397,12604888,16,C,13,,,
11429247,12604889,45,C,25,,,
11427577,12604890,16,C,13,,,
11426398,12604891,16,C,13,,,
11424646,12604892,51,C,11,,,
11427578,12604893,45,C,13,,,
11424647,12604894,16,C,13,,,
11426399,12604895,16,C,13,,,
11424648,12604896,16,C,13,,,
11424649,12604897,49,C,5,0,F,
11424650,12604898,16,C,13,,,
11424651,12604899,16,C,13,,,
11424652,12604900,16,C,13,,,
11426400,12604901,5,C,20,,,
11426401,12604902,14,C,13,,,
11427579,12604903,16,C,13,,,
11427580,12604904,16,C,13,,,
11424653,12604905,16,C,13,,,
11426402,12604906,16,C,13,,,
11429248,12604907,49,C,22,0,N,
11426403,12604908,5,C,20,,,
11424658,12604918,49,C,19,1,N,
11424654,12604909,16,C,13,,,
11424655,12604910,16,C,13,,,
11424656,12604911,16,C,13,,,
11426404,12604912,16,C,13,,,
11426405,12604912,39,C,13,,,
11427581,12604913,45,C,3,,,
11429249,12604914,51,C,20,,,
11429250,12604915,21,C,20,,,
11427582,12604916,16,C,13,,,
11424657,12604917,16,C,13,,,
11427583,12604919,16,C,13,,,
11424659,12604920,16,C,13,,,
11427584,12604921,44,C,20,,,
11426406,12604922,5,C,13,,,
11424660,12604923,27,C,20,,,
11424661,12604924,5,C,13,,,
11426407,12604925,5,C,13,,,
11426408,12604926,16,C,13,,,
11424662,12604927,49,C,25,0,N,
11426409,12604928,5,C,13,,,
11428991,12604959,16,C,20,,,
11429000,12604978,21,C,25,,,
11427599,12604987,16,C,20,,,
11424663,12604929,16,C,13,,,
11429278,12605032,16,C,20,,,
11429251,12604930,16,C,13,,,
11427585,12604931,16,C,13,,,
11426410,12604932,16,C,13,,,
11429252,12604933,45,C,13,,,
11427586,12604934,16,C,13,,,
11426411,12604935,39,C,22,,,
11424664,12604936,16,C,20,,,
11427587,12604937,16,C,20,,,
11426412,12604938,16,C,20,,,
11428981,12604938,35,C,20,,,
11428982,12604939,16,C,20,,,
11427588,12604940,14,C,25,,,
11428983,12604941,5,C,22,,,
11428984,12604942,47,C,6,,,
11428985,12604942,14,C,6,,,
11424665,12604943,16,C,20,,,
11428986,12604944,16,C,20,,,
11427589,12604945,5,C,10,,,
11429253,12604946,5,C,13,,,
11427590,12604947,45,C,20,,,
11427591,12604948,21,C,5,,,
11428987,12604949,45,C,13,,,
11428989,12604957,16,C,20,,,
11428990,12604957,39,C,20,,,
11429255,12604958,21,C,20,,,
11429256,12604960,49,C,20,0,F,
11428994,12604964,47,C,25,,,
11428996,12604967,47,C,20,,,
11427592,12604950,5,C,13,,,
11427593,12604951,16,C,25,,,
11427594,12604952,47,C,21,,,
11424666,12604953,5,C,13,,,
11429254,12604954,27,C,13,,,
11427595,12604955,16,C,20,,,
11428988,12604956,16,C,13,,,
11428992,12604961,44,C,20,,,
11429257,12604962,45,C,16,,,
11428993,12604963,5,C,24,,,
11428995,12604965,16,C,11,,,
11427596,12604966,49,C,25,0,N,
11424667,12604968,49,C,20,0,N,
11424668,12604969,14,C,10,,,
11429258,12604970,5,C,13,,,
11429259,12604971,5,C,10,,,
11424669,12604972,51,C,10,,,
11428997,12604973,44,C,20,,,
11428998,12604974,14,C,20,,,
11428999,12604974,5,C,20,,,
11424670,12604975,51,C,20,,,
11424671,12604976,49,C,20,0,F,
11427597,12604977,21,C,13,,,
11424672,12604979,5,C,20,,,
11424673,12604980,5,C,20,,,
11424674,12604981,45,C,25,,,
11424675,12604982,5,C,24,,,
11429260,12604983,45,C,25,,,
11429261,12604984,27,C,5,,,
11429262,12604984,51,C,5,,,
11427598,12604985,16,C,15,,,
11424676,12604986,51,C,20,,,
11429263,12604988,44,C,20,,,
11424677,12604989,49,C,19,19,F,
11424678,12604990,5,C,13,,,
11429264,12604991,45,C,13,,,
11429265,12604992,47,C,5,,,
11427600,12604993,49,C,18,0,N,
11429001,12604994,5,C,13,,,
11424679,12604995,14,C,10,,,
11429266,12604996,51,C,20,,,
11424680,12604997,51,C,20,,,
11427601,12604998,5,C,10,,,
11427602,12604999,16,C,20,,,
11429002,12605000,47,C,10,,,
11429003,12605000,5,C,10,,,
11424681,12605002,16,C,20,,,
11424682,12605005,21,C,20,,,
11429011,12605030,45,C,5,,,
11429004,12605001,16,C,20,,,
11429267,12605003,20,C,10,,,
11429005,12605004,51,C,15,,,
11429006,12605006,45,C,5,,,
11429268,12605007,5,C,20,,,
11427603,12605008,14,C,18,,,
11424683,12605009,5,C,20,,,
11427604,12605010,16,C,20,,,
11429007,12605011,21,C,19,,,
11424684,12605012,16,C,20,,,
11429008,12605013,29,C,13,,,
11429009,12605013,4,C,20,,,
11424685,12605014,45,C,25,,,
11429269,12605015,16,C,20,,,
