offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
83425775,77234814,51,C,20,,,
83417392,77234817,51,C,13,,,
83421456,77234815,5,C,22,,,
83419347,77234818,35,C,13,,,
83417393,77234819,16,C,20,,,
83417394,77234819,35,C,20,,,
83412843,77234821,45,C,13,,,
83421903,77234816,49,C,20,0,N,
83421904,77234816,5,C,20,,,
83412842,77234820,51,C,20,,,
83425776,77234822,21,C,20,,,
83425777,77234823,16,C,22,,,
83425778,77234824,14,C,20,,,
83425779,77234825,5,C,22,,,
83421905,77234826,51,C,20,,,
83419348,77234827,16,C,22,,,
83419349,77234828,51,C,22,,,
83421908,77234834,45,C,20,,,
83419350,77234829,45,C,20,,,
83421906,77234830,44,C,20,,,
83425780,77234831,49,C,20,0,N,
83417395,77234832,35,C,20,,,
83421907,77234833,5,C,20,,,
83417396,77234835,51,C,20,,,
83421909,77234836,16,C,20,,,
83421457,77234837,51,C,18,,,
83421458,77234837,44,C,13,,,
83417397,77234838,16,C,20,,,
83421910,77234839,5,C,18,,,
83421459,77234840,51,C,20,,,
83421911,77234841,49,C,20,0,F,
83412844,77234843,51,C,22,,,
83421912,77234848,45,C,23,,,
83425781,77234842,46,C,20,,,
83425782,77234844,51,C,20,,,
83417398,77234845,5,C,20,,,
83418074,77234846,49,C,20,0,N,
83419351,77234847,51,C,22,,,
83417399,77234851,45,C,23,,,
83421913,77234849,16,C,22,,,
83421915,77234854,56,C,20,,,
83419352,77234850,51,C,22,,,
83421914,77234852,51,C,20,,,
83421460,77234853,45,C,20,,,
83425783,77234857,45,C,10,,,
83421916,77234858,45,C,10,,,
83421917,77234859,16,C,13,,,
83421918,77234859,35,C,13,,,
83417400,77234860,27,C,20,,,
83419353,77234862,21,C,13,,,
83412845,77234863,56,C,20,,,
83421461,77234864,35,C,13,,,
83421462,77234865,56,C,10,,,
83421919,77234866,16,C,13,,,
83421920,77234866,35,C,13,,,
83419354,77234867,51,C,20,,,
83419355,77234867,5,C,20,,,
83426544,77234868,36,C,20,,,
83425784,77234868,29,C,20,,,
83418075,77234869,45,C,13,,,
83417401,77234870,46,C,20,,,
83417402,77234871,16,C,13,,,
83417403,77234871,35,C,13,,,
83421921,77234872,16,C,13,,,
83426545,77234873,51,C,20,,,
83426546,77234873,5,C,20,,,
83417404,77234874,49,C,5,0,N,
83412878,77235753,2,C,20,,,
83418856,77235796,5,C,20,,,
83412858,77235669,44,C,20,,,
83418076,77234875,16,C,13,,,
83418077,77234875,35,C,13,,,
83412846,77234876,5,C,20,,,
83421463,77234877,16,C,13,,,
83421464,77234877,35,C,13,,,
83417405,77234878,36,C,10,,,
83419356,77234879,45,C,20,,,
83419357,77234880,16,C,13,,,
83421923,77234885,56,A,20,,,
83412847,77234881,56,C,20,,,
83421465,77234882,16,C,15,,,
83421466,77234882,35,C,15,,,
83421922,77234883,36,C,20,,,
83421467,77234884,51,C,20,,,
83421924,77234886,16,C,11,,,
83417406,77234887,36,C,20,,,
83412848,77234888,16,C,13,,,
83421925,77234889,51,C,15,,,
83412859,77235672,17,A,20,,,
83426553,77235673,45,C,11,,,
83417408,77234904,45,C,20,,,
83419359,77234905,5,C,11,,,
