"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
5092016,509,2016,"AR0030400","AR0030400","","N","N",,"I","LAKEVIEW","LAKEVIEW POLICE DEPARTMENT LAKEVIEW","Lakeview","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",723,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BAXTER","Non-MSA","Y","Y","Y"
5102016,510,2016,"AR0040000","AR0040000","","N","N",,"I","BENTON","BENTON CO SO BENTONVILLE","Benton","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",47390,23355,"ARUCR0001","Arkansas Crime Information Center","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",115,59,174,20,24,44,0,0,01-FEB-99,01-JAN-06,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5112016,511,2016,"AR0040100","AR0040100","","N","N",,"I","BENTONVILLE","BENTONVILLE PD","Bentonville","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",46458,23355,"ARUCR0001","Arkansas Crime Information Center","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",65,8,73,3,22,25,0,0,01-FEB-99,01-JAN-08,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5122016,512,2016,"AR0040200","AR0040200","","N","N",,"I","ROGERS","ROGERS PD","Rogers","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",64616,23355,"ARUCR0001","Arkansas Crime Information Center","N",7,"3","Cities from 50,000 thru 99,000","3","Cities from 50,000 thru 99,000","N",2,"R","Y",95,16,111,3,25,28,0,0,01-FEB-99,01-JAN-08,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5132016,513,2016,"AR0040300","AR0040300","","N","N",,"I","SILOAM SPRINGS","SILOAM SPRINGS PD","Siloam Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",16277,23355,"ARUCR0001","Arkansas Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,3,32,2,12,14,0,0,01-FEB-99,01-JAN-08,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5142016,514,2016,"AR0040400","AR0040400","","N","N",,"I","PEA RIDGE","PEA RIDGE PD","Pea Ridge","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",5331,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",14,1,15,0,0,0,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5152016,515,2016,"AR0040500","AR0040500","","N","N",,"I","GENTRY","GENTRY PD","Gentry","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3443,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,1,9,0,1,1,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5162016,516,2016,"AR0040600","AR0040600","","N","N",,"I","LOWELL","LOWELL PD","Lowell","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",8812,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,2,20,0,4,4,0,0,01-FEB-99,01-JAN-03,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5172016,517,2016,"AR0040700","AR0040700","","N","N",,"I","GRAVETTE","GRAVETTE PD","Gravette","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3253,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,1,1,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5182016,518,2016,"AR0040800","AR0040800","","N","N",,"I","DECATUR","DECATUR PD","Decatur","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",1787,23355,"ARUCR0001","Arkansas Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-FEB-99,01-OCT-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5192016,519,2016,"AR0040900","AR0040900","","N","N",,"I","CAVE SPRINGS","CAVE SPRINGS POLICE DEPARTMENT CAVE SPRINGS","Cave Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",3369,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-FEB-99,01-DEC-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5202016,520,2016,"AR0041100","AR0041100","","N","N",,"I","SULPHUR SPRINGS","SULPHUR SPRINGS POLICE DEPARTMENT","Sulphur Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",529,23355,"ARUCR0001","Arkansas Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-FEB-99,01-JAN-04,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5212016,521,2016,"AR0041300","AR0041300","","N","N",,"I","CENTERTON","CENTERTON POLICE DEPARTMENT","Centerton","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",12584,23355,"ARUCR0001","Arkansas Crime Information Center","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,0,20,0,2,2,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5232016,523,2016,"AR0041600","AR0041600","","N","N",,"I","LITTLE FLOCK","LITTLE FLOCK POLICE DEPARTMENT","Little Flock","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2781,23355,"ARUCR0001","Arkansas Crime Information Center","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,0,0,0,0,01-FEB-99,01-JAN-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5242016,524,2016,"AR0042000","AR0042000","","N","N",,"I","HIGHFILL","HIGHFILL POLICE DEPARTMENT","Highfill","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",641,23355,"ARUCR0001","Arkansas Crime Information Center","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-FEB-99,01-APR-07,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5252016,525,2016,"AR0042100","AR0042100","","N","N",,"I","BELLA VISTA","BELLA VISTA POLICE DEPARTMENT","Bella Vista","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",28274,23355,"ARUCR0001","Arkansas Crime Information Center","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",25,1,26,2,12,14,0,0,01-FEB-99,01-JAN-08,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BENTON","Fayetteville-Springdale-Rogers, AR","Y","Y","Y"
5262016,526,2016,"AR0050000","AR0050000","","N","N",,"I","BOONE","BOONE CO SO HARRISON","Boone","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",23300,23355,"ARUCR0001","Arkansas Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",25,15,40,0,12,12,0,0,01-FEB-99,01-JAN-08,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","BOONE","Non-MSA","Y","Y","Y"
5272016,527,2016,"AR0050100","AR0050100","","N","N",,"I","HARRISON","HARRISON PD","Harrison","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",13178,23355,"ARUCR0001","Arkansas Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",30,3,33,1,9,10,0,0,01-FEB-99,01-DEC-02,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BOONE","Non-MSA","Y","Y","Y"
5282016,528,2016,"AR0050200","AR0050200","","N","N",,"I","DIAMOND CITY","DIAMOND CITY PD","Diamond City","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",781,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-FEB-99,01-JAN-08,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","BOONE","Non-MSA","Y","N","Y"
5282016,528,2016,"AR0050200","AR0050200","","N","N",,"I","DIAMOND CITY","DIAMOND CITY PD","Diamond City","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",781,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-FEB-99,01-JAN-08,01-JAN-16,01-JAN-16,01-JAN-16,01-JAN-16,"N","BOONE","Non-MSA","Y","Y","Y"
5292016,529,2016,"AR0060000","AR0060000","","N","N",,"I","BRADLEY","BRADLEY CO SO WARREN","Bradley","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",5241,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,0,5,0,2,2,0,0,01-FEB-99,01-JAN-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BRADLEY","Non-MSA","Y","Y","Y"
5302016,530,2016,"AR0060100","AR0060100","","N","N",,"I","WARREN","WARREN PD","Warren","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",5767,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,3,6,9,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","BRADLEY","Non-MSA","Y","Y","Y"
5322016,532,2016,"AR0070000","AR0070000","","N","N",,"I","CALHOUN","CALHOUN CO SO HAMPTON","Calhoun","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",3930,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,3,9,0,3,3,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CALHOUN","Non-MSA","Y","Y","Y"
5332016,533,2016,"AR0070100","AR0070100","","N","N",,"I","HAMPTON","HAMPTON PD","Hampton","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",1274,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-FEB-99,01-JAN-03,01-MAR-15,01-MAR-15,01-MAR-15,01-MAR-15,"N","CALHOUN","Non-MSA","Y","Y","Y"
5342016,534,2016,"AR0080000","AR0080000","","N","N",,"I","CARROLL","CARROLL CO SO BERRYVILLE","Carroll","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",17475,23355,"ARUCR0001","Arkansas Crime Information Center","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",18,0,18,2,3,5,0,0,01-FEB-99,01-MAR-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CARROLL","Non-MSA","Y","Y","Y"
5352016,535,2016,"AR0080100","AR0080100","","N","N",,"I","BERRYVILLE","BERRYVILLE PD","Berryville","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",5386,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,0,2,2,0,0,01-FEB-99,01-NOV-03,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","CARROLL","Non-MSA","Y","Y","Y"
5362016,536,2016,"AR0080200","AR0080200","","N","N",,"I","EUREKA SPRINGS","EUREKA SPRINGS PD","Eureka Springs","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2084,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",12,0,12,0,4,4,0,0,01-FEB-99,01-NOV-03,01-JAN-15,01-JAN-15,01-JAN-15,01-JAN-15,"N","CARROLL","Non-MSA","Y","Y","Y"
5372016,537,2016,"AR0080300","AR0080300","","N","N",,"I","GREEN FOREST","GREEN FOREST PD","Green Forest","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2769,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,1,11,0,2,2,0,0,01-FEB-99,01-DEC-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CARROLL","Non-MSA","Y","Y","Y"
5382016,538,2016,"AR0090000","AR0090000","","N","N",,"I","CHICOT","CHICOT CO SO LAKE VILLAGE","Chicot","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",3726,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",7,2,9,0,2,2,0,0,01-FEB-99,01-SEP-07,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5392016,539,2016,"AR0090100","AR0090100","","N","N",,"I","DERMOTT","DERMOTT PD","Dermott","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2688,23355,"ARUCR0001","Arkansas Crime Information Center","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,1,8,0,5,5,0,0,01-FEB-99,01-JAN-05,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5402016,540,2016,"AR0090200","AR0090200","","N","N",,"I","EUDORA","EUDORA PD","Eudora","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2070,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,2,2,0,0,01-FEB-99,01-JAN-07,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5412016,541,2016,"AR0090300","AR0090300","","N","N",,"I","LAKE VILLAGE","LAKE VILLAGE PD","Lake Village","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2388,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,1,9,2,5,7,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CHICOT","Non-MSA","Y","Y","Y"
5422016,542,2016,"AR0100000","AR0100000","","N","N",,"I","CLARK","CLARK CO SO ARKADELPHIA","Clark","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","County",8366,23355,"ARUCR0001","Arkansas Crime Information Center","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",11,6,17,2,8,10,0,0,01-FEB-99,01-MAR-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5432016,543,2016,"AR0100100","AR0100100","","N","N",,"I","ARKADELPHIA","ARKADELPHIA PD","Arkadelphia","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",10755,23355,"ARUCR0001","Arkansas Crime Information Center","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,0,23,0,6,6,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5442016,544,2016,"AR0100200","AR0100200","","N","N",,"I","GURDON","GURDON PD","Gurdon","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",2132,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,1,1,0,0,01-FEB-99,01-MAR-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
5452016,545,2016,"AR0100300","AR0100300","","N","N",,"I","CADDO VALLEY","CADDO VALLEY PD","Caddo Valley","","A",3,"Arkansas","AR","AR","7","West South Central","3","South","Region III","City",602,23355,"ARUCR0001","Arkansas Crime Information Center","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-FEB-99,01-JAN-03,01-SEP-14,01-SEP-14,01-SEP-14,01-SEP-14,"N","CLARK","Non-MSA","Y","Y","Y"
