"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,5,89890739,70.009,1,7205369
2016,5,89891455,11.008,1,7205370
2016,12,89891509,0.007,1,7205371
2016,5,89891522,0.001,1,7205372
2016,5,89891550,2.001,1,7205373
2016,5,89891102,4,1,7205375
2016,5,89891117,3,1,7205376
2016,12,89891126,1,1,7205377
2016,5,89891140,1,1,7205378
2016,5,89891179,5,1,7205380
2016,5,89891203,2.005,1,7205381
2016,12,89890883,0.099,1,7205387
2016,12,89890894,1.004,1,7205388
2016,12,89890917,1,1,7205391
2016,5,89890928,6.006,1,7205392
2016,12,89890939,2,1,7205393
2016,12,89891004,11,1,7205395
2016,5,89891023,8,1,7205396
2016,5,89891566,3.001,1,7205397
2016,12,89891576,0.004,1,7205398
2016,5,89891601,0.005,1,7205399
2016,12,89891679,65.003,1,7205400
2016,5,89891233,4,1,7205401
2016,12,89891235,0.005,1,7205402
2016,5,89891242,1.003,1,7205403
2016,5,89891247,0.005,1,7205404
2016,5,89891277,6,1,7205405
2016,5,89891303,11,1,7205406
2016,12,89891334,1.001,1,7205407
2016,5,89891345,20.004,1,7205408
2016,5,89891348,3.008,1,7205409
2016,5,89891356,4606,1,7205410
2016,5,89891418,5,1,7205411
2016,12,89890615,0.001,1,7205415
2016,5,89891024,28.008,1,7205416
2016,5,89891044,3,1,7205417
2016,5,89891047,3,1,7205418
2016,5,89891056,50,1,7205419
2016,5,89891084,2.099,1,7205420
2016,12,89891796,0.003,1,7205423
2016,5,89891810,1.008,1,7205424
2016,5,89890664,0.001,1,7205429
2016,5,89890704,10,1,7205430
2016,5,89890707,0.005,1,7205431
2016,16,89890723,0.005,1,7205432
2016,12,90460344,58.002,1,7218974
2016,12,90460424,1.005,1,7218975
2016,12,91128869,0.006,1,7240904
2016,12,91128905,0.008,1,7240906
2016,5,91131099,0.004,1,7240907
2016,12,91115294,29.001,1,7240912
2016,5,91115359,0.005,1,7240913
2016,12,91115367,23.002,1,7240915
2016,5,91117604,43,1,7240918
2016,5,91124676,16.004,1,7240919
2016,5,91124702,1.035,1,7240920
2016,5,91125647,2,1,7240921
2016,12,91119854,1,1,7240922
2016,16,91119887,6.004,1,7240923
2016,5,91120840,1,1,7240924
2016,5,91120918,1,1,7240925
2016,8,91120926,0.001,1,7240926
2016,5,91123491,0.004,1,7240927
2016,5,91127534,2.002,1,7240943
2016,12,91127610,1.005,1,7240945
2016,5,91127616,43.008,1,7240946
2016,5,91131149,7.008,1,7240947
2016,5,91131232,0.001,1,7240948
2016,5,91115454,1.002,1,7240953
2016,5,91117653,0.002,1,7240954
2016,12,91117724,0.007,1,7240955
2016,5,91117725,1.001,1,7240956
2016,17,91117736,5.008,1,7240957
2016,5,91124902,1.007,1,7240959
2016,5,91124925,5,1,7240960
2016,5,91119124,0.005,1,7240961
2016,16,91119133,4.007,1,7240962
2016,12,91119150,0.001,1,7240963
2016,12,91119904,0.004,1,7240964
2016,8,91120010,3.007,1,7240965
2016,5,91120072,1,1,7240966
2016,5,91123612,1.007,1,7240967
2016,12,91123642,1.008,1,7240968
2016,2,91123644,1,1,7240969
2016,5,91123656,19,1,7240970
2016,5,91123686,2,1,7240971
2016,12,91123692,1,1,7240972
2016,5,91123701,8.006,1,7240973
2016,5,91123702,0.002,1,7240974
2016,12,91123714,0.025,1,7240975
2016,12,91127630,0.007,1,7240987
2016,15,91127643,0.009,1,7240988
2016,2,91127677,4.003,1,7240991
2016,12,91131297,0.004,1,7240993
2016,12,91131301,1.001,1,7240994
2016,5,91131331,0.009,1,7240995
2016,5,91131334,0.009,1,7240996
2016,5,91131335,1.006,1,7240997
2016,5,91131336,2.003,1,7240998
2016,5,91131341,2,1,7240999
2016,5,91131343,0.005,1,7241000
2016,5,91131349,1,1,7241001
2016,5,91131365,3.006,1,7241002
2016,5,91131379,0.004,1,7241003
2016,12,91115581,1,1,7241014
2016,5,91115594,1,1,7241015
2016,8,91115636,2,1,7241016
2016,5,91117951,1,1,7241017
2016,12,91119185,0.001,1,7241018
2016,5,91120101,1,1,7241020
2016,1,91120159,6,1,7241021
2016,5,91120200,0.008,1,7241022
2016,12,91123738,9,1,7241023
2016,5,91123772,0.008,1,7241024
2016,5,91123777,2.002,1,7241025
2016,5,91123826,7.002,1,7241026
