"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2016,9,104050681
2016,9,104050694
2016,9,104050696
2016,9,104051080
2016,9,104051081
2016,9,104051088
2016,9,104051089
2016,6,104051094
2016,9,104051103
2016,9,104051109
2016,6,104051117
2016,6,104051124
2016,6,104051125
2016,6,104049779
2016,6,104049818
2016,6,104049824
2016,9,104050272
2016,9,104050275
2016,6,104050287
2016,9,104050288
2016,6,104050301
2016,6,104050302
2016,6,104050754
2016,6,104050766
2016,9,104050769
2016,9,104051158
2016,9,104051162
2016,9,104051194
2016,9,104051203
2016,6,104051216
2016,6,104051221
2016,9,104051224
2016,9,104051226
2016,9,104051236
2016,9,104051239
2016,6,104051262
2016,6,104051263
2016,6,104051265
2016,6,104051266
2016,6,104051275
2016,9,104051294
2016,6,104051317
2016,6,104051323
2016,9,104051336
2016,6,104051337
2016,6,104051338
2016,9,104051339
2016,6,104051347
2016,6,104051370
2016,6,104051371
2016,6,104051372
2016,6,104051373
2016,9,104051374
2016,6,104051400
2016,9,104051403
2016,9,104051436
2016,6,104051469
2016,6,104051470
2016,9,104051494
2016,6,104051497
2016,9,104051551
2016,6,104051555
2016,6,104051556
2016,9,104051578
2016,9,104051579
2016,9,104051592
2016,9,104051602
2016,9,104051603
2016,9,104051604
2016,9,104051616
2016,9,104051621
2016,6,104051622
2016,6,104051636
2016,6,104051641
2016,9,104051656
2016,6,104051708
2016,9,104051720
2016,6,104051727
2016,6,104051728
2016,9,104051735
2016,6,104051737
2016,9,104051739
2016,9,104051741
2016,6,104051743
2016,9,104051807
2016,6,104051809
2016,9,104051861
2016,6,104051870
2016,6,104051873
2016,9,104051875
2016,9,104051878
2016,9,104051879
2016,9,104051890
2016,9,104051895
2016,9,104053018
2016,6,104053022
2016,9,104053036
2016,6,104053039
2016,6,104053040
2016,6,104053041
2016,6,104053045
2016,6,104053048
2016,6,104053057
2016,6,104053063
2016,6,104053064
2016,6,104053066
2016,9,104051903
2016,6,104051913
2016,6,104051914
2016,9,104051922
2016,6,104051936
2016,6,104051937
2016,6,104051957
2016,9,104051966
2016,6,104051967
2016,6,104052452
2016,6,104052453
2016,9,104052454
2016,6,104052471
2016,6,104052472
2016,9,104052482
2016,9,104052485
2016,6,104052501
2016,6,104052502
2016,6,104052503
2016,6,104052515
2016,6,104053074
2016,6,104053075
2016,9,104053089
2016,6,104053110
2016,6,104051981
2016,6,104051982
2016,6,104051997
2016,6,104052012
2016,6,104052013
2016,6,104052014
2016,6,104052015
2016,9,104052017
2016,9,104052022
2016,9,104052029
2016,9,104052533
2016,6,104052535
2016,6,104052536
2016,6,104052539
2016,6,104052540
2016,6,104052543
2016,9,104052545
2016,6,104052559
2016,6,104052560
2016,6,104052565
2016,9,104052571
2016,9,104052573
2016,6,104052576
2016,9,104052580
2016,9,104053150
2016,9,104053151
2016,9,104053171
2016,6,104053174
2016,6,104053175
2016,9,104053189
