"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,1,124407504
2018,1,124407503
2018,1,124407502
2018,9,124407544
2018,9,124407546
2018,6,124407548
2018,7,124384256
2018,6,124407567
2018,9,124384272
2018,9,124407813
2018,6,124407837
2018,9,124407864
2018,9,124384305
2018,6,124407894
2018,6,124408026
2018,9,124408040
2018,9,124408096
2018,9,124408138
2018,9,124408318
2018,6,124408428
2018,6,124408424
2018,9,124408628
2018,9,124408883
2018,6,124409056
2018,1,124384540
2018,9,124384259
2018,6,124407578
2018,6,124407591
2018,9,124407621
2018,4,124407625
2018,6,124407697
2018,9,124407790
2018,9,124407803
2018,9,124407902
2018,9,124407932
2018,9,124407989
2018,9,124384330
2018,6,124384334
2018,9,124408034
2018,9,124408103
2018,9,124408107
2018,6,124408189
2018,1,124408200
2018,6,124408195
2018,6,124384379
2018,9,124408297
2018,6,124408335
2018,6,124408332
2018,6,124384400
2018,6,124408619
2018,9,124408760
2018,6,124408796
2018,9,124408878
2018,6,124384502
2018,9,124409022
2018,1,124409042
2018,2,124409142
2018,9,124409138
2018,2,124409199
2018,6,124407558
2018,3,124407571
2018,6,124384262
2018,6,124407602
2018,8,124384267
2018,1,124407667
2018,6,124407680
2018,9,124384280
2018,6,124408263
2018,6,124408333
2018,9,124384423
2018,9,124408635
2018,9,124408711
2018,6,124407579
2018,9,124408104
2018,9,124407662
2018,9,124384310
2018,6,124384320
2018,9,124408166
2018,6,124408369
2018,6,124408367
2018,9,124408410
2018,9,124408449
2018,8,124408549
2018,6,124384482
2018,3,124407643
2018,9,124407665
2018,6,124407718
2018,6,124384275
2018,6,123448178
2018,6,123443621
2018,9,123448189
2018,3,123448216
2018,6,123448216
2018,9,123443679
2018,9,123448238
2018,9,123448237
2018,6,123448246
2018,6,123443701
2018,6,123443737
2018,9,123443781
2018,6,123448325
2018,9,123443793
2018,9,123443870
2018,6,123443875
2018,6,123448428
2018,6,123443876
2018,9,123448431
2018,6,123443913
2018,6,123448484
2018,9,123448495
2018,6,123444001
2018,9,123444018
2018,9,123444020
2018,9,123444041
2018,9,123444145
2018,6,123444193
2018,6,123444209
2018,8,123448772
2018,6,123448772
2018,6,123448788
2018,9,123448787
2018,9,126491198
2018,6,126491203
2018,9,126491199
2018,6,126496185
2018,9,126501248
2018,6,126496258
2018,9,126491346
2018,6,126491357
2018,9,126491368
2018,9,126491367
2018,9,126496281
