"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,125896929
2018,4,125893815
2018,4,125893816
2018,4,125893854
2018,4,125893876
2018,4,125896979
2018,4,125901547
2018,4,125897040
2018,4,125893913
2018,4,125893912
2018,1,125901567
2018,4,125901566
2018,4,125897055
2018,4,125897061
2018,4,125893929
2018,4,125893928
2018,4,125901591
2018,4,125897077
2018,1,125893979
2018,4,125901634
2018,3,125897155
2018,4,125897160
2018,4,125897168
2018,4,125894032
2018,4,125894059
2018,4,125894074
2018,4,125897224
2018,4,125901719
2018,4,125894126
2018,4,125894137
2018,4,125897285
2018,4,125894155
2018,4,125894171
2018,4,125897345
2018,1,125894206
2018,4,125894215
2018,4,125901797
2018,4,125901799
2018,4,125897395
2018,4,125897417
2018,4,125897416
2018,4,125897434
2018,4,125894297
2018,4,125897471
2018,4,125901494
2018,4,125896921
2018,4,125893834
2018,4,125896951
2018,4,125893845
2018,1,125893851
2018,4,125901539
2018,4,125897008
2018,4,125893886
2018,4,125897017
2018,4,125897073
2018,4,125897072
2018,4,125893946
2018,4,125901604
2018,4,125901605
2018,4,125901610
2018,4,125901613
2018,4,125893997
2018,4,125894011
2018,3,125897163
2018,3,125897164
2018,4,125901657
2018,4,125897174
2018,4,125894042
2018,1,125901677
2018,4,125897215
2018,4,125897225
2018,4,125894106
2018,4,125894120
2018,4,125897266
2018,4,125894152
2018,4,125897322
2018,4,125897351
2018,4,125894195
2018,4,125897358
2018,4,125894237
2018,1,125894255
2018,4,125894257
2018,3,125901833
2018,4,125894281
2018,4,125897463
2018,4,126121042
2018,4,126132523
2018,4,126121060
2018,1,126127508
2018,4,126127523
2018,4,126121098
2018,4,126121099
2018,4,126132698
2018,4,126127734
2018,4,126127746
2018,4,126132732
2018,4,126136283
2018,4,126132776
2018,4,126127951
2018,4,126132831
2018,4,126136431
2018,4,126136434
2018,4,126132854
2018,4,126136480
2018,4,126128059
2018,4,126136500
2018,4,126136511
2018,4,126132912
2018,4,126132915
2018,4,126132919
2018,4,126128107
2018,4,126132932
2018,4,126128135
2018,4,126132949
2018,1,126136565
2018,4,126132980
2018,3,126128178
2018,4,126128187
2018,4,126133052
2018,4,126136662
2018,4,126133057
2018,4,126133090
2018,4,126136698
2018,4,126133128
2018,4,126136713
2018,4,126136716
2018,4,126136717
2018,4,126136777
2018,4,125896750
2018,4,125901427
2018,4,125901428
2018,4,125893627
2018,4,125893657
2018,4,125901452
2018,4,125896804
2018,3,125893670
2018,4,125893715
2018,4,125893719
2018,4,125893720
2018,4,125901471
2018,4,125901490
2018,4,125901491
2018,4,125901502
2018,4,125893818
2018,4,125896945
2018,4,125893879
2018,1,125897029
2018,4,125901564
2018,4,125901565
2018,4,125893919
2018,4,125893931
2018,4,125897071
2018,4,125897098
2018,4,125897100
2018,4,125897114
2018,4,125897128
2018,4,125897137
2018,4,125894019
2018,4,125897166
2018,1,125897184
2018,4,125894095
2018,4,125897240
2018,4,125894107
2018,4,125897257
2018,4,125894143
2018,4,125897310
2018,3,125894181
2018,1,125894181
2018,4,125894179
2018,3,125894180
2018,1,125894180
2018,4,125897378
2018,4,125894245
2018,4,125897405
2018,4,125901824
2018,4,125901826
2018,4,125897430
2018,4,126127728
2018,1,126136222
2018,4,126127845
2018,4,126136357
2018,4,126127955
2018,4,126136425
2018,4,126128032
2018,4,126136455
2018,4,126128083
2018,4,126136512
2018,4,126136524
2018,4,126132925
2018,4,126136537
2018,4,126132942
2018,4,126136583
2018,4,126132975
2018,4,126132973
2018,4,126128190
2018,1,126128211
2018,4,126133033
2018,1,126136671
2018,1,126136673
2018,1,126128267
2018,4,126136693
2018,4,126133124
2018,4,126133144
2018,4,126133179
2018,4,126128398
2018,4,126128404
2018,4,126133192
2018,4,136124975
2018,3,136130044
2018,4,136131419
2018,3,136130046
2018,1,136130052
2018,1,136130051
2018,4,136131428
2018,3,136130053
2018,4,136131433
2018,4,136125004
2018,3,136131462
2018,4,136125007
2018,4,136131461
2018,1,136130072
2018,4,136131471
2018,4,136130089
2018,4,136125017
2018,4,136131483
2018,4,136131503
2018,4,136125038
2018,4,125893604
2018,3,125893612
2018,4,125896752
2018,4,125901438
2018,4,125896772
2018,4,125896773
2018,4,125896774
2018,1,125896783
2018,4,125901454
2018,4,125896793
2018,4,125893668
2018,4,125893667
2018,1,125893687
2018,3,125893689
2018,1,125893689
2018,4,125893702
2018,4,125893709
2018,4,125896865
2018,3,125896871
2018,4,125896896
2018,4,125896894
2018,4,125893763
2018,4,125896899
2018,4,125893797
2018,4,125896939
2018,1,125901510
2018,4,125901526
2018,4,125896982
2018,4,125896989
2018,4,125893909
2018,4,125897085
2018,4,125893957
2018,4,125897109
2018,4,125897111
2018,4,125901620
2018,4,125901619
2018,4,125893994
2018,4,125897152
2018,4,125901650
2018,4,125901656
2018,4,125901660
2018,4,125894069
2018,1,125894077
2018,4,125894085
2018,4,125901708
2018,4,125901709
2018,4,125894102
2018,4,125901739
2018,4,125901757
2018,4,125897315
2018,4,125894174
2018,4,125897385
2018,4,125901816
2018,4,125897419
2018,4,125897420
2018,4,125897445
2018,4,125897455
2018,4,125897454
2018,4,126121075
2018,4,126121097
2018,4,126132572
2018,4,126127553
2018,4,126136138
2018,4,126136140
2018,4,126136149
2018,4,126132633
2018,4,126132665
2018,4,126132667
2018,4,126127671
2018,4,126136183
2018,4,126136185
2018,4,126127683
2018,4,126127682
2018,1,126127701
2018,4,126132718
2018,4,126136250
2018,4,126136262
2018,4,126127801
2018,4,126136275
2018,4,126132791
2018,4,126132806
2018,3,126128015
2018,4,126128034
2018,1,126136453
2018,3,126128051
2018,4,126132868
2018,4,126132872
2018,4,126128057
2018,4,126136482
2018,4,126132892
2018,4,126128072
2018,4,126132905
2018,4,126136516
2018,4,126128101
2018,4,126128105
2018,4,126128124
2018,4,126132959
2018,4,126136603
2018,4,126132996
2018,4,126128199
2018,4,126136627
2018,4,126136629
2018,4,126133047
2018,4,126133060
2018,4,126136694
2018,4,126128306
2018,1,126133106
2018,4,126133137
2018,4,126136753
2018,4,126133172
2018,4,126133175
2018,4,126136765
2018,4,126136776
2018,4,131748289
