suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,55524425,1.3,1,3638861
5,55524448,1.4,1,3638862
5,55524472,12.2,1,3638863
4,55528025,0.03,1,3638872
5,55528051,0.004,2,3638873
5,55528052,10.3,1,3638874
5,55528053,75,10,3638875
5,55528054,2,10,3638876
17,55528056,78,9,3638877
18,55528057,0,,3638878
17,55528080,0,,3638879
5,55530454,6,1,3638888
17,55530459,0,,3638889
17,55530466,0,,3638890
5,55516391,1.3,1,3638901
17,55516392,0,,3638902
5,55516394,1,1,3638903
17,55516395,0,,3638904
8,55516396,1,9,3638905
5,55517569,0.05,1,3638906
17,55517575,0,,3638907
17,55517585,0,,3638908
8,55523433,7,9,3638921
5,55523434,63.2,1,3638922
5,55523436,7.7,1,3638923
8,55523440,12.2,1,3638924
4,55524493,1.9,1,3638925
5,55524517,1.6,1,3638926
5,55525684,1,11,3638928
5,55525708,0.1,3,3638929
5,55525714,5.5,1,3638930
5,55525718,1,1,3638931
5,55525753,63.9,1,3638932
5,55530487,110.5,1,3638945
5,55530493,2,1,3638946
5,55486735,1,11,3638976
5,55486736,0.004,2,3638977
17,55486744,1,1,3638978
8,55486771,1,11,3638979
17,55490340,0.004,2,3638988
5,55490341,2.3,1,3638989
5,55490343,32,10,3638990
17,55490344,1,1,3638991
1,55490346,1.8,1,3638992
1,55490347,1.6,1,3638993
1,55490349,5.5,1,3638994
5,55490350,6.5,1,3638995
17,55490351,1,1,3638996
1,55490353,2.3,1,3638997
1,55490354,1.4,1,3638998
1,55490355,1.6,1,3638999
17,55490356,0,,3639000
5,55490357,93,1,3639001
5,55490360,2.9,1,3639002
16,55490363,1,9,3639003
5,55490366,5,1,3639004
5,55490367,4.2,1,3639005
4,55490385,1,1,3639006
5,55492703,5.4,1,3639013
1,55492735,0.3,1,3639014
1,55492750,1,1,3639015
5,55492761,6.1,1,3639016
12,55492764,7.5,9,3639017
1,55493967,1,1,3639020
17,55477171,0,,3639029
17,55477172,0,,3639030
5,55477180,1,1,3639031
17,55477181,0,,3639032
5,55477183,13.8,1,3639033
5,55477184,0.003,2,3639034
8,55477187,6,9,3639035
17,55477188,0,,3639036
5,55477189,0.007,2,3639037
4,55477190,0.001,2,3639038
5,55477195,0.118,2,3639039
17,55477196,0,,3639040
5,55477198,0.006,2,3639041
5,55477200,0.002,2,3639042
8,55477201,4,9,3639043
5,55477203,3,1,3639044
5,55477208,0.6,1,3639045
5,55477210,2.5,1,3639046
5,55477212,2,1,3639047
5,55477216,14,1,3639048
5,55477217,14,1,3639049
5,55477218,3,10,3639050
5,55477221,141.4,1,3639051
5,55477237,0.001,2,3639052
17,55478394,0,,3639053
5,55478417,0.005,2,3639054
