offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
4591010,4047159,1,5,14,F,1,,,,
4591009,4047158,0,,,,,,,,
4591008,4047157,1,5,14,F,1,,,,
4591007,4047156,0,,,,,,,,
4591006,4047155,0,,,,,,,,
4591005,4047154,0,,,,,,,,
4591004,4047153,1,5,17,M,1,,,,
4591003,4047152,0,,,,,,,,
4591002,4047151,0,,,,,,,,
4591017,4047166,0,,,,,,,,
4591016,4047165,1,5,17,M,1,,,,
4591015,4047164,1,5,55,F,1,,,,
4591014,4047163,1,5,25,M,1,,,,
4591013,4047162,1,5,29,M,1,,,,
4591012,4047161,0,,,,,,,,
4591011,4047160,0,,,,,,,,
4591025,4047174,0,,,,,,,,
4591023,4047172,0,,,,,,,,
4591022,4047171,1,4,,U,0,,,,
4591021,4047170,0,,,,,,,,
4591020,4047169,0,,,,,,,,
4591019,4047168,0,,,,,,,,
4591018,4047167,0,,,,,,,,
4591028,4047177,0,,,,,,,,
4591027,4047176,1,5,12,F,1,,,,
4591026,4047175,1,5,13,M,1,,,,
4591024,4047173,0,,,,,,,,
4591035,4047184,0,,,,,,,,
4591034,4047183,0,,,,,,,,
4591033,4047182,0,,,,,,,,
4591032,4047181,0,,,,,,,,
4591031,4047180,0,,,,,,,,
4591030,4047179,0,,,,,,,,
4591029,4047178,0,,,,,,,,
4591037,4047186,0,,,,,,,,
4591036,4047185,0,,,,,,,,
4591045,4047193,0,,,,,,,,
4591044,4047192,0,,,,,,,,
4591043,4047191,0,,,,,,,,
4591042,4047190,1,5,18,M,1,,,,
4591041,4047189,1,5,25,M,1,,,,
4591040,4047188,0,,,,,,,,
4591039,4047187,2,5,17,M,1,,,,
4591038,4047187,1,5,17,M,1,,,,
4591059,4047205,0,,,,,,,,
4591053,4047199,0,,,,,,,,
4591052,4047198,0,,,,,,,,
4591051,4047197,3,5,16,M,1,,,,
4591050,4047197,2,5,16,M,1,,,,
4591049,4047197,1,5,16,M,1,,,,
4591048,4047196,0,,,,,,,,
4591047,4047195,0,,,,,,,,
4591046,4047194,0,,,,,,,,
4591087,4047227,0,,,,,,,,
4591055,4047201,1,5,24,M,1,,,,
4591054,4047200,1,5,69,M,1,,,,
4591063,4047209,0,,,,,,,,
4591062,4047208,0,,,,,,,,
4591061,4047207,0,,,,,,,,
4591060,4047206,1,5,14,M,1,,,,
4591058,4047204,0,,,,,,,,
4591057,4047203,1,5,27,M,1,,,,
4591056,4047202,0,,,,,,,,
4591086,4047226,0,,,,,,,,
4591067,4047213,1,5,16,M,1,,,,
4591066,4047212,0,,,,,,,,
4591065,4047211,0,,,,,,,,
4591064,4047210,0,,,,,,,,
4591080,4047223,1,5,36,M,1,,,,
4591078,4047221,0,,,,,,,,
4591070,4047215,2,5,13,M,1,,,,
4591069,4047215,1,5,14,M,1,,,,
4591068,4047214,0,,,,,,,,
4591085,4047225,2,5,21,M,1,,,,
4591084,4047225,1,5,20,M,1,,,,
4591083,4047224,3,5,25,M,1,,,,
4591082,4047224,2,5,27,F,1,,,,
4591081,4047224,1,5,34,F,1,,,,
4591079,4047222,1,5,35,M,1,,,,
4591077,4047220,1,5,36,M,1,,,,
4591076,4047219,1,5,30,M,1,,,,
4591075,4047218,1,5,15,F,1,,,,
4591074,4047217,0,,,,,,,,
4591073,4047216,3,5,16,M,1,,,,
4591072,4047216,2,5,16,M,1,,,,
4591071,4047216,1,5,16,M,1,,,,
4591135,4047273,0,,,,,,,,
4591099,4047239,1,5,49,M,1,,,,
4591093,4047233,0,,,,,,,,
4591092,4047232,0,,,,,,,,
4591091,4047231,0,,,,,,,,
4591090,4047230,1,5,29,M,1,,,,
4591089,4047229,0,,,,,,,,
4591088,4047228,1,5,35,F,1,,,,
4591184,4047321,0,,,,,,,,
4591177,4047314,1,5,42,M,1,,,,
4591173,4047310,1,5,56,M,1,,,,
4591161,4047298,1,4,,F,1,,,,
4591154,4047291,0,,,,,,,,
4591151,4047288,0,,,,,,,,
4591148,4047285,1,5,44,M,1,,,,
4591141,4047279,0,,,,,,,,
4591291,4047423,1,5,22,M,1,,,,
4591282,4047414,0,,,,,,,,
4591257,4047390,0,,,,,,,,
4591251,4047385,1,5,43,M,1,,,,
4591252,4047385,2,5,41,F,1,,,,
4591248,4047382,0,,,,,,,,
4591230,4047364,1,5,22,M,1,,,,
4591210,4047346,0,,,,,,,,
4591205,4047341,0,,,,,,,,
4591203,4047339,0,,,,,,,,
4591200,4047336,0,,,,,,,,
4591190,4047327,1,5,37,F,1,,,,
4591181,4047318,0,,,,,,,,
4591098,4047238,1,5,37,M,1,,,,
4591097,4047237,1,5,18,M,1,,,,
4591096,4047236,1,4,,M,0,,,,
4591095,4047235,1,5,21,M,1,,,,
4591094,4047234,1,5,38,M,1,,,,
4591299,4047429,1,5,48,M,1,,,,
4591298,4047428,3,5,19,M,1,,,,
4591296,4047428,1,5,48,F,1,,,,
4591297,4047428,2,4,,M,1,,,,
4591295,4047427,0,,,,,,,,
4591294,4047426,0,,,,,,,,
4591293,4047425,1,5,18,F,1,,,,
4591119,4047257,0,,,,,,,,
4591117,4047255,1,4,,U,0,,,,
4591116,4047254,0,,,,,,,,
4591115,4047253,0,,,,,,,,
4591114,4047252,1,5,30,M,1,,,,
4591113,4047251,3,5,14,M,1,,,,
4591111,4047251,1,5,15,M,1,,,,
4591112,4047251,2,5,13,M,1,,,,
4591110,4047250,1,5,19,M,1,,,,
4591109,4047249,0,,,,,,,,
4591108,4047248,1,5,31,M,1,,,,
4591107,4047247,1,5,22,M,1,,,,
4591106,4047246,1,5,43,M,1,,,,
4591105,4047245,0,,,,,,,,
4591104,4047244,0,,,,,,,,
4591103,4047243,1,5,40,M,1,,,,
4591102,4047242,1,4,,U,0,,,,
4591101,4047241,1,5,40,M,1,,,,
4591100,4047240,0,,,,,,,,
4591138,4047276,1,5,32,M,1,,,,
4591137,4047275,1,5,19,F,1,,,,
4591136,4047274,1,5,44,M,1,,,,
4591134,4047272,0,,,,,,,,
4591133,4047271,0,,,,,,,,
4591132,4047270,1,5,33,M,1,,,,
4591131,4047269,1,5,16,M,1,,,,
4591130,4047268,1,5,36,M,1,,,,
4591129,4047267,1,5,20,M,1,,,,
4591128,4047266,1,5,20,F,1,,,,
4591127,4047265,0,,,,,,,,
4591126,4047264,0,,,,,,,,
4591125,4047263,1,5,34,M,1,,,,
4591124,4047262,1,5,36,M,1,,,,
4591123,4047261,1,4,,M,1,,,,
4591122,4047260,1,5,22,F,1,,,,
4591121,4047259,1,5,37,M,1,,,,
4591120,4047258,1,5,42,M,1,,,,
4591118,4047256,0,,,,,,,,
4591150,4047287,0,,,,,,,,
4591149,4047286,0,,,,,,,,
4591142,4047280,0,,,,,,,,
4591140,4047278,0,,,,,,,,
4591139,4047277,0,,,,,,,,
4591172,4047309,0,,,,,,,,
4591160,4047297,0,,,,,,,,
4591159,4047296,0,,,,,,,,
4591158,4047295,1,5,18,M,1,,,,
4591157,4047294,1,5,16,M,1,,,,
4591156,4047293,1,5,17,M,1,,,,
4591155,4047292,0,,,,,,,,
4591153,4047290,1,5,27,M,1,,,,
4591152,4047289,1,5,44,F,1,,,,
4591147,4047284,1,5,39,M,1,,,,
4591146,4047283,1,5,36,M,1,,,,
4591145,4047282,1,5,48,M,1,,,,
4591144,4047281,2,5,29,F,1,,,,
4591143,4047281,1,5,22,M,1,,,,
4591194,4047331,1,5,17,M,1,,,,
4591186,4047323,0,,,,,,,,
4591183,4047320,0,,,,,,,,
4591182,4047319,1,5,27,M,1,,,,
4591180,4047317,1,5,17,M,1,,,,
4591179,4047316,1,5,16,M,1,,,,
4591178,4047315,0,,,,,,,,
4591176,4047313,1,5,12,F,1,,,,
4591175,4047312,0,,,,,,,,
4591174,4047311,1,5,35,M,1,,,,
4591171,4047308,1,5,47,M,1,,,,
4591170,4047307,1,5,51,M,1,,,,
4591169,4047306,1,5,25,M,1,,,,
4591168,4047305,0,,,,,,,,
4591167,4047304,0,,,,,,,,
4591166,4047303,1,5,45,M,1,,,,
4591165,4047302,0,,,,,,,,
4591164,4047301,1,5,33,M,1,,,,
4591163,4047300,0,,,,,,,,
4591162,4047299,1,5,18,M,1,,,,
4591267,4047399,0,,,,,,,,
4591246,4047380,1,5,48,M,1,,,,
4591219,4047354,0,,,,,,,,
4591209,4047345,0,,,,,,,,
4591208,4047344,0,,,,,,,,
4591207,4047343,1,5,15,M,1,,,,
4591206,4047342,1,5,29,M,1,,,,
4591204,4047340,1,5,46,M,1,,,,
4591202,4047338,1,4,,U,0,,,,
