"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,98819346,90423238,1,4,,,,5,15,"M",1,2,"R",15,0
2017,98819378,90423270,1,8,,,,,,"",,,"",,
2017,98819396,90423290,1,4,,,,5,30,"F",2,2,"R",30,0
2017,98819386,90423279,1,1,,,,,,"",,,"",,
2017,98819658,90423512,1,8,,,,,,"",,,"",,
2017,98819704,90423553,1,1,,,,,,"",,,"",,
2017,98819727,90423574,1,1,,,,,,"",,,"",,
2017,98819790,90423623,1,4,,,,5,37,"M",2,2,"R",37,0
2017,98819794,90423626,1,4,,,,5,34,"M",2,2,"R",34,0
2017,98819920,90423742,1,4,,,,5,13,"F",1,2,"R",13,0
2017,98819954,90423775,1,4,,,,4,,"M",2,2,"N",,
2017,98819978,90423796,1,1,,,,,,"",,,"",,
2017,98820007,90423825,1,8,,,,,,"",,,"",,
2017,98820044,90423857,1,4,,,,5,40,"F",2,2,"R",40,0
2017,98820115,90423926,1,4,,,,5,59,"F",2,2,"N",59,0
2017,98820116,90423926,2,4,,,,5,10,"M",2,2,"N",10,0
2017,98820105,90423916,1,1,,,,,,"",,,"",,
2017,98820425,90424215,1,4,,,,5,49,"M",2,2,"R",49,0
2017,98820645,90424404,1,4,,,,5,32,"M",1,2,"N",32,0
2017,98820698,90424450,1,4,,,,5,39,"M",1,2,"R",39,0
2017,98820720,90424472,1,4,,,,5,31,"F",2,2,"R",31,0
2017,98820795,90424542,1,1,,,,,,"",,,"",,
2017,98820783,90424531,1,4,,,,4,,"F",2,2,"R",,
2017,98824112,90427507,1,4,,,,5,61,"F",1,2,"R",61,0
2017,98824121,90427507,2,4,,,,5,54,"F",1,2,"N",54,0
2017,98824164,90427543,2,4,,,,4,,"U",0,3,"U",,
2017,98824161,90427543,1,4,,,,5,45,"M",1,2,"R",45,0
2017,98824355,90427712,1,4,,,,5,44,"F",1,2,"R",44,0
2017,98824464,90427812,1,8,,,,,,"",,,"",,
2017,98824492,90427837,1,4,,,,5,67,"M",1,2,"R",67,0
2017,98824520,90427862,1,4,,,,5,47,"F",1,3,"R",47,0
2017,98824584,90427920,1,4,,,,5,38,"M",1,2,"R",38,0
2017,98824866,90428162,1,1,,,,,,"",,,"",,
2017,98824871,90428166,1,4,,,,5,50,"F",1,2,"R",50,0
2017,98824977,90428264,1,8,,,,,,"",,,"",,
2017,98825067,90428347,1,4,,,,5,16,"F",1,2,"R",16,0
2017,98825305,90428542,2,4,,,,5,62,"M",1,2,"R",62,0
2017,98825304,90428542,1,4,,,,5,57,"M",1,2,"R",57,0
2017,98825399,90428626,1,8,,,,,,"",,,"",,
2017,98825424,90428646,1,4,,,,5,19,"M",1,2,"R",19,0
2017,98825449,90428666,2,4,,,,5,24,"F",1,2,"R",24,0
2017,98825492,90428703,1,4,,,,5,56,"F",1,2,"R",56,0
2017,98825569,90428769,1,4,,,,5,49,"F",1,2,"R",49,0
2017,98825604,90428803,1,8,,,,,,"",,,"",,
2017,98825640,90428836,1,1,,,,,,"",,,"",,
2017,98825746,90428925,1,4,,,,5,59,"F",1,2,"R",59,0
2017,98825688,90428872,1,4,,,,5,51,"M",1,2,"R",51,0
2017,98825870,90429042,1,1,,,,,,"",,,"",,
2017,98825900,90429066,1,4,,,,5,52,"F",1,2,"R",52,0
2017,98825997,90429157,1,1,,,,,,"",,,"",,
2017,98825995,90429155,1,4,,,,5,55,"M",2,2,"R",55,0
2017,98826136,90429281,1,4,,,,5,64,"M",2,2,"N",64,0
2017,98826147,90429290,1,4,,,,5,35,"M",1,2,"R",35,0
2017,98826166,90429308,1,4,,,,5,24,"F",1,2,"R",24,0
2017,98826563,90429658,1,4,,,,5,25,"F",1,1,"R",25,0
2017,98826672,90429745,2,4,,,,5,73,"F",1,2,"R",73,0
2017,98826671,90429745,1,4,,,,5,55,"F",1,2,"R",55,0
2017,98826692,90429757,1,4,,,,5,50,"F",1,2,"R",50,0
2017,98826886,90429932,1,4,,,,5,58,"F",1,2,"R",58,0
2017,98826905,90429950,1,4,,,,5,28,"F",2,2,"R",28,0
2017,98826962,90429990,1,4,,,,5,14,"M",1,2,"R",14,0
2017,98826963,90429993,1,4,,,,5,69,"F",1,2,"R",69,0
2017,98827096,90430114,2,4,,,,5,44,"F",1,2,"R",44,0
2017,98827092,90430114,1,4,,,,5,41,"M",1,2,"R",41,0
2017,98827125,90430140,1,4,,,,5,29,"F",1,2,"R",29,0
2017,98827154,90430165,1,4,,,,5,32,"M",1,2,"R",32,0
2017,98827176,90430187,1,4,,,,5,28,"F",2,2,"R",28,0
2017,98827361,90430355,1,4,,,,5,39,"F",2,2,"R",39,0
2017,98827411,90430408,1,4,,,,5,61,"M",1,2,"R",61,0
2017,98827507,90430490,1,4,,,,5,56,"F",1,2,"R",56,0
2017,98827577,90430556,1,4,,,,5,59,"F",1,2,"R",59,0
2017,98827633,90430597,1,4,,,,5,68,"M",1,2,"R",68,0
2017,98827700,90430662,1,4,,,,5,57,"M",2,2,"R",57,0
2017,98836238,90438416,1,4,,,,5,45,"M",1,2,"R",45,0
2017,98836257,90438434,1,4,,,,5,55,"F",1,2,"N",55,0
2017,98836272,90438450,1,4,,,,5,15,"F",0,3,"R",15,0
2017,98836318,90438496,1,9,,,,,,"",,,"",,
2017,98836332,90438509,1,4,,,,5,43,"F",1,2,"R",43,0
2017,98836341,90438519,1,4,,,,5,29,"F",1,2,"R",29,0
2017,98836384,90438561,1,4,,,,5,23,"F",0,3,"R",23,0
2017,98836386,90438563,1,9,,,,,,"",,,"",,
2017,98836401,90438577,1,4,,,,5,48,"M",1,2,"R",48,0
2017,98836420,90438597,1,4,,,,5,59,"M",2,2,"R",59,0
2017,98836430,90438607,1,4,,,,5,41,"M",2,2,"R",41,0
2017,98836485,90438661,1,4,,,,5,14,"M",1,2,"R",14,0
2017,98836482,90438660,1,4,,,,5,40,"F",2,2,"N",40,0
2017,98836497,90438670,1,4,,,,5,26,"F",2,2,"R",26,0
2017,98836504,90438677,1,4,,,,4,,"M",1,2,"N",,
2017,98836520,90438693,1,8,,,,,,"",,,"",,
2017,98836547,90438719,1,1,,,,,,"",,,"",,
2017,98836555,90438726,1,4,,,,5,23,"F",1,1,"R",23,0
2017,98836574,90438742,1,4,,,,5,65,"M",1,2,"R",65,0
2017,98836618,90438782,1,4,,,,4,,"M",0,3,"R",,
2017,98836651,90438813,1,4,,,,5,35,"F",1,2,"R",35,0
2017,98836724,90438883,1,8,,,,,,"",,,"",,
2017,98836731,90438891,1,9,,,,,,"",,,"",,
2017,98836756,90438915,1,8,,,,,,"",,,"",,
2017,98836811,90438967,1,4,,,,5,14,"M",2,3,"N",14,0
2017,98836909,90439061,1,9,,,,,,"",,,"",,
2017,98836963,90439111,1,4,,,,5,62,"M",1,2,"R",62,0
2017,98836964,90439115,1,8,,,,,,"",,,"",,
2017,98837001,90439152,1,4,,,,5,34,"F",1,2,"R",34,0
2017,98837022,90439172,1,8,,,,,,"",,,"",,
2017,98837028,90439178,1,4,,,,5,21,"F",1,2,"R",21,0
2017,98837043,90439193,1,4,,,,5,51,"F",1,3,"R",51,0
2017,98837077,90439222,1,4,,,,5,58,"F",1,2,"N",58,0
2017,108118779,98626633,1,8,,,,,,"",,,"",,
2017,108118915,98626762,1,8,,,,,,"",,,"",,
2017,108119574,98627374,1,8,,,,,,"",,,"",,
2017,98827783,90430738,1,4,,,,5,53,"M",1,2,"N",53,0
2017,98827928,90430870,1,4,,,,5,38,"M",2,2,"R",38,0
2017,98827949,90430891,1,4,,,,5,22,"F",2,2,"R",22,0
2017,98827983,90430920,1,4,,,,5,31,"F",2,2,"R",31,0
2017,98828029,90430960,1,4,,,,5,24,"M",2,2,"R",24,0
2017,98828051,90430981,1,4,,,,5,23,"F",1,2,"R",23,0
2017,98828071,90431001,1,4,,,,5,35,"M",2,2,"R",35,0
2017,98828157,90431082,1,8,,,,,,"",,,"",,
2017,98828291,90431195,1,4,,,,5,37,"F",1,2,"R",37,0
2017,98828322,90431218,1,4,,,,5,30,"F",1,2,"R",30,0
2017,98828344,90431240,1,4,,,,5,47,"M",1,2,"R",47,0
2017,98828424,90431314,1,1,,,,,,"",,,"",,
2017,98828515,90431398,1,8,,,,,,"",,,"",,
2017,98828577,90431455,1,8,,,,,,"",,,"",,
2017,98828588,90431464,1,4,,,,5,59,"M",1,2,"R",59,0
2017,98828609,90431484,1,4,,,,5,29,"F",2,2,"N",29,0
2017,98828629,90431503,1,4,,,,5,74,"M",1,2,"R",74,0
2017,98828638,90431508,1,4,,,,5,83,"M",1,2,"R",83,0
2017,98828677,90431545,1,4,,,,5,42,"F",1,2,"R",42,0
2017,98828695,90431564,1,8,,,,,,"",,,"",,
2017,98828733,90431595,1,4,,,,5,26,"F",2,2,"R",26,0
2017,98828732,90431596,1,1,,,,,,"",,,"",,
2017,98828835,90431692,1,1,,,,,,"",,,"",,
2017,98828872,90431726,1,8,,,,,,"",,,"",,
2017,98828882,90431736,1,4,,,,5,59,"M",1,3,"R",59,0
2017,98828902,90431750,1,4,,,,5,50,"F",2,2,"R",50,0
2017,98828983,90431819,1,1,,,,,,"",,,"",,
2017,98828987,90431822,1,8,,,,,,"",,,"",,
2017,98829107,90431921,1,1,,,,,,"",,,"",,
2017,98829066,90431895,1,4,,,,5,25,"F",1,2,"R",25,0
2017,98829072,90431895,2,4,,,,5,42,"M",1,2,"R",42,0
2017,98829203,90432012,1,1,,,,,,"",,,"",,
2017,98829215,90432020,1,4,,,,5,21,"F",2,2,"R",21,0
2017,98829338,90432134,1,1,,,,,,"",,,"",,
2017,98829361,90432156,1,8,,,,,,"",,,"",,
2017,98829400,90432190,1,4,,,,5,32,"M",1,2,"R",32,0
2017,98829431,90432220,1,3,,,,,,"",,,"",,
2017,98829495,90432281,1,4,,,,5,54,"M",1,1,"R",54,0
2017,98829458,90432247,1,1,,,,,,"",,,"",,
2017,98829538,90432322,1,1,,,,,,"",,,"",,
2017,98829621,90432394,1,4,,,,5,22,"M",2,2,"R",22,0
2017,98829670,90432440,1,8,,,,,,"",,,"",,
2017,98829666,90432435,1,8,,,,,,"",,,"",,
2017,98829831,90432586,1,4,,,,5,37,"F",1,2,"R",37,0
2017,98829962,90432704,1,4,,,,5,30,"F",1,2,"R",30,0
2017,98829973,90432717,1,4,,,,5,45,"M",1,2,"R",45,0
2017,98830065,90432801,1,4,,,,5,38,"F",1,2,"R",38,0
2017,98830053,90432790,1,1,,,,,,"",,,"",,
2017,98830057,90432790,3,4,,,,4,,"M",1,2,"N",,
2017,98830054,90432790,2,1,,,,,,"",,,"",,
2017,98830083,90432815,2,4,,,,5,14,"M",1,2,"R",14,0
2017,98830079,90432815,1,4,,,,5,14,"M",1,2,"R",14,0
2017,98830086,90432815,3,1,,,,,,"",,,"",,
2017,98830120,90432836,1,4,,,,5,49,"M",1,2,"R",49,0
2017,98830295,90432990,2,4,,,,5,24,"F",1,2,"N",24,0
2017,98830291,90432990,1,4,,,,5,23,"F",1,2,"R",23,0
2017,98830304,90432999,1,1,,,,,,"",,,"",,
2017,98830316,90433007,1,8,,,,,,"",,,"",,
2017,98830375,90433059,1,4,,,,5,40,"M",2,2,"R",40,0
2017,98830377,90433062,1,8,,,,,,"",,,"",,
2017,98830434,90433113,1,4,,,,5,38,"M",1,2,"R",38,0
2017,98830458,90433135,1,8,,,,,,"",,,"",,
2017,98830494,90433158,1,4,,,,5,54,"M",1,2,"R",54,0
2017,98830522,90433184,1,4,,,,5,53,"M",1,2,"R",53,0
2017,98830547,90433206,1,1,,,,,,"",,,"",,
2017,98830556,90433213,2,4,,,,5,46,"M",1,2,"R",46,0
2017,98830554,90433213,1,4,,,,5,52,"F",1,2,"R",52,0
2017,98830580,90433234,1,4,,,,5,92,"F",1,2,"R",92,0
2017,98830590,90433243,1,4,,,,5,54,"F",1,2,"R",54,0
2017,98830634,90433284,1,4,,,,5,40,"F",1,2,"N",40,0
2017,98830642,90433292,1,1,,,,,,"",,,"",,
2017,98830659,90433308,1,4,,,,5,30,"F",1,2,"R",30,0
2017,98830678,90433330,1,4,,,,5,34,"M",1,2,"R",34,0
2017,98830742,90433380,1,4,,,,5,40,"M",1,2,"R",40,0
2017,98830766,90433402,1,4,,,,5,29,"F",1,2,"R",29,0
2017,98830789,90433424,1,8,,,,,,"",,,"",,
2017,98830790,90433424,2,4,,,,5,42,"F",2,2,"R",42,0
2017,98830813,90433444,1,4,,,,5,13,"M",1,2,"R",13,0
2017,98830849,90433476,1,4,,,,5,48,"M",1,2,"N",48,0
2017,98830929,90433538,1,8,,,,,,"",,,"",,
2017,98830945,90433553,1,4,,,,5,27,"F",1,2,"R",27,0
2017,98831002,90433595,1,4,,,,5,16,"M",1,3,"N",16,0
2017,98831017,90433610,1,4,,,,5,53,"M",1,2,"R",53,0
2017,98831103,90433677,2,4,,,,5,41,"M",1,3,"U",41,0
2017,98831098,90433677,1,4,,,,5,46,"M",1,3,"U",46,0
2017,98831217,90433783,1,4,,,,5,43,"F",2,3,"R",43,0
2017,98831229,90433796,1,4,,,,5,65,"F",2,3,"R",65,0
2017,98831365,90433918,1,4,,,,5,32,"F",2,2,"R",32,0
2017,98831438,90433984,1,4,,,,5,38,"F",1,2,"N",38,0
2017,98831484,90434024,1,8,,,,,,"",,,"",,
2017,98831505,90434041,1,4,,,,5,18,"F",2,2,"N",18,0
2017,98831576,90434108,1,8,,,,,,"",,,"",,
2017,98831649,90434172,1,3,,,,,,"",,,"",,
2017,103712814,94753828,1,1,,,,,,"",,,"",,
2017,103712796,94753811,1,4,,,,5,34,"M",2,2,"R",34,0
2017,98244338,89921093,1,4,,,,5,54,"F",1,2,"R",54,0
2017,98244394,89921141,1,1,,,,,,"",,,"",,
2017,98244475,89921214,1,4,,,,5,83,"F",2,2,"R",83,0
2017,98244515,89921251,1,4,,,,5,33,"F",1,2,"R",33,0
2017,98244575,89921298,1,4,,,,5,19,"F",2,2,"N",19,0
2017,98244691,89921395,1,4,,,,5,24,"M",1,2,"R",24,0
2017,98244736,89921433,1,8,,,,,,"",,,"",,
2017,98244834,89921523,1,4,,,,5,36,"F",1,2,"R",36,0
2017,98244996,89921668,1,8,,,,,,"",,,"",,
2017,98245140,89921786,1,4,,,,5,18,"F",1,2,"R",18,0
2017,98245178,89921822,1,4,,,,5,43,"F",1,2,"R",43,0
2017,98245243,89921881,1,8,,,,,,"",,,"",,
2017,98245305,89921932,1,4,,,,5,36,"F",2,2,"R",36,0
2017,98245308,89921932,2,4,,,,5,44,"M",2,1,"R",44,0
2017,98245348,89921971,1,4,,,,5,38,"M",1,2,"R",38,0
2017,98245406,89922023,1,1,,,,,,"",,,"",,
2017,98245586,89922174,1,8,,,,,,"",,,"",,
2017,98245668,89922239,1,4,,,,5,38,"F",1,2,"R",38,0
2017,98245771,89922332,1,1,,,,,,"",,,"",,
2017,98245809,89922368,1,4,,,,5,44,"M",1,2,"R",44,0
2017,98245908,89922459,1,4,,,,5,33,"F",2,2,"R",33,0
2017,98245987,89922526,1,4,,,,5,49,"F",2,2,"R",49,0
2017,98246011,89922551,1,4,,,,5,26,"F",1,2,"R",26,0
2017,98246137,89922669,1,1,,,,,,"",,,"",,
2017,98246277,89922793,1,4,,,,5,55,"F",1,2,"R",55,0
2017,98246473,89922957,1,4,,,,5,27,"F",1,2,"R",27,0
2017,98246539,89922994,1,1,,,,,,"",,,"",,
2017,98246733,89923174,1,4,,,,5,20,"F",2,2,"N",20,0
