"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
72162017,7216,2017,"LA0200000","LA0200000","","N","N",,"I","EVANGELINE","EVANGELINE CO SO VILLE PLATTE","Evangeline","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",21279,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",17,0,17,8,7,15,0,0,01-JAN-02,01-JAN-08,,,,,"N","EVANGELINE","Non-MSA","Y","Y","Y"
72172017,7217,2017,"LA0200100","LA0200100","","N","N",,"I","BASILE","BASILE PD","Basile","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",1811,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,1,7,1,2,3,0,0,01-JAN-02,01-JAN-04,,,,,"N","ACADIA; EVANGELINE","Lafayette, LA","Y","Y","Y"
72282017,7228,2017,"LA0230000","LA0230000","","N","N",,"I","IBERIA","IBERIA CO SO NEW IBERIA","Iberia","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",72938,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",116,27,143,56,55,111,0,0,01-JAN-02,01-JAN-11,,,,,"N","IBERIA","Lafayette, LA","Y","Y","Y"
72342017,7234,2017,"LA0240200","LA0240200","","N","N",,"I","PLAQUEMINE","PLAQUEMINE PD","Plaquemine","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",6727,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",18,2,20,2,6,8,0,0,01-JAN-02,01-APR-04,,,,,"N","IBERVILLE","Baton Rouge, LA","Y","Y","Y"
72502017,7250,2017,"LA0270200","LA0270200","","N","N",,"I","JENNINGS","JENNINGS PD","Jennings","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",10074,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,0,21,5,6,11,0,0,01-JAN-02,01-JAN-10,,,,,"N","JEFFERSON DAVIS","Non-MSA","Y","Y","Y"
72512017,7251,2017,"LA0270300","LA0270300","","N","N",,"I","LAKE ARTHUR","LAKE ARTHUR PD","Lake Arthur","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",2747,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,1,7,0,3,3,0,0,01-JAN-02,01-JAN-05,,,,,"N","JEFFERSON DAVIS","Non-MSA","Y","Y","Y"
72612017,7261,2017,"LA0290000","LA0290000","","N","N",,"I","LAFOURCHE","LAFOURCHE CO SO THIBODAUX","Lafourche","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",81477,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",178,18,196,98,37,135,0,0,01-JAN-02,01-JAN-15,,,,,"N","LAFOURCHE","Houma-Thibodaux, LA","Y","Y","Y"
72642017,7264,2017,"LA0290500","LA0290500","","N","N",,"I","THIBODAUX","THIBODAUX PD","Thibodaux","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",14617,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",41,3,44,14,10,24,0,0,01-JAN-02,01-JAN-15,,,,,"N","LAFOURCHE","Houma-Thibodaux, LA","Y","Y","Y"
72812017,7281,2017,"LA0330000","LA0330000","","N","N",,"I","MADISON","MADISON CO SO TALLULAH","Madison","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",4413,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",25,0,25,9,0,9,0,0,01-JAN-02,01-JAN-03,,,,,"N","MADISON","Non-MSA","Y","Y","Y"
72822017,7282,2017,"LA0330100","LA0330100","","N","N",,"I","TALLULAH","TALLULAH PD","Tallulah","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",6970,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,2,3,5,0,0,01-JAN-02,01-JAN-07,,,,,"N","MADISON","Non-MSA","Y","Y","Y"
72832017,7283,2017,"LA0340000","LA0340000","","N","N",,"I","MOREHOUSE","MOREHOUSE PARISH SHERIFF'S OFFICE","Morehouse","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",15202,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",94,0,94,36,0,36,0,0,01-JAN-02,01-JAN-03,,,,,"N","MOREHOUSE","Non-MSA","Y","Y","Y"
72982017,7298,2017,"LA0370000","LA0370000","","N","N",,"S","OUACHITA","OUACHITA CO SO MONROE","Ouachita","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",88318,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",275,0,275,121,0,121,0,0,01-JAN-02,01-FEB-18,01-FEB-18,,,,"N","OUACHITA","Monroe, LA","Y","Y","Y"
72992017,7299,2017,"LA0370100","LA0370100","","N","N",,"I","MONROE","MONROE PD","Monroe","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",49354,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",109,6,115,18,33,51,0,0,01-JAN-02,01-JUN-17,01-JUN-17,,,,"N","OUACHITA","Monroe, LA","Y","Y","Y"
73002017,7300,2017,"LA0370200","LA0370200","","N","N",,"I","WEST MONROE","WEST MONROE PD","West Monroe","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",12891,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",53,0,53,19,0,19,0,0,01-JAN-02,01-JAN-14,,,,,"N","OUACHITA","Monroe, LA","Y","Y","Y"
73052017,7305,2017,"LA0380000","LA0380000","","N","N",,"I","PLAQUEMINES","PLAQUEMINES PARISH SHERIFFS OFFICE","Plaquemines","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",23414,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",147,0,147,81,0,81,0,0,01-JAN-02,01-OCT-04,,,,,"N","PLAQUEMINES","New Orleans-Metairie, LA","Y","Y","Y"
73082017,7308,2017,"LA0400000","LA0400000","","N","N",,"I","RAPIDES","RAPIDES CO SO ALEXANDRIA","Rapides","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",64462,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-02,01-JAN-07,,,,,"N","RAPIDES","Alexandria, LA","Y","Y","Y"
73302017,7330,2017,"LA0460000","LA0460000","","N","N",,"I","ST. HELENA","ST HELENA CO SO GREENSBURG","St. Helena","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",10113,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",23,1,24,3,15,18,0,0,01-JAN-02,01-JAN-13,,,,,"N","ST HELENA","Baton Rouge, LA","Y","Y","Y"
73312017,7331,2017,"LA0470000","LA0470000","","N","N",,"I","ST. JAMES","ST JAMES CO SO CONVENT","St. James","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",14626,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",49,16,65,11,24,35,0,0,01-JAN-02,01-JAN-08,,,,,"N","ST JAMES","New Orleans-Metairie, LA","Y","Y","Y"
73332017,7333,2017,"LA0470200","LA0470200","","N","N",,"I","GRAMERCY","GRAMERCY PD","Gramercy","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",3425,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,1,8,0,0,0,0,0,01-JAN-02,01-JAN-17,01-JAN-17,,,,"N","ST JAMES","New Orleans-Metairie, LA","Y","Y","Y"
73342017,7334,2017,"LA0480000","LA0480000","","N","N",,"I","ST. JOHN THE BAPTIST","SHERIFF OFFICE LAPLACE","St. John the Baptist","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",43109,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",161,1,162,78,0,78,0,0,01-JAN-02,01-JAN-15,,,,,"N","ST JOHN THE BAPTIST","New Orleans-Metairie, LA","Y","Y","Y"
73692017,7369,2017,"LA0530800","LA0530800","","N","N",,"I","TICKFAW","TICKFAW PD","Tickfaw","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",768,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,0,1,0,0,01-JAN-02,01-JAN-15,,,,,"N","TANGIPAHOA","Hammond, LA","Y","Y","Y"
73712017,7371,2017,"LA0540000","LA0540000","","N","N",,"I","TENSAS","TENSAS CO SO ST JOSEPH","Tensas","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","County",4479,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-02,01-JAN-09,,,,,"N","TENSAS","Non-MSA","Y","Y","Y"
74002017,7400,2017,"LA0610100","LA0610100","","N","N",,"I","PORT ALLEN","PORT ALLEN PD","Port Allen","","A",22,"Louisiana","LA","LA","7","West South Central","3","South","Region III","City",5085,23370,"LAUCR0001","Louisiana Commission on Law Enforcement LUCR/LIBRS/LEMIS","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",15,0,15,4,1,5,0,0,01-JAN-02,01-JAN-07,,,,,"N","WEST BATON ROUGE","Baton Rouge, LA","Y","Y","Y"
