"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,100174145,10,,,106156573
2017,100174198,3,5000,,106156647
2017,100174475,42,5000,,106156996
2017,100174541,20,1500,,106157085
2017,100172912,63,110,,106154967
2017,100173035,19,53,24-DEC-17,106155128
2017,100173041,19,53,,106155140
2017,100173259,4,110,,106155439
2017,100173309,30,15,,106155512
2017,100173550,10,,,106155800
2017,100173704,26,90,,106155998
2017,100174009,63,1,,106156390
2017,100174009,16,1,,106156370
2017,100174009,17,1,,106156372
2017,100174009,56,1,,106156385
2017,100174009,20,45,,106156373
2017,100174009,25,1,,106156376
2017,100174009,26,90,,106156379
2017,100174214,10,,,106156661
2017,100174214,11,1,,106156665
2017,100174590,11,1,,106157148
2017,100174637,25,569,,106157206
2017,100174841,11,1,,106157442
2017,100174877,63,2600,,106157498
2017,100175114,63,45,,106157797
2017,99286651,63,25,,104997139
2017,99286709,20,600,,104997208
2017,99286762,63,47,08-APR-17,104997294
2017,99286767,8,8,,104997297
2017,99286767,63,47,,104997299
2017,99286762,8,8,08-APR-17,104997289
2017,99286854,26,798,,104997416
2017,99286876,20,45,,104997449
2017,99286894,6,27,13-APR-17,104997471
2017,99286896,6,27,,104997475
2017,99286920,63,95,,104997518
2017,99286917,63,95,14-APR-17,104997516
2017,99287000,63,50,,104997648
2017,99287097,63,3040,,104997779
2017,99287156,9,0,02-MAY-17,104997864
2017,99287163,20,3000,,104997875
2017,99287163,25,100,,104997877
2017,99287163,9,0,,104997870
2017,99287156,25,50,02-MAY-17,104997856
2017,99287268,6,30,,104998025
2017,99287268,63,427,,104998034
2017,99287268,7,100,,104998030
2017,99287654,8,4,,104998598
2017,99287652,8,4,13-MAY-17,104998594
2017,99287711,63,1500,,104998667
2017,99287811,10,,,104998794
2017,99287832,63,140,,104998816
2017,99287861,3,1000,,104998849
2017,99287878,63,33,,104998878
2017,99287944,9,0,,104998961
2017,99287944,51,0,,104998969
2017,99287931,63,200,,104998954
2017,99287944,25,20,,104998967
2017,99287944,63,70,,104998972
2017,99288023,20,100,,104999079
2017,99288055,63,10,,104999124
2017,99288081,8,2,03-JUN-17,104999155
2017,99288092,8,2,,104999162
2017,99288081,59,21,03-JUN-17,104999157
2017,99288081,63,182,03-JUN-17,104999158
2017,99288092,59,21,,104999165
2017,99288092,63,182,,104999169
2017,99288134,64,900,,104999223
2017,99288129,64,900,17-AUG-17,104999219
2017,99288284,6,12,11-JUN-17,104999428
2017,99288284,63,135,11-JUN-17,104999430
2017,99288289,63,135,,104999435
2017,99288289,6,12,,104999434
2017,99288724,10,,,105000009
2017,99288724,11,1,,105000013
2017,99288793,63,500,,105000111
2017,99288790,3,500,,105000106
2017,99288808,11,1,,105000130
2017,99288834,51,0,,105000166
2017,99288940,2,4,,105000296
2017,99288937,2,4,08-AUG-17,105000290
2017,99288996,10,,,105000369
2017,99289062,11,1,,105000457
2017,99289066,63,10,,105000460
2017,99289066,2,20,,105000461
2017,99289061,63,10,15-AUG-17,105000455
2017,99289061,2,20,15-AUG-17,105000453
2017,99289074,3,3500,,105000472
2017,99289073,10,,,105000469
2017,99289140,6,67,,105000558
2017,99289263,63,140,25-AUG-17,105000723
2017,99289271,63,140,,105000735
2017,100851093,10,,,107024701
2017,100851083,19,250,18-AUG-17,107024693
2017,100851107,19,250,,107024714
2017,100854196,63,2,,107028418
2017,100854196,26,600,,107028416
2017,100854196,7,800,,107028410
2017,100854196,17,5700,,107028411
2017,100854180,6,2500,,107028392
2017,100854528,10,,,107028835
2017,100854623,25,270,,107028966
2017,100854623,9,0,,107028960
2017,100854623,51,0,,107028968
2017,100854623,20,400,,107028964
2017,100854617,9,0,03-OCT-17,107028952
2017,100854623,63,33,,107028970
2017,100854617,63,5,03-OCT-17,107028954
2017,100854695,11,10,,107029056
2017,100854695,10,,,107029055
2017,100854720,63,1,,107029091
2017,99285488,10,,,104995479
2017,99285488,11,1,,104995482
2017,99285499,63,100,,104995505
2017,99285528,3,2000,,104995543
2017,99285542,11,3,,104995561
2017,99285556,63,50,,104995579
2017,99285567,26,40,,104995593
2017,99285749,11,10,,104995835
2017,99285749,10,,,104995828
2017,99285814,17,150,,104995923
2017,99286033,3,1,,104996235
2017,99286033,35,4500,,104996238
2017,99286033,63,8300,,104996240
2017,99286168,63,60,17-JAN-17,104996447
2017,99286169,63,60,,104996451
2017,99286394,33,1000,,104996770
2017,99286395,11,1,,104996771
2017,99286414,4,2000,,104996804
2017,99286433,4,44,,104996822
2017,99286615,63,0,,104997094
2017,99286639,63,500,,104997125
2017,99286676,36,10,,104997165
2017,99286672,36,10,02-APR-17,104997160
2017,99286692,11,2,,104997181
2017,99286692,10,,,104997178
2017,99286739,3,1000,,104997252
2017,99286779,26,150,,104997316
2017,99286779,63,440,,104997318
2017,99286775,35,500,,104997312
2017,99286779,6,570,,104997315
2017,99286816,6,190,,104997365
2017,99286918,7,108,,104997515
2017,99286915,7,108,14-APR-17,104997513
2017,99287015,8,14,,104997684
2017,99287064,3,250,,104997743
2017,99287094,11,1,,104997772
2017,99287120,11,2,,104997809
2017,99287120,10,,,104997805
2017,99287234,6,6,,104997987
2017,99287234,63,97,,104997990
2017,99287228,63,81,05-MAY-17,104997979
2017,99287253,29,50,,104998009
2017,99287272,35,500,,104998040
2017,100184310,26,750,,106169689
2017,100184310,63,1,,106169698
2017,100184310,17,5000,,106169678
2017,100184465,63,30,,106169939
2017,100184465,16,149,,106169933
2017,100184552,56,1,,106170054
2017,100184552,9,0,,106170048
2017,100184552,47,0,,106170051
2017,100184552,20,60,,106170049
2017,100184549,3,150,,106170047
2017,100184552,51,0,,106170053
2017,100184552,25,500,,106170050
2017,100184641,37,85,,106170174
2017,100184682,11,1,,106170251
2017,100184718,36,260,,106170305
2017,100184820,29,100,,106170440
2017,100184850,8,10,,106170484
2017,100184850,2,53,,106170483
2017,100184882,38,500,,106170528
2017,100185024,36,3655,,106170703
2017,100185017,63,50,,106170680
2017,100185097,16,2100,,106170784
2017,100185131,10,,,106170828
2017,100185228,11,9,,106170948
2017,100185228,10,,,106170947
2017,100185226,33,2500,,106170943
2017,100185369,63,3,,106171138
2017,100185420,3,500,,106171205
2017,100185420,38,500,,106171207
2017,100185441,4,125,,106171233
2017,100185526,38,500,,106171356
2017,100185553,9,0,,106171379
2017,100185553,13,430,,106171382
2017,100185553,48,10,,106171389
2017,100185540,37,200,,106171372
2017,100185553,25,301,,106171388
2017,100185553,63,240,,106171392
2017,100185666,37,900,,106171549
2017,100185719,10,,,106171614
2017,100185833,63,1500,,106171757
2017,100185878,20,711,,106171811
2017,100185912,6,13,,106171853
2017,100185912,26,160,,106171857
2017,100185912,17,30,,106171855
2017,100186032,63,100,,106172005
2017,100186032,61,120,,106172003
2017,100186211,20,200,,106172246
2017,100186211,11,4,,106172239
2017,100186211,10,,,106172235
2017,100186248,19,5115,,106172287
2017,100186270,37,500,,106172315
2017,100186272,63,370,09-DEC-17,106172318
2017,100186277,63,370,,106172323
2017,100186330,9,0,,106172395
2017,100186330,52,0,,106172396
2017,100186436,10,,,106172510
2017,100186462,38,5000,,106172543
2017,100186507,11,1,,106172620
2017,100186507,10,,,106172614
2017,100186529,19,93,15-DEC-17,106172650
2017,100186533,19,93,,106172656
2017,100186660,63,50,,106172829
2017,100186775,63,55,,106172983
2017,100186907,10,,,106173142
2017,100187023,31,1500,,106173289
2017,100187053,10,,,106173313
2017,100187053,63,3,,106173315
2017,100187206,3,200,,106173541
2017,100187364,10,,,106173728
2017,100172625,20,592,,106154573
2017,100172934,10,,,106154998
2017,100172934,11,10,,106155001
2017,100173029,36,100,,106155121
2017,100173029,16,200,,106155118
2017,100173590,20,100,,106155864
2017,100173595,20,100,,106155871
2017,100173764,20,30,,106156066
2017,100173970,13,500,,106156330
2017,100173970,66,2600,,106156339
2017,100173970,49,330,,106156335
2017,100174148,42,100,,106156582
2017,100174367,36,530,,106156862
2017,100174463,26,326,,106156975
2017,100174463,20,370,,106156974
2017,100174463,63,30,,106156981
2017,100174512,63,384,,106157042
2017,100174512,17,500,,106157022
2017,100174512,20,340,,106157028
2017,100174512,25,40,,106157031
2017,100174512,13,500,,106157018
2017,100174488,13,500,19-DEC-17,106157008
2017,100174578,38,25,,106157125
2017,100174641,3,100,,106157209
2017,100174641,39,200,,106157212
2017,100174806,10,,,106157387
2017,100174968,22,0,,106157611
2017,100174982,22,0,,106157621
2017,100174982,20,25,,106157616
2017,100175124,63,100,,106157817
2017,100175120,63,10,,106157809
2017,100175259,63,2000,,106157984
2017,100175310,11,1,,106158044
2017,100175345,63,26000,,106158088
2017,100175337,63,0,17-SEP-17,106158085
2017,100175377,63,33,,106158124
2017,100175376,3,500,,106158123
2017,100175386,10,,,106158133
2017,100175579,63,120,,106158397
2017,100175765,26,498,,106158632
2017,100175883,63,1100,,106158805
2017,100175935,63,50,,106158869
2017,100176140,35,25,,106159143
2017,100176142,36,50,,106159146
2017,100176323,63,300,,106159364
2017,99290503,6,2000,,105002337
2017,99290501,63,200,,105002335
2017,99290557,7,980,,105002409
2017,100851091,22,0,,107024697
2017,100851091,67,1,,107024699
2017,100854329,10,,,107028558
2017,100854329,11,3,,107028567
2017,100172565,21,253,,106154491
2017,100172858,29,100,,106154891
2017,100172979,2,50,,106155058
2017,100173426,10,100,,106155658
2017,100173668,3,280,,106155959
2017,100173901,3,3500,,106156248
2017,100173952,13,341,,106156305
2017,100173996,30,200,,106156369
2017,100174020,29,10,,106156406
2017,100174020,3,1,,106156405
2017,100174144,38,100,,106156574
2017,100174144,19,3000,,106156568
2017,100174144,36,16200,,106156572
2017,100174314,3,500,,106156801
2017,100174409,11,1,,106156915
2017,100174409,10,,,106156904
2017,100174455,63,1,,106156972
2017,100174490,20,2000,,106157013
2017,100174524,25,25,,106157060
2017,100174524,20,500,,106157053
2017,100174587,63,50,,106157144
2017,100175154,20,3001,,106157847
2017,100175221,2,50,,106157922
2017,100175244,11,1,,106157962
2017,100175293,7,35,,106158021
2017,100175342,11,2,,106158082
2017,100176451,63,115,,106159567
2017,100175342,10,,,106158078
2017,100175416,6,21,,106158177
2017,100175413,6,21,08-SEP-17,106158172
2017,100175511,11,1,,106158300
2017,100175511,10,,,106158293
2017,100175651,10,,,106158478
2017,100175651,11,1,,106158483
2017,100175775,63,40,,106158651
2017,100175775,25,40,,106158648
2017,100175775,6,40,,106158645
2017,100175823,10,,,106158705
2017,100175823,11,4,,106158709
2017,100175882,11,2,,106158802
2017,100175882,10,,,106158800
2017,100176006,63,370,,106158957
2017,100176068,35,5,,106159051
2017,100176254,3,250,,106159275
2017,100176326,11,2,,106159367
2017,100176326,10,,,106159362
2017,100176437,63,500,,106159537
2017,100176482,2,15,,106159602
2017,100176766,17,11,,106159998
2017,100176814,26,450,,106160056
2017,100176885,25,50,,106160134
2017,100176875,3,150,,106160127
2017,100176885,63,20,,106160141
2017,100176911,52,0,,106160174
2017,100177350,2,72,,106160740
2017,100177388,63,150,,106160798
2017,100177394,20,450,,106160803
2017,100177394,63,25,,106160805
