"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,101890415,7,109,,108361283
2017,101890470,63,60,,108361361
2017,101891181,6,178,,108362236
2017,101891175,6,178,15-SEP-17,108362229
2017,101891494,6,123,,108362627
2017,101891488,6,123,23-OCT-17,108362617
2017,101891598,11,12,,108362760
2017,101891598,10,,,108362758
2017,101891711,20,800,,108362943
2017,101891766,25,60,14-DEC-17,108363007
2017,101891766,7,1000,14-DEC-17,108363006
2017,101891771,25,60,,108363014
2017,101891771,7,1000,,108363011
2017,101891806,3,300,,108363052
2017,101891841,3,1,31-DEC-17,108363096
2017,101891854,3,1,,108363104
2017,101892090,13,50,,108363458
2017,101892082,13,50,08-DEC-17,108363450
2017,101892128,10,,,108363533
2017,101892171,9,0,,108363587
2017,101892218,17,30,,108363657
2017,101892218,21,1,,108363659
2017,101892218,20,50,,108363658
2017,101892258,63,74,,108363721
2017,101892278,63,100,,108363746
2017,101892344,19,39,,108363839
2017,101892379,10,,,108363894
2017,101426267,63,209,,107760496
2017,101426288,63,8,,107760516
2017,101426329,10,,,107760561
2017,101426401,3,200,,107760641
2017,101426471,26,300,,107760717
2017,101426468,26,300,10-OCT-17,107760713
2017,101426489,63,6,,107760738
2017,101426484,63,6,30-SEP-17,107760732
2017,101426484,4,300,30-SEP-17,107760731
2017,101426489,4,300,,107760736
2017,101426512,31,500,,107760766
2017,101426592,20,1200,,107760864
2017,101426592,63,10,,107760867
2017,101426763,11,20,,107761113
2017,101426763,10,,,107761112
2017,101426815,63,1600,,107761168
2017,101426832,20,300,,107761184
2017,101425727,26,800,,107759830
2017,101425731,7,400,,107759833
2017,101889464,17,700,,108360079
2017,101889464,25,3300,,108360082
2017,101889464,2,3000,,108360078
2017,101889474,52,0,,108360091
2017,101889684,54,600,,108360324
2017,102883191,19,239,20-OCT-17,109660302
2017,102883193,19,239,,109660307
2017,102884116,20,100,,109661354
2017,102883234,22,0,,109660366
2017,102883342,3,10,,109660494
2017,102883342,24,516,,109660496
2017,102883347,26,500,,109660500
2017,102884224,10,,,109661477
2017,102884266,6,15,18-DEC-17,109661536
2017,102884273,6,15,,109661548
2017,102884280,10,,,109661557
2017,102884337,6,1,26-JUL-17,109661622
2017,102884340,6,25,,109661627
2017,102884333,29,800,,109661617
2017,102884448,63,300,,109661761
2017,102884491,19,131,,109661812
2017,102884490,19,131,09-APR-17,109661810
2017,102884511,20,1,,109661840
2017,102884518,10,,,109661844
2017,102884512,22,0,,109661839
2017,102884509,9,0,07-JUL-17,109661829
2017,102884509,22,0,07-JUL-17,109661834
2017,102884512,63,50,,109661841
2017,102884509,19,1,07-JUL-17,109661832
2017,102884512,9,0,,109661837
2017,102884512,19,400,,109661838
2017,102884521,10,,,109661850
2017,102884825,63,3750,,109662202
2017,102884887,13,1910,,109662275
2017,102884881,13,1580,04-NOV-17,109662265
2017,102884986,38,500,,109662402
2017,102884986,3,10000,,109662400
2017,102885004,2,26,,109662424
2017,101425823,59,200,,107759936
2017,101425847,29,400,,107759962
2017,101425876,63,1,,107759998
2017,101425876,51,0,,107759996
2017,101425876,11,1,,107759993
2017,101425876,61,1,,107759997
2017,101425876,20,2485,,107759995
2017,101425876,10,,,107759992
2017,101425926,19,5,22-DEC-17,107760085
2017,101425926,17,500,22-DEC-17,107760083
2017,101425928,17,500,,107760087
2017,101425928,19,5,,107760088
2017,101426010,2,24,,107760177
2017,101426021,63,9,,107760190
2017,101426019,63,9,30-NOV-17,107760187
2017,101426143,42,1000,,107760338
2017,101426143,26,400,,107760337
2017,101426178,10,500,,107760381
2017,101426182,63,200,,107760385
2017,101426221,63,10,,107760444
2017,101426221,3,20000,,107760442
2017,101426301,10,,,107760530
2017,101426303,63,29,,107760532
2017,101426312,63,5,,107760543
2017,101426372,6,425,26-DEC-17,107760604
2017,101426375,6,425,,107760607
2017,101426400,6,50,26-OCT-17,107760638
2017,101426402,6,50,,107760640
2017,101426440,8,37,,107760674
2017,101426486,63,5,,107760735
2017,101426485,63,5,02-OCT-17,107760733
2017,101426564,20,200,,107760819
2017,101426564,21,1,,107760820
2017,101426564,25,10,,107760823
2017,101426564,63,1,,107760829
2017,101426564,9,0,,107760818
2017,101426564,51,0,,107760827
2017,101426573,16,25,,107760842
2017,101426578,63,18,,107760848
2017,101426596,11,100,,107760871
2017,101426622,19,4,18-NOV-17,107760902
2017,101426625,19,4,,107760906
2017,101426673,3,10000,,107760975
2017,101426673,63,100,,107760977
2017,101426691,51,0,,107761007
2017,101426774,20,41871,,107761125
2017,101426910,2,1,,107761249
2017,101426910,11,97,,107761255
2017,101426910,10,,,107761253
2017,104620322,7,1675,,111855394
2017,104616856,7,1,,111855412
2017,104617073,7,750,,111855729
2017,104624865,63,149,09-JUL-17,111855727
2017,104617073,63,149,,111861035
2017,102884545,63,500,,109661881
2017,102884997,61,600,,109662418
2017,102884994,25,80,28-SEP-17,109662409
2017,102884994,61,600,28-SEP-17,109662413
2017,102884997,25,80,,109662415
2017,101889522,63,690,,108360142
2017,101889522,21,1,,108360141
2017,101889568,20,40,,108360189
2017,101889568,25,30,,108360192
2017,101889618,35,2500,,108360245
2017,101889635,2,18,04-DEC-17,108360265
2017,101889639,2,18,,108360269
2017,101889741,20,34328,,108360402
2017,101889828,8,153,15-NOV-17,108360499
2017,101889829,8,153,,108360502
2017,101889887,63,2,,108360594
2017,101889887,25,15,,108360592
2017,101889887,9,0,,108360585
2017,101889887,20,92,,108360587
2017,101889984,63,120,,108360708
2017,101890123,10,,,108360876
2017,101890163,63,1,,108360926
2017,101890203,11,1,,108360974
2017,101890225,63,100,,108361011
2017,101890228,36,1,,108361016
2017,101890266,63,300,,108361069
2017,101890278,3,10,,108361085
2017,101890402,20,2995,,108361268
2017,101890450,64,1500,,108361333
2017,101890538,19,24,15-DEC-17,108361443
2017,101890544,8,168,,108361448
2017,101890544,19,24,,108361449
2017,101890538,8,150,15-DEC-17,108361424
2017,101890560,19,399,,108361469
2017,101890555,19,399,11-DEC-17,108361464
2017,101890740,7,264,,108361719
2017,101890812,29,100,,108361796
2017,101890814,20,1300,,108361803
2017,101890848,8,26,,108361835
2017,101890922,38,2000,,108361920
2017,101890988,4,100,,108362001
2017,101891029,58,525,,108362048
2017,101891124,20,7676,,108362167
2017,101891209,19,1136,16-SEP-17,108362269
2017,101891211,19,1136,,108362272
2017,101891327,6,285,,108362419
2017,101891416,3,3823,,108362529
2017,101891628,3,500,,108362814
2017,101891630,63,200,18-NOV-17,108362818
2017,101891636,63,200,,108362821
2017,101891654,47,0,,108362846
2017,101891654,7,45,,108362837
2017,101891654,45,375,,108362842
2017,101891718,63,30,,108362954
2017,101891731,8,1,30-NOV-17,108362968
2017,101891739,8,100,,108362978
2017,101891739,6,317,,108362972
2017,101891731,6,317,30-NOV-17,108362964
2017,101891773,6,8,14-DEC-17,108363017
2017,101891778,6,8,,108363024
2017,101892233,54,400,,108363681
2017,101892266,17,1523,,108363730
2017,101892282,20,10,,108363751
2017,101892441,3,250,,108363967
2017,101892450,63,150,,108363978
2017,101892566,7,600,,108364117
2017,101892629,3,300,,108364199
2017,101892725,10,,,108364300
2017,101892757,63,250,,108364346
2017,101892817,6,198,,108364417
2017,101892963,16,100,,108364581
2017,101889515,10,10,,108360135
2017,101889560,29,200,,108360181
2017,101891429,6,103,,108362545
2017,101891424,6,103,15-OCT-17,108362535
2017,101891700,19,5,25-NOV-17,108362926
2017,101891702,19,5,,108362928
2017,101892198,38,500,,108363628
2017,101892198,3,5000,,108363627
2017,101892773,63,5,,108364365
2017,101892770,63,5,07-DEC-17,108364362
2017,101892773,2,46,,108364364
2017,101892770,2,45,07-DEC-17,108364358
2017,101892782,10,10,,108364377
2017,101892782,7,810,,108364376
2017,101892782,63,1365,,108364378
2017,101892982,63,1,,108364608
2017,101425721,19,27,,107759825
2017,101425778,52,0,,107759885
2017,101425775,20,12850,29-NOV-17,107759881
2017,101425778,20,12850,,107759884
2017,101425839,6,75,,107759954
2017,101425897,51,0,,107760033
2017,101425897,25,100,,107760031
2017,101425906,3,2000,,107760048
2017,101425949,20,84,,107760107
2017,101426056,19,39,,107760231
2017,101426053,19,39,11-NOV-17,107760225
2017,101426121,36,408,,107760312
2017,101426120,36,408,08-NOV-17,107760309
2017,101426145,9,0,,107760339
2017,101426145,63,50,,107760342
2017,101426145,61,2400,,107760340
2017,101426187,30,300,,107760390
2017,101426196,3,10,,107760405
2017,101426211,20,350,,107760422
2017,101426211,9,0,,107760420
2017,101426211,25,20,,107760426
2017,101426227,10,,,107760451
2017,101426244,31,10,,107760469
2017,101426276,31,672,,107760505
2017,101426350,20,200,,107760581
2017,101426362,6,849,,107760594
2017,101426465,20,84,,107760709
2017,101426498,11,1,,107760748
2017,101426533,63,100,,107760793
2017,101426550,19,15,,107760811
2017,101426548,19,15,28-NOV-17,107760809
2017,101426598,6,116,,107760873
2017,101426634,26,200,,107760916
2017,101426634,63,60,,107760917
2017,101426680,20,1,,107760993
2017,101426698,63,40,,107761015
2017,101426702,20,100,,107761019
2017,101426740,63,1,,107761073
2017,102884435,63,1,,109661746
2017,102884445,63,100,,109661760
2017,102884438,63,1,24-NOV-17,109661752
2017,102884557,8,8,,109661897
2017,102885009,61,300,,109662431
2017,102885009,63,70,,109662433
2017,102885009,9,0,,109662428
2017,102885009,10,,,109662429
