"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2017,8150,94739383,7829075,"N",20-AUG-18,21-SEP-17,"",18,6,,0,"C","F",15394890
2017,8150,91329390,7657620,"N",17-AUG-18,18-MAY-17,"",15,6,,0,"C","F",8475086
2017,8150,91329435,7657620,"N",17-AUG-18,08-MAY-17,"",18,6,,0,"C","F",8475155
2017,8150,91329391,7657620,"",17-AUG-18,23-MAY-17,"",12,4,31-MAY-17,0,"C","F",8475092
2017,8150,91329412,7657620,"",17-AUG-18,17-MAY-17,"",15,6,,0,"C","F",8475132
2017,8150,91329415,7657620,"",17-AUG-18,12-MAY-17,"",9,6,,0,"C","F",8475139
2017,8150,91329429,7631675,"",17-AUG-18,17-APR-17,"",15,6,,0,"C","F",8475141
2017,8150,90874315,7631673,"N",17-AUG-18,06-FEB-17,"",16,6,,0,"C","F",7590157
2017,8150,91329393,7657620,"",17-AUG-18,26-MAY-17,"",4,4,27-MAY-17,0,"C","F",8475082
2017,8150,91329404,7657620,"N",17-AUG-18,10-MAY-17,"",12,6,,0,"C","F",8475077
2017,8150,91329433,7657620,"",17-AUG-18,05-MAY-17,"",11,6,,0,"C","F",8475160
2017,8150,90874194,7631672,"N",17-AUG-18,25-JAN-17,"",16,2,18-FEB-17,0,"C","F",7589956
2017,8150,90874401,7631674,"",17-AUG-18,23-MAR-17,"",1,6,,0,"C","F",7590277
2017,8150,90874256,7631672,"",17-AUG-18,07-JAN-17,"",15,6,,0,"C","F",7590072
2017,8150,90874420,7631675,"N",17-AUG-18,24-APR-17,"R",13,6,,0,"C","F",7590316
2017,8150,90874426,7631675,"",17-AUG-18,19-APR-17,"R",9,6,,0,"C","F",7590332
