suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
1,74542338,1,9,5079824
5,74542388,22.7,1,5079825
4,74544780,1,1,5079828
5,74547013,1,1,5079834
5,74547059,1,3,5079835
4,74547062,213,1,5079836
5,74547069,3,1,5079837
5,74550641,1,1,5079854
4,74555433,1,1,5079876
5,74555443,14,9,5079877
2,74542441,26,9,5079897
5,74543618,17,9,5079898
5,74543620,24,9,5079899
5,74543657,3,9,5079900
17,74543669,0,,5079901
1,74546023,1,9,5079912
5,74547119,42,1,5079913
5,74547125,1,1,5079914
5,74550677,6,1,5079926
5,74550700,1,11,5079927
5,74557972,367,1,5079957
1,74559235,44,9,5079960
4,74560327,9,1,5079963
4,74560346,1.9,1,5079964
2,74560361,12.3,1,5079965
1,74543688,32,1,5079972
2,74544948,1,9,5079974
5,74544949,44,9,5079975
5,74546034,1,3,5079978
4,74549551,6.8,1,5079995
17,74549555,0,,5079996
5,74555642,3,1,5080019
4,74555647,19,9,5080020
5,74556865,17,1,5080027
5,74522054,8,1,5084216
2,74522157,8,1,5084279
17,74522161,0,,5084280
5,74533137,13,1,5084318
5,74534362,0.4,1,5084319
4,74533191,8.5,1,5084404
5,74533210,2,1,5084405
1,74525923,8.3,1,5084437
5,74525947,1,1,5084438
5,74533292,13,1,5084472
4,74587695,1,1,5088684
17,74587698,0,,5088685
1,74590179,2,1,5088690
5,74590182,32,9,5088691
17,74596256,0,,5088722
5,74596257,14,1,5088723
5,74596269,0.5,1,5088724
5,74596271,7,1,5088725
4,74596272,1.5,1,5088726
17,74586548,0,,5088762
5,74586575,1,9,5088763
5,74586596,1,9,5088764
5,74596299,1,1,5088801
5,74596307,0.001,1,5088802
1,74611996,0.3,1,5088892
4,74612033,3,9,5088893
1,74616825,100,9,5088915
1,74616829,24,1,5088916
5,74616873,3.6,1,5088917
5,74667536,0.2,1,5093112
17,74667538,0,,5093113
17,74667543,0,,5093114
5,74667547,16,1,5093115
5,74657831,1,9,5093141
5,74657836,1,1,5093142
17,74660243,0,,5093144
17,74660244,0,,5093145
5,74660247,3.5,1,5093146
5,74660248,52.5,1,5093147
5,74660264,2,1,5093148
8,74660269,8,9,5093149
17,74660271,0,,5093150
17,74660281,0,,5093151
5,74660284,1,1,5093152
5,74667568,28,1,5093190
17,74667569,0,,5093191
5,74667573,3.3,1,5093192
17,74667574,0,,5093193
17,74667591,0,,5093194
5,74667615,5,1,5093195
17,74667617,0,,5093196
5,74667620,1,11,5093197
