victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
26293839,25015371,1,4,,,,5,40,F,1,2,R,,,,
26293840,25015372,1,1,,,,,,,,,,,,,
26293841,25015373,1,4,,,,5,20,F,1,2,R,,,,
26293842,25015374,1,8,,,,,,,,,,,,,
26293843,25015375,1,4,,,,5,19,F,1,2,R,,,,
26293844,25015376,1,4,,,,5,48,F,1,2,R,,,,
26293845,25015376,2,4,,,,5,27,M,1,2,R,,,,
26293846,25015376,3,4,,,,5,31,F,1,2,R,,,,
26293847,25015377,1,1,,,,,,,,,,,,,
26293848,25015378,1,4,,,,5,50,F,1,2,R,,,,
26293849,25015379,1,4,,,,5,26,M,1,2,R,,,,
26293850,25015379,2,4,,,,5,43,M,1,2,R,,,,
26293851,25015380,1,1,,,,,,,,,,,,,
26293852,25015381,1,8,,,,,,,,,,,,,
26293853,25015382,1,4,,,,5,21,M,1,2,R,,,,
26293854,25015383,1,4,,,,5,27,F,1,2,R,,,,
26293855,25015384,1,1,,,,,,,,,,,,,
26293856,25015385,1,1,,,,,,,,,,,,,
26293857,25015386,1,4,,,,5,19,F,1,2,R,,,,
26293858,25015387,1,4,,,,5,39,F,1,2,R,,,,
26293859,25015388,1,4,,,,5,45,M,1,2,R,,,,
26293860,25015389,1,4,,,,5,25,F,1,2,R,,,,
26293861,25015390,1,4,,,,5,58,M,1,2,R,,,,
26293862,25015391,1,4,,,,5,30,F,1,2,R,,,,
26293863,25015391,2,8,,,,,,,,,,,,,
26293864,25015392,1,4,,,,5,37,M,1,2,R,,,,
26293865,25015393,1,4,,,,5,26,M,1,2,R,,,,
26293866,25015394,1,1,,,,,,,,,,,,,
26293867,25015395,1,4,,,,5,18,F,1,2,R,,,,
26293868,25015396,1,4,,,,5,23,F,1,2,R,,,,
26293869,25015397,1,4,,,,5,33,M,1,2,R,,,,
26293870,25015398,1,4,,,,5,18,F,1,2,R,,,,
26293871,25015399,1,8,,,,,,,,,,,,,
26293872,25015400,1,4,,,,5,35,F,1,2,R,,,,
26293873,25015401,1,1,,,,,,,,,,,,,
26293874,25015401,2,4,,,,5,39,M,1,2,R,,,,
26293875,25015402,1,8,,,,,,,,,,,,,
26293876,25015403,1,8,,,,,,,,,,,,,
26293877,25015404,1,8,,,,,,,,,,,,,
26293878,25015405,1,8,,,,,,,,,,,,,
