property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
65602763,33,100,,65580764
65577314,3,1,,65538400
65577315,26,399,,65538401
65579820,10,0,,65542186
65597873,3,1,,65580456
65597874,26,430,,65580457
65603098,3,1,,65586759
65603099,26,1800,,65586760
65603100,38,350,,65586761
65597875,26,299,,65580458
65579821,10,0,,65542187
65603101,26,199,,65586762
65602764,26,100,,65580765
65597876,3,400,,65580459
65597877,38,12000,,65580460
65602765,5,1,,65580766
65598434,3,1,,65588920
65598435,38,1200,,65588921
65603102,3,1,,65586763
65603103,38,120,,65586764
65577316,26,150,,65538402
65602766,68,,,65580767
65579822,35,500,,65542188
65577317,3,1,,65538403
65577318,26,150,,65538404
65597434,3,150,,65592462
65597435,26,300,,65592463
65603104,20,20,,65586765
65603105,25,100,,65586766
65597436,63,5000,,65592464
65597878,3,190,,65580461
65597879,63,25,,65580462
65597437,26,500,,65592465
65603106,68,,,65586767
65597438,26,250,,65592466
65597439,26,35,,65592467
65597440,27,180,,65592468
65579823,26,245,,65542189
65577319,26,350,,65538405
65597441,26,400,,65592469
65577320,3,3000,2010-01-19 00:00:00,65538406
65577321,3,3000,,65538407
65597442,21,20,,65592470
65597443,3,1,,65592471
65597444,26,1150,,65592472
65603107,20,5,,65586768
65603108,26,69,,65586769
65597880,21,26,,65580463
65602767,26,200,,65580768
65597445,7,2100,,65592473
65577322,68,,,65538408
65603109,3,200,,65586770
65603110,38,120,,65586771
65597881,3,5000,,65580464
65598436,3,200,,65588922
65598437,38,350,,65588923
65602768,26,100,,65580769
65577323,3,200,,65538409
65577324,38,175,,65538410
65602769,3,50,,65580770
65602770,38,380,,65580771
65603111,3,200,,65586772
65603112,27,64,,65586773
65603113,38,200,,65586774
65597882,3,200,,65580465
65597883,38,100,,65580466
65577325,26,300,,65538411
65597884,26,200,,65580467
65597446,26,120,,65592474
65577326,33,300,,65538412
65579824,26,300,,65542190
65579825,68,,,65542191
65579826,10,0,,65542192
65597885,25,300,,65580468
65579827,3,1,,65542193
65603114,26,300,,65586775
65577327,26,200,,65538413
65597886,26,150,,65580469
65577328,26,200,,65538414
65602771,26,400,,65580772
65602772,10,0,,65580773
65579828,3,300,,65542194
65577329,3,380,,65538415
65577330,38,500,,65538416
65603115,26,300,2010-01-22 00:00:00,65586776
65579829,9,0,,65542195
65579830,20,25,,65542196
65579831,26,660,,65542197
65579832,63,5,,65542198
65603116,26,200,,65586777
65597447,11,1,,65592475
65598438,9,0,,65588924
65598439,25,90,,65588925
65597448,25,150,,65592476
65597449,26,1,,65592477
65597887,4,330,,65580470
65577331,26,80,,65538417
65598440,26,500,,65588926
65579833,3,1,,65542199
65579834,38,950,,65542200
65603117,5,1,,65586778
65598441,38,800,,65588927
65602773,3,150,,65580774
65602774,26,310,,65580775
65597450,25,300,,65592478
65602775,26,199,,65580776
65597451,26,200,,65592479
65603118,24,160,,65586779
65602776,26,400,,65580777
65577332,68,,,65538418
65579835,4,60,,65542201
65603119,9,0,,65586780
65603120,25,15,,65586781
65579836,5,1,,65542202
65597452,26,50,,65592480
65603121,38,5,,65586782
65602777,3,1,,65580778
65603122,38,400,,65586783
65602778,20,20,,65580779
65602779,26,20,,65580780
65579837,26,200,,65542203
65577333,26,400,,65538419
65579838,4,175,,65542204
65602780,26,400,,65580781
65598442,3,1,,65588928
65597453,27,150,,65574385
65577334,26,150,,65538420
65597888,26,600,,65580471
65602781,26,100,,65580782
65603123,10,0,,65586784
65598443,3,150,,65588929
65598444,63,200,,65588930
65598445,3,116,,65588931
65577335,26,400,,65538421
65602782,20,6,,65580783
65602783,25,10,,65580784
65602784,26,50,,65580785
65597889,38,220,,65580472
65579839,63,150,,65542205
65603124,21,10,,65586785
65603125,3,13500,2010-01-27 00:00:00,65586786
65603126,3,13500,,65586787
65577336,3,200,,65538422
65577337,38,95,,65538423
65597454,3,200,,65574386
65597455,38,75,,65574387
65603127,3,200,,65586788
65603128,38,320,,65586789
65602785,68,,,65580786
65597456,68,,,65574388
65579840,26,250,,65542206
65577338,68,,,65538424
65579841,26,420,,65542207
65603129,63,5,,65586790
65597457,3,10000,,65574389
65598446,26,200,,65588932
65598447,26,625,,65588933
65597890,26,499,,65580473
65598448,6,155,,65588934
65602786,26,220,,65580787
65598415,26,400,,65588901
65579807,26,150,2010-01-01 00:00:00,65542173
65579808,26,150,,65542174
65598416,3,1,,65588902
65598417,68,,,65588903
65577294,3,1,,65538380
65577295,26,100,,65538381
65597401,20,3,,65592429
65597402,6,350,,65592430
65597403,26,230,,65592431
65597404,38,200,,65592432
65598418,26,300,,65588904
65597860,4,1200,,65580443
65603075,63,500,,65585609
65597405,6,300,,65592433
65597406,17,100,,65592434
65597407,20,37,,65592435
65597408,63,400,,65592436
65598419,26,200,,65588905
65598420,3,200,,65588906
65597409,20,19,,65592437
65577296,3,200,,65538382
65579809,68,,,65542175
65597410,3,200,,65592438
65597411,38,300,,65592439
65597861,26,100,,65580444
65577297,3,15000,,65538383
65603076,10,0,,65585610
65598421,7,879,,65588907
65579810,3,500,,65542176
65579811,26,100,,65542177
65603077,26,235,,65585611
65597412,20,5,,65592440
65603078,68,,,65585612
65598422,26,400,,65588908
65597413,26,400,,65592441
65598423,3,200,,65588909
65598424,27,60,,65588910
65598425,38,100,,65588911
65602752,3,200,,65580753
65602753,38,250,,65580754
65597414,26,300,2010-01-05 00:00:00,65592442
65597415,26,300,,65592443
65597416,26,400,,65592444
65577298,3,200,,65538384
65577299,3,500,,65538385
65603079,3,300,,65585613
65603080,26,200,,65585614
65597862,26,200,,65580445
65597863,63,60,,65580446
65597417,20,200,,65592445
65597418,25,285,,65592446
65603081,26,200,,65585615
65597419,3,1,,65592447
65577300,26,300,,65538386
65579812,26,500,,65542178
65577301,3,1,,65538387
65602754,10,0,,65580755
65603082,3,1,,65585616
65603083,38,200,,65585617
65603084,26,260,,65585618
65597420,36,1300,,65592448
65577302,4,1092,,65538388
65598426,26,500,,65588912
65603085,3,62,,65585619
65603086,38,62,,65585620
65598427,63,100,,65588913
65602755,26,500,,65580756
65597421,36,500,,65592449
65597422,5,1,,65592450
65597423,26,200,,65592451
65597864,26,200,,65580447
65598428,26,200,,65588914
65603087,3,150,,65585621
65577303,26,150,,65538389
65597865,26,300,,65580448
65597866,9,0,,65580449
65597867,25,10,,65580450
65597424,63,30,,65592452
65598429,26,149,,65588915
65602756,68,,,65580757
65603088,63,500,,65585622
65598430,63,400,,65588916
65597868,26,30,,65580451
65597869,3,400,,65580452
65603089,26,400,,65585623
65603090,20,20,,65585624
65597425,68,,,65592453
65597426,3,200,,65592454
65597427,38,260,,65592455
65597428,68,,,65592456
65597429,26,200,,65592457
65597430,6,150,,65592458
65597431,20,19,,65592459
65597432,26,120,,65592460
65602757,3,200,,65580758
65602758,26,150,,65580759
65602759,38,200,,65580760
65579813,3,200,,65542179
65579814,38,150,,65542180
65603091,8,1,,65585625
65603092,25,50,,65585626
65579815,26,300,,65542181
65603093,38,5,,65586754
65579816,26,300,,65542182
65577304,3,200,,65538390
65577305,6,50,,65538391
65577306,26,200,,65538392
65577307,63,80,,65538393
65602760,3,200,,65580761
65603094,6,150,,65586755
65603095,25,15,,65586756
65603096,27,180,,65586757
65577308,26,200,,65538394
65598431,5,1,,65588917
65597433,9,0,,65592461
65602761,68,,,65580762
65579817,26,250,,65542183
65597870,3,1,,65580453
65597871,26,300,,65580454
65577309,6,365,,65538395
65577310,26,215,,65538396
65597872,5,100,,65580455
65577311,20,240,,65538397
65577312,25,60,,65538398
65577313,26,20,,65538399
65598432,3,400,,65588918
65598433,26,150,,65588919
65603097,3,400,,65586758
65579818,25,45,,65542184
65602762,26,100,,65580763
65579819,26,500,,65542185
65598449,26,299,,65588935
65577339,26,150,,65538425
65597458,38,1,,65574390
65597891,3,1,,65580474
65597892,63,1,,65580475
65577340,63,300,,65538426
65602787,26,200,,65580788
65577341,26,500,,65538427
65602791,26,400,,65580792
65603132,26,400,,65586793
65597467,63,345,,65574399
65597468,3,1750,,65574400
65597469,38,1750,,65574401
65598455,26,500,,65590069
65603133,26,300,,65586794
65577344,26,600,,65538430
65602792,26,250,,65580793
65598456,26,400,,65590070
65597898,3,10000,,65580481
65597899,26,50,,65580482
65602793,3,300,,65580794
65603134,3,1,,65586795
65603135,63,50,,65586796
65597900,3,6000,,65580483
65597901,3,1,,65580484
65597902,26,300,,65580485
65603136,63,100,,65586797
65577345,26,400,,65538431
65598457,10,0,,65590071
65577346,21,10,,65538432
65598458,3,80,,65590072
65597903,3,120,,65580486
65597904,26,150,,65580487
65598459,10,0,,65590073
65603137,9,0,,65586798
65603138,20,5,,65586799
65603139,25,70,,65586800
65603140,26,300,,65586801
65603141,63,5,,65586802
65597470,3,150,,65574402
65597471,26,200,,65574403
65598460,8,5,,65590074
65598461,9,0,,65590075
65598462,20,40,,65590076
65598463,22,0,,65590077
65598464,25,1150,,65590078
65603142,3,80,,65586803
65602794,3,150,,65580795
65602795,26,275,,65581923
65597905,20,60,,65580488
65597906,26,400,,65580489
65603143,7,2000,,65586804
65597907,26,150,,65580490
65603144,26,200,,65586805
65603145,26,250,,65586806
65597908,26,200,,65580491
65579848,20,20,,65542214
65579849,26,200,,65542215
65603146,20,40,,65586807
65603680,63,1500,,65576043
65579850,68,,,65542216
65603681,26,300,,65576044
65602796,26,200,,65581924
65598465,3,1,,65590079
65602797,68,,,65581925
65597909,26,300,,65580492
65603682,25,80,,65576045
65597910,25,150,,65580493
65602798,26,300,,65581926
65597911,25,189,,65580494
65597912,63,1000,,65580495
65603683,26,500,,65576046
65597913,26,249,,65580496
65598466,35,100,,65590080
65579851,20,8,,65542217
65579852,25,5,,65542218
65577347,25,5,,65538433
65577348,26,129,,65538434
65602799,26,499,,65581927
65597914,13,500,,65580497
65597915,63,1,,65580498
65577349,26,100,,65538435
65597472,20,150,,65574404
65597473,26,500,,65574405
65597916,7,1000,,65581623
65597917,10,0,,65581624
65577350,68,,,65538436
65597918,26,300,,65581625
65603684,10,0,,65577182
65597919,68,,,65581626
65579853,3,1,,65542219
65579854,26,200,,65542220
65597920,3,1,,65581627
65597921,26,100,,65581628
65577351,6,100,,65538437
65597474,68,,,65574406
65597922,25,30,,65581629
65597923,26,100,,65581630
65597475,20,5,,65574407
65597476,25,23,,65574408
65602800,25,50,,65581928
65597924,26,300,,65581631
65602801,26,600,,65581929
65579855,3,1,,65542221
65577352,3,1,,65538438
65579856,26,400,,65542222
65579857,26,200,,65542223
65597477,10,0,,65574409
65597478,11,1,,65574410
65597479,33,345,,65574411
65597480,3,1,,65574412
65597481,7,1200,,65574413
65597482,26,250,,65574414
65597925,26,200,,65581632
65598467,10,0,,65590081
65603685,26,399,,65577183
65598468,63,100,,65590082
65597483,26,400,,65574415
65597484,63,100,,65574416
65579858,26,300,2010-02-24 00:00:00,65542224
65579859,26,300,,65542225
65577353,25,25,2010-02-24 00:00:00,65538439
65577354,25,25,,65538440
65598469,26,600,,65590083
65597485,26,299,,65574417
65579860,3,300,,65542226
65603686,26,300,,65577184
65603687,3,200,,65577185
65598470,27,45,,65590084
65603688,3,250,,65577186
65598471,3,1000,,65590085
65597926,3,100,,65581633
65579861,3,10000,,65542227
65579862,3,500,,65543352
65579863,26,200,,65543353
65602802,38,1500,,65581930
65602803,4,475,,65581931
65579864,26,250,,65543354
65603689,68,,,65577187
65603690,3,300,,65577188
65597927,68,,,65581634
65598472,20,15,,65590086
65598473,21,28,,65590087
65597486,26,300,,65574418
65602804,38,45,,65581932
65602805,25,40,,65581933
65602806,26,499,,65581934
65579865,20,100,,65543355
65597928,3,1,,65581635
65597929,38,300,,65581636
65597930,3,1,,65581637
65598474,3,4000,,65590088
65579866,3,1,,65543356
65603691,6,200,,65577189
65598475,26,300,,65590089
65597931,26,300,,65581638
65602807,26,200,,65581935
65597932,26,200,,65581639
65598476,26,250,,65590090
65603692,5,140,,65577190
65577355,63,1000,,65538441
65602808,26,250,,65581936
65602809,5,100,,65581937
65577356,26,350,,65538442
65598477,35,300,,65590091
65597487,6,100,,65574419
65597488,20,20,,65574420
65597489,25,10,,65574421
65597490,26,350,,65574422
65602810,20,12,,65581938
65602811,36,50,,65581939
65602812,63,10,,65581940
65602813,3,1,,65581941
65602814,36,200,,65581942
65598478,3,3000,,65590092
65603693,20,20,,65577191
65602815,20,60,,65581943
65602816,26,350,,65581944
65598450,5,24,,65588936
65598451,10,0,,65590065
65597459,3,500,,65574391
65597460,38,1500,,65574392
65579842,10,0,,65542208
65598452,26,250,,65590066
65597461,3,1,,65574393
65597462,26,500,,65574394
65597463,38,1000,,65574395
65579843,3,1,,65542209
65579844,38,1001,,65542210
65603130,20,15,,65586791
65603131,25,60,,65586792
65598453,26,330,,65590067
65577342,25,13,,65538428
65602788,3,1,,65580789
65577343,26,350,,65538429
65579845,63,500,,65542211
65579846,22,0,,65542212
65598454,26,399,,65590068
65597464,10,0,,65574396
65579847,26,400,,65542213
65597465,38,160,,65574397
65602789,20,50,,65580790
65602790,25,25,,65580791
65597893,68,,,65580476
65597466,26,200,,65574398
65597894,3,1,,65580477
65597895,26,1500,,65580478
65597896,38,1000,,65580479
65597897,5,400,,65580480
65598097,38,60,,65584070
65577389,3,200,,65539603
65577390,20,2,,65539604
65599065,3,1,,65580505
65598530,25,20,,65591275
65599066,68,,,65580506
65599067,3,300,,65580507
65599068,27,20,,65580508
65598098,3,1,,65584071
65598099,6,350,,65584072
65598100,26,50,,65584073
65577391,3,100,,65539605
65599069,26,340,,65580509
65598101,3,50,,65584074
65598102,68,,,65584075
65598103,3,400,,65584076
65602866,26,50,,65581994
65580749,68,,,65538644
