suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
16,65602854,1,11,4412283
12,65598145,24,1,4412298
8,65600661,13,9,4412308
4,65599794,5.999,1,4412378
2,65601140,20,1,4366540
5,65601159,0.3,1,4366541
16,65601165,10,3,4366542
5,65601173,8,1,4366543
4,65601183,1,1,4366544
5,65603482,0.005,1,4366552
5,65603527,2,1,4366553
5,65597464,1,9,4366625
1,65597477,2.999,1,4366626
5,65597508,1,1,4366627
5,65599933,10,1,4366630
5,65599951,1,1,4366631
5,65599960,3,3,4366632
5,65601213,17.399,1,4366633
16,65601222,34,1,4366634
5,65601228,233.6,1,4366635
2,65601241,1,1,4366636
1,65601251,1,11,4366637
5,65601271,2.2,1,4366638
5,65603539,0.005,1,4366639
5,65603540,2.4,1,4366640
5,65603543,4,1,4366641
5,65603545,4.199,1,4366642
5,65604775,1.005,1,4366650
5,65604796,1,9,4366651
5,65604797,1,9,4366652
10,65604799,2,9,4366653
5,65604801,1,1,4366654
5,65598784,1,11,4366719
5,65598803,1,3,4366720
5,65598805,4,1,4366721
5,65598827,5,1,4366722
5,65600000,4.3,1,4366723
5,65600022,15,1,4366724
5,65601300,5,1,4366726
5,65604821,4.005,1,4366766
8,65604838,2,9,4366767
5,65598854,1.005,1,4366793
5,65598857,34,1,4366794
5,65598882,20,1,4366795
5,65598888,3,9,4366796
1,65598892,3,1,4366797
1,65598897,7.005,1,4366798
5,65598905,0,,4366799
5,65603684,9,1,4366871
5,65603700,1.2,1,4366872
5,65603707,2,1,4366873
5,65603719,3,1,4366874
4,65603736,2,1,4366875
5,65603738,2,1,4366876
10,65603747,1,3,4366877
4,65603754,1.999,1,4366878
10,65604887,1,11,4366879
5,65604895,1,11,4366880
5,65600179,1,11,4366959
5,65600195,2,1,4366960
5,65603776,2.005,1,4366993
1,65603778,0.005,1,4366994
5,65603785,2,1,4366995
5,65603787,6,1,4366996
5,65603815,0.005,1,4366997
5,65600210,1,11,4367077
5,65600281,2,1,4367078
10,65605031,0.005,1,4367113
5,65605052,5,1,4367114
5,65605081,0.3,1,4367115
5,65599075,3,1,4367163
5,65599076,1,1,4367164
5,65599079,1,1,4367165
5,65599092,0.1,1,4367166
5,65599094,0.005,3,4367167
5,65602754,3,1,4367208
5,65602772,21,1,4367209
5,65605134,0.3,1,4367218
5,65605150,0.005,1,4367219
5,65605157,7,1,4367220
5,65597917,1,1,4367269
5,65597937,0.005,1,4367270
12,65597938,10,9,4367271
5,65599175,1.999,1,4367272
5,65599189,0.005,1,4367273
5,65599195,3.005,1,4367274
4,65599196,1,1,4367275
17,65599198,4,9,4367276
5,65602836,2,1,4367302
5,65602838,1,9,4367303
5,65602854,6,3,4367304
5,65606410,3.005,1,4367318
5,65599224,3,1,4367355
1,65599244,1,1,4367356
5,65599266,1,1,4367357
10,65600459,32.005,1,4367358
14,65600468,22,9,4367359
5,65600487,0.005,1,4367360
5,65600506,3,1,4367361
16,65600508,6,9,4367362
5,65604087,1,1,4367372
8,65604091,1,9,4367373
5,65604109,4,1,4367374
5,65604126,3.005,1,4367375
5,65598118,1,1,4367455
5,65598134,0.2,1,4367456
5,65598135,0.005,1,4367457
5,65598145,24,1,4367458
5,65599312,3,1,4367459
5,65599315,15,1,4367460
5,65599318,3,1,4367461
5,65599326,25,1,4367462
5,65600540,1,1,4367463
5,65600551,1,9,4367464
5,65600584,8,1,4367465
5,65600586,8,1,4367466
5,65601823,1,1,4367467
5,65601834,2,1,4367468
5,65604145,3,1,4367483
5,65604150,0.005,1,4367484
5,65604194,9.005,1,4367485
5,65598176,2.7,1,4367549
5,65598177,1,11,4367550
5,65598196,1,11,4367551
1,65598210,5,1,4367552
5,65598219,1,1,4367553
5,65600624,2,1,4367556
5,65600625,1,3,4367557
5,65600637,3,1,4367558
5,65600661,17.399,1,4367559
5,65603076,3,9,4367607
5,65604212,5,1,4367608
5,65604213,250,1,4367609
5,65604215,31,1,4367610
4,65604219,2,9,4367611
5,65599473,1.1,1,4367663
5,65599478,0.075,1,4367664
5,65599500,8.005,1,4367665
5,65599507,2,1,4367666
5,65599511,5.005,1,4367667
2,65603123,2,9,4367706
5,65599541,0.8,1,4367770
5,65599569,5,1,4367771
5,65599576,7.005,1,4367772
5,65604371,1,3,4367832
10,65604383,15,1,4367833
5,65604388,3,1,4367834
5,65604405,2.999,1,4367835
5,65604412,3,1,4367836
5,65604413,3,1,4367837
5,65600872,4,1,4367912
5,65604434,13.005,1,4367926
4,65604448,1,1,4367927
5,65604451,0.005,1,4367928
5,65604452,5,1,4367929
5,65581732,9.005,1,4363769
5,65581744,1,1,4363770
8,65581745,3,9,4363771
1,65581752,3.299,1,4363772
5,65578283,1,3,4363829
5,65578298,1,1,4363830
5,65578325,1,1,4363831
4,65598451,0.025,1,4368017
5,65598457,207.6,1,4368018
5,65598459,1,9,4368019
5,65598467,6,1,4368020
5,65598520,1,9,4368021
1,65605723,4,9,4368083
5,65605729,12.005,1,4368084
5,65605762,1,3,4368085
5,65598568,8.3,1,4368133
5,65599766,3,1,4368134
4,65599770,13.1,1,4368135
8,65599788,1,9,4368136
1,65599794,1.299,1,4368137
5,65603432,1,1,4368181
5,65603453,3.005,1,4368182
5,65605781,1,9,4368185
5,65605782,5,1,4368186
5,65598627,1,1,4368218
