criminal_act_id,offense_id
9,59457945
9,59444231
9,59455746
6,59314364
6,59316053
9,59331046
9,59313014
9,59322646
1,59317159
6,59316077
9,59328001
9,59314380
9,59316080
9,59331067
6,59318446
9,59328003
9,59316082
9,59317165
1,59317166
9,59314387
9,59314389
9,59328006
8,59329869
2,59322096
6,59322096
8,59322096
6,59322097
6,59316088
9,59313574
6,59312976
6,59322997
6,59322999
9,59316348
6,59313580
9,59316024
9,59323001
9,59313582
6,59322609
9,59321803
9,59321805
4,59315212
1,59316374
6,59313023
9,59314365
9,59322650
3,59331051
9,59322613
9,59322615
6,59322618
6,59322619
6,59317631
9,59323009
7,59312991
6,59321716
9,59313118
6,59313119
9,59307491
9,59322115
9,59305076
2,59324978
9,59314471
1,59321814
9,59307492
6,59313125
9,59313127
9,59306404
9,59317586
6,59317587
6,59317588
8,59321818
6,59309951
8,59312176
9,59322195
9,59316321
9,59322200
6,59317597
9,59317601
6,59322140
9,59309134
6,59307187
6,59306427
9,59313148
9,59305105
9,59322146
9,59313154
6,59307479
9,59312928
6,59312929
9,59312112
9,59313156
6,59309143
6,59309144
9,59309145
6,59321748
6,59313159
9,59315159
9,59315160
11,59313128
9,59314447
6,59321784
9,59321785
6,59315186
7,59331073
6,59331075
9,59314396
6,59313055
9,59314397
9,59316380
9,59316055
9,59307495
6,59321723
9,59313132
6,59307498
9,59305085
6,59306407
9,59305092
6,59309124
6,59309125
6,59312140
3,59321788
6,59309168
6,59312141
3,59322175
9,59309169
9,59315190
9,59322176
9,59316299
6,59312147
9,59309172
6,59309173
3,59317575
6,59317575
1,59321796
9,59309176
6,59309177
6,59309178
9,59315202
6,59315203
6,59316303
9,59324492
9,59324493
6,59314404
1,59317186
3,59316098
9,59321772
6,59316288
9,59316290
9,59322163
6,59309163
6,59309164
6,59322165
6,59322166
6,59313176
6,59322098
9,59320933
9,59309091
9,59322099
9,59306386
8,59328819
6,59322209
6,59322966
6,59322967
1,59315229
9,59317602
9,59316328
6,59322973
6,59322975
6,59335968
9,59312113
9,59316260
8,59321750
9,59316266
9,59312119
9,59305054
9,59313101
9,59321695
6,59305058
6,59305061
6,59307481
6,59307482
9,59313105
6,59321709
9,59305067
9,59309103
9,59305069
6,59305071
6,59313587
6,59313588
9,59313591
6,59323014
9,59314354
6,59322628
6,59322629
9,59323020
9,59314355
9,59322630
9,59322631
2,59316274
9,59315167
6,59313167
9,59313168
6,59312124
8,59309152
9,59309153
6,59322158
9,59305099
6,59315483
6,59307512
6,59321735
6,59331852
6,59324495
6,59314370
6,59318421
6,59318422
6,59318423
6,59318424
3,59318426
6,59318427
9,59316385
9,59327987
9,59316387
9,59316066
9,59317148
9,59316069
9,59313035
6,59317155
6,59313037
6,59312161
7,59312162
6,59312162
9,59312160
1,59312163
6,59312164
9,59331875
6,59318437
6,59331061
9,59314377
6,59317157
9,59312203
8,59322977
9,59317612
6,59313568
9,59315238
9,59315239
9,59322593
9,59322982
9,59315241
9,59322983
9,59322594
9,59322984
9,59315242
9,59317647
6,59314358
9,59316040
9,59316041
9,59322634
2,59323021
6,59314359
6,59331042
6,59331043
9,59313003
9,59316047
9,59331044
6,59313009
6,59322640
9,59316369
9,59313013
6,59316050
6,59316051
6,59316052
6,59322990
9,59322992
6,59316019
9,59436324
9,59436584
9,59455501
1,59447293
6,59457922
6,59455504
9,59331877
6,59331878
9,59324506
9,59330846
3,59313090
3,59313091
6,59325765
6,59325766
9,59325386
9,59325767
9,59325387
9,59326070
8,59330006
9,59325768
3,59326072
6,59326072
9,59326075
6,59326076
9,59329986
9,59328894
6,59331976
6,59322441
9,59326125
6,59315263
6,59328896
6,59315264
6,59328903
9,59332745
9,59315265
9,59328905
9,59328906
9,59324584
6,59315267
8,59325250
6,59328867
6,59324941
6,59324943
6,59324944
6,59324945
3,59339940
9,59326129
6,59339941
6,59329827
3,59329830
9,59326889
6,59306403
9,59339128
6,59339130
9,59322347
6,59330013
6,59325776
9,59322355
9,59322358
6,59335067
6,59330021
6,59326083
6,59326084
9,59322359
5,59335068
6,59322361
6,59335070
6,59335071
9,59322365
9,59322366
9,59326092
9,59315268
3,59324977
9,59315269
6,59332750
9,59332751
8,59324598
6,59329674
6,59329675
6,59328909
9,59324601
6,59324982
9,59324946
6,59314473
3,59324563
9,59329967
9,59324954
6,59313122
9,59322116
6,59335079
6,59335080
6,59335082
9,59325422
6,59325790
6,59325408
9,59328796
6,59328797
6,59328800
6,59325425
9,59330040
6,59325427
1,59326108
9,59325428
6,59326110
9,59339911
9,59339912
6,59339913
9,59322382
3,59325808
9,59322383
6,59325812
6,59318501
9,59324536
9,59331909
9,59328840
3,59324509
9,59331911
6,59324543
6,59328849
6,59328850
9,59331916
11,59318509
10,59318509
3,59331918
6,59331919
6,59325242
6,59324918
3,59324546
6,59324546
9,59331922
6,59324920
1,59314455
6,59331926
8,59324604
6,59329678
6,59329679
9,59329680
9,59331956
6,59326017
9,59328873
9,59328874
8,59329971
9,59314475
9,59324565
9,59324566
9,59329973
8,59328877
6,59326020
6,59324571
6,59331964
6,59326021
9,59315248
6,59315250
9,59330840
9,59352555
9,59330027
9,59335074
6,59326060
1,59324607
6,59324607
9,59329683
3,59324989
6,59326065
6,59321562
6,59328882
6,59328884
6,59328885
6,59324961
6,59324962
6,59324964
9,59328886
9,59324574
9,59324575
6,59328854
2,59324548
9,59314422
3,59328807
9,59325213
6,59328808
6,59328810
6,59328811
7,59325214
2,59324882
3,59324882
6,59324883
6,59324885
6,59331887
6,59325216
9,59324519
9,59324522
1,59325222
6,59324525
6,59335090
6,59322393
9,59326114
8,59331929
6,59314458
8,59329953
6,59329954
6,59324923
9,59329955
6,59324928
8,59331938
8,59331939
6,59329958
6,59324930
9,59324934
6,59324938
8,59324557
9,59324528
6,59325228
9,59314434
9,59329982
9,59325440
5,59322396
3,59325820
6,59325820
8,59335096
9,59339928
6,59326120
6,59326121
9,59322399
9,59312925
6,59326034
9,59324968
9,59326037
9,59315258
9,59324580
6,59324969
9,59324970
9,59329983
9,59328893
6,59328013
6,59314405
9,59317196
9,59328019
9,59328783
3,59331862
1,59331862
9,59314410
3,59328789
9,59324500
6,59317199
8,59324501
6,59324501
8,59324502
6,59324502
9,59314415
9,59328794
9,59339971
11,59328828
9,59324895
6,59318496
6,59331895
9,59324532
6,59324533
9,59325236
6,59328837
9,59318497
9,59324900
9,59331904
6,59335075
11,59339899
9,59335076
9,59325414
3,59339900
9,59339904
9,59326100
6,59339905
6,59322375
8,59336016
9,59324535
6,59325238
6,59393787
2,59453259
1,59333015
3,59338813
3,59338814
9,59323220
9,59333876
6,59329871
9,59329872
9,59333880
11,59323260
9,59330913
9,59335994
6,59332190
6,59344768
9,59341342
9,59344769
6,59344771
6,59344772
9,59344774
9,59341296
6,59341297
9,59335901
9,59342690
8,59341301
6,59341306
9,59337973
6,59332132
9,59337938
6,59340499
9,59330883
6,59340014
