year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2010,Illinois,IL,5150,IL0480100,Abingdon,3319,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2010,Illinois,IL,4675,IL0010000,Adams,24629,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,0,0,0,1,0
2010,Illinois,IL,4951,IL0220100,Addison,36942,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2010,Illinois,IL,5604,IL0980100,Albany,891,7,"Cities under 2,500",1,12,0,0,0,1,0
2010,Illinois,IL,4746,IL0140600,Albers,1190,7,"Cities under 2,500",0,0,0,0,0,0,0
2010,Illinois,IL,4991,IL0240100,Albion,1988,7,"Cities under 2,500",1,12,0,0,0,1,0
2010,Illinois,IL,5356,IL0660100,Aledo,3640,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2010,Illinois,IL,4680,IL0020000,Alexander,5407,9D,"MSA counties under 10,000",1,12,0,0,0,1,0
2010,Illinois,IL,5587,IL0940100,Alexis,831,7,"Cities under 2,500",0,0,0,0,0,0,0
2010,Illinois,IL,5241,IL0560100,Algonquin,30046,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2010,Illinois,IL,5456,IL0820100,Alorton,2002,7,"Cities under 2,500",0,0,0,0,0,0,0
2010,Illinois,IL,4757,IL0160100,Alsip,19277,5,"Cities from 10,000 thru 24,999",0,0,0,0,0,0,0
2010,Illinois,IL,4994,IL0250100,Altamont,2319,7,"Cities under 2,500",1,12,0,0,0,1,0
2010,Illinois,IL,5305,IL0600100,Alton,27865,4,"Cities from 25,000 thru 49,999",1,12,0,0,0,1,0
2010,Illinois,IL,5220,IL0520200,Amboy,2500,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2010,Illinois,IL,5439,IL0810100,Andalusia,1178,7,"Cities under 2,500",0,0,0,0,1,1,0
