victim_id,circumstances_id,justifiable_force_id
57381238,1,
57381247,1,
57381248,1,
57381250,1,
57381268,9,
57387579,10,
57387585,3,
57387591,4,
57387592,4,
57387593,4,
57387594,10,
57387600,1,
57387602,1,
57387603,1,
57387604,1,
57387616,10,
57387618,1,
57387623,1,
57381280,1,
57381281,1,
57381290,10,
57381303,6,
57384452,1,
57384453,1,
57384461,1,
57387629,1,
57387640,3,
57387661,1,
57389750,9,
57378988,9,
57384473,1,
57384474,1,
57384496,10,
57387681,1,
57387683,1,
57387695,4,
57389754,1,
57389766,1,
57389768,6,
57389778,10,
57389788,9,
57379015,9,
57379031,1,
57387736,10,
57389817,1,
57389818,1,
57389825,1,
57379063,10,
57379068,10,
57379074,10,
57379075,1,
57379102,9,
57382229,10,
57382230,10,
57385441,1,
57385450,1,
57385455,6,
57389886,1,
57389887,1,
57389888,1,
57379120,1,
57379121,1,
57379122,1,
57379127,10,
57379128,10,
57379150,10,
57382266,1,
57382274,10,
57382275,9,
57382301,1,
57385466,1,
57385479,10,
57385483,10,
57385484,10,
57385498,1,
57389899,10,
57382317,1,
57382331,1,
57321628,6,
57321631,1,
57318455,1,
57318456,1,
57318457,1,
57318466,10,
57318469,10,
57318470,10,
57318471,10,
57318472,10,
57318473,10,
57318479,1,
57318483,1,
57321670,9,
57321671,9,
57321706,1,
57321709,1,
57321710,9,
57324833,1,
57321720,9,
57324891,10,
57324913,9,
57324922,10,
57316171,1,
57316172,1,
57316203,10,
57324933,1,
57324942,6,
57324945,1,
57324967,1,
57324972,6,
57327016,1,
57327019,1,
57327055,1,
57327060,1,
57316222,10,
57316223,10,
57316224,10,
57316251,10,
57316256,6,
57324994,10,
57327078,1,
57327080,10,
57327105,6,
57327107,1,
57316276,5,
57316277,5,
57316278,5,
57316279,5,
57316280,5,
57316281,5,
57316297,6,
57319442,9,
57319453,9,
57319454,9,
57322669,4,
57322670,4,
57322671,4,
57322672,4,
57322673,4,
57327110,9,
57327134,1,
57327135,1,
57327138,1,
57327139,1,
57327140,1,
57327141,1,
57316322,9,
57316327,10,
57316329,10,
57319494,1,
57319498,8,
57319500,10,
57322732,1,
57325903,6,
57319555,9,
57319562,1,
57319572,10,
57325936,10,
57325937,10,
57325938,9,
57325961,10,
57325962,10,
57325963,1,
57322807,1,
57322817,9,
57322818,1,
57322819,1,
57322821,1,
57322822,1,
57317297,1,
57326054,10,
57317316,1,
57317318,10,
57317324,1,
57317329,1,
57317338,1,
57317340,1,
57317351,1,
57320498,6,
57320506,10,
57320518,1,
57323737,10,
57317356,1,
57317358,10,
57317359,1,
57317360,1,
57317373,6,
57317393,1,
57317395,8,
57320535,1,
57320569,1,
57323742,1,
57323753,10,
57323766,9,
57323776,10,
57323777,10,
57317410,1,
57320584,1,
57320585,1,
57320587,4,
57320589,1,
57320613,1,
57320616,1,
57323799,10,
57323805,1,
57323820,1,
57315103,1,
57315115,1,
57315126,1,
57320624,1,
57323853,1,
57323854,1,
57315140,4,
57315141,4,
57315142,4,
57315143,4,
57315144,4,
57315145,4,
57315146,4,
57315147,4,
57315175,6,
57318336,1,
57323891,6,
57323900,1,
57323901,1,
57318383,3,
57315226,10,
57315227,9,
57315229,10,
57315244,1,
57318418,9,
57318419,9,
57318422,1,
57321609,6,
57297997,1,
57289333,10,
57289338,1,
57289353,1,
57292506,6,
57292507,6,
57292515,9,
57292516,2,
57301204,5,
57301208,8,
57289377,10,
57289392,1,
57292517,2,
57292551,1,
57295698,10,
57295699,10,
57295700,10,
57298912,2,
57298913,2,
57289413,1,
57295721,1,
57295723,1,
57295739,1,
57298947,10,
57298948,2,
57292620,10,
57292625,1,
57295783,10,
57295786,10,
57295793,1,
57295801,10,
57298968,1,
