property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
86937540,73557978,4,,,
86940797,73557979,4,,,
86937541,73557980,4,,,
86951540,73557982,6,,,
86951541,73557982,6,,,
86940798,73557983,4,,,
86939360,73557984,6,,,
86939361,73557984,6,,,
86940799,73557986,5,,,
86940800,73557986,7,,,
86940801,73557986,7,,,
86940031,73557987,7,,,
86951542,73557988,7,,,
86951543,73557988,7,,,
86951544,73557988,7,,,
86940802,73557989,1,,,
86948926,73557990,5,,1,
86948927,73557990,7,1,,
86948929,73557993,3,,,
86937542,73557995,4,,,
86937543,73557995,4,,,
86937544,73557995,7,0,,
86937545,73557995,7,,,
86951545,73557997,7,,,
86939393,73558909,3,,,
86951547,73558007,2,,,
86941663,73558010,4,,,
86941664,73558010,7,,,
86941665,73558010,7,,,
86948935,73558052,7,,,
86948928,73557992,7,,,
86940803,73557996,7,0,,
86937546,73557998,7,,,
86949295,73557999,1,,,
86940032,73558000,1,,,
86940804,73558001,6,,,
86940805,73558001,6,,,
86940033,73558002,4,,,
86941662,73558003,7,,,
86940806,73558003,1,,,
86940807,73558003,4,,,
86940808,73558003,5,,1,
86940809,73558003,5,,,
86940810,73558003,6,,,
86940811,73558003,6,,,
86940812,73558003,7,1,,
86949296,73558004,4,,,
86951546,73558005,4,,,
86940034,73558006,2,,,
86941697,73558893,1,,,
86940063,73558894,6,,,
86940064,73558894,6,,,
86939389,73558895,3,,,
86939390,73558895,7,,,
86948955,73558897,5,,0,
86948956,73558897,7,0,,
86949323,73558898,7,,,
86949324,73558898,7,,,
86949325,73558898,7,,,
86948957,73558899,7,,,
86948958,73558900,7,,,
86940065,73558901,7,,,
86941698,73558902,7,,,
86940066,73558903,7,,,
86940067,73558903,7,,,
86939391,73558904,7,,,
86939392,73558904,7,,,
86940068,73558905,6,,,
86940069,73558905,6,,,
86949326,73558906,7,,,
86949327,73558907,6,,,
86949328,73558907,6,,,
86937582,73558908,7,,,
86951548,73558008,7,,,
86949297,73558009,7,,,
86937547,73558011,1,,,
86948930,73558012,4,,,
86940035,73558014,2,,,
86940036,73558015,2,,,
86941666,73558016,2,,,
86940037,73558017,2,,,
86937548,73558018,2,,,
86940038,73558019,2,,,
86939362,73558020,2,,,
86951549,73558021,7,,,
86937549,73558022,7,1,,
86940039,73558023,5,,1,
86940040,73558023,7,1,,
86937553,73558046,7,,,
86951556,73558080,7,,,
86948931,73558026,2,,,
86948932,73558026,2,,,
86948933,73558026,2,,,
86948934,73558026,2,,,
86941667,73558028,4,,,
86941668,73558028,4,,,
86941669,73558030,2,,,
86941670,73558030,2,,,
86940042,73558031,5,,,
86940043,73558031,7,,,
86940041,73558031,4,,,
86949298,73558034,2,,,
86951550,73558035,7,,,
86937550,73558036,7,,,
86951551,73558038,7,1,,
86937579,73558888,4,,,
86937580,73558888,7,,,
86937581,73558888,7,,,
86949322,73558892,7,,,
86951552,73558039,4,,,
86951553,73558041,5,,,
86951554,73558041,6,,,
86951555,73558041,6,,,
86937551,73558042,6,,,
86937552,73558042,6,,,
86937554,73558047,4,,,
86937555,73558047,7,,,
86937556,73558047,7,,,
86937557,73558047,7,,,
86937558,73558047,7,,,
86940044,73558048,1,,,
86940045,73558048,4,,,
